site_spp,A(Treg),A(TpDep),A(std),A(std2),E(Treg),E(TpDep),E(std),E(std2),gs(Treg),gs(TpDep),gs(std),gs(std2),gb(Treg),gb(TpDep),gb(std),gb(std2),gmin(std2),Ci(Treg),Ci(TpDep),Ci(std),Ci(std2),Tleaf(Treg),Tleaf(TpDep),Tleaf(std),Tleaf(std2),Pleaf(Treg),Pleaf(TpDep),Pleaf(std),Pleaf(std2),Rublim(Treg),Rublim(TpDep),Rublim(std),Rublim(std2),Ps,PPFD,Tair,VPD,Patm,CO2,doy,hod,A,E,Ci,gs,gb,Pleaf,Tleaf
Richmond_Eucalyptus_cladocalyx,16.06968224783542,10.886698864375221,17.859411519956268,18.451545604735987,4.652749049777777,2.1144689496809317,6.229939342060928,7.106214143291443,0.2419299999999999,0.1,0.33745460297367097,0.3962957853044225,4.64,4.64,4.64,4.64,0.0016742610897929214,28.372255120638123,21.738152951723638,30.42591688594191,31.426075611989397,30.144974718336066,30.61841904676348,29.87084669378579,29.723965777350454,-2.1254727657511667,-1.3479421662505302,-2.643826498751591,-2.9461995096685047,True,True,False,False,-0.7,1800.0,28.71,1.715,101.4,39.41770481,41,13.733333333333302,9.46,5.8875,33.8932125,0.36225,4.64,-3.35,30.5625
Richmond_Eucalyptus_cladocalyx,16.03100280254973,10.8822672437183,17.816788367546955,18.413509581730327,4.648168424105538,2.1208064023815907,6.217919423787991,7.097935494174018,0.2408675,0.1,0.33558951980733365,0.3944377709670835,4.64,4.64,4.64,4.64,0.0016762261187356158,28.42986196722763,21.822599101488084,30.477599450360056,31.484728947519663,30.209574828230902,30.681000201907818,29.93664339192441,29.789075895928868,-2.1254727657511667,-1.3479421662505302,-2.643826498751591,-2.9461995096685047,True,True,False,False,-0.7,1800.75,28.7725,1.72,101.4,39.49521844,41,13.85,9.66,5.805,33.7918875,0.35475,4.64,-3.3,30.7675
Richmond_Eucalyptus_cladocalyx,15.701885399365116,10.75113478887492,17.433032914310164,18.066763012940964,4.702755932090371,2.190024231659491,6.20407254432645,7.119818578569287,0.23534249999999995,0.1,0.3226145742446443,0.38133522888254,4.64,4.64,4.64,4.64,0.001685841492791161,28.464220166652765,22.084947420973894,30.386917568779374,31.4333075723221,30.524776891361583,30.99141701540125,30.264219251359066,30.1108164775265,-2.2101261966000294,-1.3941733220294248,-2.6825199660882744,-3.026079071170634,True,True,False,False,-0.75,1801.25,29.0975,1.7875,101.4,39.54588094,41,13.966666666666699,8.805,5.7725,34.01986875,0.339,4.64,-2.95,31.2475
Richmond_Eucalyptus_cladocalyx,15.780516796815547,10.773673394176665,17.48767507818152,18.126759715113558,4.783348908022663,2.2147279020004063,6.269557530334621,7.199268209698964,0.23674499999999996,0.1,0.32211393959374485,0.3809648647781161,4.64,4.64,4.64,4.64,0.0016827806771245132,28.402456948542447,21.979449459003234,30.276526739245387,31.33072523693864,30.424789482814994,30.90004113861585,30.16773441346272,30.012458984396023,-2.2101261966000294,-1.4371182101647195,-2.7254648542235693,-3.026079071170634,True,True,False,False,-0.75,1800.75,29.015,1.8175,101.4,39.47647331,41,14.066666666666698,9.505,5.41,33.133275,0.31,4.64,-3.15,31.3625
Richmond_Eucalyptus_cladocalyx,15.383910400275214,10.612714688757784,17.10754444817774,17.755474069004578,4.652599038014736,2.2049421962388696,6.1319991100985005,7.052126081592786,0.2308374999999999,0.1,0.31608889106986354,0.37446842482039294,4.64,4.64,4.64,4.64,0.0016941831098428507,28.45532180423429,22.27814081370953,30.350419662726,31.404292428605014,30.797112846169,31.252041963932534,30.539844781800127,30.38540549245257,-2.1671813084647344,-1.4371182101647195,-2.6825199660882744,-2.983134183035339,True,True,False,False,-0.75,1798.5,29.3625,1.7975,101.4,39.51548344,41,14.2,8.2825,5.9875,34.349175,0.34975,4.64,-3.05,31.4475
Richmond_Eucalyptus_cladocalyx,14.94212255360652,10.417598939280106,16.6704753066066,17.327271792517728,4.530262142051032,2.198890466943169,5.99451655260438,6.9050073013198,0.22493,0.1,0.3094173208205625,0.36718508696857977,4.64,4.64,4.64,4.64,0.0017057953464148187,28.464341033473325,22.55488765403337,30.360859754757552,31.411493803524408,31.17294827964423,31.60834530774267,30.91680551690554,30.763116822359915,-2.1242364203294395,-1.3941733220294248,-2.6395750779529794,-2.940189294900044,True,True,True,False,-0.75,1800.0,29.71,1.78,101.4,39.47723325,41,14.283333333333301,10.375,6.3225,33.61456875,0.3745,4.64,-3.25,31.6325
Richmond_Eucalyptus_cladocalyx,14.986657682383205,10.436089091698475,16.44103305655445,17.210270880778218,5.179800430892218,2.5148149694545694,6.403645354199142,7.490370904848613,0.2240375,0.1,0.28496915204067863,0.34362594914111194,4.64,4.64,4.64,4.64,0.0017032406348601336,28.36665431643836,22.515476966732088,29.738447816580127,30.93107765375961,31.09055784721348,31.572850257649414,30.881782799670464,30.702176920848174,-2.2982573434179745,-1.4775305995006365,-2.6870226431682926,-3.0757879429186112,True,True,True,False,-0.7,1800.5,29.7625,2.125,101.2,39.43315688,41,16.3833333333333,10.6,6.0375,32.04403125,0.2955,4.64,-3.07,31.17
Richmond_Eucalyptus_cladocalyx,15.179440409308231,10.533646447787438,16.72179899668433,17.449415542393712,5.016273179699037,2.411571339027301,6.327799620284883,7.359770806608507,0.2267149999999999,0.1,0.2951240720790616,0.3537831481273135,4.64,4.64,4.64,4.64,0.0016993898133522425,28.448975698282236,22.455208120268413,29.99213272833184,31.142432354066216,30.966190539109864,31.441365885505014,30.74122139941192,30.569925750156692,-2.2550611990012728,-1.4343344550839343,-2.6870226431682926,-3.0325917985019086,True,True,True,False,-0.7,1799.75,29.605,2.015,101.2,39.53068219,41,16.45,8.51,6.8575,34.22251875,0.358,4.64,-3.15,30.7725
Richmond_Eucalyptus_cladocalyx,14.717741996272654,10.300973662517203,16.100487919931258,16.903169045217368,5.259904731609625,2.5874807829398883,6.406891276452491,7.529823205391534,0.22067999999999988,0.1,0.27597394933960195,0.3344117184666237,4.64,4.64,4.64,4.64,0.0017089168594630365,28.27526652619023,22.60258047641183,29.513646879651514,30.734966109523274,31.271826312941645,31.753316828843094,31.076603538251444,30.89126324386714,-2.381905749141209,-1.5230079864353097,-2.7684097423588643,-3.1549137355765198,True,True,True,False,-0.75,1801.0,29.96,2.2,101.2,39.301941,41,16.6166666666667,12.4,6.2025,30.8028,0.2925,4.64,-3.15,31.2275
Richmond_Eucalyptus_cladocalyx,14.411632489573565,10.201359601664622,15.611100135809789,16.49764538009444,5.531300391924494,2.787677624600158,6.483792965674106,7.716951373205839,0.21451749999999992,0.1,0.2567656108964457,0.3152486244124315,4.64,4.64,4.64,4.64,0.0017185125822263795,28.428232558041657,22.990356034149226,29.35770114914309,30.68284438130898,31.57533921206355,32.06330260359254,31.414521412054125,31.212175498599983,-2.467795525411799,-1.6088977627058996,-2.7684097423588643,-3.240803511847109,True,True,True,True,-0.75,1800.0,30.3225,2.41,101.1,39.512696999999996,41,16.766666666666698,9.88,7.37,32.7786375,0.3185,4.64,-3.15,32.265
Richmond_Eucalyptus_cladocalyx,13.951665852296363,10.016326671020376,15.122395593121245,16.019495050170008,5.368349250723592,2.7837565116613376,6.281169706822827,7.501982584422097,0.20792999999999995,0.1,0.2483894235990157,0.30605492810503504,4.64,4.64,4.64,4.64,0.0017318023809699318,28.60210495673201,23.429711269748672,29.503358642163548,30.841328752873434,31.9959409935254,32.45737590933878,31.8409082894697,31.639385091720165,-2.4248506372765046,-1.6088977627058996,-2.7254648542235693,-3.1549137355765198,True,True,True,True,-0.75,1799.75,30.71,2.3975,101.2,39.67051069,41,16.9166666666667,7.7775,4.9775,32.0693625,0.2115,4.64,-3.1,31.905
Richmond_Eucalyptus_cladocalyx,12.690659706263595,10.737928470142805,12.589851435261268,12.626175008017462,2.8394201850534326,0.6947253772035495,2.1857848542991216,2.3325888139847217,0.4666275,0.1,0.3442384528166311,0.3708042516336612,4.64,4.64,4.64,4.64,0.001289002312817488,34.504884435025836,21.671524454490967,33.000629214010736,33.40502232743165,15.389625264318235,15.738538078730414,15.491726268681633,15.468470940674198,-1.875460741293456,-1.208443033641299,-1.6670177076521568,-1.7087063143804166,False,False,False,False,-1.0,399.0,15.4925,0.69825,102.4,39.25659806,57,8.96666666666667,16.7,2.8225,32.322675,0.447,4.64,-1.95,16.6325
Richmond_Eucalyptus_cladocalyx,12.694102186942686,10.741559098501119,12.59449670092402,12.630753777943509,2.8221499461423027,0.6913207923283764,2.17841979388794,2.3245477919317143,0.4660325,0.1,0.3448716295484651,0.3714626459365815,4.64,4.64,4.64,4.64,0.001289870778984185,34.52993477309472,21.69749099958237,33.04103867573567,33.44452605647469,15.427883676548596,15.774664121037295,15.52845760957596,15.505308503411973,-1.875460741293456,-1.208443033641299,-1.6670177076521568,-1.7087063143804166,False,False,False,False,-1.0,399.0,15.5275,0.6945,102.4,39.28851544,57,9.05,15.725,2.69,32.4746625,0.4265,4.64,-1.6,16.695
Richmond_Eucalyptus_cladocalyx,12.680303161925993,10.652900863192126,12.555278786073046,12.600962619976807,3.07120861339029,0.7836063237831091,2.3415819425255533,2.5127799802048747,0.4458875,0.1,0.32557006736198035,0.3528517515235034,4.64,4.64,4.64,4.64,0.001317143935425881,34.17513646955487,21.68011064573916,32.551067975456945,33.00824858410627,16.568999832119857,16.937948537568722,16.68200697817327,16.655098067186778,-2.0826570502273625,-1.3859105348419205,-1.8777316045257617,-1.9187166936660816,False,False,False,False,-1.14,399.0,16.7125,0.79175,102.4,39.12614212,57,9.35,17.05,2.975,31.48674375,0.41175,4.64,-2.35,17.705
Richmond_Eucalyptus_cladocalyx,12.685061823251152,10.685835526517746,12.578782199218429,12.618787796292887,2.869033221369298,0.7175068665300025,2.223421159930969,2.377197890914984,0.4557049999999999,0.1,0.338853851521484,0.3657909748494947,4.64,4.64,4.64,4.64,0.001304017023686524,34.267483065788554,21.621941947005876,32.77797688755948,33.19867445624491,16.027850461276604,16.377055176325005,16.128404951420208,16.104124454811807,-2.086144322896088,-1.393669164294565,-1.8824751586015225,-1.9232089914604356,False,False,False,False,-1.19,399.0,16.135,0.7215,102.4,39.12183581,57,9.43333333333333,16.9,2.95,32.14535625,0.45225,4.64,-1.7,17.345
Richmond_Eucalyptus_cladocalyx,12.680581836663935,10.692038868951034,12.592580402717898,12.629745814610336,2.7244214513306546,0.6823242513892501,2.1760042523944008,2.3210045240479382,0.455025,0.1,0.35018267310364115,0.37711648395914377,4.64,4.64,4.64,4.64,0.0013052779878976288,34.3684166343806,21.717655497037477,33.07019474075037,33.46613006519625,16.093743122305042,16.42638059102196,16.179317428789133,16.156423006788422,-1.5207267439173382,-0.91598072208351,-1.3479421662505302,-1.391138310667232,False,False,False,False,-0.7,398.25,16.175,0.6835,102.4,39.22772044,57,9.56666666666667,16.85,3.1725,33.10794375,0.5205,4.64,-2.7,17.3175
Richmond_Eucalyptus_cladocalyx,12.670748014090336,10.670680581229238,12.584063044355155,12.6218791418058,2.7116171005869227,0.6836059326092998,2.178997718575741,2.3246120513380064,0.451795,0.1,0.3501506007856705,0.3771769327115064,4.64,4.64,4.64,4.64,0.0013098033902069685,34.293066092279744,21.705475866252996,33.026702635379394,33.42345744384201,16.286185391849738,16.616481020618437,16.36924859402209,16.346278670040466,-1.5207267439173382,-0.91598072208351,-1.3479421662505302,-1.391138310667232,False,False,False,False,-0.7,398.0,16.365,0.6845,102.4,39.18060431,57,9.68333333333333,16.25,3.2275,33.335925,0.5295,4.64,-2.1,17.49
Richmond_Eucalyptus_cladocalyx,18.429511919462318,12.423259283874435,18.910338769888767,19.052623675198024,3.978210165166427,1.2130173542460871,4.560092804350206,4.9563350425990285,0.3681975,0.1,0.4326731018625237,0.4788461396528812,4.64,4.64,4.64,4.64,0.0014430423629567552,30.271342642980386,18.521714386132206,31.278390564398126,31.903837353698407,21.77440836890367,22.25523433159348,21.679790085765358,21.616629978744502,-2.250658201847794,-1.3751974605543382,-2.4174126287608333,-2.5424784489456127,False,True,False,False,-1.0,1001.0,21.2825,1.11,102.4,38.87080313,57,11.65,23.275,4.7925,29.6375625,0.47525,4.64,-2.88,22.7275
Richmond_Eucalyptus_cladocalyx,18.380995694127133,12.360330269343535,18.843023146033094,18.99056352924634,4.114348203683317,1.254195227040022,4.659316318321905,5.070567775647085,0.3682825,0.1,0.42650682257498573,0.472621765931198,4.64,4.64,4.64,4.64,0.0014422863149786411,30.087266985231864,18.416312532960745,30.995602520011627,31.633965541778736,21.74420830294359,22.239016999227452,21.65597456632281,21.590636905617227,-2.2923468085760543,-1.3751974605543382,-2.4591012354890935,-2.5841670556738725,False,True,False,False,-1.0,1001.5,21.2775,1.155,102.4,38.66232694,57,11.733333333333302,25.75,4.6475,27.83904375,0.4415,4.64,-2.4,22.83
Richmond_Eucalyptus_cladocalyx,18.38140286334021,12.370151507203438,18.855220120742487,19.004942312675308,4.0769114317410935,1.2504440790241622,4.63411006302874,5.0455385584185235,0.3658175,0.1,0.425532791057092,0.4718330046924074,4.64,4.64,4.64,4.64,0.0014461738647458702,30.117725096205586,18.48498268501489,31.059109074285693,31.70259540676847,21.89363450824206,22.382996549864487,21.803368091926206,21.737994152520148,-2.3852111301840946,-1.4802225861824791,-2.549754501820752,-2.7142978734574092,False,True,False,False,-1.11,999.25,21.4225,1.15,102.4,38.74718663,57,11.8666666666667,25.575,4.7575,28.29500625,0.45575,4.64,-2.6,22.8475
Richmond_Eucalyptus_cladocalyx,18.413377845762586,12.408235959248094,18.88559310051464,19.035278329055046,4.0552590176596786,1.2445152536519646,4.6088138028036445,5.018899056184146,0.365605,0.1,0.4252103580312345,0.4715797194697541,4.64,4.64,4.64,4.64,0.0014466841356435439,30.216002227516785,18.54626648474305,31.15884684154768,31.80508589844666,21.911644223000927,22.39876271537897,21.821875246188718,21.75664623483228,-2.4443066075710287,-1.5470567570367502,-2.648227028147001,-2.7705792804925844,False,True,False,False,-1.18,1000.25,21.435,1.1425,102.35,38.86092394,57,11.95,23.2,4.62,29.05494375,0.443,4.64,-2.75,22.8
Richmond_Eucalyptus_cladocalyx,18.383484631072537,12.379352489351215,18.856281890905688,19.01175150642312,4.131057682599323,1.2759010375494126,4.67784043015103,5.100781223240457,0.363055,0.1,0.42038091011213385,0.4669117342281511,4.64,4.64,4.64,4.64,0.001450165625458288,30.125142666480805,18.551169245273773,31.040346750810706,31.70014486142828,22.04593431235792,22.5391288278418,21.957536525372237,21.890461156131156,-2.4599148122892385,-1.5593483788403868,-2.623654163825393,-2.787393515361548,False,True,False,False,-1.15,999.0,21.585,1.175,102.3,38.80874156,57,12.033333333333301,23.6,4.7075,28.7763,0.43925,4.64,-2.75,23.12
Richmond_Eucalyptus_cladocalyx,17.755915430713156,11.93729922108438,18.754764628975217,18.932492783862074,3.4108001050389936,1.1941802305054423,4.515342338603928,4.915886414249987,0.31647499999999995,0.1,0.4423916593561211,0.4916690380015124,4.64,4.64,4.64,4.64,0.001526339405714766,29.175862952020516,19.186625787921905,31.35018256720499,31.969658570817998,24.93279737659598,25.3262725466361,24.751238068903717,24.687777288266894,-1.7367074660008484,-1.0455691553336162,-2.082276621334465,-2.2118650545845706,False,True,False,False,-0.7,999.25,24.325,1.055,102.3,38.72362856,57,12.25,24.375,4.545,29.10560625,0.47475,4.64,-3.0,23.84
Richmond_Eucalyptus_cladocalyx,17.47826313720315,11.825008826540403,18.642727752618466,18.828118214184304,3.2051244786398727,1.1700147714502251,4.41981941232374,4.813314268453782,0.30227999999999994,0.1,0.4439863088728119,0.4939260965391437,4.64,4.64,4.64,4.64,0.0015506170469494615,29.107626959065513,19.570243748520856,31.617992078327713,32.23460706154454,25.812917977549674,26.17793798344464,25.61161257174404,25.54906044300456,-1.6935113215841464,-1.0455691553336162,-2.0390804769177624,-2.1686689101678684,False,True,False,False,-0.7,1000.25,25.16,1.0175,102.3,38.92450537,57,12.35,20.45,2.55,25.2805875,0.26425,4.64,-2.35,24.3375
Richmond_Eucalyptus_cladocalyx,19.431568269534782,12.214450747712007,20.495314873376472,20.90552120233562,5.231524994356028,1.8392836467179536,6.0972565718759295,6.872792528496148,0.320385,0.1,0.3872894926774744,0.4476804672245576,4.64,4.64,4.64,4.64,0.0015353807617320874,28.741279544540838,19.08312487378738,29.943546546568424,30.930589226193934,25.40636866210844,26.03128086222927,25.255724877060395,25.12490479721836,-2.6258556624021323,-1.5419518874673774,-2.9593645162282107,-3.209496156597769,False,True,False,False,-1.0,1801.0,24.095,1.54,102.1,39.04001588,57,14.066666666666698,19.85,5.0125,28.34566875,0.34725,4.64,-2.65,26.305
Richmond_Eucalyptus_cladocalyx,19.18469549917037,12.029190921387965,20.342911772255352,20.75424606672561,5.08998985284145,1.8064352641603283,6.0342014690993215,6.790932891689836,0.317325,0.1,0.3917834220727873,0.4521963708088458,4.64,4.64,4.64,4.64,0.001540777541838968,28.353126092049,18.958600863532265,29.681027085044988,30.6368136094013,25.61304909624336,26.221289932121447,25.4479893555382,25.319962032910997,-2.5841670556738725,-1.5419518874673774,-2.917675909499951,-3.1678075498695097,False,True,False,False,-1.0,1800.25,24.275,1.5,102.1,38.61343762,57,14.15,26.65,5.8375,26.8004625,0.422,4.64,-3.2,26.4325
Richmond_Eucalyptus_cladocalyx,19.099229803185974,12.013648367282707,20.21514167873931,20.6666994462213,5.3246171182777315,1.9168737676069527,6.208853602843912,7.028906360400393,0.31197,0.1,0.3770220399029413,0.4379495317427408,4.64,4.64,4.64,4.64,0.00154857233508903,28.380226809105768,19.130417034621747,29.560489706881327,30.5793709169451,25.88182905249207,26.506395752501422,25.72877874178697,25.591204571521796,-2.892931532838168,-1.7509771776127223,-3.178420121644529,-3.5046927945660853,False,True,False,False,-1.18,1799.5,24.59,1.615,102.1,38.76035888,57,14.3,25.475,6.0175,26.87645625,0.402,4.64,-3.15,27.1775
Richmond_Eucalyptus_cladocalyx,19.01276257957924,11.95081784021523,20.204364821943503,20.644586056491974,5.236222381947951,1.8912726853045219,6.207513479846728,7.010721388826648,0.31099249999999995,0.1,0.383552952402535,0.44445623594291184,4.64,4.64,4.64,4.64,0.0015503273668206225,28.256494520778674,19.09273483274266,29.571571433418413,30.55863934202587,25.958587132955298,26.573891810332523,25.79007587885568,25.6552013875693,-2.4304484627090486,-1.3643639477688851,-2.7715955074899004,-3.02745579107554,False,True,False,False,-0.81,1801.0,24.6475,1.585,102.1,38.62027706,57,14.3666666666667,26.825,6.1075,26.57248125,0.417,4.64,-2.95,27.335
Richmond_Eucalyptus_cladocalyx,19.170775309678238,12.07516643636281,20.28381752892678,20.73376988490315,5.4530598037340186,1.9627298751759972,6.362288072520803,7.204450950651559,0.3118425,0.1,0.3769294365126363,0.4379423051976749,4.64,4.64,4.64,4.64,0.001548019151967099,28.51712930705341,19.209873668632003,29.70722573082953,30.73271671340611,25.866310438923968,26.50288928734243,25.709835937546863,25.569324104918213,-2.384649632251379,-1.3047460218338285,-2.6870226431682926,-2.989395654085208,False,True,False,False,-0.7,1801.0,24.5975,1.665,102.1,38.94021075,57,14.516666666666698,20.725,5.1275,27.2057625,0.327,4.64,-3.1,27.285
Richmond_Eucalyptus_cladocalyx,19.102999103602453,12.003399751340135,20.31004465939591,20.730213777980694,5.122235782868978,1.838119536924748,6.118446676204232,6.892304124369768,0.31341499999999994,0.1,0.3903581510041384,0.4510875660461601,4.64,4.64,4.64,4.64,0.001546777641466915,28.349735213707444,19.07347146368565,29.73848815858367,30.701354315876717,25.8361120343953,26.44323700590081,25.66247126212201,25.532010835497665,-2.2982573434179745,-1.261549877417126,-2.6006303543348888,-2.8598072208351013,False,True,False,False,-0.7,1799.5,24.505,1.53,102.1,38.68664494,57,14.583333333333302,25.825,6.17,27.5604,0.4385,4.64,-3.0,26.8675
Richmond_Eucalyptus_cladocalyx,18.57877967424202,11.975029498433399,19.724292165622998,20.13234022689737,5.4547994447467785,2.0121652291782253,6.530156932809367,7.340900864255286,0.29921999999999993,0.1,0.3702623922600119,0.4268021514260503,4.64,4.64,4.64,4.64,0.001561115128150685,28.496059219161506,19.46738440333284,29.874869851729112,30.840338749367564,26.21322705936734,26.817309387989308,26.036510450371157,25.907106511237693,-2.709232875858652,-1.625329100923897,-3.08443033641299,-3.3762505835108088,False,True,False,False,-1.0,1499.75,25.34,1.79,101.9,38.99416631,57,16.1166666666667,19.8,4.57,25.5339,0.26825,4.64,-2.65,26.88
Richmond_Eucalyptus_cladocalyx,18.423609618858965,11.851244356469278,19.67257413622302,20.06289158733282,5.19447520842727,1.9200386677789425,6.374056705725406,7.136632131724656,0.2985824999999999,0.1,0.3806862118946768,0.4369828351356337,4.64,4.64,4.64,4.64,0.0015635151340584429,28.237322286167327,19.344358794489487,29.80640649726687,30.71852286135387,26.302912906759452,26.88265560329155,26.10765334842881,25.98531808101693,-2.7074940178741107,-1.6301229062559388,-3.0804301718957854,-3.370491625023755,False,True,False,False,-1.05,1500.5,25.3775,1.6875,101.9,38.669672999999996,57,16.25,25.625,6.995,27.78838125,0.45125,4.64,-2.9,27.015
Richmond_Eucalyptus_cladocalyx,18.50050945359884,11.901046601064362,19.720830202019783,20.109142580126818,5.199551110275868,1.914011011646139,6.349081415053537,7.109815637135376,0.29994249999999995,0.1,0.3801713632930012,0.4364411593467269,4.64,4.64,4.64,4.64,0.0015613460876272767,28.33002488744825,19.35427356163284,29.864685036557532,30.782252156611317,26.221165405874142,26.80286139385561,26.030822498382438,25.90867588776104,-2.8442077502305114,-1.7416806952006625,-3.211716768573794,-3.497557116174125,False,True,False,False,-1.17,1500.0,25.2975,1.6825,101.9,38.76061219,57,16.3166666666667,24.375,6.615,27.83904375,0.42525,4.64,-2.7,26.865
Richmond_Eucalyptus_cladocalyx,18.503234215238614,11.920381796811313,19.691444632665352,20.096743149587244,5.447489114891175,2.015707817089792,6.580393124330637,7.3899544507782755,0.2982,0.1,0.3730088955949151,0.4295333632872899,4.64,4.64,4.64,4.64,0.0015626356458568955,28.38453084035451,19.43626456013224,29.832454381873593,30.78243004873745,26.276020260146023,26.878313452743576,26.08995329775787,25.96093279835141,-2.384649632251379,-1.3047460218338285,-2.773414932001697,-3.0325917985019086,False,True,False,False,-0.7,1500.75,25.4,1.7925,101.9,38.87409619,57,16.516666666666698,21.575,5.695,26.92711875,0.3375,4.64,-2.8,27.2625
Richmond_Eucalyptus_cladocalyx,18.197741751597647,12.57933072875574,18.508573630284538,18.576864341340965,3.2540506189784018,0.8596378336102616,3.7039329487545314,3.9486314186304714,0.43063,0.1,0.5021782336978766,0.5431524662309493,4.64,4.64,4.64,4.64,0.001354158949690416,31.38498046024013,18.13053858442055,32.243974013536466,32.66803262535258,18.228734484246022,18.660676586470252,18.15268220791453,18.11194086571595,-1.6050691105288701,-0.8621919418770965,-1.7361650814674183,-1.7798637384469345,False,True,False,False,-0.6,999.0,17.61,0.758,102.3,38.7122295,77,9.91666666666667,25.425,3.3325,29.1309375,0.4885,4.64,-1.8,19.065
Richmond_Eucalyptus_cladocalyx,18.118942513034067,12.512221460687654,18.396765102681844,18.468073971438454,3.433145470323232,0.9020501941955932,3.8077599934539483,4.065400167725256,0.4331375,0.1,0.4895005584829775,0.5301868995347909,4.64,4.64,4.64,4.64,0.0013498836478112873,31.225165920646447,18.00989759392358,31.900023619836634,32.33921580635401,18.04766868554978,18.500209989015303,17.98480567055799,17.942127867999,-1.648767767508386,-0.8621919418770965,-1.7361650814674183,-1.8235623954264504,False,True,False,False,-0.6,999.0,17.4625,0.80525,102.3,38.48171513,77,9.98333333333333,26.775,3.48,28.2190125,0.4795,4.64,-1.2,18.8025
Richmond_Eucalyptus_cladocalyx,18.233382856579627,12.632616245541652,18.461327928871448,18.543904787437967,3.752760129078125,0.9955756646973092,3.9892374009930847,4.282633413358922,0.4285474999999999,0.1,0.4602014048083388,0.5014022848889009,4.64,4.64,4.64,4.64,0.0013553814776971875,31.534027427962428,18.22752799660745,31.91883074352256,32.41951136730738,18.258359970249547,18.74426983892492,18.2191570956419,18.170976126986886,-1.9959441404569849,-1.1470966290073663,-2.0808288916019464,-2.1657136427469084,False,True,False,False,-0.85,999.0,17.7325,0.9055,102.4,38.91665269,77,10.1333333333333,20.95,2.67,27.07910625,0.31625,4.64,-1.6,19.5475
Richmond_Eucalyptus_cladocalyx,18.211409169526974,12.535550461518733,18.50280996005358,18.580867691287146,3.4891821421003426,0.9315331155527814,3.871027968377202,4.142136586916192,0.4256575,0.1,0.4811860713886078,0.5225576203187282,4.64,4.64,4.64,4.64,0.0013604036543070305,31.182001667328915,18.07165907127981,31.870411651031144,32.333214179569026,18.477742588359412,18.933642211617464,18.413873075923878,18.369128707206713,-1.9110593893120231,-1.1470966290073663,-2.0383865160294654,-2.1232712671744274,False,True,False,False,-0.85,999.0,17.9025,0.8345,102.4,38.60203856,77,10.2,27.45,3.44,27.5604,0.455,4.64,-1.8,19.67
Richmond_Eucalyptus_cladocalyx,18.235311748702376,12.640927007919846,18.491966975022425,18.56799948236449,3.5863128502841986,0.9486248318558108,3.90842104986071,4.184321825430936,0.42995,0.1,0.47570873091599,0.5167975399617752,4.64,4.64,4.64,4.64,0.0013539259221145516,31.578697164128556,18.236784818994675,32.140885805205514,32.6115233730054,18.20812435260137,18.67639314095639,18.15440324692865,18.108920727116264,-1.605029238558254,-0.7652070172539809,-1.6934315776429143,-1.7818339167275743,False,True,False,False,-0.5,1000.0,17.65,0.855,102.4,38.93945081,77,10.3666666666667,21.4,3.0725,29.00428125,0.39175,4.64,-1.6,19.41
Richmond_Eucalyptus_cladocalyx,18.396923386461644,12.615877109206231,18.740952800087058,18.828219621827948,3.5596129546845585,0.9810020512772116,4.0298488054842805,4.323325578806654,0.4112075,0.1,0.4762920287947622,0.518999276029413,4.64,4.64,4.64,4.64,0.0013809339494711046,31.202012781982106,18.28018429176432,32.05919301809285,32.549839153406445,19.31850346197293,19.776458732689548,19.240281792050734,19.192240803344447,-1.5608280690159235,-0.8094081867963111,-1.7376327471852444,-1.8260350862699049,False,True,False,False,-0.5,1001.0,18.7525,0.8805,102.4,38.94274388,77,10.4333333333333,19.7,3.2225,29.890875,0.39925,4.64,-1.3,19.63
Richmond_Eucalyptus_cladocalyx,19.953726180173764,12.467674668824008,20.72295633892837,21.031082466623516,5.283307254226662,1.6960227232957683,5.945553684694767,6.621409563837264,0.35383249999999994,0.1,0.4103643352924037,0.4674609317656495,4.64,4.64,4.64,4.64,0.0014822920377925706,29.148932648842393,18.393845172719168,30.06785904826441,30.944924015866608,23.426857671187005,24.088485346046262,23.311177551529426,23.196273084901442,-2.2168503082420954,-1.1243838837541928,-2.435343593139676,-2.6538368780372563,False,True,False,False,-0.6,1800.75,22.1275,1.4275,102.3,38.80038225,77,11.783333333333301,21.85,4.9975,28.04169375,0.378,4.64,-3.25,24.6325
Richmond_Eucalyptus_cladocalyx,19.69019503390002,12.276789439910582,20.56065806933742,20.915572668115765,5.460146721220639,1.814978058244604,6.201182901497451,6.94350917586312,0.34027499999999994,0.1,0.3985899739126991,0.4569201424993068,4.64,4.64,4.64,4.64,0.0015025320676381724,28.715407532943296,18.49961275337041,29.693673466418304,30.61752585122651,24.188916397580453,24.855646794607697,24.060799301346574,23.935954037820157,-2.2605489652216115,-1.168082540733709,-2.5227409070987084,-2.7849328489758047,False,True,False,False,-0.6,1799.25,22.925,1.5425,102.3,38.59519912,77,11.8666666666667,27.55,6.0325,26.4964875,0.42625,4.64,-3.3,25.4575
