doy,hod,A(Treg),A(TpDep),A(std),A(std2),E(Treg),E(TpDep),E(std),E(std2),gs(Treg),gs(TpDep),gs(std),gs(std2),gb(Treg),gb(TpDep),gb(std),gb(std2),gmin(Treg),gmin(TpDep),gmin(std),gmin(std2),Ci(Treg),Ci(TpDep),Ci(std),Ci(std2),Tleaf(Treg),Tleaf(TpDep),Tleaf(std),Tleaf(std2),Pleaf(Treg),Pleaf(TpDep),Pleaf(std),Pleaf(std2),Rublim(Treg),Rublim(TpDep),Rublim(std),Rublim(std2),Ps(Treg),Ps(TpDep),Ps(std),Ps(std2)
20,10.4,21.25792630919431,12.97433579940424,21.012019753374705,22.310511530165908,6.948963159162383,2.5738675015832255,6.13436712429008,7.547388519828704,0.29828499999999997,0.1,0.25876286099741314,0.32909700591177576,4.64,4.64,4.64,4.64,,,,0.0015718004258153788,27.713595079407114,18.721755115102024,26.146812294722125,28.231164922191375,26.37452162870602,27.135150621950007,26.5103254342049,26.276219907410002,-2.8076016469288705,-1.584303001390346,-2.5810648607180324,-2.988831075897541,False,True,False,False,-0.95,-0.95,-0.95,-0.95
20,10.56666667,21.028382521288304,12.837283127285168,19.8554895071689,21.544739277496422,6.5011402656592,2.422478636813989,5.046973275357276,6.443939428678163,0.2963724999999999,0.1,0.22240259695308745,0.2939556624780615,4.64,4.64,4.64,4.64,,,,0.0015807469826219181,27.510234564891178,18.683548379334884,24.641694912361448,27.122371043733118,26.57463103886367,27.29196631860979,26.822214967884,26.584036681917308,-3.0140338077328908,-1.8260115441039138,-2.5740255619443806,-2.9700329831540397,False,True,True,False,-1.21,-1.21,-1.21,-1.21
20,10.65,21.00340926525146,12.808942725310526,19.764549901464765,21.48154835268596,6.614336144335952,2.463261782590212,5.091981424738298,6.516812230044788,0.2965425,0.1,0.2204409439639095,0.292063313706858,4.64,4.64,4.64,4.64,,,,0.0015799099191624295,27.434751469711063,18.63303218071806,24.48797141350693,26.98736467029585,26.54111484821346,27.268838380362844,26.799589014997707,26.557231796702617,-3.0580346323117418,-1.8260115441039138,-2.5740255619443806,-3.0140338077328908,False,True,True,False,-1.21,-1.21,-1.21,-1.21
20,12.76666667,16.005238383483654,10.907736730786205,15.367963564224748,17.45130156271034,6.899161469454958,3.4808679680749783,5.908902521374548,7.922217530376108,0.2138374999999999,0.1,0.17961444182536462,0.25055154415142666,4.64,4.64,4.64,4.64,,,,0.001724095376524584,27.24997416270258,21.96278991164144,25.51121799489594,27.973107375934465,31.592173489238093,32.186204178595055,31.759637262608138,31.422985936932047,-2.6823947921992657,-1.7203875262946513,-2.407535573369376,-3.0030638808341377,True,True,True,True,-0.85,-0.85,-0.85,-0.85
20,12.93333333,15.949107670456153,10.989185567184562,14.326978876757812,16.92151700297103,7.806863142269158,3.9625123415160823,5.734944671835819,8.159583048693605,0.21043749999999994,0.1,0.15041419804041617,0.2230234337432495,4.64,4.64,4.64,4.64,,,,0.0017272972962187386,27.420717230623694,22.190735324535662,24.371878771204628,27.367750531782082,31.60058016743286,32.25296040500662,31.945600273864752,31.542543327212414,-3.079445790381876,-1.9920692165698541,-2.44514278899153,-3.215367862108379,True,True,True,True,-0.95,-0.95,-0.95,-0.95
20,13.01666667,15.8694213296317,10.961109048360123,14.168430636229155,16.80491966380873,7.896340386677775,4.030574204969415,5.738438571022196,8.211972149667169,0.20911999999999997,0.1,0.1477348503818906,0.2203486167353321,4.64,4.64,4.64,4.64,,,,0.0017292868822649204,27.431269805511757,22.258906580342654,24.29636339520186,27.33267073754373,31.660315964238553,32.31487009267905,32.0191813649963,31.608417582611413,-3.1247531476240438,-1.9920692165698541,-2.44514278899153,-3.215367862108379,True,True,True,True,-0.95,-0.95,-0.95,-0.95
20,13.18333333,15.80794594840177,10.842957799289938,13.272461265515938,16.021155513733568,6.576641369568487,3.3504385875550278,4.321926696019573,6.342605043097629,0.21179749999999986,0.1,0.13285908840967756,0.20329067232555778,4.64,4.64,4.64,4.64,,,,0.0017363834695288312,27.375633011467063,22.157207270157713,23.39012357663463,26.64476828774289,31.782810045689242,32.34847621235847,32.17344212408319,31.822432469139116,-3.0140338077328908,-2.09001649157702,-2.354021439050126,-2.9700329831540397,True,True,True,True,-1.21,-1.21,-1.21,-1.21
20,13.26666667,15.966806715424193,10.89201313188169,13.629479232524222,16.27534921167057,6.376096298938641,3.211858150153286,4.316057096301405,6.2401951953952,0.21464499999999997,0.1,0.13890399565221356,0.20932947136520666,4.64,4.64,4.64,4.64,,,,0.001732119103516567,27.326405558326996,21.99443565171123,23.575607478466846,26.719743227649545,31.656429029559693,32.21517848051854,32.01523590061681,31.679629430035693,-2.9700329831540397,-2.046015666998169,-2.354021439050126,-2.9260321585751887,True,True,True,True,-1.21,-1.21,-1.21,-1.21
20,15.03333333,10.267602863725035,0.015133963817024032,8.227914092506683,17.147052806938575,5.565287325982185,0.041570905471728835,3.388797943127667,18.316969251173504,0.150215,0.001,0.08782658518902285,0.6410391326172132,4.64,4.64,4.64,4.64,,,,0.015635639349956106,28.68938003086807,37.365623833769405,24.74250295372952,35.05290289029201,35.591844764044716,36.603283169367714,35.97611513509933,33.71188391809902,-2.3159158337594126,-0.85,-1.7203875262946513,-9.966164091191347,True,True,True,False,-0.85,-0.85,-0.85,-0.85
20,15.15,11.166821742756575,0.011218265897193769,9.532934219846108,18.25491694155754,6.063378020044506,0.04305136582795949,4.130370302818814,19.16924262486602,0.15845999999999993,0.001,0.10471779020287224,0.6435169941115364,4.64,4.64,4.64,4.64,,,,0.014173691251008511,28.48141202157413,38.134220200902995,25.20577393845919,34.92406878629922,34.99650031362415,36.085250374964325,35.33115646763919,33.08745807884449,-2.4533454431743578,-0.85,-1.9036270055145779,-9.966164091191347,True,True,True,False,-0.85,-0.85,-0.85,-0.85
20,15.53333333,11.110580124092673,0.011684581793378168,7.08505517608691,18.468651382658365,6.706179250720665,0.047560421210269675,2.7793715085620603,20.731148273830453,0.15722749999999985,0.001,0.061500221631705,0.6196296371268141,4.64,4.64,4.64,4.64,,,,0.0017718789203502734,28.456868344516344,38.113731280414946,21.59215699742044,34.75653921726024,34.92116886894239,36.10351782050547,35.60036681082255,32.911103482965515,-3.0580346323117418,-1.21,-1.9140131932616158,-9.966164091191347,True,True,True,False,-1.21,-1.21,-1.21,-1.21
20,15.63333333,10.979950546128455,0.011673663671978751,7.143209584425855,18.102728199565746,6.36525531292253,0.04518708842078274,2.7003456735202325,19.416141141121003,0.1570999999999999,0.001,0.06300815717635455,0.6110952611474909,4.64,4.64,4.64,4.64,,,,0.014245153290172029,28.501571182402753,38.027610713106334,21.807064528092887,34.7018611797318,35.00780243762709,36.14032188662217,35.64719310596163,33.11144210670946,-2.9700329831540397,-1.21,-1.9140131932616158,-9.966164091191347,True,True,True,False,-1.21,-1.21,-1.21,-1.21
20,17.75,10.397107635573903,0.015789675982151863,5.741081680563182,13.594835917688231,7.744215136708574,0.05873421509248623,2.6617979885681415,27.004108125465358,0.14617749999999996,0.001,0.04712491619930242,0.5447469798694072,4.64,4.64,4.64,4.64,,,,0.02107530470392619,28.25924685081319,37.30233741254376,20.442619221760754,35.58004156118195,35.304167220046516,36.631919010718754,36.16377263518363,32.62434706193618,-3.41004122894255,-1.21,-1.9140131932616158,-9.966164091191347,True,True,True,True,-1.21,-1.21,-1.21,-1.21
20,18.08333333,9.798990919145593,0.01832400966011427,6.891627960633492,13.40405155869642,7.202761068475338,0.060005878456468986,3.588812456110045,27.754211232577234,0.13185499999999994,0.001,0.0629856069781521,0.5512214913056372,4.64,4.64,4.64,4.64,,,,0.021158990881498356,28.061811916470617,37.17000092944179,22.601047205406168,35.93372510300074,35.560049420129886,36.75495710726772,36.14652480309407,32.81577459354763,-2.8982163614132057,-0.95,-1.8561471448433515,-9.966164091191347,True,True,True,False,-0.95,-0.95,-0.95,-0.95
20,18.16666667,9.72286038830752,0.017922934163515425,6.821896815139171,13.3080825327228,7.172978210673553,0.059956098151138726,3.5613347240065787,27.674179919775398,0.1313875,0.001,0.06253851480335243,0.5497712704832377,4.64,4.64,4.64,4.64,,,,0.021269249140222563,28.000590255455027,37.1201312437906,22.54255023587893,35.8407826589407,35.59039143542382,36.78051126483504,36.17669002330952,32.851813171193356,-2.8982163614132057,-0.95,-1.8561471448433515,-9.966164091191347,True,True,True,False,-0.95,-0.95,-0.95,-0.95
20,18.31666667,9.70394314032131,0.01710175695358518,5.89296982232848,12.90460256160695,6.771946324286213,0.05607603718419648,2.6721337709699715,19.959355948129126,0.1327474999999999,0.001,0.049719383485358204,0.414347521408324,4.64,4.64,4.64,4.64,,,,0.021203736853631024,28.053163403848686,37.162966291294424,20.993807653577804,34.58263532311327,35.61449336907454,36.74666201863768,36.28938672199385,33.75336987800377,-3.102035456890593,-1.21,-1.9140131932616158,-9.966164091191347,True,True,True,True,-1.21,-1.21,-1.21,-1.21
20,18.45,9.704018183949547,0.017229662289413694,5.760088321236939,12.997760161369298,7.011315391443718,0.05834674362246519,2.6897154400445458,26.57028286981794,0.13202499999999995,0.001,0.04802637915216302,0.5366726812430163,4.64,4.64,4.64,4.64,,,,0.021782038345942584,27.984952520625,37.1357441603535,20.77019255978593,35.768374852362676,35.59714658257151,36.764074492666666,36.30586805624073,32.96485836716972,-3.146036281469444,-1.21,-1.9140131932616158,-9.966164091191347,True,True,True,True,-1.21,-1.21,-1.21,-1.21
41,8.15,14.942788598591742,11.61200828036401,15.014570020871062,15.09885517673683,3.7428358947411238,1.120041856320158,3.7685238339537843,4.068785066253578,0.37512499999999993,0.1,0.3778567623985157,0.4137217716387332,4.64,4.64,4.64,4.64,,,,0.0014176873959888068,32.169575606128575,20.08527690389659,32.18336531616358,32.698518671910435,20.748673843001157,21.169320391353715,20.74478948438539,20.69981943795481,-1.132447827802189,-0.49445720877963867,-1.132447827802189,-1.181524029265462,False,False,False,False,-0.2,-0.2,-0.2,-0.2
41,8.233333333,14.940192882070392,11.610142215843672,15.066486351489674,15.142124371880417,3.336236145254093,1.0007397210177384,3.5253849080648574,3.7890717884254235,0.37423249999999997,0.1,0.3990773013996537,0.43495242571981296,4.64,4.64,4.64,4.64,,,,0.0014206707123480297,32.180841236155935,20.11370875681507,32.52377551969887,32.9911212843078,20.87914589566031,21.257567824187156,20.85040829963473,20.810827875473066,-1.0342954248756429,-0.44538100731636554,-1.083371626338916,-1.132447827802189,False,False,False,False,-0.2,-0.2,-0.2,-0.2
41,8.366666667,15.09176226781242,11.816009790103497,15.185857585014599,15.26470485218105,3.709561517589148,1.1112635484438855,3.8172411027195534,4.115145925844396,0.3747,0.1,0.3872221841612562,0.42336107841019854,4.64,4.64,4.64,4.64,,,,0.0014182337158872337,32.94103226803454,20.600074430916848,33.10772192108876,33.61033112366751,20.78233346959455,21.199479889999786,20.766088251623678,20.72159803091483,-1.0378942394042423,-0.39663728872340065,-1.0872216971489226,-1.1858766126382827,False,False,False,False,-0.15,-0.15,-0.15,-0.15
41,8.433333333,15.0048211727704,11.708165184910579,15.149334481895378,15.219783774033807,3.345110170002919,1.0001722969727258,3.6055817682369398,3.8672739105574188,0.37554999999999994,0.1,0.4100256836995512,0.44592848519517325,4.64,4.64,4.64,4.64,,,,0.0014183062566138441,32.5558429277775,20.336322539445476,33.03208691587042,33.479892921960925,20.799411490605436,21.179315998501806,20.759919002457604,20.720789585849047,-0.9885667816595624,-0.39663728872340065,-1.0378942394042423,-1.0872216971489226,False,False,False,False,-0.15,-0.15,-0.15,-0.15
41,8.566666667,15.001910844607739,11.687430325548156,15.079005647803402,15.161077739767759,2.9951425043230158,0.8957759028280279,3.0302856447555677,3.27012938417032,0.3755075,0.1,0.3804402669594539,0.41637943508430625,4.64,4.64,4.64,4.64,,,,0.0014213137797824882,32.44113927662325,20.254873701551773,32.489450596498735,33.001939662317696,20.86969212762246,21.21361375943094,20.864270446028023,20.827557174090376,-1.0748364892857798,-0.59161216309526,-1.0748364892857798,-1.171481354523884,False,False,False,False,-0.35,-0.35,-0.35,-0.35
41,8.65,14.996700582149236,11.685568183068627,15.098783852697771,15.17659392345165,2.8384503691433824,0.8495021066583283,2.9370901442623523,3.1626039807395685,0.3752525,0.1,0.39040446426303227,0.4263281503787668,4.64,4.64,4.64,4.64,,,,0.0014223195304099165,32.45120661818493,20.26999238623127,32.654371979488296,33.143405876029625,20.914351849840738,21.24203234327411,20.899072850907405,20.86448038039515,-1.026514056666728,-0.543289730476208,-1.0748364892857798,-1.123158921904832,False,False,False,False,-0.35,-0.35,-0.35,-0.35
41,9.983333333,21.925670958073493,12.973521672851719,24.175696211434246,24.43893847571521,4.570693684465608,1.545003188660077,6.855404149728366,7.487251243435391,0.33598249999999996,0.1,0.5594652126225537,0.6265209254552122,4.64,4.64,4.64,4.64,,,,0.0015067277967040946,27.549777210492465,17.504539969357822,30.99812692608324,31.662987051535136,24.613504949517562,25.189451379371057,24.213480893209105,24.108969869718766,-1.3287526336552815,-0.5926096117061849,-1.9176670512145586,-2.1139718570676513,False,True,False,False,-0.2,-0.2,-0.2,-0.2
41,10.06666667,21.83433622726098,12.932035949955944,24.092078710833444,24.374255802209063,4.771357912912153,1.6264399465903472,7.088900763181842,7.765129707530352,0.33245499999999995,0.1,0.545526213058641,0.6128782306036157,4.64,4.64,4.64,4.64,,,,0.0015113154987261511,27.472674539212043,17.558592388951052,30.83594556443482,31.530264253336064,24.78150156643806,25.373837492037172,24.380132289788097,24.26937710709996,-1.3778288351185546,-0.5926096117061849,-1.966743252677832,-2.1630480585309244,False,True,False,False,-0.2,-0.2,-0.2,-0.2
41,10.23333333,22.382700780752703,13.413949855751948,24.375672211255228,24.68435383404969,5.738287211432583,1.9514437168723233,8.126956721602909,8.9788245913881,0.331605,0.1,0.5085177159020734,0.5763574100632601,4.64,4.64,4.64,4.64,,,,0.0015076664304212598,28.46806759607062,18.078029697082293,31.52930619934776,32.33655115996403,24.646201094055872,25.331590586605568,24.2485469826779,24.11364735139702,-1.5804962745957238,-0.6432745774468014,-2.2217532252765655,-2.4683905139999665,False,True,False,False,-0.15,-0.15,-0.15,-0.15
41,10.31666667,22.208941591473156,13.251262842293551,24.446591488400337,24.708076772253328,4.820045249970767,1.6397633637661904,7.265548011375351,7.946278993821224,0.33309249999999996,0.1,0.5565979421243938,0.624295748285726,4.64,4.64,4.64,4.64,,,,0.0015095499279000027,28.15795357324361,17.895400373599582,31.720244336865093,32.40724581532167,24.736555259421717,25.334303618343014,24.31484532019395,24.204028327361826,-1.333858985872323,-0.544619661957441,-1.975115936553165,-2.1724257675318857,False,True,False,False,-0.15,-0.15,-0.15,-0.15
41,10.45,21.801615424108736,12.921035468983279,23.880396384088836,24.21597018917779,4.458984917913292,1.5283025606509297,6.240929840024482,6.8940405162422085,0.3311799999999999,0.1,0.5052161567117767,0.5729918156930622,4.64,4.64,4.64,4.64,,,,0.0015172366371342361,27.47854020407811,17.605518962045878,30.374565121676326,31.165573581338414,24.920383992082037,25.481502535063463,24.603423882049697,24.492877283734913,-1.4614159502381958,-0.7365794609524159,-1.9446402764287156,-2.0896075742858717,False,True,False,False,-0.35,-0.35,-0.35,-0.35
41,10.56666667,21.911764456676835,13.019794277285218,23.924147571998624,24.26850886886451,4.590212341147736,1.5725831630155387,6.344139401760099,7.02355862792247,0.3310524999999999,0.1,0.49640293152382375,0.5643036324612993,4.64,4.64,4.64,4.64,,,,0.0015169008004972326,27.677113787887944,17.711363811138085,30.48238991079619,31.301814584945056,24.901025654087476,25.474692626354667,24.591180936372027,24.476798213342203,-1.5097383828572477,-0.7365794609524159,-1.9446402764287156,-2.1379300069049236,False,True,False,False,-0.35,-0.35,-0.35,-0.35
41,12.93333333,17.92615857338514,11.575296919059513,21.32044234101885,21.87044394626709,4.858978787691139,2.1720630753918018,8.006305257422781,8.945023567530427,0.24609499999999995,0.1,0.4434619607183819,0.5111322983014508,4.64,4.64,4.64,4.64,,,,0.0016577046664986764,26.918566111308245,20.238715339978064,30.727797419271564,31.559078879153812,29.859036685756216,30.355645923171643,29.32920226951571,29.181203282695456,-1.4269050365818277,-0.7398382160960042,-2.2612004614574706,-2.5065814687738364,True,True,False,False,-0.2,-0.2,-0.2,-0.2
41,13.03333333,17.831524347988776,11.468462042840063,21.278852505827533,21.841763661560357,4.522751717383483,2.010967237561359,7.229598937640848,8.14688918124408,0.248135,0.1,0.44121260377636623,0.5130393612800194,4.64,4.64,4.64,4.64,,,,0.0016534197589574415,26.66496555198532,20.005895294115515,30.319679006462646,31.20528224713894,29.806848676510334,30.27950671358522,29.338226602942715,29.1899636465703,-1.3287526336552815,-0.6907620146327311,-2.015819454141105,-2.2612004614574706,True,True,False,False,-0.2,-0.2,-0.2,-0.2
41,13.16666667,17.82058950361442,11.551761907030533,21.386950168830595,21.90417552009272,4.7748197933648315,2.1495467716269565,8.152066391755833,9.063831791197526,0.24430999999999992,0.1,0.46027468486869955,0.5278244618277617,4.64,4.64,4.64,4.64,,,,0.0016604164964524688,26.974286495389897,20.35142254024131,31.04725328946928,31.8272666859525,29.980932680044116,30.467948425299973,29.412574389200223,29.269560021471577,-1.333858985872323,-0.6926020351914816,-2.2217532252765655,-2.4683905139999665,True,True,False,False,-0.15,-0.15,-0.15,-0.15
41,13.3,17.822927711930717,11.553628954412178,21.321687942631293,21.866828860920656,4.978093417870175,2.2424128243308363,8.334795855078509,9.301052828976037,0.24384249999999996,0.1,0.44842057824142534,0.5162400249961747,4.64,4.64,4.64,4.64,,,,0.0016597208051940314,26.95537693787945,20.35374072935485,30.88294165282369,31.69800799631495,29.96618142130635,30.46864344068582,29.40567468595756,29.255038155704433,-1.3831864436170034,-0.6926020351914816,-2.2710806830212458,-2.5670454294893266,True,True,False,False,-0.15,-0.15,-0.15,-0.15
41,13.46666667,17.861786272555698,11.499786278750898,20.850099372878603,21.519897095517074,4.442733082180908,1.9769645118101722,6.506435504562308,7.4420754796472925,0.24804999999999994,0.1,0.3956724570370547,0.46756483490588246,4.64,4.64,4.64,4.64,,,,0.0016569036460828109,26.749450091107235,20.063597031470188,29.728471140055902,30.773244788390784,29.82686574959611,30.292871661834944,29.463811141125916,29.308516385156356,-1.4614159502381958,-0.8332243261905199,-1.992962709047768,-2.234574872143028,True,True,False,False,-0.35,-0.35,-0.35,-0.35
41,13.56666667,17.84839836897504,11.493831112469865,20.805365544452567,21.488120699354102,4.521453862880095,2.013445223932095,6.581785406035528,7.539987021703466,0.24770999999999993,0.1,0.39183792048731836,0.46377880934996923,4.64,4.64,4.64,4.64,,,,0.0016570589898450869,26.736847315670648,20.067506898967398,29.660121878114392,30.719495936408425,29.830534026181518,30.302379377538053,29.46965930866474,29.311203930294038,-1.4614159502381958,-0.8332243261905199,-2.04128514166682,-2.2828973047620797,True,True,False,False,-0.35,-0.35,-0.35,-0.35
41,15.63333333,11.151733113660224,9999.0,13.462230178753371,17.502012476836683,4.09943757138938,9999.0,6.0690137209471535,13.60211167325595,0.16525999999999996,0.001,0.260016030986622,0.7367754824373215,4.64,9999.0,4.64,4.64,,,,0.01469169996150361,27.80006753504044,9999.0,30.1535947091783,34.545223882251996,34.781354615199,9999.0,34.434390209089074,33.30859486776593,-1.2306002307287351,9999.0,-1.7213622453614663,-4.0279437141353025,True,True,True,False,-0.2,-0.2,-0.2,-0.2
41,15.73333333,14.337989080556977,9999.0,17.400130878962667,18.183203769658636,4.721534459600256,9999.0,7.395160567264529,8.519596280050417,0.19989749999999995,0.001,0.33708804140797816,0.4014007662087365,4.64,9999.0,4.64,4.64,,,,0.0017428001447913634,27.191067809473687,9999.0,30.240089748556823,31.229196726505428,32.607399841273,9999.0,32.15307962821504,31.9731194112885,-1.3778288351185546,9999.0,-2.0648956556043783,-2.40842906584729,True,True,True,False,-0.2,-0.2,-0.2,-0.2
41,15.86666667,15.251882827332492,10.683872900735919,18.494730845485876,19.263458611969323,5.040784814051727,2.6359886955933294,8.010605330387557,9.200656049726058,0.20631499999999992,0.1,0.35430407999833763,0.420727806253508,4.64,4.64,4.64,4.64,,,,0.0017271371459151804,27.595064520949947,22.463345754773695,30.90303098364247,31.907619155432187,32.160143883793914,32.59515558559937,31.663951064155125,31.477303260410405,-1.3831864436170034,-0.7912569506808418,-2.1724257675318857,-2.5177179717446463,True,True,False,False,-0.15,-0.15,-0.15,-0.15
41,15.95,15.612697713311968,10.85420340078907,18.717233561183516,19.565105409084975,5.588073823168661,2.886201056097757,8.521742733786525,9.876756029145975,0.2086524999999999,0.1,0.3409933735997463,0.40882288665348343,4.64,4.64,4.64,4.64,,,,0.0017186214827337714,27.580703412741805,22.329221310548903,30.614300079801595,31.71563834726097,31.90833350846909,32.38684982413807,31.42692760970282,31.217549327739047,-1.5311688168510438,-0.840584408425522,-2.320408140765926,-2.715027802723367,True,True,False,False,-0.15,-0.15,-0.15,-0.15
41,16.1,15.659326408626605,10.709327038888437,18.488064119202132,19.274671760012403,4.630930719548917,2.3236648967803806,6.8913441370350474,7.942826554124921,0.2165999999999999,0.1,0.3434138842284026,0.4092001710005426,4.64,4.64,4.64,4.64,,,,0.0017154119457516443,26.987880132829225,21.56936623846304,29.78298486385962,30.836605799608538,31.641754750000878,32.069129671784495,31.253083587925623,31.081559719454503,-1.5097383828572477,-0.9298691914286239,-2.0896075742858717,-2.379542170000184,True,True,False,False,-0.35,-0.35,-0.35,-0.35
41,16.21666667,16.32591294003165,10.993650723903423,19.06481333780395,19.88595779655598,5.0293825651430835,2.4501409847727142,7.275025446144214,8.415217728412278,0.2233575,0.1,0.3425200835008197,0.4096937585539995,4.64,4.64,4.64,4.64,,,,0.0017001648700970093,26.98561732802304,21.255632845117532,29.626228472698948,30.740738341171912,31.160051728516105,31.629736870340594,30.78014097059585,30.596817378418972,-1.606383248095352,-0.9298691914286239,-2.186252439523976,-2.52450946785734,True,True,False,False,-0.35,-0.35,-0.35,-0.35
