doy,hod,A(obs),A(std),A(pmax),E(obs),E(std),E(pmax),gs(obs),gs(std),gs(pmax),gb(obs),gb(std),gb(pmax),Ci(obs),Ci(std),Ci(pmax),Tleaf(obs),Tleaf(std),Tleaf(pmax),Pleaf(obs),Pleaf(std),Pleaf(pmax),Rublim(obs),Rublim(std),Rublim(pmax),Ps(obs),Ps(std),Ps(pmax)
20,10.4,26.217820949272728,21.012019753374705,21.072148978398275,53.21236022278927,6.13436712429008,6.142216262830719,10,0.25876286099741314,0.2608880561469909,4.64,4.64,4.64,38.42736136089837,26.146812294722125,26.181102071492713,22.10151141021913,26.5103254342049,26.508487091186417,-9.966164091191347,-2.5810648607180324,-2.5810648607180324,False,False,False,-0.95,-0.95,-0.95
20,10.56666667,26.259964883186875,19.8554895071689,21.267809897671132,49.5067761000022,5.046973275357276,6.114362474049792,10,0.22240259695308745,0.2788060062253466,4.64,4.64,4.64,38.16757195295403,24.641694912361448,26.6264419225855,22.53976154308115,26.822214967884,26.638839515817523,-9.966164091191347,-2.5740255619443806,-2.8820313339963377,False,True,False,-1.21,-1.21,-1.21
20,10.65,26.21422311538856,19.764549901464765,21.1435354501609,50.48965017606794,5.091981424738298,6.114362474049792,10,0.2204409439639095,0.27335102944111334,4.64,4.64,4.64,38.073328887087,24.48797141350693,26.406735099802404,22.44456766020328,26.799589014997707,26.624234665174704,-9.966164091191347,-2.5740255619443806,-2.8820313339963377,False,True,False,-1.21,-1.21,-1.21
20,12.76666667,26.626569484904216,15.367963564224748,17.064509003126645,69.61680679992237,5.908902521374548,7.500683346473462,10,0.17961444182536462,0.23533426892085804,4.64,4.64,4.64,38.32418632937561,25.51121799489594,27.521753082348678,26.4286457942484,31.759637262608138,31.492195435064044,-9.966164091191347,-2.407535573369376,-2.8656342714191925,False,True,True,-0.85,-0.85,-0.85
20,12.93333333,26.898824583987196,14.326978876757812,16.424396169251576,80.83785800705049,5.734944671835819,7.643616914067751,10,0.15041419804041617,0.20684221221975377,4.64,4.64,4.64,38.669777760910094,24.371878771204628,26.83561950132429,25.82291965908902,31.945600273864752,31.62679161816387,-9.966164091191347,-2.44514278899153,-3.0341384331397085,False,True,True,-0.95,-0.95,-0.95
20,13.01666667,26.91405273672986,14.168430636229155,15.663625502944805,82.36761681595033,5.738438571022196,7.05609301964692,10,0.1477348503818906,0.18540014510310798,4.64,4.64,4.64,38.692156331873406,24.29636339520186,26.071756151640287,25.799753271568044,32.0191813649963,31.79802851307423,-9.966164091191347,-2.44514278899153,-2.852909004171038,False,True,True,-0.95,-0.95,-0.95
20,13.18333333,26.513592656856524,13.272461265515938,16.661568922859615,66.39147783765857,4.321926696019573,6.960013401184476,10,0.13285908840967756,0.22601635037503096,4.64,4.64,4.64,38.40439150693735,23.39012357663463,27.425432272541,26.805724117674355,32.17344212408319,31.718315792355217,-9.966164091191347,-2.354021439050126,-3.146036281469444,False,True,True,-1.21,-1.21,-1.21
20,13.26666667,26.468088362889915,13.629479232524222,16.612055961138438,63.313634335677065,4.316057096301405,6.541984290310748,10,0.13890399565221356,0.22110144207221716,4.64,4.64,4.64,38.32234301093303,23.575607478466846,27.130998920359406,26.847325255363447,32.01523590061681,31.628245578780543,-9.966164091191347,-2.354021439050126,-3.0140338077328908,False,True,True,-1.21,-1.21,-1.21
20,15.03333333,23.806173525062224,8.227914092506683,12.258177446711809,74.70827122267184,3.388797943127667,7.7993049006191635,10,0.08782658518902285,0.22047949644201376,4.64,4.64,4.64,38.67187471079237,24.74250295372952,30.569349023640328,30.27458020340774,35.97611513509933,35.21643251599837,-9.966164091191347,-1.7203875262946513,-2.9572540110291556,False,True,True,-0.85,-0.85,-0.85
20,15.15,24.745763140232786,9.532934219846108,12.292505952319821,78.57316564092989,4.130370302818814,7.0443668196165845,10,0.10471779020287224,0.1876586866789192,4.64,4.64,4.64,38.78307331185159,25.20577393845919,29.17161632729531,29.467367906443577,35.33115646763919,34.83167074108476,-9.966164091191347,-1.9036270055145779,-2.7282046620042477,False,True,True,-0.85,-0.85,-0.85
20,15.53333333,25.30203197846784,7.08505517608691,11.545160383767564,88.36396013476178,2.7793715085620603,6.682404733176034,10,0.061500221631705,0.15775716199753712,4.64,4.64,4.64,38.81182490614213,21.59215699742044,28.031090530283212,28.888968445195925,35.60036681082255,34.92453703673407,-9.966164091191347,-1.9140131932616158,-3.0580346323117418,False,True,True,-1.21,-1.21,-1.21
20,15.63333333,24.94071981232997,7.143209584425855,11.824158220172585,83.11348401582545,2.7003456735202325,6.821750531917263,10,0.06300815717635455,0.17120215366570868,4.64,4.64,4.64,38.73895641721181,21.807064528092887,28.598415525700556,29.25414824130959,35.64719310596163,34.930660013497715,-9.966164091191347,-1.9140131932616158,-3.102035456890593,False,True,True,-1.21,-1.21,-1.21
20,17.75,25.884607226684565,5.741081680563182,10.09832289086232,112.21308998440497,2.6617979885681415,6.821750531917263,10,0.04712491619930242,0.1276976971759999,4.64,4.64,4.64,38.62050015817409,20.442619221760754,26.99291395927286,28.063408279744856,36.16377263518363,35.454626570990925,-9.966164091191347,-1.9140131932616158,-3.102035456890593,False,True,True,-1.21,-1.21,-1.21
20,18.08333333,24.30819770457809,6.891627960633492,10.348815461659163,117.69078107031329,3.588812456110045,7.498413379397339,10,0.0629856069781521,0.13800502312676521,4.64,4.64,4.64,38.95747901523796,22.601047205406168,27.89735498167045,28.44897354907949,36.14652480309407,35.51365699601311,-9.966164091191347,-1.8561471448433515,-2.988831075897541,False,True,True,-0.95,-0.95,-0.95
20,18.16666667,24.23939083056024,6.821896815139171,10.492393144522001,117.55522379809113,3.5613347240065787,7.787685944282503,10,0.06253851480335243,0.1440175966878131,4.64,4.64,4.64,38.84752679777727,22.54255023587893,28.133694353440582,28.489790979716407,36.17669002330952,35.49421843527909,-9.966164091191347,-1.8561471448433515,-3.079445790381876,False,True,True,-0.95,-0.95,-0.95
20,18.31666667,23.87026739408092,5.89296982232848,10.384600932363194,108.97243051721904,2.6721337709699715,7.233258728461366,10,0.049719383485358204,0.14301531686003005,4.64,4.64,4.64,38.77701873209515,20.993807653577804,28.0746139808129,28.946722759893994,36.28938672199385,35.541649482239954,-9.966164091191347,-1.9140131932616158,-3.234037930627146,False,True,True,-1.21,-1.21,-1.21
20,18.45,24.08356338600499,5.760088321236939,9.906593605762096,113.98265504538979,2.6897154400445458,6.821750531917263,10,0.04802637915216302,0.12834836491983295,4.64,4.64,4.64,38.76076657408685,20.77019255978593,27.36381651922286,28.675344567410097,36.30586805624073,35.6270591177479,-9.966164091191347,-1.9140131932616158,-3.102035456890593,False,True,True,-1.21,-1.21,-1.21
41,8.15,15.940769995637513,15.014570020871062,14.95194017782164,25.658033798383503,3.7685238339537843,3.5881559201174094,10,0.3778567623985157,0.3566174541307336,4.64,4.64,4.64,38.24699291785871,32.18336531616358,31.807570094478184,18.7537672736644,20.74478948438539,20.772108736281446,-9.966164091191347,-1.132447827802189,-1.083371626338916,False,False,False,-0.2,-0.2,-0.2
41,8.233333333,15.946376814810392,15.066486351489674,14.952055366199984,22.768286492898856,3.5253849080648574,3.195505840539367,10,0.3990773013996537,0.35570302387522834,4.64,4.64,4.64,38.27227898009955,32.52377551969887,31.828542843515876,19.087569281736187,20.85040829963473,20.900709088112496,-9.966164091191347,-1.083371626338916,-0.9852192234123698,False,False,False,-0.2,-0.2,-0.2
41,8.366666667,16.06135067638819,15.185857585014599,15.17693949995345,25.435539929443568,3.8172411027195534,3.8088636737534616,10,0.3872221841612562,0.3858557041163058,4.64,4.64,4.64,39.08808937316899,33.10772192108876,33.053888816197464,18.80295296563985,20.766088251623678,20.767339110005665,-9.966164091191347,-1.0872216971489226,-1.0872216971489226,False,False,False,-0.15,-0.15,-0.15
41,8.433333333,15.984362400628667,15.149334481895378,15.288630460391209,22.772615948171516,3.6055817682369398,4.20122745460013,10,0.4100256836995512,0.4919907139891385,4.64,4.64,4.64,38.65256815690917,33.03208691587042,33.93127537966427,19.005639951323683,20.759919002457604,20.671608249093122,-9.966164091191347,-1.0378942394042423,-1.1858766126382827,False,False,False,-0.15,-0.15,-0.15
41,8.566666667,15.987981078719379,15.079005647803402,15.278285453361995,20.259309331986803,3.0302856447555677,3.7057740295349926,10,0.3804402669594539,0.4837343431403673,4.64,4.64,4.64,38.537377759200275,32.489450596498735,33.75332166178463,19.251302479466766,20.864270446028023,20.762174830727684,-9.966164091191347,-1.0748364892857798,-1.2681262197619878,False,False,False,-0.35,-0.35,-0.35
41,8.65,15.98334086782485,15.098783852697771,15.27344767992249,19.14609993322459,2.9370901442623523,3.5148832171501136,10,0.39040446426303227,0.4842333218081684,4.64,4.64,4.64,38.549739513977464,32.654371979488296,33.76398592558335,19.374129533616635,20.899072850907405,20.81139810414256,-8.37152381476263,-1.0748364892857798,-1.219803787142936,False,False,False,-0.35,-0.35,-0.35
41,9.983333333,25.909042838673294,24.175696211434246,23.45412642052615,30.999942155400788,6.855404149728366,5.703283697789191,10,0.5594652126225537,0.43948853567907054,4.64,4.64,4.64,37.438459937942284,30.99812692608324,29.361818168987863,21.675306402091135,24.213480893209105,24.411753156074035,-9.966164091191347,-1.9176670512145586,-1.6232098424349202,False,False,False,-0.2,-0.2,-0.2
41,10.06666667,25.919270106082994,24.092078710833444,23.597627117335527,32.82387612271191,7.088900763181842,6.264368529743516,10,0.545526213058641,0.46261247738891487,4.64,4.64,4.64,37.42494224659557,30.83594556443482,29.729701429268324,21.72629537127929,24.380132289788097,24.519972740492438,-9.966164091191347,-1.966743252677832,-1.7704384468247394,False,False,False,-0.2,-0.2,-0.2
41,10.23333333,25.993293881927904,24.375672211255228,23.814358533142183,40.05058797325357,8.126956721602909,7.053134472803746,10,0.5085177159020734,0.42442534834843965,4.64,4.64,4.64,38.72164790196617,31.52930619934776,30.19822347378432,21.125034179728974,24.2485469826779,24.42419422824306,-9.966164091191347,-2.2217532252765655,-1.9257884788084847,False,False,False,-0.15,-0.15,-0.15
41,10.31666667,26.103739985188884,24.446591488400337,24.02443563064315,33.15759818400986,7.265548011375351,6.497592118295883,10,0.5565979421243938,0.4789090184303699,4.64,4.64,4.64,38.27259636421588,31.720244336865093,30.70608332714055,21.65789137044466,24.31484532019395,24.44421794819189,-9.966164091191347,-1.975115936553165,-1.7778061055744443,False,False,False,-0.15,-0.15,-0.15
41,10.45,26.00470411912804,23.880396384088836,23.860438385121086,30.436925236478196,6.240929840024482,6.302570174008837,10,0.5052161567117767,0.5061533180915792,4.64,4.64,4.64,37.45013253219506,30.374565121676326,30.357633740275617,22.022431626213706,24.603423882049697,24.594114193094644,-9.966164091191347,-1.9446402764287156,-1.9446402764287156,False,False,False,-0.35,-0.35,-0.35
41,10.56666667,26.042179631562757,23.924147571998624,23.355058106301108,31.48142648379855,6.344139401760099,5.576681834505162,10,0.49640293152382375,0.4189598853451189,4.64,4.64,4.64,37.70021054274066,30.48238991079619,29.263312952648484,21.935648986843685,24.591180936372027,24.725041141870168,-9.966164091191347,-1.9446402764287156,-1.751350545952508,False,False,False,-0.35,-0.35,-0.35
41,12.93333333,26.09246793585026,21.32044234101885,21.3643111137425,41.342918600574606,8.006305257422781,7.897674024350083,10,0.4434619607183819,0.44176136839051194,4.64,4.64,4.64,37.86757691444659,30.727797419271564,30.664426172170483,26.377331912556127,29.32920226951571,29.345250753118865,-9.966164091191347,-2.2612004614574706,-2.2121242599941975,False,False,False,-0.2,-0.2,-0.2
41,13.03333333,25.91324708404963,21.278852505827533,21.26220450405196,37.729378704872396,7.229598937640848,7.3621374105067225,10,0.44121260377636623,0.4474587728626321,4.64,4.64,4.64,37.45234173456066,30.319679006462646,30.403727904476586,26.536559851609773,29.338226602942715,29.317491428092282,-9.966164091191347,-2.015819454141105,-2.0648956556043783,False,False,False,-0.2,-0.2,-0.2
41,13.16666667,26.056660712078774,21.386950168830595,21.15211665452895,40.72454051903242,8.152066391755833,7.600032469488841,10,0.46027468486869955,0.427250243081238,4.64,4.64,4.64,37.927002429363995,31.04725328946928,30.559739210901913,26.53869369073447,29.412574389200223,29.499872826271552,-9.966164091191347,-2.2217532252765655,-2.073770852042525,False,False,False,-0.15,-0.15,-0.15
41,13.3,26.10188981785974,21.321687942631293,21.190136555701944,42.84119977961087,8.334795855078509,7.959547287371444,10,0.44842057824142534,0.4283325705941836,4.64,4.64,4.64,37.92996620572532,30.88294165282369,30.563018603413383,26.401167066818772,29.40567468595756,29.464279440555075,-9.966164091191347,-2.2710806830212458,-2.1724257675318857,False,False,False,-0.15,-0.15,-0.15
41,13.46666667,25.919801270707907,20.850099372878603,21.126407590909523,36.9524518329178,6.506435504562308,7.0135873716941886,10,0.3956724570370547,0.4306000700140724,4.64,4.64,4.64,37.56072878562002,29.728471140055902,30.263482543565576,26.602719927109003,29.463811141125916,29.37993780814932,-9.966164091191347,-1.992962709047768,-2.1379300069049236,False,False,False,-0.35,-0.35,-0.35
41,13.56666667,25.933182293485658,20.805365544452567,21.027605182352044,37.771954219697335,6.581785406035528,7.0135873716941886,10,0.39183792048731836,0.42039709466261604,4.64,4.64,4.64,37.554299770842206,29.660121878114392,30.107393217481466,26.55880220449682,29.46965930866474,29.398494666063616,-9.966164091191347,-2.04128514166682,-2.1379300069049236,False,False,False,-0.35,-0.35,-0.35
41,15.63333333,22.3120281500855,13.462230178753371,14.67601500225466,48.46177362354921,6.0690137209471535,7.720204741699476,10,0.260016030986622,0.3485700565330968,4.64,4.64,4.64,37.8279141360906,30.1535947091783,31.664372357194658,30.947912604580956,34.434390209089074,34.16021616342375,-9.966164091191347,-1.7213622453614663,-2.1630480585309244,False,True,True,-0.2,-0.2,-0.2
41,15.73333333,24.68962891008239,17.400130878962667,17.582485900002876,48.29015447342564,7.395160567264529,7.5416859698444965,10,0.33708804140797816,0.3474012207272359,4.64,4.64,4.64,37.882879987005474,30.240089748556823,30.403955634133595,28.76641480341155,32.15307962821504,32.12859511266418,-9.966164091191347,-2.0648956556043783,-2.1139718570676513,False,True,True,-0.2,-0.2,-0.2
41,15.86666667,25.364403198223314,18.494730845485876,18.267166240343133,50.73637610651833,8.010605330387557,7.600032469488841,10,0.35430407999833763,0.33427195779849006,4.64,4.64,4.64,38.63327399986813,30.90303098364247,30.53252655584824,28.178343496236998,31.663951064155125,31.729410762355126,-9.966164091191347,-2.1724257675318857,-2.073770852042525,False,False,False,-0.15,-0.15,-0.15
41,15.95,25.76814133528858,18.717233561183516,18.35425566841223,56.64612918431635,8.521742733786525,7.959547287371444,10,0.3409933735997463,0.31528717388424604,4.64,4.64,4.64,38.755189091826956,30.614300079801595,30.083990567005298,27.592663888253846,31.42692760970282,31.515897782417124,-9.966164091191347,-2.320408140765926,-2.1724257675318857,False,False,False,-0.15,-0.15,-0.15
41,16.1,25.20801798650801,18.488064119202132,18.964631165878572,44.02176779995978,6.8913441370350474,7.363126487486951,10,0.3434138842284026,0.37616397685678815,4.64,4.64,4.64,37.78660542333899,29.78298486385962,30.3135931209572,28.026753215544815,31.253083587925623,31.174265418315684,-9.966164091191347,-2.0896075742858717,-2.234574872143028,False,False,False,-0.35,-0.35,-0.35
41,16.21666667,25.640771704534842,19.06481333780395,19.48888430102807,47.25597122156225,7.275025446144214,7.708487200033028,10,0.3425200835008197,0.37061084854836157,4.64,4.64,4.64,37.9118039742613,29.626228472698948,30.105852241695537,27.355887020385893,30.78014097059585,30.70883676917733,-9.966164091191347,-2.186252439523976,-2.3312197373811316,False,False,False,-0.35,-0.35,-0.35
57,8.066666667,13.77367577101387,13.39454448599735,13.462900521878996,14.29585455302428,2.2355878879655124,2.569194164530614,10,0.4097910094102674,0.4825907121526047,4.64,4.64,4.64,38.57551432207418,33.55755134889981,34.29702911267048,14.01484261674609,15.298144118313932,15.246085567561254,-4.477337245439476,-0.8343105779050493,-0.9314579557059672,False,False,False,-0.3,-0.3,-0.3
57,8.183333333,13.857351073178675,13.37987607161027,13.566649581279798,13.077590350317779,2.147543364273061,3.1530560019824283,10,0.42204252706625456,0.6736178091404472,4.64,4.64,4.64,38.63688470947422,33.78064992513735,35.59642446000575,16.166504185589005,17.29039787672765,17.138413880242496,-3.9916003564348856,-0.8343105779050493,-1.0771790224073443,False,False,False,-0.3,-0.3,-0.3
57,8.333333332999999,13.812213020137637,13.48016409449954,13.647618074568044,11.063847868446098,2.244094742135926,3.6580522375312126,10,0.5435043239717952,1.0221441401785483,4.64,4.64,4.64,38.62076647445438,34.86426788585454,36.66771473147254,15.619119921845003,16.53918269212187,16.333756303379115,-2.940138277834664,-0.5981296733824363,-0.9469394655348957,False,False,False,-0.05,-0.05,-0.05
57,8.466666667,13.82958906538609,13.454104314775678,13.460674212749073,14.342820544807866,2.599007452516308,2.6512311278649983,10,0.4810474517919683,0.49247088703199876,4.64,4.64,4.64,38.56569694883396,34.30192307839351,34.36771828809752,15.267011714636343,16.46717631011909,16.45917982449076,-4.08622759490703,-0.6977896139974247,-0.6977896139974247,False,False,False,-0.05,-0.05,-0.05
57,8.616666667,13.803189724860367,13.41312461544693,13.500386290673234,12.510765872066942,2.144340488922293,2.586173706839528,10,0.4489574293407905,0.562494684920313,4.64,4.64,4.64,38.555094718506425,33.989016596861376,34.90011565404702,15.062159664268876,16.153964809944977,16.085692939672207,-3.7165711079124906,-0.7870743970005267,-0.8847242873642589,False,False,False,-0.25,-0.25,-0.25
57,8.733333333,13.436433990066583,12.639172293085982,12.95243053576574,15.960115155599988,2.378406497129836,3.7580900140865126,10,0.37467014311711255,0.6565148493362283,4.64,4.64,4.64,38.66228211564463,33.48304538036277,35.69522420240139,21.088726790269284,22.319912473896878,22.119650090343903,-5.181319463368473,-0.8358993421823928,-1.1776739584554552,False,False,False,-0.25,-0.25,-0.25
57,10.96666667,22.135374442167517,21.05041205850512,20.978917645426375,28.20236526557846,5.436110380411264,5.247905538669517,10,0.49880664647518763,0.48043067933027783,4.64,4.64,4.64,37.37550745241523,30.97407227013455,30.70425020935812,19.539096853928715,21.735273839410905,21.76445222423081,-9.966164091191347,-1.6600632892128526,-1.6114896003123937,False,False,False,-0.3,-0.3,-0.3
57,11.06666667,22.182341198509032,21.167511129833123,20.849475982470473,26.5784991836694,5.239287039210509,4.495617242725111,10,0.5103958800079212,0.4265959815866069,4.64,4.64,4.64,37.7314760130237,31.446232456509943,30.233390976014828,19.496737728357715,21.58309162776296,21.70081967397362,-9.966164091191347,-1.6114896003123937,-1.4171948447105576,False,False,False,-0.3,-0.3,-0.3
57,11.2,22.235635121988782,21.46334191869122,21.286461093749217,25.587308749436016,5.836983921622833,5.2420433466384,10,0.6111604691070154,0.5370929791747163,4.64,4.64,4.64,37.9706261197897,32.70064973352452,31.956188257599575,19.593307461259116,21.49596614411737,21.587242014207206,-9.966164091191347,-1.495069138917332,-1.3455792279948493,False,False,False,-0.05,-0.05,-0.05
57,11.28333333,22.199012555923005,21.410817270435743,21.233567415841335,27.175710227177245,6.032045904659621,5.437159554964427,10,0.5940103177222469,0.5242059704359029,4.64,4.64,4.64,37.899205489163506,32.480098311819354,31.742610560458683,19.478253789918377,21.49551909779669,21.586398509499563,-9.966164091191347,-1.544899109224826,-1.3954091983023436,False,False,False,-0.05,-0.05,-0.05
57,11.45,22.22066095051667,21.205531003298837,21.161550803497768,26.792099202017763,5.412974840978441,5.286757414226191,10,0.5255862334161765,0.5137246729480194,4.64,4.64,4.64,37.66962913997807,31.571888257571796,31.401032443122457,19.70823293790174,21.77694779230327,21.796380927715106,-9.966164091191347,-1.6170984650922497,-1.5682735199103837,False,False,False,-0.25,-0.25,-0.25
57,11.51666667,22.213121371234966,21.26193204265836,20.968174852279027,25.55723584751988,5.264301461810828,4.527913185655397,10,0.5367102433492844,0.4494218565897999,4.64,4.64,4.64,37.80571739524309,31.82369083142327,30.674166718212216,19.582074342769634,21.570344204857715,21.68659421884424,-9.966164091191347,-1.5682735199103837,-1.3729737391829195,False,False,False,-0.25,-0.25,-0.25
57,13.41666667,26.014433923094764,23.624449207108274,23.223968011968065,32.676631000808875,6.716289002394407,6.17028110154806,10,0.5082679791766582,0.4526522912888422,4.64,4.64,4.64,37.04019212819958,30.06523613796065,29.28674225254085,22.54931555735346,25.22287303495696,25.31671180331701,-9.966164091191347,-2.0000791115160657,-1.8543580448146888,False,False,False,-0.3,-0.3,-0.3
57,13.5,26.008799083852892,23.672467068354273,23.108857096450834,33.1723675409648,6.770674620940433,5.987522394405424,10,0.5053871331511207,0.4296550022362783,4.64,4.64,4.64,37.14241073172095,30.10794429053713,28.99021486493977,22.381986909430157,25.095360524550674,25.22962864533756,-9.966164091191347,-2.0000791115160657,-1.8057843559142297,False,False,False,-0.3,-0.3,-0.3
57,13.63333333,26.040885660094794,24.1970187688874,23.224807454959592,37.267135373724734,8.362067389383338,6.591729829376138,10,0.5685894758167513,0.41921879618679303,4.64,4.64,4.64,37.64218846008534,31.28499708492448,29.223315584022682,22.10809868866527,24.91684130920031,25.20710621773123,-9.966164091191347,-2.1926887232222505,-1.6943890201473089,False,False,False,-0.05,-0.05,-0.05
57,13.7,26.187757170568474,24.35291281087182,23.51260343877603,34.664959806001825,7.925719576274227,6.401344736004193,10,0.5872264347763086,0.44433906589440086,4.64,4.64,4.64,37.90496619213535,31.721378993795742,29.88647994215444,22.34745108150885,24.996706949640117,25.24967164256747,-9.966164091191347,-2.043198812299768,-1.6445590498398146,False,False,False,-0.05,-0.05,-0.05
57,13.85,26.068014586709097,23.868078625377464,23.612287717315454,31.469106273381854,6.742962846599135,6.401173808159827,10,0.533840455516939,0.49452115107008493,4.64,4.64,4.64,37.26962162634872,30.580619998233306,30.06831800056344,22.551429430495663,25.116353457077544,25.175419984666615,-9.966164091191347,-1.9588730813653124,-1.8612231910015802,False,False,False,-0.25,-0.25,-0.25
57,13.91666667,26.048413654091494,23.826119457102852,23.33830747686257,32.9772945860083,6.927190561141535,6.21759414942742,10,0.5236275746326602,0.45287585599574576,4.64,4.64,4.64,37.282837924619606,30.467324211856177,29.475430265329194,22.420094752788273,25.087552603392922,25.208529021286754,-9.966164091191347,-2.007698026547178,-1.812398245819714,False,False,False,-0.25,-0.25,-0.25
57,15.25,25.2926715518171,21.832736248167503,22.423512043739052,30.488189691486454,4.9618528883072335,5.77395440821727,10,0.3745670650387167,0.44751916589052465,4.64,4.64,4.64,37.2548244018898,28.423106367085182,29.68008801154777,23.62870647669185,26.199261844544086,26.062696554242876,-9.966164091191347,-1.9572182435284742,-2.190036436774488,False,False,False,-0.7,-0.7,-0.7
57,15.35,25.308082831614016,22.936897007131932,22.274177313569528,32.00111702946182,6.794119741372713,5.619387014230345,10,0.5130412111938651,0.41160029801478054,4.64,4.64,4.64,37.38360488771103,30.68733426316625,29.17606560942022,23.29381114334094,25.700190774277782,25.890951359755896,-9.966164091191347,-2.0000791115160657,-1.7086369781133117,False,False,False,-0.3,-0.3,-0.3
57,15.41666667,25.257693219547978,22.884639240010547,22.706553789929913,31.89419785532817,6.793137018335864,6.352138822632406,10,0.5150616472496788,0.48083178252705927,4.64,4.64,4.64,37.20665271963777,30.55394914847315,30.09055184993156,23.28344559244592,25.6807901480842,25.750606314991366,-9.966164091191347,-2.0000791115160657,-1.902931733715148,False,False,False,-0.3,-0.3,-0.3
57,15.53333333,25.353875393594407,23.310389265814653,22.74368828431089,37.060564478695845,8.29686358877986,6.969855483689294,10,0.5623713298215229,0.45602538221771377,4.64,4.64,4.64,37.71883562376132,31.53800337976918,30.195896545979366,22.981373751717864,25.572161429456344,25.777915155476382,-9.966164091191347,-2.1428587529147562,-1.7940489607622971,False,False,False,-0.05,-0.05,-0.05
