site_spp,A(obs),A(std),A(pmax),E(obs),E(std),E(pmax),gs(std),gs(pmax),gb(obs),gb(std),gb(pmax),Ci(obs),Ci(std),Ci(pmax),Tleaf(obs),Tleaf(std),Tleaf(pmax),Pleaf(obs),Pleaf(std),Pleaf(pmax),Rublim(obs),Rublim(std),Rublim(pmax),Ps,PPFD,Tair,VPD,Patm,CO2,doy,hod,A,E,Ci,gs,gb,Pleaf,Tleaf
Richmond_Eucalyptus_dunnii,25.30203197846784,7.08505517608691,11.545160383767564,88.36396013476177,2.7793715085620603,6.682404733176035,0.061500221631704995,0.15775716199753712,4.64,4.64,4.64,38.811824906142135,21.59215699742044,28.031090530283212,28.88896844519593,35.60036681082255,34.92453703673407,-9.966164091191349,-1.914013193261616,-3.0580346323117418,False,True,True,-1.21,1999.5,33.6925,4.025,100.3,39.95371406,20,15.533333333333301,2.5675,1.9775,28.75096875,0.04735,4.64,-1.9,38.7075
Richmond_Eucalyptus_dunnii,24.94071981232997,7.143209584425856,11.824158220172587,83.11348401582545,2.7003456735202325,6.821750531917263,0.06300815717635455,0.17120215366570868,4.64,4.64,4.64,38.73895641721182,21.807064528092884,28.59841552570056,29.25414824130959,35.647193105961634,34.930660013497715,-9.966164091191349,-1.914013193261616,-3.1020354568905932,False,True,True,-1.21,1999.0,33.7,3.7725,100.2,39.86404144,20,15.6333333333333,3.8125,1.7525,23.9633625,0.04485,4.64,-1.5,37.8525
Richmond_Eucalyptus_dunnii,25.884607226684565,5.741081680563183,10.09832289086232,112.21308998440495,2.661797988568141,6.821750531917263,0.04712491619930242,0.1276976971759999,4.64,4.64,4.64,38.620500158174096,20.442619221760754,26.99291395927286,28.063408279744856,36.16377263518363,35.45462657099092,-9.966164091191349,-1.914013193261616,-3.1020354568905932,False,True,True,-1.21,1999.0,34.3425,5.1575,100.2,39.7862745,20,17.75,2.435,3.9875,31.41075,0.075175,4.64,-1.85,38.9025
Richmond_Eucalyptus_dunnii,24.308197704578088,6.8916279606334925,10.348815461659164,117.69078107031328,3.5888124561100447,7.498413379397339,0.0629856069781521,0.1380050231267652,4.64,4.64,4.64,38.95747901523796,22.60104720540617,27.89735498167045,28.44897354907949,36.146524803094074,35.513656996013104,-9.966164091191349,-1.8561471448433515,-2.988831075897541,False,True,True,-0.95,1501.0,35.185,5.5025,100.2,40.05275925,20,18.0833333333333,0.7390000000000001,2.0325,33.335925,0.0358,4.64,-1.5,38.5925
Richmond_Eucalyptus_dunnii,24.239390830560236,6.821896815139171,10.492393144522001,117.55522379809112,3.5613347240065787,7.7876859442825035,0.06253851480335243,0.1440175966878131,4.64,4.64,4.64,38.84752679777727,22.54255023587893,28.133694353440585,28.48979097971641,36.17669002330952,35.494218435279095,-9.966164091191349,-1.8561471448433515,-3.079445790381876,False,True,True,-0.95,1498.75,35.2125,5.4975,100.2,39.93978188,20,18.1666666666667,2.5025,2.785,28.49765625,0.049175,4.64,-1.4,38.5075
Richmond_Eucalyptus_dunnii,23.87026739408092,5.892969822328481,10.384600932363194,108.97243051721905,2.6721337709699715,7.233258728461366,0.049719383485358204,0.14301531686003005,4.64,4.64,4.64,38.777018732095144,20.993807653577804,28.0746139808129,28.946722759893994,36.28938672199385,35.541649482239954,-9.966164091191349,-1.914013193261616,-3.2340379306271463,False,True,True,-1.21,1499.0,35.1325,5.095,100.2,39.85340231,20,18.3166666666667,3.0,3.8175,30.16951875,0.073275,4.64,-1.7,37.4275
Richmond_Eucalyptus_dunnii,24.083563386004986,5.760088321236938,9.906593605762096,113.9826550453898,2.6897154400445458,6.821750531917263,0.04802637915216302,0.12834836491983295,4.64,4.64,4.64,38.76076657408685,20.77019255978593,27.363816519222862,28.675344567410093,36.305868056240726,35.6270591177479,-9.966164091191349,-1.914013193261616,-3.1020354568905932,False,True,True,-1.21,1500.25,35.175,5.33,100.2,39.84630956,20,18.45,3.97,4.42,28.75096875,0.081125,4.64,-1.85,38.19
Richmond_Eucalyptus_dunnii,15.940769995637512,15.014570020871062,14.95194017782164,25.658033798383503,3.768523833953784,3.5881559201174094,0.3778567623985157,0.3566174541307336,4.64,4.64,4.64,38.24699291785871,32.18336531616358,31.807570094478184,18.753767273664398,20.74478948438539,20.77210873628145,-9.966164091191349,-1.132447827802189,-1.083371626338916,False,False,False,-0.2,499.25,20.875,1.1175,101.7,38.973648,41,8.15,18.725,4.495,30.87879375,0.439,4.64,-0.5,21.5325
Richmond_Eucalyptus_dunnii,15.946376814810392,15.066486351489676,14.952055366199984,22.768286492898856,3.5253849080648574,3.195505840539367,0.3990773013996537,0.35570302387522834,4.64,4.64,4.64,38.27227898009954,32.52377551969887,31.828542843515876,19.087569281736187,20.85040829963473,20.900709088112496,-9.966164091191349,-1.083371626338916,-0.9852192234123698,False,False,False,-0.2,500.0,20.9275,0.98775,101.7,38.99923256,41,8.23333333333333,19.35,4.9375,32.24668125,0.55775,4.64,-0.5,21.4525
Richmond_Eucalyptus_dunnii,16.06135067638819,15.1858575850146,15.176939499953448,25.435539929443568,3.8172411027195534,3.8088636737534616,0.3872221841612562,0.3858557041163058,4.64,4.64,4.64,39.08808937316899,33.10772192108876,33.053888816197464,18.80295296563985,20.76608825162368,20.767339110005665,-9.966164091191349,-1.0872216971489226,-1.0872216971489226,False,False,False,-0.15,501.0,20.9,1.1075,101.7,39.82021838,41,8.36666666666667,4.9525,2.595,35.767725,0.2455,4.64,-0.6,22.07
Richmond_Eucalyptus_dunnii,15.984362400628667,15.149334481895378,15.288630460391207,22.77261594817152,3.60558176823694,4.201227454600129,0.4100256836995512,0.4919907139891385,4.64,4.64,4.64,38.65256815690917,33.03208691587042,33.93127537966427,19.005639951323683,20.759919002457604,20.67160824909312,-9.966164091191349,-1.0378942394042423,-1.1858766126382827,False,False,False,-0.15,499.75,20.85,0.9875,101.7,39.38122781,41,8.43333333333333,12.475,3.21,32.62665,0.348,4.64,-0.5,21.705
Richmond_Eucalyptus_dunnii,15.98798107871938,15.079005647803402,15.278285453361995,20.259309331986803,3.030285644755568,3.705774029534993,0.3804402669594539,0.4837343431403673,4.64,4.64,4.64,38.53737775920028,32.489450596498735,33.75332166178463,19.251302479466766,20.864270446028023,20.762174830727684,-9.966164091191349,-1.0748364892857798,-1.2681262197619878,False,False,False,-0.35,501.0,20.8525,0.8740000000000001,101.7,39.26622394,41,8.56666666666667,15.475,3.8575,33.133275,0.485,4.64,-1.25,21.54
Richmond_Eucalyptus_dunnii,15.98334086782485,15.098783852697773,15.27344767992249,19.14609993322459,2.9370901442623523,3.5148832171501136,0.39040446426303227,0.4842333218081684,4.64,4.64,4.64,38.54973951397745,32.654371979488296,33.763985925583356,19.374129533616635,20.899072850907405,20.811398104142558,-8.37152381476263,-1.0748364892857798,-1.219803787142936,False,False,False,-0.35,501.0,20.8675,0.82375,101.7,39.27838294,41,8.65,15.05,3.91,33.6905625,0.526,4.64,-1.05,21.5025
Richmond_Eucalyptus_dunnii,25.90904283867329,24.17569621143425,23.454126420526148,30.99994215540079,6.855404149728366,5.703283697789191,0.5594652126225537,0.43948853567907054,4.64,4.64,4.64,37.43845993794229,30.99812692608324,29.361818168987867,21.67530640209113,24.213480893209105,24.41175315607403,-9.966164091191349,-1.9176670512145584,-1.6232098424349202,False,False,False,-0.2,1799.75,23.1775,1.23,101.7,38.61774394,41,9.98333333333333,26.325,7.2575,30.77746875,0.67,4.64,-1.9,25.025
Richmond_Eucalyptus_dunnii,25.919270106082998,24.092078710833444,23.59762711733553,32.82387612271191,7.088900763181843,6.264368529743517,0.5455262130586409,0.4626124773889149,4.64,4.64,4.64,37.42494224659557,30.83594556443482,29.72970142926832,21.72629537127929,24.380132289788094,24.519972740492438,-9.966164091191349,-1.9667432526778317,-1.7704384468247394,False,False,False,-0.2,1798.75,23.385,1.315,101.7,38.60457169,41,10.0666666666667,26.4,6.19,28.85229375,0.5185,4.64,-1.3,25.48
Richmond_Eucalyptus_dunnii,25.993293881927904,24.37567221125523,23.814358533142187,40.05058797325357,8.126956721602909,7.053134472803746,0.5085177159020734,0.4244253483484397,4.64,4.64,4.64,38.72164790196617,31.52930619934776,30.198223473784317,21.125034179728974,24.248546982677897,24.42419422824306,-9.966164091191349,-2.221753225276565,-1.9257884788084847,False,False,False,-0.15,1799.25,23.435,1.67,101.7,39.90735788,41,10.2333333333333,2.0575,2.8825,36.9329625,0.17725,4.64,-1.95,26.8025
Richmond_Eucalyptus_dunnii,26.103739985188884,24.446591488400337,24.024435630643147,33.157598184009856,7.265548011375352,6.497592118295883,0.5565979421243938,0.4789090184303699,4.64,4.64,4.64,38.272596364215886,31.72024433686509,30.70608332714055,21.65789137044466,24.31484532019395,24.44421794819189,-9.966164091191349,-1.975115936553165,-1.7778061055744443,False,False,False,-0.15,1800.25,23.3475,1.33,101.7,39.46051463,41,10.3166666666667,11.675,4.97,33.6399,0.4025,4.64,-1.45,25.555
Richmond_Eucalyptus_dunnii,26.004704119128043,23.88039638408884,23.86043838512109,30.4369252364782,6.240929840024482,6.302570174008838,0.5052161567117767,0.5061533180915792,4.64,4.64,4.64,37.45013253219506,30.374565121676326,30.357633740275613,22.022431626213702,24.603423882049693,24.594114193094644,-9.966164091191349,-1.944640276428716,-1.944640276428716,False,False,False,-0.35,1801.5,23.46,1.205,101.7,38.63395594,41,10.45,25.575,6.5525,30.3975,0.6095,4.64,-2.0,25.435
Richmond_Eucalyptus_dunnii,26.042179631562764,23.924147571998624,23.355058106301108,31.48142648379855,6.344139401760099,5.5766818345051625,0.4964029315238238,0.4189598853451189,4.64,4.64,4.64,37.700210542740656,30.48238991079619,29.263312952648484,21.93564898684368,24.591180936372034,24.725041141870168,-9.966164091191349,-1.944640276428716,-1.751350545952508,False,False,False,-0.35,1800.25,23.4675,1.2525,101.625,38.88473531,41,10.5666666666667,21.6,7.1,32.04403125,0.6385,4.64,-1.7,25.4275
Richmond_Eucalyptus_dunnii,26.092467935850262,21.32044234101885,21.3643111137425,41.342918600574606,8.006305257422781,7.897674024350081,0.4434619607183819,0.441761368390512,4.64,4.64,4.64,37.867576914446595,30.727797419271564,30.664426172170486,26.37733191255613,29.32920226951571,29.34525075311886,-9.966164091191349,-2.2612004614574706,-2.212124259994197,False,False,False,-0.2,1801.5,28.465,1.7875,101.5,39.0526815,41,12.933333333333302,14.075,6.47,31.68939375,0.384,4.64,-1.9,30.21
Richmond_Eucalyptus_dunnii,25.91324708404963,21.278852505827533,21.26220450405196,37.729378704872396,7.229598937640848,7.362137410506722,0.44121260377636623,0.4474587728626321,4.64,4.64,4.64,37.452341734560655,30.31967900646265,30.403727904476586,26.53655985160977,29.338226602942715,29.31749142809228,-9.966164091191349,-2.015819454141105,-2.0648956556043783,False,False,False,-0.2,1801.0,28.345,1.61,101.4,38.62812975,41,13.033333333333301,25.475,8.8925,30.27084375,0.6135,4.64,-2.05,29.7175
Richmond_Eucalyptus_dunnii,26.05666071207877,21.38695016883059,21.15211665452895,40.72454051903242,8.152066391755833,7.600032469488841,0.4602746848686996,0.427250243081238,4.64,4.64,4.64,37.927002429364,31.047253289469282,30.559739210901913,26.53869369073447,29.412574389200223,29.499872826271552,-9.966164091191349,-2.221753225276565,-2.0737708520425246,False,False,False,-0.15,1801.0,28.57,1.7575,101.4,39.10917019,41,13.166666666666698,16.275,7.2675,31.6640625,0.4445,4.64,-2.2,30.0475
Richmond_Eucalyptus_dunnii,26.10188981785974,21.321687942631293,21.190136555701944,42.84119977961087,8.334795855078509,7.959547287371444,0.4484205782414253,0.4283325705941836,4.64,4.64,4.64,37.92996620572532,30.882941652823693,30.563018603413386,26.401167066818772,29.40567468595756,29.464279440555078,-9.966164091191349,-2.2710806830212458,-2.1724257675318857,False,False,False,-0.15,1800.5,28.5975,1.86,101.4,39.11423644,41,13.3,13.975,6.43,31.43608125,0.3655,4.64,-2.05,30.485
Richmond_Eucalyptus_dunnii,25.91980127070791,20.850099372878606,21.126407590909523,36.952451832917795,6.506435504562307,7.0135873716941886,0.3956724570370547,0.4306000700140724,4.64,4.64,4.64,37.56072878562002,29.728471140055905,30.263482543565573,26.602719927109003,29.463811141125923,29.379937808149318,-9.966164091191349,-1.9929627090477682,-2.137930006904924,False,False,False,-0.35,1800.0,28.35,1.5725,101.4,38.73680081,41,13.466666666666699,21.25,8.8725,31.68939375,0.62725,4.64,-2.25,29.575
Richmond_Eucalyptus_dunnii,25.933182293485658,20.805365544452567,21.027605182352048,37.771954219697335,6.581785406035527,7.0135873716941886,0.3918379204873184,0.420397094662616,4.64,4.64,4.64,37.554299770842206,29.660121878114392,30.107393217481466,26.55880220449682,29.46965930866474,29.398494666063613,-9.966164091191349,-2.04128514166682,-2.137930006904924,False,False,False,-0.35,1799.75,28.37,1.6125,101.4,38.73097463,41,13.566666666666698,23.225,8.405,30.60015,0.575,4.64,-2.15,29.355
Richmond_Eucalyptus_dunnii,22.312028150085503,13.462230178753373,14.67601500225466,48.46177362354921,6.0690137209471535,7.720204741699476,0.26001603098662196,0.3485700565330968,4.64,4.64,4.64,37.827914136090605,30.1535947091783,31.664372357194658,30.94791260458096,34.434390209089074,34.16021616342375,-9.966164091191349,-1.7213622453614663,-2.1630480585309244,False,True,True,-0.2,1799.75,33.22,2.14,101.2,38.84572519,41,15.6333333333333,19.875,8.1225,28.97895,0.3985,4.64,-2.4,34.335
Richmond_Eucalyptus_dunnii,24.689628910082394,17.400130878962667,17.582485900002876,48.29015447342564,7.395160567264528,7.541685969844496,0.33708804140797816,0.3474012207272359,4.64,4.64,4.64,37.88287998700547,30.240089748556823,30.40395563413359,28.76641480341155,32.15307962821504,32.12859511266418,-9.966164091191349,-2.0648956556043783,-2.113971857067652,False,True,True,-0.2,1800.25,31.1825,2.115,101.2,39.00556537,41,15.733333333333302,17.3,8.545,30.7521375,0.4285,4.64,-2.05,33.4775
Richmond_Eucalyptus_dunnii,25.364403198223314,18.49473084548588,18.267166240343133,50.73637610651833,8.010605330387557,7.600032469488841,0.35430407999833763,0.3342719577984901,4.64,4.64,4.64,38.63327399986813,30.90303098364247,30.532526555848236,28.178343496237,31.663951064155125,31.729410762355126,-9.966164091191349,-2.1724257675318857,-2.0737708520425246,False,False,False,-0.15,1799.25,30.805,2.23,101.2,39.78602119,41,15.8666666666667,5.555,5.29,34.551825,0.24325,4.64,-2.05,32.715
Richmond_Eucalyptus_dunnii,25.768141335288576,18.71723356118352,18.35425566841223,56.64612918431635,8.521742733786526,7.959547287371444,0.3409933735997463,0.31528717388424604,4.64,4.64,4.64,38.755189091826956,30.61430007980159,30.083990567005294,27.592663888253853,31.426927609702823,31.515897782417127,-9.966164091191349,-2.3204081407659256,-2.1724257675318857,False,False,False,-0.15,1801.0,30.6675,2.5125,101.2,39.92584969,41,15.95,1.55,2.865,36.1223625,0.114,4.64,-2.25,33.015
Richmond_Eucalyptus_dunnii,25.20801798650801,18.48806411920213,18.964631165878565,44.02176779995978,6.891344137035048,7.3631264874869515,0.3434138842284026,0.37616397685678815,4.64,4.64,4.64,37.78660542333899,29.78298486385962,30.313593120957197,28.02675321554481,31.253083587925627,31.17426541831568,-9.966164091191349,-2.089607574285872,-2.2345748721430283,False,False,False,-0.35,1799.0,30.2,1.9,101.2,38.93185144,41,16.1,19.75,10.85,32.19601875,0.633,4.64,-2.5,31.82
Richmond_Eucalyptus_dunnii,25.640771704534842,19.06481333780395,19.48888430102807,47.255971221562255,7.275025446144213,7.708487200033027,0.3425200835008197,0.3706108485483616,4.64,4.64,4.64,37.911803974261296,29.62622847269895,30.105852241695533,27.35588702038589,30.780140970595852,30.708836769177328,-9.966164091191349,-2.186252439523976,-2.331219737381132,False,False,False,-0.35,1799.0,29.8025,2.0525,101.2,39.07623956,41,16.216666666666697,17.725,8.52,30.87879375,0.443,4.64,-2.0,31.68
Richmond_Eucalyptus_dunnii,13.77367577101387,13.39454448599735,13.462900521878993,14.29585455302428,2.2355878879655124,2.5691941645306144,0.4097910094102674,0.4825907121526047,4.64,4.64,4.64,38.57551432207418,33.55755134889981,34.29702911267048,14.014842616746089,15.298144118313932,15.246085567561257,-4.477337245439476,-0.8343105779050493,-0.9314579557059672,False,False,False,-0.3,399.0,15.2975,0.607,102.3,39.20720213,57,8.06666666666667,17.25,1.93,30.2455125,0.344,4.64,-0.75,16.1525
Richmond_Eucalyptus_dunnii,13.857351073178675,13.37987607161027,13.566649581279798,13.077590350317779,2.1475433642730613,3.1530560019824283,0.42204252706625456,0.6736178091404472,4.64,4.64,4.64,38.636884709474224,33.780649925137354,35.59642446000575,16.166504185589005,17.29039787672765,17.138413880242492,-3.9916003564348856,-0.8343105779050493,-1.0771790224073443,False,False,False,-0.3,401.0,17.26,0.5635,102.3,39.27205013,57,8.18333333333333,16.025,1.545,29.66289375,0.29375,4.64,-0.6,16.105
Richmond_Eucalyptus_dunnii,13.812213020137634,13.480164094499537,13.647618074568046,11.063847868446098,2.244094742135926,3.658052237531213,0.5435043239717952,1.0221441401785485,4.64,4.64,4.64,38.620766474454385,34.86426788585454,36.66771473147254,15.619119921845007,16.53918269212187,16.333756303379115,-2.9401382778346634,-0.5981296733824363,-0.9469394655348956,False,False,False,-0.05,399.0,16.52,0.4695,102.4,39.25457156,57,8.33333333333333,12.975,1.9775,34.0958625,0.46775,4.64,-1.2,15.8125
Richmond_Eucalyptus_dunnii,13.82958906538609,13.454104314775677,13.46067421274907,14.342820544807866,2.5990074525163083,2.6512311278649983,0.4810474517919683,0.4924708870319988,4.64,4.64,4.64,38.56569694883396,34.301923078393514,34.36771828809752,15.267011714636345,16.46717631011909,16.45917982449076,-4.0862275949070295,-0.6977896139974247,-0.6977896139974247,False,False,False,-0.05,400.0,16.5175,0.61675,102.4,39.20036269,57,8.46666666666667,14.575,2.6075,33.3865875,0.4695,4.64,-1.0,16.0775
Richmond_Eucalyptus_dunnii,13.803189724860367,13.41312461544693,13.500386290673234,12.510765872066944,2.144340488922293,2.5861737068395283,0.4489574293407905,0.562494684920313,4.64,4.64,4.64,38.555094718506425,33.989016596861376,34.90011565404702,15.062159664268876,16.153964809944977,16.085692939672207,-3.7165711079124906,-0.7870743970005267,-0.8847242873642589,False,False,False,-0.25,399.0,16.1275,0.53225,102.3,39.18795038,57,8.61666666666667,16.15,2.765,33.96920625,0.59075,4.64,-1.6,16.0825
Richmond_Eucalyptus_dunnii,13.436433990066586,12.639172293085982,12.95243053576574,15.960115155599988,2.378406497129836,3.758090014086513,0.37467014311711255,0.6565148493362283,4.64,4.64,4.64,38.66228211564463,33.48304538036277,35.69522420240139,21.088726790269284,22.31991247389688,22.119650090343903,-5.181319463368473,-0.8358993421823928,-1.1776739584554552,False,False,False,-0.25,401.0,22.3075,0.69925,102.3,39.27888956,57,8.73333333333333,14.6,1.305,26.36983125,0.1955,4.64,-1.15,18.79
Richmond_Eucalyptus_dunnii,22.13537444216752,21.05041205850512,20.97891764542637,28.20236526557846,5.436110380411264,5.247905538669516,0.4988066464751876,0.4804306793302778,4.64,4.64,4.64,37.37550745241523,30.97407227013455,30.70425020935812,19.539096853928715,21.735273839410905,21.76445222423081,-9.966164091191349,-1.6600632892128526,-1.6114896003123935,False,False,False,-0.3,1000.25,21.4825,1.19,102.4,38.390015999999996,57,10.966666666666699,28.775,6.285,29.080275,0.59675,4.64,-2.15,23.0575
Richmond_Eucalyptus_dunnii,22.18234119850903,21.167511129833127,20.849475982470477,26.5784991836694,5.239287039210509,4.495617242725111,0.5103958800079212,0.4265959815866069,4.64,4.64,4.64,37.73147601302371,31.446232456509943,30.233390976014828,19.496737728357715,21.58309162776296,21.700819673973623,-9.966164091191349,-1.6114896003123935,-1.4171948447105576,False,False,False,-0.3,1000.0,21.295,1.115,102.4,38.74819988,57,11.066666666666698,24.675,5.585,30.27084375,0.56275,4.64,-2.18,22.63
Richmond_Eucalyptus_dunnii,22.235635121988782,21.463341918691217,21.286461093749217,25.587308749436016,5.836983921622831,5.2420433466384,0.6111604691070154,0.5370929791747163,4.64,4.64,4.64,37.970626119789706,32.70064973352452,31.956188257599567,19.593307461259123,21.495966144117368,21.587242014207206,-9.966164091191349,-1.4950691389173316,-1.3455792279948493,False,False,False,-0.05,999.0,21.2975,1.07,102.4,38.98986,57,11.2,20.175,5.715,32.3733375,0.60475,4.64,-1.82,22.445
Richmond_Eucalyptus_dunnii,22.199012555923005,21.410817270435746,21.233567415841332,27.175710227177248,6.03204590465962,5.437159554964427,0.5940103177222469,0.5242059704359029,4.64,4.64,4.64,37.899205489163506,32.480098311819354,31.742610560458683,19.478253789918377,21.49551909779669,21.586398509499563,-9.966164091191349,-1.5448991092248259,-1.3954091983023436,False,False,False,-0.05,999.0,21.3325,1.1425,102.4,38.91665269,57,11.283333333333301,21.525,5.715,31.43608125,0.56075,4.64,-1.8,22.88
Richmond_Eucalyptus_dunnii,22.220660950516674,21.20553100329884,21.161550803497764,26.792099202017766,5.412974840978441,5.286757414226192,0.5255862334161765,0.5137246729480194,4.64,4.64,4.64,37.66962913997807,31.571888257571803,31.401032443122453,19.708232937901737,21.77694779230327,21.796380927715106,-9.966164091191349,-1.6170984650922495,-1.5682735199103837,False,False,False,-0.25,1000.25,21.515,1.125,102.3,38.68715156,57,11.45,22.075,5.525,30.87879375,0.54925,4.64,-2.15,23.2075
Richmond_Eucalyptus_dunnii,22.21312137123497,21.26193204265836,20.968174852279027,25.55723584751988,5.2643014618108275,4.527913185655397,0.5367102433492844,0.4494218565897999,4.64,4.64,4.64,37.80571739524309,31.823690831423267,30.674166718212213,19.582074342769637,21.570344204857715,21.686594218844238,-9.966164091191349,-1.5682735199103837,-1.3729737391829195,False,False,False,-0.25,1000.0,21.2825,1.0675,102.3,38.82292706,57,11.516666666666698,22.15,5.285,31.08144375,0.5555,4.64,-2.18,22.78
Richmond_Eucalyptus_dunnii,26.014433923094764,23.624449207108274,23.223968011968065,32.676631000808875,6.716289002394407,6.170281101548059,0.5082679791766582,0.4526522912888422,4.64,4.64,4.64,37.04019212819958,30.06523613796065,29.28674225254085,22.549315557353463,25.22287303495696,25.316711803317013,-9.966164091191349,-2.0000791115160657,-1.8543580448146888,False,False,False,-0.3,1801.0,24.16,1.3175,102.2,38.23042913,57,13.416666666666698,32.3,7.56,28.49765625,0.64925,4.64,-2.55,25.8175
Richmond_Eucalyptus_dunnii,26.008799083852892,23.672467068354273,23.108857096450834,33.1723675409648,6.770674620940433,5.987522394405423,0.5053871331511207,0.4296550022362783,4.64,4.64,4.64,37.14241073172095,30.10794429053713,28.99021486493977,22.38198690943016,25.095360524550678,25.22962864533756,-9.966164091191349,-2.0000791115160657,-1.8057843559142297,False,False,False,-0.3,1801.0,24.0425,1.34,102.2,38.33226075,57,13.5,32.125,6.96,27.73771875,0.58125,4.64,-2.1,25.54
Richmond_Eucalyptus_dunnii,26.040885660094794,24.1970187688874,23.22480745495959,37.267135373724734,8.362067389383338,6.5917298293761375,0.5685894758167513,0.419218796186793,4.64,4.64,4.64,37.64218846008534,31.284997084924477,29.22331558402268,22.108098688665272,24.91684130920031,25.207106217731233,-9.966164091191349,-2.1926887232222505,-1.6943890201473089,False,False,False,-0.05,1801.0,24.13,1.555,102.2,38.83559269,57,13.6333333333333,22.0,5.215,27.43374375,0.3595,4.64,-2.05,26.44
Richmond_Eucalyptus_dunnii,26.187757170568474,24.35291281087182,23.51260343877603,34.664959806001825,7.925719576274228,6.401344736004193,0.5872264347763086,0.4443390658944009,4.64,4.64,4.64,37.904966192135355,31.72137899379575,29.88647994215444,22.34745108150885,24.99670694964012,25.249671642567467,-9.966164091191349,-2.043198812299768,-1.6445590498398146,False,False,False,-0.05,1799.0,24.1375,1.41,102.2,39.10283738,57,13.7,17.9,6.31,31.89204375,0.49125,4.64,-1.9,25.955
Richmond_Eucalyptus_dunnii,26.068014586709094,23.868078625377464,23.61228771731545,31.469106273381854,6.742962846599134,6.401173808159827,0.5338404555169389,0.4945211510700849,4.64,4.64,4.64,37.26962162634872,30.580619998233303,30.06831800056344,22.551429430495663,25.116353457077548,25.17541998466661,-9.966164091191349,-1.9588730813653124,-1.86122319100158,False,False,False,-0.25,1799.0,24.06,1.26,102.1,38.46119681,57,13.85,30.075,7.1575,29.3335875,0.64425,4.64,-2.35,25.425
Richmond_Eucalyptus_dunnii,26.048413654091487,23.826119457102852,23.338307476862568,32.9772945860083,6.927190561141535,6.21759414942742,0.5236275746326602,0.4528758559957458,4.64,4.64,4.64,37.282837924619606,30.467324211856173,29.475430265329194,22.420094752788273,25.087552603392922,25.208529021286754,-9.966164091191349,-2.007698026547178,-1.812398245819714,False,False,False,-0.25,1799.5,24.0625,1.33,102.1,38.47335581,57,13.916666666666698,30.125,6.705,28.19368125,0.5625,4.64,-2.35,25.675
Richmond_Eucalyptus_dunnii,25.2926715518171,21.832736248167507,22.42351204373905,30.48818969148645,4.9618528883072335,5.77395440821727,0.3745670650387167,0.4475191658905247,4.64,4.64,4.64,37.2548244018898,28.423106367085186,29.68008801154777,23.628706476691853,26.19926184454409,26.062696554242876,-9.966164091191349,-1.9572182435284744,-2.1900364367744882,False,False,False,-0.7,1499.75,25.215,1.28,102.0,38.41104094,57,15.25,30.075,8.33,30.296175,0.74975,4.64,-2.3,26.2975
Richmond_Eucalyptus_dunnii,25.30808283161402,22.93689700713193,22.274177313569528,32.001117029461824,6.794119741372713,5.619387014230345,0.5130412111938651,0.4116002980147805,4.64,4.64,4.64,37.38360488771103,30.68733426316625,29.176065609420217,23.29381114334094,25.700190774277786,25.890951359755892,-9.966164091191349,-2.0000791115160657,-1.7086369781133115,False,False,False,-0.3,1501.0,25.02,1.35,102.0,38.5406525,57,15.35,29.0,7.723333332999999,29.7219999966225,0.648333333,4.64,-2.25,26.0
Richmond_Eucalyptus_dunnii,25.257693219547978,22.884639240010554,22.706553789929913,31.894197855328173,6.793137018335863,6.352138822632406,0.5150616472496788,0.4808317825270593,4.64,4.64,4.64,37.20665271963777,30.553949148473148,30.09055184993156,23.283445592445922,25.680790148084196,25.75060631499137,-9.966164091191349,-2.0000791115160657,-1.9029317337151483,False,False,False,-0.3,1499.25,25.0025,1.345,102.0,38.36139169,57,15.416666666666698,30.925,8.07,29.38425,0.68325,4.64,-2.25,25.9075
Richmond_Eucalyptus_dunnii,25.353875393594407,23.31038926581465,22.74368828431089,37.06056447869585,8.29686358877986,6.969855483689294,0.5623713298215229,0.4560253822177138,4.64,4.64,4.64,37.71883562376132,31.538003379769176,30.19589654597937,22.981373751717864,25.572161429456344,25.77791515547639,-9.966164091191349,-2.142858752914756,-1.7940489607622971,False,False,False,-0.05,1500.25,25.14,1.59,102.0,38.87814919,57,15.533333333333301,22.0,6.4425,29.2322625,0.4395,4.64,-1.7,26.745
Richmond_Eucalyptus_dunnii,25.28446205282468,23.26686770702627,22.417515874704034,34.092844208424246,7.99571815812644,6.210109853360982,0.5892460503379752,0.43369553151429385,4.64,4.64,4.64,37.329250619571035,31.46035658169055,29.510809451932996,23.21701526855699,25.60646788278017,25.88786697251122,-9.966164091191349,-2.0930287826072624,-1.5947290795323203,False,False,False,-0.05,1500.0,25.12,1.45,102.0,38.4852615,57,15.6166666666667,28.625,7.3225,28.59898125,0.5615,4.64,-2.1,26.2675
Richmond_Eucalyptus_dunnii,25.293300056483787,22.80747660017541,22.313756028324423,35.98680839388092,7.365200566009335,6.401173808159827,0.4979600090613341,0.4233253947679553,4.64,4.64,4.64,37.37480324044145,30.513541406189365,29.396042788340765,23.23623230724334,25.871302190634808,26.02421331865569,-9.966164091191349,-2.1053479169109104,-1.86122319100158,False,False,False,-0.25,1499.0,25.2925,1.54,101.9,38.53009781,57,15.733333333333302,27.7,7.26,28.269675,0.52075,4.64,-2.4,26.72
