doy,hod,A(Const0.01),A(Const0.1),A(Const0.2),A(Const0.3),A(Const0.4),A(Const0.5),E(Const0.01),E(Const0.1),E(Const0.2),E(Const0.3),E(Const0.4),E(Const0.5),gs(Const0.01),gs(Const0.1),gs(Const0.2),gs(Const0.3),gs(Const0.4),gs(Const0.5),gb(Const0.01),gb(Const0.1),gb(Const0.2),gb(Const0.3),gb(Const0.4),gb(Const0.5),gmin(Const0.01),gmin(Const0.1),gmin(Const0.2),gmin(Const0.3),gmin(Const0.4),gmin(Const0.5),Ci(Const0.01),Ci(Const0.1),Ci(Const0.2),Ci(Const0.3),Ci(Const0.4),Ci(Const0.5),Tleaf(Const0.01),Tleaf(Const0.1),Tleaf(Const0.2),Tleaf(Const0.3),Tleaf(Const0.4),Tleaf(Const0.5),Pleaf(Const0.01),Pleaf(Const0.1),Pleaf(Const0.2),Pleaf(Const0.3),Pleaf(Const0.4),Pleaf(Const0.5),k(Const0.01),k(Const0.1),k(Const0.2),k(Const0.3),k(Const0.4),k(Const0.5),Rublim(Const0.01),Rublim(Const0.1),Rublim(Const0.2),Rublim(Const0.3),Rublim(Const0.4),Rublim(Const0.5),Ps(Const0.01),Ps(Const0.1),Ps(Const0.2),Ps(Const0.3),Ps(Const0.4),Ps(Const0.5)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[Pa],[Pa],[Pa],[degC],[degC],[degC],[degC],[degC],[degC],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[-],[-],[-],[-],[-],[-],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa]
306,12.07694444,2.025699653009266,13.75731533936904,17.500906761716614,18.740752730588504,19.32538550912591,19.662035343771255,0.30839742487330385,2.9921102793096135,5.79250456723494,8.419036846433448,10.887410923206033,13.211494652250364,0.01,0.1,0.2,0.3,0.4,0.5,2.92139875,2.92139875,2.92139875,2.92139875,2.92139875,2.92139875,,,,,,,13.54210358220401,23.224092471340754,30.933286547630754,34.818406430256,37.02064914894302,38.42076968610833,31.6075,31.6075,31.6075,31.6075,31.6075,31.6075,-1.2272517676406405,-1.6932659087657642,-2.1884059337112083,-2.6835459586566524,-3.1495600997817763,-3.6155742409069003,,,,,,,True,False,False,False,False,False,-1.169,-1.169,-1.169,-1.169,-1.169,-1.169
311,12.264375,2.014911812072387,9.382258453638359,10.204679226654052,10.448433397373893,10.563976780874645,10.63123138887922,0.2504591892972089,2.4299858657731113,4.7042723487073665,6.837359381471919,8.84200064353747,10.729458758265283,0.01,0.1,0.2,0.3,0.4,0.5,2.9213815,2.9213815,2.9213815,2.9213815,2.9213815,2.9213815,,,,,,,13.213443419852332,30.082369372445406,36.88823861124728,39.46677400425116,40.807598570594024,41.62763523382426,32.815,32.815,32.815,32.815,32.815,32.815,-0.435975130051476,-0.8316766906691881,-1.2273782512869005,-1.6230798119046126,-1.9528311124193727,-2.315557542985609,,,,,,,False,False,False,False,False,False,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997
312,12.22104167,2.3678865908549604,15.36561673917655,18.64302431252479,19.61570663480216,20.062949655775725,20.318063318416094,0.36709067051420874,3.561576584344344,6.894983860686567,10.02146748922424,12.95971485436386,15.726228877063653,0.01,0.1,0.2,0.3,0.4,0.5,2.92187175,2.92187175,2.92187175,2.92187175,2.92187175,2.92187175,,,,,,,13.651192588526882,26.313813356534816,35.816928321028314,40.21823841293492,42.6306453266287,44.140109304900626,36.215,36.215,36.215,36.215,36.215,36.215,-0.7896939786959168,-1.3539397869591685,-1.9495325845703784,-2.5137783928336304,-3.078024201096882,-3.6422700093601335,,,,,,,True,False,False,False,False,False,-0.727,-0.727,-0.727,-0.727,-0.727,-0.727
306,11.645,2.3041885038904857,13.944291244285438,16.129394453735426,16.760032497215676,17.051830204712527,17.21919939059401,0.1961917486958927,1.9034624931798214,3.6849339070294422,5.355777546226792,6.925987914089713,8.404390791209966,0.01,0.1,0.2,0.3,0.4,0.5,2.9206585,2.9206585,2.9206585,2.9206585,2.9206585,2.9206585,,,,,,,12.95162683610156,26.727362629179805,35.88226027146355,39.754270917324696,41.82472416498564,43.10652808566437,27.4975,27.4975,27.4975,27.4975,27.4975,27.4975,-0.556367089850471,-0.8476708985047099,-1.1713417970094198,-1.462645605663659,-1.7539494143178977,-2.0128861331216656,,,,,,,True,False,False,False,False,False,-0.524,-0.524,-0.524,-0.524,-0.524,-0.524
311,11.66458333,2.649818361399721,16.777807812544147,19.45379292420021,20.194620768556668,20.53142949623844,20.72282440455694,0.2806299746256699,2.722713134716166,5.2709839519999635,7.661056669117771,9.907219323247165,12.022089627312596,0.01,0.1,0.2,0.3,0.4,0.5,2.92162,2.92162,2.92162,2.92162,2.92162,2.92162,,,,,,,13.837016462024025,28.719649051133114,39.87847653163337,44.637708071640034,47.18054593266294,48.7532899501881,34.285,34.285,34.285,34.285,34.285,34.285,-0.26583442653388806,-0.705681971474433,-1.145529516414978,-1.585377061355523,-1.9913901797621798,-2.363568871634949,,,,,,,True,False,False,False,False,False,-0.23199999999999998,-0.23199999999999998,-0.23199999999999998,-0.23199999999999998,-0.23199999999999998,-0.23199999999999998
312,11.61069444,2.2222517733926788,14.57940846542204,17.38369176536355,18.204575215892564,18.582777539140537,18.798880356150065,0.29888464807794357,2.8998185633398847,5.613839530532756,8.159365277261882,10.551614485294357,12.804026644210603,0.01,0.1,0.2,0.3,0.4,0.5,2.92148125,2.92148125,2.92148125,2.92148125,2.92148125,2.92148125,,,,,,,12.935731532186097,24.56208451972711,33.84022911723944,37.99528934995263,40.25123404900784,41.65712564930977,33.275,33.275,33.275,33.275,33.275,33.275,-0.6105130741733038,-1.0621045933864304,-1.5459526496862088,-1.9975441688993354,-2.4168791510258103,-2.8362141331522848,,,,,,,True,False,False,False,False,False,-0.546,-0.546,-0.546,-0.546,-0.546,-0.546
306,11.79131944,2.292761607209813,14.578926303077015,17.28268091684416,18.076522812314344,18.443565344434727,18.6537774730883,0.2305122350350169,2.2364572832905925,4.329613799049435,6.292814966730927,8.137798976138377,9.874931669991264,0.01,0.1,0.2,0.3,0.4,0.5,2.92134725,2.92134725,2.92134725,2.92134725,2.92134725,2.92134725,,,,,,,13.23364548152518,25.8007435307574,35.02373133116053,39.10563923406401,41.31598114724245,42.69203338700774,29.2675,29.2675,29.2675,29.2675,29.2675,29.2675,-0.6180555320615262,-0.9706663847383152,-1.3553327694766304,-1.7079436221534192,-2.028498942768682,-2.3490542633839446,,,,,,,True,False,False,False,False,False,-0.586,-0.586,-0.586,-0.586,-0.586,-0.586
311,11.80805556,2.5007463869850746,16.352917258741837,19.677404315638093,20.6378161339938,21.076151797125696,21.32533761595511,0.3462320454693163,3.3592136339047953,6.503244395449563,9.452126725980603,12.223482872994168,14.832875323936795,0.01,0.1,0.2,0.3,0.4,0.5,2.92219425,2.92219425,2.92219425,2.92219425,2.92219425,2.92219425,,,,,,,13.781674645359203,26.96889668232694,37.23663440392053,41.92759046208093,44.48391015567964,46.07888517501927,36.47,36.47,36.47,36.47,36.47,36.47,-0.8995784008064696,-1.4229948076614614,-1.9772004149196878,-2.5314060221779147,-3.0548224290329062,-3.5782388358878983,,,,,,,True,False,False,False,False,False,-0.838,-0.838,-0.838,-0.838,-0.838,-0.838
312,11.74777778,2.0361874025708167,14.054372460900355,18.102752552203118,19.447672758997804,20.07574586965607,20.434926070583717,0.3699220522595526,3.5890440361066633,6.948152825284198,10.098737025478458,13.059629084827478,15.847459976098214,0.01,0.1,0.2,0.3,0.4,0.5,2.92178675,2.92178675,2.92178675,2.92178675,2.92178675,2.92178675,,,,,,,12.865266997764778,22.371868293850717,30.176389989045568,34.219572556524284,36.529839283369135,38.00281236637076,35.655,35.655,35.655,35.655,35.655,35.655,-0.7184175967863692,-1.2891759678636912,-1.8916431373341978,-2.46240150841152,-3.0014510810956576,-3.572209452172979,,,,,,,True,False,False,False,False,False,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655
