site_spp,A(Const0.01),A(Const0.1),A(Const0.2),A(Const0.3),A(Const0.4),A(Const0.5),E(Const0.01),E(Const0.1),E(Const0.2),E(Const0.3),E(Const0.4),E(Const0.5),gs(Const0.01),gs(Const0.1),gs(Const0.2),gs(Const0.3),gs(Const0.4),gs(Const0.5),gb(Const0.01),gb(Const0.1),gb(Const0.2),gb(Const0.3),gb(Const0.4),gb(Const0.5),Ci(Const0.01),Ci(Const0.1),Ci(Const0.2),Ci(Const0.3),Ci(Const0.4),Ci(Const0.5),Tleaf(Const0.01),Tleaf(Const0.1),Tleaf(Const0.2),Tleaf(Const0.3),Tleaf(Const0.4),Tleaf(Const0.5),Pleaf(Const0.01),Pleaf(Const0.1),Pleaf(Const0.2),Pleaf(Const0.3),Pleaf(Const0.4),Pleaf(Const0.5),Rublim(Const0.01),Rublim(Const0.1),Rublim(Const0.2),Rublim(Const0.3),Rublim(Const0.4),Rublim(Const0.5),PPFD,VPD,Patm,Tref,Ps,Tair,CO2,doy,hod,E,gs,gb,Pleaf,Tleaf
E_crebra_HW2,2.317722024919541,12.564229291436474,14.573726902893686,15.178129226245431,15.46208568361397,15.62631688530732,0.4177538140671999,4.0531205558648935,7.846584439912001,11.404568945109961,14.748340110219553,17.89667810449623,0.01,0.1,0.2,0.3,0.4,0.5,2.9219075,2.9219075,2.9219075,2.9219075,2.9219075,2.9219075,14.989241303736335,31.486675959588105,39.83842075805628,43.37519012602026,45.27266100024613,46.44975732252003,37.7,37.7,37.7,37.7,37.7,37.7,-0.5629954862336053,-1.2129503485696582,-1.8954029540225141,-2.5128600732417645,-3.162814935577817,-3.8127697979138704,True,False,False,False,False,False,1242.75,4.27305225,101.9375,33.6825,-0.498,35.53,52.192,311,11.38888889,0.607394,0.01450525,2.9219075,-2.375,37.7
E_crebra_HW2,2.3631883546869403,15.097009454133953,18.635125100052623,19.73059121905148,20.237041462180592,20.52629867401561,0.3680374042714939,3.5707522082633765,6.91272758563164,10.047230137988985,12.992998362230814,15.766580144957265,0.01,0.1,0.2,0.3,0.4,0.5,2.921603,2.921603,2.921603,2.921603,2.921603,2.921603,14.241939068917524,27.276807611169748,36.348457487522424,40.67852930972026,43.08095227953388,44.59253726817444,34.975,34.975,34.975,34.975,34.975,34.975,-1.228241717389384,-1.8106588912832258,-2.3930760651770684,-2.9754932390709103,-3.587031271659444,-4.22769016294267,True,False,False,False,False,False,1883.0,3.75990625,101.8125,32.4775,-1.17,34.13,52.128,312,11.34291667,0.79152,0.0220745,2.9216029999999997,-2.63,34.975
E_crebra_HW2,2.015931900844616,13.41759937381791,16.333319364662877,17.226091200609837,17.642287811388602,17.881314603242647,0.2520525417673147,2.4454311162300306,4.734145631224606,6.8807406977446695,8.898055216202117,10.797426826558327,0.01,0.1,0.2,0.3,0.4,0.5,2.92083225,2.92083225,2.92083225,2.92083225,2.92083225,2.92083225,12.49905898302884,22.583686673345927,30.72080755072889,34.499630081166536,36.57818732513885,37.881648520946115,31.145,31.145,31.145,31.145,31.145,31.145,-0.4628394516595162,-0.8569128715737109,-1.2509862914879055,-1.6450597114021,-2.0062936796567787,-2.3346881962519412,True,False,False,False,False,False,698.75,2.53781725,100.3425,31.615,-0.43,30.01,44.351385,306,12.69986111,2.897853,0.11819849999999998,2.92083225,-2.262,31.145
E_crebra_HW2,2.398640429791744,16.03877268856803,19.47528571398011,20.48054078754584,20.940100606016628,21.20141287052279,0.3890543292231789,3.774671206581659,7.30752025636629,10.62106417681219,13.735108617241554,16.667144034008018,0.01,0.1,0.2,0.3,0.4,0.5,2.9218572,2.9218572,2.9218572,2.9218572,2.9218572,2.9218572,13.473600334728784,25.530217328793807,35.44398352905657,40.05151192915229,42.575465467318715,44.15391432832981,37.63800000000001,37.63800000000001,37.63800000000001,37.63800000000001,37.63800000000001,37.63800000000001,-0.5164678480426506,-1.1056784804265054,-1.7276230368316854,-2.3495675932368654,-2.9060443015993953,-3.4952549339832504,True,False,False,False,False,False,918.8,3.9756896,101.84,37.766,-0.451,40.02,51.9384,311,12.68261111,2.3040276,0.0619706,2.9218572,-2.255,37.638000000000005
E_crebra_HW2,2.201669277879329,16.01969337383116,21.091491432003124,22.770413868887214,23.541570116262317,23.97769257493676,0.3934840104566068,3.8176585877984217,7.39076097779299,10.742076977714179,13.891634788608837,16.85712157721829,0.01,0.1,0.2,0.3,0.4,0.5,2.9221115,2.9221115,2.9221115,2.9221115,2.9221115,2.9221115,12.848700532755544,21.764787323679275,30.266247387032596,34.90846981276195,37.59542567192367,39.31588744201024,37.6925,37.6925,37.6925,37.6925,37.6925,37.6925,-0.7332668430175251,-1.3343018516840115,-1.9669702818592607,-2.5996387120345097,-3.169040299192233,-3.8017087293674825,True,False,False,False,False,False,1574.25,4.016118,101.7175,37.865,-0.67,36.75,48.1123775,312,12.61972222,4.00406225,0.10104475,2.9221115,-2.27,37.6925
E_fibrosa_HW2,2.018091619610911,10.96618817908195,12.37201961680015,12.792545676631567,12.991224470052492,13.106551490889672,0.24950968988662975,2.4207838944556035,4.686478597412654,6.8115253587392,8.808626459269076,10.688999312618806,0.01,0.1,0.2,0.3,0.4,0.5,2.92179575,2.92179575,2.92179575,2.92179575,2.92179575,2.92179575,12.965065579102205,27.061356051481052,34.5262043960674,37.534147606555905,39.12602652866982,40.10759405697158,30.205,30.205,30.205,30.205,30.205,30.205,-0.7804559727532254,-1.2299276457919308,-1.6793993188306362,-2.0914150191161163,-2.5034307194015963,-2.9154464196870764,False,False,False,False,False,False,426.75,2.5118985,100.33,30.715,-0.743,29.01,44.84751,306,12.56944444,0.33650775,0.01328325,2.92179575,-1.9509999999999998,30.205
E_fibrosa_HW2,2.11056691988039,5.079453265440962,5.246538473912469,5.298948410782502,5.324500634097122,5.339617523613023,0.3849544551066922,3.734892939415265,7.230510898356487,10.50913383439272,13.590358861026154,16.491492265263425,0.01,0.1,0.2,0.3,0.4,0.5,2.9218416,2.9218416,2.9218416,2.9218416,2.9218416,2.9218416,18.092850564572167,43.57646101668464,47.49571582942154,48.863405592389185,49.55801664124599,49.97813028995392,37.214,37.214,37.214,37.214,37.214,37.214,-0.7812838048029332,-1.4588380480293333,-2.1740341936572,-2.8139465344821333,-3.4915007777085334,-4.131413118533467,False,False,False,False,False,False,164.0,3.9337164,101.838,37.28,-0.706,40.02,51.93738,311,12.62561111,0.5341798000000001,0.013455000000000002,2.9218416,-2.4,37.214
E_fibrosa_HW2,2.1576833953015955,11.713061334544784,13.204014702476135,13.64577158861806,13.853762895897797,13.974287340964887,0.3991383470965185,3.8725151969507934,7.496954332513316,10.896415459707933,14.09121544135207,17.099296314588475,0.01,0.1,0.2,0.3,0.4,0.5,2.9220386,2.9220386,2.9220386,2.9220386,2.9220386,2.9220386,13.554614136201018,28.855182536260696,36.94857433995317,40.2076242242264,41.93110049417223,42.99332727951986,37.836,37.836,37.836,37.836,37.836,37.836,-0.8743390811848429,-1.5805603524408502,-2.2867816236968577,-2.9930028949528653,-3.699224166208873,-4.368275896872458,False,False,False,False,False,False,469.8,4.0742502,101.728,37.508,-0.8,36.75,48.117344,312,12.56183333,1.0746066,0.0252866,2.9220386,-2.448,37.836
E_fibrosa_HW2,2.2574783833867307,10.516369750728376,11.457005998917554,11.734372129025669,11.865607041543555,11.941934492011313,0.20910516632687806,2.0287650783522637,3.9275407541914635,5.708432459762218,7.382087770087682,8.957909450815391,0.01,0.1,0.2,0.3,0.4,0.5,2.9214315,2.9214315,2.9214315,2.9214315,2.9214315,2.9214315,13.689464151937315,32.28660666499587,39.78042510355771,42.6281048793629,44.10980099120478,45.01621756735786,27.9725,27.9725,27.9725,27.9725,27.9725,27.9725,-0.4869383848135269,-0.8373838481352696,-1.2267676962705392,-1.5772131595922818,-1.9276586229140245,-2.23916570142224,False,False,False,False,False,False,363.5,2.103822,100.2675,28.735,-0.44799999999999995,24.8,49.33161,306,11.68555556,1.39183275,0.065446,2.9214314999999997,-2.35,27.9725
E_fibrosa_HW2,2.6284241069006296,16.16862684217697,18.793380617794906,19.533771256728734,19.87280925830316,20.066213936697352,0.33880188060700395,3.2871054070225734,6.363608111630608,9.249119632176104,11.960889804083743,14.514151891910815,0.01,0.1,0.2,0.3,0.4,0.5,2.9216175,2.9216175,2.9216175,2.9216175,2.9216175,2.9216175,14.180749446986045,29.72422933420396,40.4390785232368,45.022474231213685,47.476221413728574,48.99555258407083,36.0375,36.0375,36.0375,36.0375,36.0375,36.0375,-0.6288315434964007,-1.2050681197194058,-1.819720467690611,-2.3959570439136155,-2.9721936201366206,-3.510014424611425,True,False,False,False,False,False,802.0,3.46531275,101.9325,35.8375,-0.552,39.22,56.368672499999995,311,11.69152778,1.096892,0.03119525,2.9216175,-2.316,36.0375
E_fibrosa_HW2,2.112846199414169,14.792014271254606,18.87678648322571,20.180558721663687,20.78374779693631,21.127538061151952,0.3544831818039756,3.43923821478254,6.658107546150018,9.677130674610266,12.51435867097814,15.185732200610893,0.01,0.1,0.2,0.3,0.4,0.5,2.9213465,2.9213465,2.9213465,2.9213465,2.9213465,2.9213465,12.8564480315804,22.37659494593102,30.739312649486898,35.012121115951444,37.43083663306601,38.96584761721393,34.6775,34.6775,34.6775,34.6775,34.6775,34.6775,-0.8980978751546922,-1.5279298139695752,-2.157761752784458,-2.787593691599341,-3.3803766928368777,-3.973159694074415,True,False,False,False,False,False,1136.25,3.62063575,101.79,34.4,-0.8240000000000001,36.44,46.72161,312,11.64326389,0.93517325,0.0233355,2.9213465,-2.09,34.6775
E_fibrosa_HW2,2.174870028592012,9.866602633299511,10.756106983440826,11.023891071946382,11.151610561798782,11.226209707035604,0.1950417479765228,1.89230836498206,3.6633470494440368,5.324411570357929,6.885436877880304,8.355196220550933,0.01,0.1,0.2,0.3,0.4,0.5,2.920826833,2.920826833,2.920826833,2.920826833,2.920826833,2.920826833,14.491524247022367,32.83641919704528,39.86091911534764,42.529994495639464,43.91993974105395,44.77072493846847,26.3,26.3,26.3,26.3,26.3,26.3,-0.7317022039090044,-1.0710220390900436,-1.4103418742710827,-1.7496617094521216,-2.0889815446331608,-2.3528969719961914,False,False,False,False,False,False,352.6666667,1.9622161669999998,100.2616667,25.44,-0.6940000000000001,24.81,48.82743167,306,11.29796296,0.9018815,0.045546333,2.920826833,-2.164,26.3
E_fibrosa_HW2,2.370815666955178,12.878594834360129,14.482960216838752,14.950534155826471,15.169402738918016,15.295860164879006,0.31932887739244586,3.0981744582083035,5.9978488301970545,8.717507813984733,11.273410098257711,13.679913651575706,0.01,0.1,0.2,0.3,0.4,0.5,2.921585,2.921585,2.921585,2.921585,2.921585,2.921585,14.136995380661835,30.96946527642779,39.91622020686871,43.50817260458252,45.40436474428673,46.57188881060512,34.88,34.88,34.88,34.88,34.88,34.88,-0.9505652118381092,-1.5023043006239285,-2.0908259953288018,-2.6425650841146213,-3.1575215669813854,-3.6724780498481504,True,False,False,False,False,False,529.5,3.2663005000000003,101.9375,34.1125,-0.877,35.53,52.192,311,11.41291667,1.0997385,0.033638,2.921585,-2.636,34.88
E_fibrosa_HW2,2.411855212121181,16.397972205631895,20.213224650123944,21.341645368914808,21.856000261703443,22.147749092379804,0.2955627947120488,2.86757966565727,5.55140748293157,8.068597110446452,10.434201030325834,12.66151178904358,0.01,0.1,0.2,0.3,0.4,0.5,2.92114375,2.92114375,2.92114375,2.92114375,2.92114375,2.92114375,13.461372361508493,25.13429701864224,35.011466236969284,39.742912285628755,42.35641465411441,43.99647722722503,32.73,32.73,32.73,32.73,32.73,32.73,-1.072329030933587,-1.578632247468693,-2.121099979470592,-2.627403196005698,-3.097541897074011,-3.6038451136091165,True,False,False,False,False,False,1076.25,3.0194259999999997,101.81,32.745,-1.0,34.13,52.12672,312,11.36673611,1.3649434999999999,0.04600175,2.92114375,-2.29,32.73
E_fibrosa_HW2,2.06241079151249,8.979756910780564,9.703050695310171,9.918935079324887,10.021690316832158,10.081654253109326,0.20596547873296714,1.998293379859068,3.868529478207445,5.622635627816631,7.271102538761653,8.823194273466132,0.01,0.1,0.2,0.3,0.4,0.5,2.92093675,2.92093675,2.92093675,2.92093675,2.92093675,2.92093675,13.061651242888123,31.072835586825057,37.539346546516136,39.962335320467574,41.218600841391655,41.98591330938978,27.4375,27.4375,27.4375,27.4375,27.4375,27.4375,-0.4948981838085018,-0.8449818380850185,-1.2339636761700368,-1.5840473304465532,-1.895232800914568,-2.2064182713825833,False,False,False,False,False,False,300.5,2.07259625,100.285,29.2525,-0.456,25.87,45.629675,306,12.13854167,1.1721555000000001,0.055901,2.92093675,-1.722,27.4375
E_fibrosa_HW2,1.7020933751685738,3.683455556410937,3.7913672383372257,3.82564064785124,3.842422063477904,3.852369775857383,0.23486684643482555,2.2787282295561933,4.411491598655089,6.411879623761863,8.291845662206594,10.06194595618527,0.01,0.1,0.2,0.3,0.4,0.5,2.922297,2.922297,2.922297,2.922297,2.922297,2.922297,18.231199111121747,39.46710963908707,42.32105462947585,43.31170396617319,43.81403870672902,44.117630958057816,32.33,32.33,32.33,32.33,32.33,32.33,-0.3774911486326224,-0.8118937835914692,-1.2068052699176937,-1.6017167562439178,-1.9966282425701425,-2.3520485802637445,False,False,False,False,False,False,130.0,2.40054025,101.86,35.655,-0.33799999999999997,39.92,45.531420000000004,311,12.23354167,0.695457,0.0287675,2.922297,-1.946,32.33
E_fibrosa_HW2,2.2514027092340845,15.544648321777036,19.67477746267471,20.96367329369743,21.555716961531566,21.89212221028449,0.3709049776151116,3.5985630790830823,6.966545796474474,10.125422063288893,13.094079592307999,15.88919785246276,0.01,0.1,0.2,0.3,0.4,0.5,2.92130925,2.92130925,2.92130925,2.92130925,2.92130925,2.92130925,13.17617442650156,23.67531197409335,32.598534541737706,37.091168835651466,39.61837118355811,41.217272736684976,35.71,35.71,35.71,35.71,35.71,35.71,-0.8901782771647423,-1.5206936330650525,-2.225387266130105,-2.855902622030415,-3.486417977930725,-4.116933333831036,True,False,False,False,False,False,1286.25,3.787156,101.7575,35.2825,-0.816,36.55,49.25063,312,12.19236111,2.03266,0.05594325,2.92130925,-2.211,35.71
E_fibrosa_HW2,1.9970067844242425,13.782783627306948,17.702540626234885,19.01690741758621,19.636803580136462,19.993441678819746,0.29225827762925644,2.8355332321446274,5.489397050078498,7.978508555518564,10.317747651942692,12.52025473777078,0.01,0.1,0.2,0.3,0.4,0.5,2.92164075,2.92164075,2.92164075,2.92164075,2.92164075,2.92164075,13.29286176531426,22.479964753199848,30.061902909463534,33.95729773328619,36.180239335749114,37.59764626143845,31.22,31.22,31.22,31.22,31.22,31.22,-0.7387159656069533,-1.2308697420521506,-1.7608815013008248,-2.253035277746022,-2.7451890541912194,-3.1994848478329403,True,False,False,False,False,False,1196.25,2.9410905,100.29,29.2275,-0.6629999999999999,26.91,44.82963,306,12.21736111,0.83077475,0.0282735,2.92164075,-0.9890000000000001,31.22
E_fibrosa_HW2,1.7688855185511867,3.842944766487737,3.957138170921304,3.993423067436102,4.011196597766341,4.021736121599973,0.2853713986637172,2.768706798133937,5.360007675054058,7.790424339338625,10.074488725779503,12.225033785407664,0.01,0.1,0.2,0.3,0.4,0.5,2.9213240000000003,2.9213240000000003,2.9213240000000003,2.9213240000000003,2.9213240000000003,2.9213240000000003,18.688695478312976,40.73436607640792,43.710665390440475,44.744381809632614,45.268658652813,45.58554447859353,33.845,33.845,33.845,33.845,33.845,33.845,-2.6483290309335867,-3.155290309335866,-3.718580618671732,-4.2818709280075975,-4.873325752810256,-5.521109608546503,False,False,False,False,False,False,134.25,2.9168865000000004,101.865,35.8075,-2.592,40.44,47.06163,311,12.155625,0.49219075,0.01661775,2.9213240000000003,-3.033,33.845
E_fibrosa_HW2,2.0174144826333835,14.381288852511132,17.99170933217645,19.10467777397464,19.618871027588085,19.912201589102906,0.32815288312417873,3.1838146500929763,6.163699669606191,8.958640185813048,11.585335657606663,14.058533796964138,0.01,0.1,0.2,0.3,0.4,0.5,2.922464,2.922464,2.922464,2.922464,2.922464,2.922464,12.346643955951727,21.01129993691361,29.44540264742122,33.59180882827157,35.906236531950995,37.3661921392272,33.965,33.965,33.965,33.965,33.965,33.965,-1.5673039053054458,-2.139387100401736,-2.745122248150749,-3.3172054432470386,-3.922940590996052,-4.495023786092341,True,False,False,False,False,False,751.5,3.35071,101.76,35.46,-1.5,36.71,44.67264,312,12.09972222,1.0924365,0.032639499999999995,2.9224639999999997,-2.83,33.965
E_moluccana_HW2,2.0157960458384085,12.739046663939853,15.32086714185241,16.13555469400542,16.52244835741363,16.747038104845362,0.2657075002840657,2.5779399833712016,4.990727064483584,7.2537391681476215,9.380502507241982,11.382962151880749,0.01,0.1,0.2,0.3,0.4,0.5,2.92188275,2.92188275,2.92188275,2.92188275,2.92188275,2.92188275,14.295643022812232,25.47045899036391,33.34495212374203,36.899465441128456,38.8460606153699,40.06547377274028,29.5525,29.5525,29.5525,29.5525,29.5525,29.5525,-8.633293781699662,-8.633293781699662,-8.633293781699662,-8.633293781699662,-8.633293781699662,-8.633293781699662,True,False,False,False,False,False,704.0,2.67310075,100.26,26.4825,,25.18,46.1196,306,11.37555556,-0.84421775,-0.030026,2.92188275,,29.5525
E_moluccana_HW2,2.2856681706512045,5.498093388906512,5.670998165723157,5.724927469902687,5.751166102562253,5.766672253431286,0.25754371560883044,2.498716545628981,4.837321227995229,7.0307256817913295,9.092045615649397,11.032863281300106,0.01,0.1,0.2,0.3,0.4,0.5,2.9212135,2.9212135,2.9212135,2.9212135,2.9212135,2.9212135,18.358454195758696,45.988487745984706,50.24174798320895,51.72314800260528,52.474961661157465,52.929496395941385,32.58,32.58,32.58,32.58,32.58,32.58,-8.633293781699662,-8.633293781699662,-8.633293781699662,-8.633293781699662,-8.633293781699662,-8.633293781699662,False,False,False,False,False,False,172.25,2.634388,101.94,32.645,,35.4,55.0476,311,11.30861111,0.36635650000000003,0.01544,2.9212135,,32.58
E_moluccana_HW2,2.514369995781156,14.051883047037098,15.791108073436238,16.285618781323755,16.51485719116832,16.646626508692158,0.26352191002618386,2.556712628642824,4.949587050247307,7.193882854333853,9.303021691021495,11.288855895404525,0.01,0.1,0.2,0.3,0.4,0.5,2.92102125,2.92102125,2.92102125,2.92102125,2.92102125,2.92102125,13.954556162887613,31.134474449369375,40.892843424534284,44.81285393772993,46.87970202314558,48.15123781762204,31.3875,31.3875,31.3875,31.3875,31.3875,31.3875,-8.633293781699662,-8.633293781699662,-8.633293781699662,-8.633293781699662,-8.633293781699662,-8.633293781699662,False,False,False,False,False,False,546.75,2.691837,101.8,31.915,,32.99,54.2594,312,11.28409722,0.8797905,0.03244325,2.92102125,,31.3875
