doy,hod,A(Const0.01),A(Const0.1),A(Const0.2),A(Const0.3),A(Const0.4),A(Const0.5),E(Const0.01),E(Const0.1),E(Const0.2),E(Const0.3),E(Const0.4),E(Const0.5),gs(Const0.01),gs(Const0.1),gs(Const0.2),gs(Const0.3),gs(Const0.4),gs(Const0.5),gb(Const0.01),gb(Const0.1),gb(Const0.2),gb(Const0.3),gb(Const0.4),gb(Const0.5),gmin(Const0.01),gmin(Const0.1),gmin(Const0.2),gmin(Const0.3),gmin(Const0.4),gmin(Const0.5),Ci(Const0.01),Ci(Const0.1),Ci(Const0.2),Ci(Const0.3),Ci(Const0.4),Ci(Const0.5),Tleaf(Const0.01),Tleaf(Const0.1),Tleaf(Const0.2),Tleaf(Const0.3),Tleaf(Const0.4),Tleaf(Const0.5),Pleaf(Const0.01),Pleaf(Const0.1),Pleaf(Const0.2),Pleaf(Const0.3),Pleaf(Const0.4),Pleaf(Const0.5),k(Const0.01),k(Const0.1),k(Const0.2),k(Const0.3),k(Const0.4),k(Const0.5),Rublim(Const0.01),Rublim(Const0.1),Rublim(Const0.2),Rublim(Const0.3),Rublim(Const0.4),Rublim(Const0.5),Ps(Const0.01),Ps(Const0.1),Ps(Const0.2),Ps(Const0.3),Ps(Const0.4),Ps(Const0.5)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[Pa],[Pa],[Pa],[degC],[degC],[degC],[degC],[degC],[degC],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[-],[-],[-],[-],[-],[-],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa]
306,12.56944444,2.018091619610911,10.96618817908195,12.37201961680015,12.792545676631569,12.991224470052492,13.106551490889673,0.24950968988662978,2.4207838944556035,4.686478597412653,6.811525358739199,8.808626459269076,10.688999312618808,0.01,0.1,0.2,0.3,0.4,0.5,2.92179575,2.92179575,2.92179575,2.92179575,2.92179575,2.92179575,,,,,,,12.965065579102205,27.061356051481052,34.5262043960674,37.53414760655591,39.12602652866982,40.10759405697158,30.205,30.205,30.205,30.205,30.205,30.205,-0.7804559727532254,-1.2299276457919308,-1.6793993188306362,-2.0914150191161163,-2.5034307194015963,-2.915446419687076,,,,,,,False,False,False,False,False,False,-0.743,-0.743,-0.743,-0.743,-0.743,-0.743
311,12.62561111,2.11056691988039,5.079453265440962,5.24653847391247,5.298948410782502,5.324500634097122,5.339617523613023,0.3849544551066922,3.7348929394152646,7.230510898356486,10.509133834392719,13.590358861026155,16.491492265263425,0.01,0.1,0.2,0.3,0.4,0.5,2.9218416,2.9218416,2.9218416,2.9218416,2.9218416,2.9218416,,,,,,,18.092850564572167,43.57646101668463,47.49571582942154,48.863405592389185,49.55801664124599,49.978130289953924,37.214,37.214,37.214,37.214,37.214,37.214,-0.7812838048029332,-1.4588380480293333,-2.1740341936572,-2.8139465344821333,-3.491500777708533,-4.131413118533466,,,,,,,False,False,False,False,False,False,-0.706,-0.706,-0.706,-0.706,-0.706,-0.706
312,12.56183333,2.1576833953015955,11.713061334544783,13.204014702476137,13.64577158861806,13.853762895897798,13.974287340964887,0.3991383470965185,3.8725151969507943,7.496954332513315,10.896415459707933,14.09121544135207,17.099296314588475,0.01,0.1,0.2,0.3,0.4,0.5,2.9220386,2.9220386,2.9220386,2.9220386,2.9220386,2.9220386,,,,,,,13.554614136201018,28.855182536260696,36.948574339953176,40.2076242242264,41.93110049417223,42.99332727951986,37.836,37.836,37.836,37.836,37.836,37.836,-0.8743390811848429,-1.5805603524408502,-2.2867816236968577,-2.9930028949528653,-3.6992241662088725,-4.368275896872458,,,,,,,False,False,False,False,False,False,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8
306,11.68555556,2.257478383386731,10.516369750728376,11.457005998917552,11.734372129025669,11.865607041543557,11.941934492011317,0.20910516632687806,2.0287650783522633,3.927540754191464,5.708432459762217,7.382087770087681,8.95790945081539,0.01,0.1,0.2,0.3,0.4,0.5,2.9214314999999997,2.9214314999999997,2.9214314999999997,2.9214314999999997,2.9214314999999997,2.9214314999999997,,,,,,,13.689464151937315,32.28660666499587,39.78042510355771,42.628104879362894,44.10980099120477,45.01621756735787,27.9725,27.9725,27.9725,27.9725,27.9725,27.9725,-0.4869383848135269,-0.8373838481352696,-1.2267676962705392,-1.5772131595922818,-1.9276586229140245,-2.23916570142224,,,,,,,False,False,False,False,False,False,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995
311,11.69152778,2.6284241069006296,16.16862684217697,18.793380617794906,19.533771256728738,19.87280925830316,20.066213936697352,0.33880188060700395,3.2871054070225734,6.363608111630608,9.249119632176104,11.960889804083742,14.514151891910817,0.01,0.1,0.2,0.3,0.4,0.5,2.9216175,2.9216175,2.9216175,2.9216175,2.9216175,2.9216175,,,,,,,14.180749446986049,29.72422933420396,40.4390785232368,45.02247423121368,47.47622141372857,48.99555258407083,36.0375,36.0375,36.0375,36.0375,36.0375,36.0375,-0.6288315434964007,-1.2050681197194058,-1.819720467690611,-2.395957043913616,-2.9721936201366206,-3.5100144246114255,,,,,,,True,False,False,False,False,False,-0.552,-0.552,-0.552,-0.552,-0.552,-0.552
312,11.64326389,2.112846199414169,14.792014271254605,18.87678648322571,20.180558721663687,20.783747796936307,21.127538061151952,0.3544831818039756,3.4392382147825398,6.658107546150019,9.677130674610266,12.51435867097814,15.185732200610891,0.01,0.1,0.2,0.3,0.4,0.5,2.9213465,2.9213465,2.9213465,2.9213465,2.9213465,2.9213465,,,,,,,12.856448031580399,22.37659494593102,30.7393126494869,35.01212111595145,37.43083663306601,38.96584761721393,34.6775,34.6775,34.6775,34.6775,34.6775,34.6775,-0.8980978751546922,-1.5279298139695752,-2.157761752784458,-2.787593691599341,-3.3803766928368777,-3.9731596940744147,,,,,,,True,False,False,False,False,False,-0.8240000000000001,-0.8240000000000001,-0.8240000000000001,-0.8240000000000001,-0.8240000000000001,-0.8240000000000001
306,11.29796296,2.1748700285920117,9.866602633299513,10.756106983440826,11.023891071946384,11.151610561798785,11.226209707035604,0.1950417479765228,1.8923083649820598,3.6633470494440368,5.32441157035793,6.885436877880304,8.355196220550933,0.01,0.1,0.2,0.3,0.4,0.5,2.920826833,2.920826833,2.920826833,2.920826833,2.920826833,2.920826833,,,,,,,14.491524247022369,32.83641919704528,39.860919115347635,42.52999449563947,43.91993974105395,44.77072493846847,26.3,26.3,26.3,26.3,26.3,26.3,-0.7317022039090044,-1.0710220390900436,-1.4103418742710827,-1.7496617094521216,-2.0889815446331608,-2.3528969719961914,,,,,,,False,False,False,False,False,False,-0.6940000000000001,-0.6940000000000001,-0.6940000000000001,-0.6940000000000001,-0.6940000000000001,-0.6940000000000001
311,11.41291667,2.370815666955178,12.87859483436013,14.48296021683875,14.95053415582647,15.169402738918015,15.295860164879004,0.31932887739244586,3.098174458208303,5.997848830197054,8.717507813984733,11.27341009825771,13.679913651575708,0.01,0.1,0.2,0.3,0.4,0.5,2.921585,2.921585,2.921585,2.921585,2.921585,2.921585,,,,,,,14.136995380661837,30.96946527642779,39.91622020686871,43.50817260458252,45.40436474428673,46.571888810605124,34.88,34.88,34.88,34.88,34.88,34.88,-0.9505652118381092,-1.5023043006239283,-2.090825995328802,-2.6425650841146213,-3.1575215669813854,-3.6724780498481504,,,,,,,True,False,False,False,False,False,-0.877,-0.877,-0.877,-0.877,-0.877,-0.877
312,11.36673611,2.411855212121181,16.397972205631895,20.213224650123944,21.341645368914808,21.856000261703443,22.147749092379804,0.2955627947120488,2.86757966565727,5.55140748293157,8.068597110446452,10.434201030325834,12.66151178904358,0.01,0.1,0.2,0.3,0.4,0.5,2.92114375,2.92114375,2.92114375,2.92114375,2.92114375,2.92114375,,,,,,,13.461372361508495,25.13429701864224,35.011466236969284,39.74291228562876,42.356414654114424,43.99647722722502,32.73,32.73,32.73,32.73,32.73,32.73,-1.0723290309335867,-1.5786322474686927,-2.121099979470592,-2.627403196005698,-3.097541897074011,-3.603845113609117,,,,,,,True,False,False,False,False,False,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
