site_spp,A(driv),A(std),A(std_gmin),A(pmax),A(pmax_gmin),E(driv),E(std),E(std_gmin),E(pmax),E(pmax_gmin),gs(driv),gs(std),gs(std_gmin),gs(pmax),gs(pmax_gmin),gb(driv),gb(std),gb(std_gmin),gb(pmax),gb(pmax_gmin),gmin(std_gmin),gmin(pmax_gmin),Ci(driv),Ci(std),Ci(std_gmin),Ci(pmax),Ci(pmax_gmin),Tleaf(driv),Tleaf(std),Tleaf(std_gmin),Tleaf(pmax),Tleaf(pmax_gmin),Pleaf(driv),Pleaf(std),Pleaf(std_gmin),Pleaf(pmax),Pleaf(pmax_gmin),k(pmax),k(pmax_gmin),Rublim(driv),Rublim(std),Rublim(std_gmin),Rublim(pmax),Rublim(pmax_gmin),PPFD,VPD,Patm,Tref,Ps,Tair,CO2,doy,hod,E,gs,gb,Pleaf,Tleaf
E_crebra_HW2,3.3235591720031614,13.77844248736372,17.171844230307848,21.290070409620636,21.290070409620636,0.696753633761875,3.8437843321849967,6.530213628059312,13.07177580679916,13.07177580679916,0.01450525,0.08759171630311037,0.15949238099349275,0.3786136035982663,0.3786136035982663,2.9219075,2.9219075,2.9219075,2.9219075,2.9219075,0.0018717926666722165,0.0018266034604717055,15.359608623023718,26.27338006534421,34.1087384227185,42.12288562554353,42.12288562554353,37.44722358326073,36.600872203020096,35.94387843323539,34.5888384137148,34.5888384137148,-0.6279909724672106,-1.1804526054528557,-1.6354210090880927,-2.8378375044097908,-2.8378375044097908,5.28873550490144,5.28873550490144,True,False,False,False,False,1242.75,4.27305225,101.9375,33.6825,-0.498,35.53,52.192,311,11.38888889,0.607394,0.01450525,2.9219075,-2.375,37.7
E_crebra_HW2,4.744879147150316,3.350368395160458,13.886592238370408,20.425692040859253,20.425692040859253,1.0374553368559034,0.6278579642380279,4.153289866767245,11.027054116817537,11.027054116817537,0.0220745,0.013307373522763984,0.09721646686601153,0.3152405727017619,0.3152405727017619,2.921603,2.921603,2.921603,2.921603,2.921603,0.0018899716724888797,0.0018319580662384317,17.52623752627234,11.686084467135386,28.633505909317748,40.76389274594587,40.76389274594587,37.36115214367306,37.48463246375599,36.46051294188876,34.74938808606246,34.74938808606246,-1.3447251521681525,-1.2864834347787684,-1.8980214673673024,-3.1793392499337547,-3.1793392499337547,5.065328844898383,5.065328844898383,True,True,False,False,False,1883.0,3.75990625,101.8125,32.4775,-1.17,34.13,52.128,312,11.34291667,0.79152,0.0220745,2.9216029999999997,-2.63,34.975
E_crebra_HW2,14.671843449288321,16.088958804775757,17.23365068929715,19.015487649251206,19.015487649251206,2.9655616930992617,3.604119966786108,4.7560715004070495,9.28271018751014,9.28271018751014,0.11819849999999997,0.14724979444184536,0.2033557813889317,0.4724826842183917,0.4724826842183917,2.92083225,2.92083225,2.92083225,2.92083225,2.92083225,0.0016768245122049388,0.0016492625180002452,24.101313118106805,26.38093361667435,30.19747411222228,37.08443786296364,37.08443786296364,30.320407710677557,30.16565383145369,29.898179076274122,28.98719797422918,28.98719797422918,-0.9554312265522596,-1.0539495815308082,-1.2838257431474216,-2.071972582975811,-2.071972582975811,5.571573897420246,5.571573897420246,False,False,False,False,False,698.75,2.53781725,100.3425,31.615,-0.43,30.01,44.351385,306,12.69986111,2.897853,0.11819849999999998,2.92083225,-2.262,31.145
E_crebra_HW2,9.853848994029685,11.709825886766676,19.982503125015615,18.786272065480162,18.786272065480162,2.608532369658753,3.2475842917405786,15.811450373972116,13.179842574816774,13.179842574816774,0.0619706,0.07948671071249569,0.5766334252145008,0.4415943496892127,0.4415943496892127,2.9218572,2.9218572,2.9218572,2.9218572,2.9218572,0.0019562738540099653,0.0019728569838879874,26.006716380560164,27.760774175403718,45.62514957452565,44.17134937626254,44.17134937626254,40.961692292772334,40.79828323158932,38.441793238827294,38.813491240324176,38.813491240324176,-0.9092749362985536,-1.0074767083625296,-3.331585313876624,-2.8078425295354186,-2.8078425295354186,5.30509109857129,5.30509109857129,False,False,False,False,False,918.8,3.9756896,101.84,37.766,-0.451,40.02,51.9384,311,12.68261111,2.3040276,0.0619706,2.9218572,-2.255,37.638000000000005
E_crebra_HW2,15.3103133598605,14.852912200340327,21.89435336688108,26.725561542237077,26.725561542237077,4.41550308673812,3.8439733124623547,7.8194964263909235,12.836953704585751,12.836953704585751,0.10104475,0.08693999389522357,0.1983601781183664,0.3746567682737502,0.3746567682737502,2.9221115,2.9221115,2.9221115,2.9221115,2.9221115,0.001926975469029957,0.001891395789665091,23.20472786106609,20.096538453616727,29.338627267984386,35.4236988849424,35.4236988849424,38.41983804971615,38.571891887000334,37.56969928081657,36.50067266999395,36.50067266999395,-1.4608355377190612,-1.3343018516840115,-2.0618705463855482,-2.9792397701396585,-2.9792397701396585,5.2047350413295606,5.2047350413295606,False,False,False,False,False,1574.25,4.016118,101.7175,37.865,-0.67,36.75,48.1123775,312,12.61972222,4.00406225,0.10104475,2.9221115,-2.27,37.6925
E_fibrosa_HW2,2.7098858878358403,10.101767382864029,11.760122358614115,13.928736956434893,13.928736956434893,0.3431621943099397,1.6513491453386162,2.5820710177871136,9.491044232134945,9.491044232134945,0.01328325,0.0671084890146069,0.10871868667685787,0.5197610966409267,0.5197610966409267,2.92179575,2.92179575,2.92179575,2.92179575,2.92179575,0.0016446866539362981,0.0016041497520201226,12.585863012436874,20.66387458485013,27.262578559797333,39.940258527382774,39.940258527382774,29.39954807966629,29.065821027856398,28.840447801374822,27.466019513401562,27.466019513401562,-0.8179119455064509,-1.080103754779029,-1.2673836185451564,-2.653254610414498,-2.653254610414498,4.88076983682893,4.88076983682893,False,False,False,False,False,426.75,2.5118985,100.33,30.715,-0.743,29.01,44.84751,306,12.56944444,0.33650775,0.01328325,2.92179575,-1.9509999999999998,30.205
E_fibrosa_HW2,2.6601148864927566,3.4134098512200435,4.446808631866193,5.2973315905921545,5.2973315905921545,0.5124455169251739,0.6961221517523472,1.42001472451507,9.173314389477532,9.173314389477532,0.013455000000000002,0.01839233405444371,0.03835044250706288,0.32006115541081964,0.32006115541081964,2.9218416,2.9218416,2.9218416,2.9218416,2.9218416,0.0020060911958419557,0.001952616955328177,20.201785804306574,22.10382936245386,33.1869116225699,48.99551416328025,48.99551416328025,39.92628852245423,39.881423484917995,39.70870223311756,38.247884148370375,38.247884148370375,-0.8189257072043999,-0.8565676096058666,-1.007135219211733,-2.5504532176718664,-2.5504532176718664,4.899111290449053,4.899111290449053,False,False,False,False,False,164.0,3.9337164,101.838,37.28,-0.706,40.02,51.93738,311,12.62561111,0.5341798000000001,0.013455000000000002,2.9218416,-2.4,37.214
E_fibrosa_HW2,5.2729203520473495,9.78669485920271,13.00318910717708,15.454574855149202,15.454574855149202,1.0264381297662422,2.086333582734422,4.061218904752863,10.494053700449324,10.494053700449324,0.0252866,0.05303348857146165,0.10945694963545884,0.33944631722541785,0.33944631722541785,2.9220386,2.9220386,2.9220386,2.9220386,2.9220386,0.0018836534098155837,0.0018423392359925227,14.562522992537104,18.180716888772558,28.542315124307475,40.060428999954794,40.060428999954794,37.0117410801209,36.74972050756932,36.29180647608451,35.05931916602654,35.05931916602654,-1.0230172435545286,-1.2088649465166361,-1.6177298930332715,-2.9186638137680223,-2.9186638137680223,4.821867092556417,4.821867092556417,False,False,False,False,False,469.8,4.0742502,101.728,37.508,-0.8,36.75,48.117344,312,12.56183333,1.0746066,0.0252866,2.9220386,-2.448,37.836
E_fibrosa_HW2,10.008199771238065,11.231657425537168,11.750627037741491,12.807978172961919,12.807978172961919,1.341872559900826,1.9091385542047088,2.501919587099115,7.967055061751431,7.967055061751431,0.065446,0.09523293407074944,0.12787003246146236,0.5090422810151481,0.5090422810151481,2.9214315,2.9214315,2.9214315,2.9214315,2.9214315,0.0015196272239066965,0.0014889667508468628,24.7916415205059,30.244545958984574,34.32145701100702,44.729654604083954,44.729654604083954,24.78996085579911,24.65016552271856,24.50801823089779,23.379204744648717,23.379204744648717,-0.7205686936946887,-0.8373838481352696,-0.9541990025758504,-2.0444737773546056,-2.0444737773546056,4.960549823660745,4.960549823660745,False,False,False,False,False,363.5,2.103822,100.2675,28.735,-0.44799999999999995,24.8,49.33161,306,11.68555556,1.39183275,0.065446,2.9214314999999997,-2.35,27.9725
E_fibrosa_HW2,6.547761980888146,10.126467273789931,12.472015178578928,17.108448421805846,17.108448421805846,1.1859237840009975,2.1694422551097534,3.853398727019597,13.2737970866056,13.2737970866056,0.03119525,0.059523716405422575,0.1123372997422573,0.5419961392490601,0.5419961392490601,2.9216175,2.9216175,2.9216175,2.9216175,2.9216175,0.002003266144060017,0.0019403786867402558,22.448531243203398,28.59834626883105,37.974270485604976,50.42188592728339,50.42188592728339,40.344927414678544,40.08303903506231,39.66207673620005,37.90303475329803,37.90303475329803,-0.782494630489202,-0.9745734892302036,-1.3203154349640065,-3.241104022374023,-3.241104022374023,4.7240375472951985,4.7240375472951985,True,False,False,False,False,802.0,3.46531275,101.9325,35.8375,-0.552,39.22,56.368672499999995,311,11.69152778,1.096892,0.03119525,2.9216175,-2.316,36.0375
