E_crebra_HW2,E_fibrosa_HW2,E_moluccana_HW2,E_sideroxylon_HW2,E_tereticornis_HW2,mean,model,variable
0.8620172630078388,0.8796728247368403,0.5448406352085113,0.8459688753969645,0.8733751896415896,0.801174957598349,driv,Tleaf
0.8607194086564206,0.87132942537116,0.5602286035853569,0.8344484898289246,0.8594809356939324,0.7972413726271588,std,Tleaf
0.8363297383015758,0.8669525343543523,0.523257901463671,0.8186465252539507,0.8421863427207921,0.7774746084188684,std_gmin,Tleaf
0.8455804926082606,0.8630794518320197,0.5562995817550165,0.8299489628300549,0.8546387037506035,0.7899094385551911,pmax,Tleaf
0.8455804926082606,0.8630794518320197,0.5562995817550165,0.8299489628300549,0.8546387037506035,0.7899094385551911,pmax_gmin,Tleaf
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
0.05464533708113675,0.6372325295017962,0.5272230286263483,0.30481507272631825,0.19089080236660316,0.3429613540604405,driv,Pleaf
,,,,,,std,Pleaf
,,,,,,std_gmin,Pleaf
-0.002359479595512334,0.29571424996903595,0.47708202001451266,0.4852490770380094,0.3919752628502038,0.3295322260552499,pmax,Pleaf
-0.002359479595512334,0.29571424996903595,0.47708202001451266,0.4852490770380094,0.3919752628502038,0.3295322260552499,pmax_gmin,Pleaf
0.9928287554893341,0.9867163152983133,0.9916882657001033,0.9886556676104034,0.9951879948656874,0.9910153997927683,driv,E
0.43193856514715523,0.33077574772539986,0.2223987769946977,0.5226220059326199,0.34231335288723097,0.3700096897374207,std,E
0.1284806244832097,0.46872463529658426,0.291524974602884,0.4185008795532669,0.038413758464217206,0.2691289744800324,std_gmin,E
-0.009910575137436109,0.42031803945271856,0.4572383689533182,0.32877547519866146,0.41046245300732254,0.3213767522949169,pmax,E
-0.009910575137436109,0.42031803945271856,0.4572383689533182,0.32877547519866146,0.41046245300732254,0.3213767522949169,pmax_gmin,E
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
