doy,hod,A(driv),A(std),A(std_gmin),A(pmax),A(pmax_gmin),E(driv),E(std),E(std_gmin),E(pmax),E(pmax_gmin),gs(driv),gs(std),gs(std_gmin),gs(pmax),gs(pmax_gmin),gb(driv),gb(std),gb(std_gmin),gb(pmax),gb(pmax_gmin),gmin(driv),gmin(std),gmin(std_gmin),gmin(pmax),gmin(pmax_gmin),Ci(driv),Ci(std),Ci(std_gmin),Ci(pmax),Ci(pmax_gmin),Tleaf(driv),Tleaf(std),Tleaf(std_gmin),Tleaf(pmax),Tleaf(pmax_gmin),Pleaf(driv),Pleaf(std),Pleaf(std_gmin),Pleaf(pmax),Pleaf(pmax_gmin),k(driv),k(std),k(std_gmin),k(pmax),k(pmax_gmin),Rublim(driv),Rublim(std),Rublim(std_gmin),Rublim(pmax),Rublim(pmax_gmin),Ps(driv),Ps(std),Ps(std_gmin),Ps(pmax),Ps(pmax_gmin)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[Pa],[Pa],[degC],[degC],[degC],[degC],[degC],[MPa],[MPa],[MPa],[MPa],[MPa],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[-],[-],[-],[-],[-],[MPa],[MPa],[MPa],[MPa],[MPa]
306,11.85548611,12.582000574536758,11.849175656270178,13.969825556199051,15.564503354177708,15.564503354177708,2.5154177534387734,2.03687423717726,3.2564221722536497,6.583621672363982,6.583621672363982,0.08828775,0.07051156930564695,0.11670109534358807,0.25882488591721264,0.25882488591721264,2.92089725,2.92089725,2.92089725,2.92089725,2.92089725,,,0.0015127068470200081,,0.001492401519278357,22.40252488912823,18.417135844889184,25.931798767907082,35.19352356394546,35.19352356394546,24.43686364589839,24.55502003068954,24.257522149188624,23.50558347993494,23.50558347993494,-1.2401117975675051,-1.1659744215261807,-1.3636740909697125,-1.9320606406198664,-1.9320606406198664,,,,5.815819899282594,5.815819899282594,False,False,False,False,False,-0.82,-0.82,-0.82,-0.82,-0.82
311,11.91048611,6.376165308502612,6.237180035798515,7.831691392960847,9.856645492531507,9.856645492531507,1.1612464057321283,1.0190313817375756,1.9480667580264122,8.62045309430814,8.62045309430814,0.040454500000000004,0.03530825013706231,0.07029558019383686,0.424823252933804,0.424823252933804,2.92187775,2.92187775,2.92187775,2.92187775,2.92187775,,,0.01566890387948008,,0.0019955518210825517,27.161679217086707,24.117699027757347,34.46428565188719,48.450066011757336,48.450066011757336,40.88562961983286,40.92166890092582,40.69220485181916,39.44083759224818,39.44083759224818,-0.9236393679359942,-0.8984344469439949,-1.0496639728959904,-2.183885417535958,-2.183885417535958,,,,5.709516800303644,5.709516800303644,False,False,False,False,False,-0.722,-0.722,-0.722,-0.722,-0.722
312,11.84361111,7.515351801466636,9.71706480068654,15.596602402237382,19.490666577319814,19.490666577319814,1.7104645526341333,2.145393834070645,5.111680129631423,9.827522903293387,9.827522903293387,0.03716925,0.04767148036682248,0.12321539904588624,0.2692484599524783,0.2692484599524783,2.92152125,2.92152125,2.92152125,2.92152125,2.92152125,,,0.0019172765961010744,,0.001882118165422481,19.82882419163323,19.367604104793838,31.48649361013635,39.97945094577373,39.97945094577373,38.1643808230914,38.04555113343062,37.283240969851065,36.230970979403175,36.230970979403175,-1.110911313210524,-1.185139141513155,-1.6799913301973615,-2.4964974415263024,-2.4964974415263024,,,,5.511606587901717,5.511606587901717,True,True,False,False,False,-0.8140000000000001,-0.8140000000000001,-0.8140000000000001,-0.8140000000000001,-0.8140000000000001
306,12.17208333,7.427729624005973,7.151516832639725,7.617629820725129,8.71351581729717,8.71351581729717,1.3135371583532818,1.0565000136066238,1.4270974233378484,8.02099900695218,8.02099900695218,0.07582375,0.06021742978189446,0.08280665948043107,0.6444496446356665,0.6444496446356665,2.92068775,2.92068775,2.92068775,2.92068775,2.92068775,,,0.0015517130105754155,,0.0015155802021452067,29.863318936633313,26.600904015956775,30.794891503173954,43.05137893904781,43.05137893904781,25.676369496042113,25.739138899297377,25.648931885510702,24.35088983075252,24.35088983075252,-0.7700715287400143,-0.7440625876475125,-0.7960804698325161,-1.9144649368100928,-1.9144649368100928,,,,5.821767020659823,5.821767020659823,False,False,False,False,False,-0.562,-0.562,-0.562,-0.562,-0.562
311,12.21118056,2.5346037837189677,2.1897040566461063,2.379140213707588,2.7358849812263095,2.7358849812263095,1.2540886402859832,0.553461632499336,0.7828086911094752,6.000527272745384,6.000527272745384,0.05129125,0.02182105110269065,0.031232812949842717,0.31044096559051076,0.31044096559051076,2.92136825,2.92136825,2.92136825,2.92136825,2.92136825,,,0.0020106155523460386,,0.001973709929045338,37.50818655974618,29.379679854185728,33.23648969893232,43.94696584539387,43.94696584539387,39.74361351380051,39.91112580760217,39.855285158192956,38.837199169391106,38.837199169391106,-0.5425991669309691,-0.4065996875991134,-0.46099947933185564,-1.3313961470557318,-1.3313961470557318,,,,5.939218532858545,5.939218532858545,False,False,False,False,False,-0.325,-0.325,-0.325,-0.325,-0.325
312,12.16805556,7.467721853678281,10.024240027960518,13.439085437687915,16.053379309145935,16.053379309145935,1.5264405697674996,2.1132376315685932,4.123667255209625,8.960806335667915,8.960806335667915,0.0388695,0.05483618569659865,0.11367014613402339,0.2850032239001495,0.2850032239001495,2.921519,2.921519,2.921519,2.921519,2.921519,,,0.0018851851488335659,,0.0018518320248713614,18.198326197894435,19.559478839701473,29.736705307410862,39.432105185958086,39.432105185958086,36.94490755585562,36.79819846964725,36.3223115420859,35.3412027131779,35.3412027131779,-1.0158381546436106,-1.1157734165010549,-1.4655468330021102,-2.2900127433260256,-2.2900127433260256,,,,5.65134158340586,5.65134158340586,False,False,False,False,False,-0.7659999999999999,-0.7659999999999999,-0.7659999999999999,-0.7659999999999999,-0.7659999999999999
306,11.75805556,15.629672108159797,19.194632094779813,20.99397134143288,22.381652256000613,22.381652256000613,2.436348617820902,3.4653518159168364,4.901294206291069,7.7990812216512655,7.7990812216512655,0.08898049999999999,0.13074688613036156,0.19372732823214375,0.33991632616918793,0.33991632616918793,2.921008,2.921008,2.921008,2.921008,2.921008,,,0.0015463942370925261,,0.001526205997072504,21.037556831853404,25.41494411677882,31.38798853898104,37.98330784041904,37.98330784041904,26.039093978994238,25.769713293681303,25.408872437198934,24.734090700891077,24.734090700891077,-1.0176857710478677,-1.1982357958813097,-1.4303715420957355,-1.9204358952150782,-1.9204358952150782,,,,5.819768674621442,5.819768674621442,False,False,False,False,False,-0.605,-0.605,-0.605,-0.605,-0.605
311,11.775,9.188795014365382,7.2301085357172745,11.398681048822917,15.062113435083942,15.062113435083942,1.9607484436587908,1.1915884878159373,2.9958214605206397,9.204238131643217,9.204238131643217,0.054475,0.03234615050449691,0.08683523328166345,0.333551308310129,0.333551308310129,2.92236275,2.92236275,2.92236275,2.92236275,2.92236275,,,0.002007439151413786,,0.0019614552129337587,28.298311933851465,19.589024947579055,34.17674644509047,47.741922928605824,47.741922928605824,40.03035202946787,40.23055183220438,39.77218754718259,38.495586733989946,38.495586733989946,-1.2487131149935173,-1.1031217799962958,-1.418569672490276,-2.4862394624699027,-2.4862394624699027,,,,5.519437685545143,5.519437685545143,False,False,False,False,False,-0.909,-0.909,-0.909,-0.909,-0.909
312,11.71127778,7.664101649793201,11.187667356973696,14.414391498915595,18.6433675005207,18.6433675005207,1.991646934788906,3.1440842002357976,5.39623467398824,11.708118667275281,11.708118667275281,0.0478608,0.07895050776879313,0.14484188511676413,0.3793940124179013,0.3793940124179013,2.9214976000000004,2.9214976000000004,2.9214976000000004,2.9214976000000004,2.9214976000000004,,,0.0019089941407075246,,0.0018647575862789168,19.5189403824195,22.24374725824168,28.873106409132017,36.712460689483564,36.712460689483564,37.885444868359436,37.58147805060427,37.02562133436181,35.72270621859729,35.72270621859729,-0.899181560835689,-1.0812793243625984,-1.4714888176345475,-2.564075398796004,-2.564075398796004,,,,5.4575554586183035,5.4575554586183035,True,False,False,False,False,-0.561,-0.561,-0.561,-0.561,-0.561
