doy,hod,A(Const0.01),A(Const0.1),A(Const0.2),A(Const0.3),A(Const0.4),A(Const0.5),E(Const0.01),E(Const0.1),E(Const0.2),E(Const0.3),E(Const0.4),E(Const0.5),gs(Const0.01),gs(Const0.1),gs(Const0.2),gs(Const0.3),gs(Const0.4),gs(Const0.5),gb(Const0.01),gb(Const0.1),gb(Const0.2),gb(Const0.3),gb(Const0.4),gb(Const0.5),gmin(Const0.01),gmin(Const0.1),gmin(Const0.2),gmin(Const0.3),gmin(Const0.4),gmin(Const0.5),Ci(Const0.01),Ci(Const0.1),Ci(Const0.2),Ci(Const0.3),Ci(Const0.4),Ci(Const0.5),Tleaf(Const0.01),Tleaf(Const0.1),Tleaf(Const0.2),Tleaf(Const0.3),Tleaf(Const0.4),Tleaf(Const0.5),Pleaf(Const0.01),Pleaf(Const0.1),Pleaf(Const0.2),Pleaf(Const0.3),Pleaf(Const0.4),Pleaf(Const0.5),k(Const0.01),k(Const0.1),k(Const0.2),k(Const0.3),k(Const0.4),k(Const0.5),Rublim(Const0.01),Rublim(Const0.1),Rublim(Const0.2),Rublim(Const0.3),Rublim(Const0.4),Rublim(Const0.5),Ps(Const0.01),Ps(Const0.1),Ps(Const0.2),Ps(Const0.3),Ps(Const0.4),Ps(Const0.5)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[Pa],[Pa],[Pa],[degC],[degC],[degC],[degC],[degC],[degC],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[-],[-],[-],[-],[-],[-],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa]
1,12,1.8290716612948257,12.918381435966854,17.332831382273362,19.005547361444265,19.811776284000164,20.275541568561366,0.14492060572255583,1.3834194256620067,2.634539893681007,3.7722249887212245,4.811863704808132,5.766138596000689,0.01,0.1,0.2,0.3,0.4,0.5,4.64,4.64,4.64,4.64,4.64,4.64,,,,,,,11.941409450060306,20.125639138544916,26.73805854612464,30.387573188965057,32.557188675742346,33.96824278120499,25.463959842204105,25.226417727255654,24.99694643337069,24.79748622592993,24.62291570110985,24.469169833530046,-0.5442011695423301,-0.8978105258809714,-1.2956210517619429,-1.6492304081005842,-1.9586385948968952,-2.268046781693206,,,,,,,True,True,False,False,False,False,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
2,12,1.8290716612948257,12.918381435966854,17.332831382273362,19.005547361444265,19.811776284000164,20.275541568561366,0.14492060572255583,1.3834194256620067,2.634539893681007,3.7722249887212245,4.811863704808132,5.766138596000689,0.01,0.1,0.2,0.3,0.4,0.5,4.64,4.64,4.64,4.64,4.64,4.64,,,,,,,11.941409450060306,20.125639138544916,26.73805854612464,30.387573188965057,32.557188675742346,33.96824278120499,25.463959842204105,25.226417727255654,24.99694643337069,24.79748622592993,24.62291570110985,24.469169833530046,-0.5442011695423301,-0.8978105258809714,-1.2956210517619429,-1.6492304081005842,-1.9586385948968952,-2.268046781693206,,,,,,,True,True,False,False,False,False,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
3,12,1.8290716612948257,12.918381435966854,17.332831382273362,19.005547361444265,19.811776284000164,20.275541568561366,0.14492060572255583,1.3834194256620067,2.634539893681007,3.7722249887212245,4.811863704808132,5.766138596000689,0.01,0.1,0.2,0.3,0.4,0.5,4.64,4.64,4.64,4.64,4.64,4.64,,,,,,,11.941409450060306,20.125639138544916,26.73805854612464,30.387573188965057,32.557188675742346,33.96824278120499,25.463959842204105,25.226417727255654,24.99694643337069,24.79748622592993,24.62291570110985,24.469169833530046,-0.5442011695423301,-0.8978105258809714,-1.2956210517619429,-1.6492304081005842,-1.9586385948968952,-2.268046781693206,,,,,,,True,True,False,False,False,False,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
4,12,1.8290716612948257,12.918381435966854,17.332831382273362,19.005547361444265,19.811776284000164,20.275541568561366,0.14492060572255583,1.3834194256620067,2.634539893681007,3.7722249887212245,4.811863704808132,5.766138596000689,0.01,0.1,0.2,0.3,0.4,0.5,4.64,4.64,4.64,4.64,4.64,4.64,,,,,,,11.941409450060306,20.125639138544916,26.73805854612464,30.387573188965057,32.557188675742346,33.96824278120499,25.463959842204105,25.226417727255654,24.99694643337069,24.79748622592993,24.62291570110985,24.469169833530046,-0.5442011695423301,-0.8978105258809714,-1.2956210517619429,-1.6492304081005842,-1.9586385948968952,-2.268046781693206,,,,,,,True,True,False,False,False,False,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
5,12,1.8290716612948257,12.918381435966854,17.332831382273362,19.005547361444265,19.811776284000164,20.275541568561366,0.14492060572255583,1.3834194256620067,2.634539893681007,3.7722249887212245,4.811863704808132,5.766138596000689,0.01,0.1,0.2,0.3,0.4,0.5,4.64,4.64,4.64,4.64,4.64,4.64,,,,,,,11.941409450060306,20.125639138544916,26.73805854612464,30.387573188965057,32.557188675742346,33.96824278120499,25.463959842204105,25.226417727255654,24.99694643337069,24.79748622592993,24.62291570110985,24.469169833530046,-0.5442011695423301,-0.8978105258809714,-1.2956210517619429,-1.6492304081005842,-1.9586385948968952,-2.268046781693206,,,,,,,True,True,False,False,False,False,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
6,12,1.6544240626115876,10.992725171113605,14.691805495039835,16.329984869210243,17.25380421916688,17.86278071280398,0.2044150766198006,1.9336421797333245,3.649520830647556,5.184283669439153,6.566672271756113,7.819551457198199,0.01,0.1,0.2,0.3,0.4,0.5,4.64,4.64,4.64,4.64,4.64,4.64,,,,,,,14.715758245180563,23.226525501508593,28.89665146762227,31.869107842946875,33.63859574709373,34.80041386972822,31.46677755941762,31.14238339613629,30.83937763425159,30.584391715814906,30.36773326254504,30.18204180987145,-0.5442011695423301,-1.074615204050292,-1.6050292385582539,-2.0912421035238857,-2.5332537989471873,-2.975265494370489,,,,,,,True,True,False,False,False,False,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
7,12,0.6273864474004323,1.2691152804724741,1.5360444427747248,1.766949506801008,1.9280196785617074,2.065001966497442,0.45848346707395177,4.193316537780638,7.670260517428914,10.612978626353698,13.328961857924071,15.807258616242603,0.01,0.1,0.2,0.3,0.4,0.5,4.64,4.64,4.64,4.64,4.64,4.64,,,,,,,31.027994944312105,38.93989511820321,39.731813302909224,40.01476771480361,40.17746214283009,40.28102846041719,46.569922791169716,45.9085059963265,45.36207099432925,44.952070005653795,44.614640430613235,44.338094237085166,-0.6326035086269904,-1.7818339167275745,-2.9310643248281587,-4.036093563386412,-5.406329819198648,-7.969997652653797,,,,,,,True,True,True,True,True,True,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
8,12,0.522617044789063,0.9834659227186178,1.194651514866032,1.382432595071822,1.5076171477741724,1.6174072564247546,0.482763756424994,4.402600118491723,8.032370780498868,11.091048985401386,13.941338266847115,16.530190277010373,0.01,0.1,0.2,0.3,0.4,0.5,4.64,4.64,4.64,4.64,4.64,4.64,,,,,,,32.692548281379494,39.4033150307566,40.013924622605174,40.229800898791424,40.35654135850418,40.436411331923246,47.583699883093765,46.892234325945516,46.32689648480947,45.90672398679848,45.559044911178404,45.27664633236853,-0.6326035086269904,-1.8260350862699049,-3.019466663912819,-4.212898241555733,-5.804140345079619,-9.296032738923701,,,,,,,True,True,True,True,True,True,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
9,12,0.4258596662102021,0.7538261233585586,0.9208634924039258,1.0728588356230933,1.1690941706678026,1.256370783739955,0.508206096705436,4.62077979865738,8.408237381385124,11.58564323612239,14.577724748472239,17.282000487038893,0.01,0.1,0.2,0.3,0.4,0.5,4.64,4.64,4.64,4.64,4.64,4.64,,,,,,,34.22996912564283,39.775955175293134,40.24013291053351,40.40279365795444,40.50078741846397,40.56182505967512,48.59856577520998,47.87594142946496,47.291429567738135,46.861217447092166,46.50296625943549,46.21472358517901,-0.6326035086269904,-1.914437425354565,-3.1520701725398097,-4.478105258809714,-6.334554379587581,-9.296032738923701,,,,,,,True,True,True,True,True,True,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
10,12,0.33932541449327885,0.5714946674164881,0.7035179734159405,0.8259894141993094,0.8991814115312036,0.9680464949497507,0.5348624519893614,4.848169425758606,8.798241033293131,12.09713145489862,15.239019040038347,18.06384331716983,0.01,0.1,0.2,0.3,0.4,0.5,4.64,4.64,4.64,4.64,4.64,4.64,,,,,,,35.605098280561855,40.07188304807028,40.419666986517406,40.540635828978,40.61583850460005,40.66204964905173,49.614564778291175,48.85964011076287,48.25569801118357,47.81559839732765,47.44642555889854,47.15234471220357,-0.6768046781693207,-1.9586385948968952,-3.32887485070913,-4.699111106521365,-6.997571922722534,-9.296032738923701,,,,,,,True,True,True,True,True,True,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
11,12,0.20084821268735825,0.31698997371406473,0.39906317810160796,0.4774983988129884,0.5184650452361294,0.5785702692801447,0.5920368520595111,5.3318800835925195,9.62221617457643,13.172293634479242,16.64012147858496,19.441622122106814,0.01,0.1,0.2,0.3,0.4,0.5,4.64,4.64,4.64,4.64,4.64,4.64,,,,,,,37.80600968307443,40.48503471385836,40.67105228607095,40.7349791883642,40.778213132142184,40.80003219420912,51.650144231246486,50.82706481811177,50.183557147246034,49.72421859809238,49.33203783290217,49.05757297673755,-0.6768046781693207,-2.135443273066216,-3.6382830375054414,-5.273726310571657,-9.296032738923701,-9.296032738923701,,,,,,,True,True,True,True,True,True,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
12,12,0.10682630833339465,0.16575127436290887,0.21615459274503396,0.2562160606518094,0.28725825561918467,0.32599495580522153,0.6547514354463742,5.856431089868739,10.507479916440769,14.516366735308928,18.15264588232766,21.13124418311525,0.01,0.1,0.2,0.3,0.4,0.5,4.64,4.64,4.64,4.64,4.64,4.64,,,,,,,39.300682552053345,40.73060094504051,40.8219737955422,40.85676838794425,40.87691481900815,40.88743335801375,53.69081214732611,52.79461615651959,52.11071549710407,51.60874145242969,51.21603134933946,50.94029259622777,-0.6768046781693207,-2.3122479512355367,-3.9918923938440827,-6.2461520405029205,-9.296032738923701,-9.296032738923701,,,,,,,True,True,True,True,True,True,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
13,12,1.153409748845883,3.782023937083123,4.62848230308688,5.222531736535128,5.719356319640059,6.1565863490239785,0.35284437869741125,3.269968166429874,6.053180082250013,8.457816381403433,10.561782046043433,12.422616995993085,0.01,0.1,0.2,0.3,0.4,0.5,4.64,4.64,4.64,4.64,4.64,4.64,,,,,,,22.67277707449016,34.86808841606429,37.176782223588745,38.078843382553536,38.56823471090016,38.880711270304936,41.515887002230365,40.98912010248409,40.5326645984646,40.1747868479998,39.88941323045848,39.65850360728992,-0.5884023390846603,-1.4724257299312635,-2.3564491207778664,-3.19627134208214,-3.9918923938440827,-4.875915784690686,,,,,,,True,True,True,True,True,True,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
14,12,1.4782403347833166,7.734373217888406,9.928912362279611,11.111526094383798,11.927416849165102,12.55639728644566,0.26963052885824373,2.5268200454388423,4.726518253567969,6.662404792916397,8.382211301105196,9.922614598034068,0.01,0.1,0.2,0.3,0.4,0.5,4.64,4.64,4.64,4.64,4.64,4.64,,,,,,,17.514240384007213,28.48044150217953,32.807598305038645,34.780467988070356,35.91176460597025,36.649743356491584,36.48298709027809,36.06747653723209,35.69245971522221,35.38700025045169,35.1349895792065,34.92471480505693,-0.5884023390846603,-1.2514198822196128,-1.9586385948968952,-2.5774549684895174,-3.1520701725398097,-3.7266853765901016,,,,,,,True,True,True,True,False,False,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
