doy,hod,A(std),A(pmax),E(std),E(pmax),gs(std),gs(pmax),gb(std),gb(pmax),Ci(std),Ci(pmax),Tleaf(std),Tleaf(pmax),Pleaf(std),Pleaf(pmax),Rublim(std),Rublim(pmax),Ps(std),Ps(pmax)
20,17.75,8.10299990121168,11.350650016262005,3.4962211839624553,6.755585325618855,0.0683144866999517,0.1342119648364453,4.64,4.64,20.881814282022344,26.14721231817887,34.49598013494396,34.448415786551756,-2.130932116435818,-3.0811001730759475,True,True,-1.21,-1.21
20,18.08333333,8.001790389092388,10.548890124143451,3.972378159757774,7.134100244279811,0.07313186774560006,0.1333648552945012,4.64,4.64,22.601047146846938,27.300445255652146,35.268357766462785,35.221866667979455,-1.973537826712874,-2.8766594385183515,True,True,-0.95,-0.95
20,18.16666667,7.929792416760675,10.430898663697997,3.945519279745956,7.035173800207191,0.07269494890959916,0.1315754591219198,4.64,4.64,22.542550176675817,27.160429028417976,35.29610235925607,35.25066048035934,-1.973537826712874,-2.846555384791502,True,True,-0.95,-0.95
20,18.31666667,7.138567816797228,10.502981030307788,3.0419154678549924,6.5694960405639975,0.060228577698593515,0.1324876616966041,4.64,4.64,20.993807552703625,27.074362582370025,35.23339277312074,35.18154496584527,-1.9993703855164153,-3.0226282926673242,True,True,-1.21,-1.21
20,18.45,6.957585338268595,10.36700906791046,3.065244114491652,6.709240878622102,0.05801085205711951,0.1293025714663517,4.64,4.64,20.770192455580023,26.92849171323602,35.273377387943725,35.21979926060135,-2.0139883556185714,-3.0664822029737917,True,True,-1.21,-1.21
41,8.15,14.996770543661691,15.014829301758002,3.8300464344541814,3.900904840141398,0.37740882064451475,0.3850285574150058,4.64,4.64,32.18336531619603,32.3004553884082,20.86503754462689,20.864259942789925,-1.1456385931370587,-1.1619427068118358,False,False,-0.2,-0.2
41,8.233333333,15.056068620241906,15.12259156151982,3.563621641750503,3.83612740818871,0.3988013591543235,0.4323736842308812,4.64,4.64,32.523775519715876,32.96532788961878,20.921546112102362,20.918550023599508,-1.0804221384379513,-1.1456385931370587,False,False,-0.2,-0.2
41,8.366666667,15.16829846832389,15.146857379402388,3.8824897511795733,3.7963806804474918,0.3867744465554704,0.3774593043349761,4.64,4.64,33.10772192111931,32.96294824056568,20.88970454456009,20.890650351232996,-1.1004799954742874,-1.0840924093454203,False,False,-0.15,-0.15
41,8.433333333,15.137614795248837,15.186261403533399,3.651699592695169,3.861727292822892,0.4097084834597826,0.4356711700917749,4.64,4.64,33.0320869158886,33.36367074019975,20.843035611289498,20.84073282219057,-1.0513172370876862,-1.1004799954742874,False,False,-0.15,-0.15
41,8.566666667,15.08113228421055,15.166223653370883,3.0227170232282727,3.312507729929402,0.38049392156648554,0.4205483069786793,4.64,4.64,32.48945059649491,33.05674529987583,20.8534221669101,20.850244554617063,-1.0884700303752954,-1.1687385119378275,False,False,-0.35,-0.35
41,8.65,15.103690044432142,15.215735242598457,2.9191082556128976,3.312507729929402,0.39053132210630725,0.4486593621132329,4.64,4.64,32.65437197947994,33.41066512546012,20.869954069574863,20.86563805144031,-1.072416334062789,-1.1687385119378275,False,False,-0.35,-0.35
41,9.983333333,24.352483832876878,23.791957868380752,6.494741219264951,5.307998442415382,0.5987916561274766,0.4772005272143517,4.64,4.64,31.39673512936278,29.95016980013741,23.265624390576694,23.27966756635617,-1.8304113674776874,-1.5206332076569269,False,False,-0.2,-0.2
41,10.06666667,24.281717129025445,23.684999122421512,6.752496704530716,5.496915399953655,0.5809675127579891,0.46129365296128333,4.64,4.64,31.20571902241362,29.703527643334255,23.46995803040613,23.484907547327673,-1.895627822176795,-1.5695455486812575,False,False,-0.2,-0.2
41,10.23333333,24.50017108780096,23.662334139714233,7.8656250895732045,6.04059322205386,0.5298036266529169,0.3954718464089442,4.64,4.64,31.792013602428657,29.650524801696918,23.50392346899423,23.52568505422482,-2.149285507721777,-1.657657923855766,False,False,-0.15,-0.15
41,10.31666667,24.604130151013372,24.116419732648176,6.9299853411101076,5.789144502391646,0.5908889304225426,0.4826565384231039,4.64,4.64,32.07734516706037,30.765901184112277,23.430247323460346,23.443815685214876,-1.8870841296599044,-1.592107579340298,False,False,-0.15,-0.15
41,10.45,24.152145238151345,23.74979683795042,5.87504621678696,5.130416255505417,0.5464458528851759,0.4696276844875765,4.64,4.64,30.855097003029517,29.85347734189453,23.556878772744046,23.565764204255622,-1.8269400607505908,-1.6342957050005138,False,False,-0.35,-0.35
41,10.56666667,24.18492997602568,23.753956185869466,5.98896012081653,5.191902948946737,0.5347325296289872,0.4560138847171076,4.64,4.64,30.94644964341868,29.869711395651393,23.56251514919491,23.572027596762677,-1.8590474533756036,-1.6503494013130204,False,False,-0.35,-0.35
41,12.93333333,22.130387827941494,21.567767218757485,7.458131510496217,6.429289913546292,0.4603087037624831,0.3907897530952826,4.64,4.64,30.7277974184845,29.617648261356543,28.55307637056404,28.56691641851438,-2.0912771862741177,-1.8141072538029106,False,False,-0.2,-0.2
41,13.03333333,22.210313648822634,21.794081862929332,7.088171140771798,6.306207034014597,0.48675404571259434,0.4275201414290833,4.64,4.64,30.698610039264285,29.867468769834794,28.439292296454248,28.449785617343185,-1.9934525042254563,-1.7814990264533568,False,False,-0.2,-0.2
41,13.16666667,22.192710654965783,21.61119293406335,7.591143161444961,6.4770312569820145,0.4776156872513596,0.4006946037256323,4.64,4.64,31.047253288739018,29.88337277201872,28.656818836323378,28.671833903470453,-2.0673475770774417,-1.7723710267578352,False,False,-0.15,-0.15
41,13.3,22.09372807124471,21.369682752266623,7.827002910203771,6.4770312569820145,0.46465750478447876,0.37715156448081133,4.64,4.64,30.882941652087858,29.461970360832083,28.680186473352563,28.69838973746356,-2.13289792159291,-1.7723710267578352,False,False,-0.15,-0.15
41,13.46666667,21.94899932389145,21.79512727096465,6.3655213864917,6.103141835655426,0.4429714674816817,0.42291021249421035,4.64,4.64,30.190653556562705,29.88619129752102,28.45424835139438,28.457769611879954,-1.9553696312506421,-1.8911548460006165,False,False,-0.35,-0.35
41,13.56666667,21.892371845902815,21.60548416637373,6.450190418437076,5.982888949795147,0.4375040620697259,0.4027589316117472,4.64,4.64,30.10854269068885,29.550485126637533,28.472770474024635,28.47904431138122,-1.987477023875655,-1.8590474533756036,False,False,-0.35,-0.35
41,15.63333333,15.418792978948911,15.851582201568698,6.012615254218027,6.796124094367084,0.2978060321177738,0.3400113143130262,4.64,4.64,30.153594702814384,30.97151883321749,33.33975768571998,33.328435657578915,-1.6999784580794726,-1.9119319358515718,True,True,-0.2,-0.2
41,15.73333333,18.776866162249384,18.695437828240838,7.13432324264755,6.978143846078403,0.3637591626431332,0.35511913455415944,4.64,4.64,30.24008974615292,30.088974296513776,31.279990326231488,31.282188450288565,-2.009756617900233,-1.9608442768759025,False,False,-0.2,-0.2
41,15.86666667,19.653744275591716,19.23265875375651,7.750093698388452,6.969894058850652,0.37650733294049094,0.33545029702853746,4.64,4.64,30.903030981985218,30.108214051044822,30.891442684114796,30.902362139846403,-2.1165103354640427,-1.9034717157887715,False,False,-0.15,-0.15
41,15.95,19.708423270981935,19.204400224247852,8.336980358370782,7.3956536768112695,0.35905101667593525,0.31533358544574186,4.64,4.64,30.614300078260836,29.68208713890207,30.74275366291337,30.755900594961034,-2.280386196752713,-2.0181848186908407,False,False,-0.15,-0.15
41,16.1,19.830258056899908,19.737714004942315,6.495247954221576,6.342439857331427,0.36834499819256705,0.358951585019674,4.64,4.64,29.782984861866936,29.6122658869395,30.305276467319587,30.30739498244085,-2.0035307201881616,-1.9553696312506421,False,False,-0.35,-0.35
41,16.21666667,20.229189493510045,20.09881365326613,6.914277303884279,6.698278791075877,0.36343936610863753,0.3511360715899262,4.64,4.64,29.626228470932627,29.38745298561129,29.899223551838247,29.902198586433165,-2.1159065943757063,-2.0516918091256806,False,False,-0.35,-0.35
57,8.066666667,13.394592164370675,13.480456688759357,2.2342728914006047,2.6904215534478633,0.40979246807642455,0.5029305478404275,4.64,4.64,33.55755134889968,34.49894758685919,15.297546195028987,15.293644377793179,-0.8486637380642834,-0.9616239194304594,False,False,-0.3,-0.3
57,8.183333333,13.382131606011031,13.461058371738014,2.1322552166857878,2.495784831684795,0.4221136735726413,0.502305342930494,4.64,4.64,33.78064992513379,34.565749507633655,17.261990249283645,17.258551787252156,-0.8163894005310903,-0.9132124131306698,False,False,-0.3,-0.3
57,8.333333332999999,13.481123155774275,13.55946104773441,2.2315981025880585,2.7768395968669997,0.5435429921917159,0.6973200045622662,4.64,4.64,34.86426788585355,35.72261120380835,16.52125348869483,16.516278661117287,-0.5962995242225616,-0.7287357725189402,False,False,-0.05,-0.05
57,8.466666667,13.451974957838635,13.487554236277942,2.623246416639577,2.843974577024909,0.4809713172753513,0.5262761990467966,4.64,4.64,34.30192307839631,34.6758977954583,16.514317245324982,16.512303556347472,-0.6956267104448456,-0.7452903035559875,False,False,-0.05,-0.05
57,8.616666667,13.414191470783903,13.487008830078684,2.1307658877536615,2.512223743355199,0.4489931385914907,0.53917560739992,4.64,4.64,33.98901659685969,34.76718061682797,16.12913772020136,16.125726377501937,-0.7690605190619751,-0.8663843663860955,False,False,-0.25,-0.25
57,8.733333333,12.64225926255541,12.832598820512457,2.3708321597268833,3.2288942807086913,0.37476165190155575,0.5271479977071265,4.64,4.64,33.48304538035721,34.98452233637948,22.308523615881853,22.29863456610719,-0.833943083944722,-1.0448114198136493,False,False,-0.25,-0.25
57,10.96666667,21.044516321996902,20.847110475343147,5.247689194839095,4.732374872492172,0.4986669422001361,0.4446777084579251,4.64,4.64,30.97407227013589,30.22895281620947,21.503531374503787,21.509310838731118,-1.6071106700943223,-1.4780133199615497,False,False,-0.3,-0.3
57,11.06666667,21.155496398891646,20.91884018161192,5.021366287083804,4.418036151380888,0.5101061780616546,0.4425598390877467,4.64,4.64,31.446232456516164,30.524411125028504,21.318869964745637,21.32559306093378,-1.5586991637945327,-1.3973274761285668,False,False,-0.3,-0.3
57,11.2,21.450979858353953,21.162279636742667,5.654620347636041,4.7030069248636845,0.610808464157205,0.49622201465424376,4.64,4.64,32.700649733530135,31.500701566585636,21.31457458916509,21.325179633252915,-1.4571351381490223,-1.2088171725933126,False,False,-0.05,-0.05
57,11.28333333,21.401202347030654,21.104424888990433,5.884792323788092,4.899329008270435,0.593743566405163,0.4832023868182927,4.64,4.64,32.48009831182384,31.264332244351227,21.346479767560986,21.35747534909637,-1.5067987312601643,-1.2584807657044546,False,False,-0.05,-0.05
57,11.45,21.198182581258703,20.990972342410284,5.206709947626428,4.640120696372936,0.5254041002990654,0.4621321870420695,4.64,4.64,31.571888257574233,30.764734413768725,21.537045327400314,21.543406411402668,-1.547651297654938,-1.4016655266687574,False,False,-0.25,-0.25
57,11.51666667,21.24825562450443,21.033140358793933,5.035107145529028,4.449674003368902,0.5363650125536628,0.4672836699649004,4.64,4.64,31.823690831430298,30.965065924936827,21.3065688553075,21.313089193493106,-1.4989893739928777,-1.3530036030066972,False,False,-0.25,-0.25
57,13.41666667,23.95841885367916,23.549975105608617,6.3907503910540715,5.601477768823351,0.5471429579167882,0.4721184537834019,4.64,4.64,30.484311191317435,29.524571498543033,24.252194295938448,24.261806679977006,-1.913716876659657,-1.7039336826939018,False,False,-0.3,-0.3
57,13.5,23.98452523653694,23.546256085130505,6.447758226999922,5.601477768823351,0.5425230040529841,0.4636025645935996,4.64,4.64,30.517919887802506,29.482528837339732,24.133403911057393,24.14367691230096,-1.9298540454262538,-1.7039336826939018,False,False,-0.3,-0.3
57,13.63333333,24.381779713582656,23.453766160721756,8.101690133183327,5.998766666846407,0.5959546667592933,0.4257418917716313,4.64,4.64,31.538723264650578,29.295747980677923,24.19923588741091,24.22482563379563,-2.1027618485938677,-1.5399077933342589,False,False,-0.05,-0.05
57,13.7,24.557481579819015,23.807608518582793,7.630515427475254,5.870656577505019,0.6208995365369259,0.4621221353020923,4.64,4.64,32.01916930247443,30.12568866288065,24.213528749020295,24.234948322661175,-1.9703256002974892,-1.5067987312601643,False,False,-0.05,-0.05
57,13.85,24.172953736099863,23.737664988174334,6.4022151919439985,5.519296163633363,0.5754160427810624,0.48703014527381056,4.64,4.64,31.00160938582867,29.9406231090326,24.151986986962335,24.162708946036886,-1.8558434808479856,-1.6287545037583715,False,False,-0.25,-0.25
57,13.91666667,24.118589369679857,23.714840169447047,6.603134436881459,5.767377704267927,0.5613371749989665,0.4822853686620983,4.64,4.64,30.861997871226496,29.884396115763487,24.151508311454062,24.161658251454618,-1.9207260457307325,-1.6936370686411184,False,False,-0.25,-0.25
57,15.25,22.350189060358645,22.474699801631715,4.739092907731564,4.905116079734872,0.40543335589751966,0.4211422187598776,4.64,4.64,28.912121089395157,29.198366472632685,25.299917342124118,25.2978383266511,-1.906612352442279,-1.953020519843905,False,False,-0.7,-0.7
57,15.35,23.137633045736603,22.76348629879995,6.219927096340087,5.478373291626668,0.5175311760022687,0.44930319774800626,4.64,4.64,30.687334263004544,29.749495515767176,25.08537302091759,25.09461275910012,-1.8653053703598674,-1.6716593451607087,False,False,-0.3,-0.3
57,15.41666667,23.0846070806337,22.71088376142437,6.2187718047705625,5.478373291626668,0.5195622978523875,0.4511346534890414,4.64,4.64,30.55394914831352,29.62367228506978,25.06770080135702,25.076921969051504,-1.8653053703598674,-1.6716593451607087,False,False,-0.3,-0.3
57,15.53333333,23.43225264344959,22.66307501174697,7.896384723622599,6.062689923189884,0.5653113266167549,0.4209089044747986,4.64,4.64,31.538003379686295,29.581008112099315,25.18254332714504,25.205461751645117,-2.0365437244456785,-1.5564623243713063,False,False,-0.05,-0.05
57,15.61666667,23.406161214836168,22.819148079757852,7.520837111579535,6.062689923189884,0.592773734010235,0.4651697818376745,4.64,4.64,31.460356581604398,29.951222670864777,25.16839993792517,25.186615246296874,-1.9372165382233946,-1.5564623243713063,False,False,-0.05,-0.05
57,15.73333333,22.997337313682824,22.432695622473044,6.895863742495129,5.767377704267927,0.502105274417775,0.4119120073551829,4.64,4.64,30.513541406027514,29.14951361639563,25.348213532212196,25.36237121474147,-2.001829251834166,-1.6936370686411184,False,False,-0.25,-0.25
57,15.85,23.155102625885647,22.646674284656378,6.669761677844874,5.643518725137563,0.5119217637611084,0.4252221507884795,4.64,4.64,30.92184380680898,29.656952856746184,25.354268233044454,25.367144014782237,-1.9369466869514191,-1.6611957861997448,False,False,-0.25,-0.25
77,9.216666667,20.483257692064797,20.3726898775043,3.886646899757724,3.5668886888385303,0.5423689744296852,0.4928094444544318,4.64,4.64,32.24719342931265,31.67701433639554,16.880461590039037,16.88342700834041,-1.3132217787503855,-1.2329532971878532,False,False,-0.35,-0.35
77,9.266666667,20.579697822043553,20.495131565592587,3.813651870365576,3.5668886888385303,0.5542303715538368,0.5142348567454474,4.64,4.64,32.32638768015424,31.892159127753594,17.126873753162574,17.12918951198279,-1.2971680824378788,-1.2329532971878532,False,False,-0.35,-0.35
77,9.433333333,20.614814119236463,20.553256121233566,3.839147650437178,3.6670626866477076,0.5242819937684685,0.4981684537400536,4.64,4.64,32.08359084845374,31.77535371457352,17.374426121579848,17.37606022442869,-1.3582134315049763,-1.3103027599297274,False,False,-0.4,-0.4
77,9.5,20.637510439026098,20.556816731438825,3.6350368355088265,3.4152932158428886,0.5464905595860656,0.5096821153974674,4.64,4.64,32.274907586403295,31.866317574752035,17.33671431638886,17.338797056394434,-1.2943325360713112,-1.2464218644960625,False,False,-0.4,-0.4
77,9.633333333,20.713387041365355,20.65970954406594,3.6900081418450292,3.5413148530027954,0.5440756351854962,0.5196137474254556,4.64,4.64,32.21432668201255,31.94692478527524,17.66665811401366,17.668089167644187,-1.3103027599297274,-1.2783623122128949,False,False,-0.4,-0.4
77,9.716666667,20.669848294663574,20.57020966304005,3.809171960160792,3.5413148530027954,0.5284113949065516,0.4871851791237568,4.64,4.64,32.144126892749,31.649744040014394,17.53505600110604,17.537618486310887,-1.34224320764656,-1.2783623122128949,False,False,-0.4,-0.4
77,11.23333333,23.987908603503747,23.636477641142378,5.58859799015718,4.88360065553758,0.5624589198696233,0.4836314342923466,4.64,4.64,30.995015454030785,30.008947937443804,21.405263903374966,21.41312406565714,-1.746671579188059,-1.5700809197504881,False,False,-0.35,-0.35
77,11.3,23.936387356769753,23.564071934390146,5.693379597776965,4.9454332605104545,0.5527384617702801,0.4722533773280494,4.64,4.64,30.92733497477221,29.882855059542855,21.290641803675715,21.29894828399608,-1.7787789718130718,-1.5861346160629943,False,False,-0.35,-0.35
77,11.4,23.841550723905456,23.51777470189899,5.719697148480767,5.091323463881688,0.5209660542636569,0.45772657264914174,4.64,4.64,30.59183904212573,29.704557118518938,21.3977342505332,21.40473890787754,-1.8373201472574645,-1.6776179086733016,False,False,-0.4,-0.4
77,11.46666667,23.90847354505812,23.517714017884913,5.769989430595328,5.0303067114948785,0.515698989052714,0.4428591207119623,4.64,4.64,30.71252785357449,29.64583938657702,21.505066530935334,21.513342586166864,-1.8532903711158806,-1.6616476848148856,False,False,-0.4,-0.4
77,11.58333333,24.0183634623685,23.837420058775443,5.3944776888459645,5.0303067114948785,0.545652185737787,0.5045995952085359,4.64,4.64,30.96735183464452,30.45815496404297,21.628185395279772,21.632276370216598,-1.7574690279653828,-1.6616476848148856,False,False,-0.4,-0.4
77,11.65,24.006902128702617,23.707194588620588,5.293865663727161,4.723916762944049,0.556116967865549,0.4895327996790786,4.64,4.64,30.929986573183648,30.097994164280106,21.629702241269406,21.63610485656109,-1.7255285802485507,-1.581796565522804,False,False,-0.4,-0.4
77,13.9,20.40076267203431,20.22828169708662,6.981774722211872,6.698278791075877,0.37591157890054705,0.3593333654066404,4.64,4.64,29.311583363931373,29.00084314960828,29.595346966778617,29.599236126627662,-2.131960290688213,-2.0516918091256806,False,False,-0.35,-0.35
77,14.01666667,20.30265812620325,20.052022653926972,7.399510040668936,6.9918627527431925,0.3521224870155106,0.33116255826255847,4.64,4.64,29.316163484667218,28.868527195126095,29.687390109374554,29.692992140687387,-2.244336164875758,-2.131960290688213,False,False,-0.35,-0.35
77,14.2,19.96109090170426,19.727637015452665,7.234923642997368,6.877066582267745,0.33089838367427526,0.31328393302559515,4.64,4.64,29.039101707702663,28.62994507200627,29.856853957707955,29.861785850927063,-2.2525459675762876,-2.15672462442579,False,False,-0.4,-0.4
77,14.26666667,19.898248785304283,19.613409594697067,7.249834593217036,6.819043986999734,0.33201026739690254,0.3107853753697769,4.64,4.64,28.865980518652705,28.373450393226697,29.829236324564924,29.8351705989492,-2.2525459675762876,-2.1407544005673733,False,False,-0.4,-0.4
77,14.38333333,19.86930405277127,19.627929112184002,7.068886090792156,6.702668886396681,0.3381678782772711,0.31928784841226937,4.64,4.64,28.917100416909815,28.497453427928466,29.8776668190059,29.8827154253018,-2.2046352960010385,-2.108813952850541,False,False,-0.4,-0.4
