doy,hod,A(std),A(pmax),E(std),E(pmax),gs(std),gs(pmax),gb(std),gb(pmax),Ci(std),Ci(pmax),Tleaf(std),Tleaf(pmax),Pleaf(std),Pleaf(pmax),Rublim(std),Rublim(pmax),Ps(std),Ps(pmax)
20,10.4,14.798128119398026,15.709286303917436,3.208652786058039,3.656897361589938,0.13017735990395926,0.1490150415712858,4.64,4.64,20.57140087848978,21.84978195862594,25.427690112133472,25.422074347986197,-2.2850510568914078,-2.436646462747187,True,True,-1.33,-1.33
20,12.6,10.590396848279571,11.72648721955615,3.4379407999834637,4.084266053617471,0.07973031885743773,0.09489514550923042,9.29,9.29,18.287482852238984,19.725791617688117,29.225393239685303,29.220914916923146,-2.360848759819297,-2.5882418686029656,True,True,-1.33,-1.33
20,12.83333333,11.520804242452412,11.953578341259528,4.216232488858686,4.514211247265551,0.0963599684408746,0.10325725573232118,9.29,9.29,20.407597136859554,20.996520582933705,29.998631163269366,29.996538844163968,-2.311558414738914,-2.41552113806103,True,True,-1.08,-1.08
20,12.96666667,11.0143763678541,11.61286104966057,4.118521728198928,4.537436087078183,0.09143717046699235,0.10085443533216458,9.29,9.29,20.270487633253,21.095679003607593,30.406942329356283,30.40398147037122,-2.279569884485955,-2.4235182706242697,True,True,-1.08,-1.08
20,13.11666667,11.032821823757576,11.922031236669028,3.7208733324203846,4.274607899620698,0.08849415181304283,0.10183011665348082,9.29,9.29,19.514383023310383,20.696228443379866,29.807576416393726,29.80370083047049,-2.2993486129526906,-2.486471781114851,True,True,-1.2,-1.2
20,13.21666667,10.383901032548192,11.426827037561488,3.6721109464016943,4.340864295543461,0.08138293685823263,0.09638215524059535,9.29,9.29,19.284418871598657,20.689040807423595,30.304865705739697,30.300146860690553,-2.283755015605844,-2.509862177135121,True,True,-1.2,-1.2
20,15.03333333,10.326719639816305,11.134287607420681,3.8823324903821828,4.406614153278715,0.07982320495272392,0.0908444871752841,4.64,4.64,18.760722219063272,19.809184235254897,29.943903447618144,29.936693488315207,-2.3539262036666537,-2.5332525731553908,True,True,-1.2,-1.2
20,15.16666667,6.844349935147386,8.93014061786579,2.782115877971219,4.296749396274474,0.05160720421027046,0.08027765816219602,4.64,4.64,18.33672674568739,21.64170067746649,33.08117564237762,33.05940786274763,-1.9952734646891805,-2.494268579788274,True,True,-1.2,-1.2
20,15.36666667,7.065121460272605,8.85594158086096,3.0957131115965746,4.537436087078183,0.05552185165319761,0.08192006138878555,4.64,4.64,19.243987075786166,22.203509028568426,33.408391067163556,33.38759208598771,-1.959684581956367,-2.4235182706242697,True,True,-1.08,-1.08
20,15.45,7.116657342754799,8.899069944767747,3.106930854815446,4.537436087078183,0.055977742330725125,0.08229255734146985,4.64,4.64,19.26951353846368,22.207649171251596,33.37558997921407,33.35496035868233,-1.959684581956367,-2.4235182706242697,True,True,-1.08,-1.08
20,15.61666667,5.653675923469297,8.284549335647933,2.252892271997108,4.0634071464689105,0.03996399222770758,0.07267792160480548,4.64,4.64,17.05388558640392,21.29706766531413,33.447805698040185,33.42167831700824,-1.9818602451798497,-2.5806620983101767,True,True,-1.33,-1.33
20,17.76666667,5.017058559235568,7.787803980919825,2.0744787822799737,4.0634071464689105,0.03512809256714569,0.06940964040165883,4.64,4.64,16.793401169014466,21.518616087076893,33.932966598279435,33.90410150114249,-1.928801853130327,-2.5806620983101767,True,True,-1.33,-1.33
20,17.83333333,4.944765821198645,7.821745878878648,1.985650887020169,4.04249381101739,0.03490397745468157,0.07172868180506349,4.64,4.64,16.976963237087574,22.014612442811348,34.13067073562177,34.100761066025186,-1.8984827719591713,-2.573082328017388,True,True,-1.33,-1.33
20,17.98333333,6.116935401748306,8.144979714030466,2.7595923882597138,4.467590113244469,0.04757752865407322,0.07761415997934779,4.64,4.64,19.041350329566058,22.691388772690978,34.15435569477852,34.129509057870784,-1.855721858634251,-2.3995268729345507,True,True,-1.08,-1.08
20,18.05,6.183719628203979,8.261416456346147,2.746654102162639,4.490929196614388,0.048263585843975235,0.0795423799668249,4.64,4.64,19.157128162152247,22.90885427292427,34.153422379020014,34.128048641308034,-1.855721858634251,-2.40752400549779,True,True,-1.08,-1.08
20,18.21666667,5.859633952225975,8.256248934887028,2.4118908976980253,4.230157576837945,0.04377486745041142,0.07743392464271927,4.64,4.64,18.28730709616552,22.49291684792226,33.98209662082487,33.955694069576836,-1.8861182832612537,-2.4708781837680043,True,True,-1.2,-1.2
20,18.28333333,5.990180418608731,8.422424259683535,2.40289470168403,4.230157576837945,0.045183427523218626,0.08025284926233045,4.64,4.64,18.435499955167387,22.701757748484884,33.93944866632144,33.91292777487751,-1.8861182832612537,-2.4708781837680043,True,True,-1.2,-1.2
20,19.58333333,2.5629219258053473,4.00066108847629,0.8190893289630257,2.6980751747207927,0.0207569775201183,0.06921563080408563,4.64,4.64,19.923067857377433,30.20013458011043,32.807511479972156,32.780537546599206,-1.4261071615292769,-1.9718830686689106,False,False,-1.2,-1.2
20,19.63333333,8.024105378308205,9.77669180764518,3.037262694602915,4.350045528531242,0.06643533473580561,0.09585222862166824,4.64,4.64,20.13195054566221,23.03597169318971,33.00740228088033,32.98853918542768,-1.9436903168298878,-2.359541210118352,True,True,-1.08,-1.08
41,10.03333333,20.934551104467864,20.577916274677605,4.726800807345793,4.056586739524223,0.5124013794302832,0.43247250267028303,4.64,4.64,31.64936970829643,30.591728517594028,23.066487536381516,23.07436323626583,-1.484003075661098,-1.2953459001892924,False,False,-0.22,-0.22
41,10.3,21.049229371970316,20.70464748299895,4.520928261593947,3.866462347612632,0.5476669635489697,0.45994469007706207,4.64,4.64,31.980924608578857,30.94448524750645,23.246255961741728,23.253987615696957,-1.4022134649137457,-1.2223547575644451,False,False,-0.2,-0.2
41,10.46666667,20.971987651761758,20.652323295238265,4.689520548731526,4.074268769877491,0.5328733156876932,0.4555861431687037,4.64,4.64,31.73881796846061,30.799211820149488,23.462123708105192,23.469439400702058,-1.4495447036898774,-1.2791522440958032,False,False,-0.2,-0.2
41,10.65,20.804734299836245,20.357380535835222,4.7999184841109725,4.029885932203467,0.486673638167401,0.4013056338321885,4.64,4.64,31.245620594837096,29.99000625236672,23.505857348035793,23.51502588370297,-1.5354402162556584,-1.319636384329526,False,False,-0.25,-0.25
41,10.8,20.829522983679094,20.470287435452846,4.59128583369521,3.961658264100986,0.5063651320608618,0.4299960188199753,4.64,4.64,31.332514260790994,30.31475485299468,23.61904799039828,23.62656894377181,-1.4791435644488413,-1.3008708337272537,False,False,-0.25,-0.25
41,12.93333333,19.0810876637035,18.33372827398164,5.900437233092575,4.770295979164156,0.37641502473647553,0.30167196189660145,9.29,9.29,30.091052639585044,28.49891089436855,27.895733443300717,27.903382027750318,-1.854454576494289,-1.5260574409545222,False,False,-0.25,-0.25
41,13.06666667,18.47542899657786,17.56252452458881,6.384254410297681,5.100011273752517,0.33241003605489267,0.2612883953818441,4.64,4.64,29.420263539032582,27.603860363200326,28.329625518867722,28.346818160191685,-2.004578981312468,-1.6198851939658843,False,True,-0.25,-0.25
41,13.21666667,18.461197621129337,17.429840752944564,6.7052367008693565,5.192638807950869,0.33916154162337425,0.2578360431535901,4.64,4.64,29.663910986418898,27.606771289020234,28.49998277203296,28.520301354098127,-2.036452064513911,-1.5915384200182725,False,True,-0.2,-0.2
41,13.35,18.261337175967906,17.26787024497725,6.759783817152566,5.291941230691953,0.3342179169806501,0.25708456670050445,4.64,4.64,29.449853576826595,27.493891293230284,28.62624229268717,28.646007834822072,-2.0553845600243634,-1.6199371632839514,False,True,-0.2,-0.2
41,13.56666667,18.50993636392615,17.24997652212214,7.1189755856590935,5.333045928101264,0.31369185286045026,0.23056592092727451,4.64,4.64,29.5121969598714,27.043562154379103,28.33861655323167,28.36253273204211,-2.1914674836803694,-1.6537945335857231,False,True,-0.22,-0.22
41,13.7,18.594576075196343,17.593148037016185,6.61432619494896,5.1687591266005795,0.3330259382067077,0.25570326058667536,4.64,4.64,29.825654069049715,27.80066380967137,28.420945474321115,28.44033101415063,-2.040541743302925,-1.6066302397177719,False,True,-0.22,-0.22
41,15.75,17.7354986927125,16.38132153236578,7.534657816432542,5.625561642186213,0.28537110242807895,0.20934505988810753,4.64,4.64,28.850562841946857,26.34249277768032,28.92605200402682,28.951900561440947,-2.3329603652842237,-1.7386902625480358,False,True,-0.22,-0.22
41,15.83333333,17.640365509718837,16.432648669067408,7.1230761945908085,5.4310180799956145,0.29181621125932916,0.2187623927374176,4.64,4.64,29.186272494483614,26.901405505299778,29.224233531722867,29.24726455818803,-2.2009003424539597,-1.682093109906494,False,True,-0.22,-0.22
41,16.0,17.41089695755257,16.30591744177418,7.12332139150849,5.5219072951594095,0.297220727643505,0.22666716090181202,4.64,4.64,29.044804409564495,26.964933352982392,29.397098414652525,29.418962606664056,-2.1689795330870796,-1.686200897570536,False,True,-0.2,-0.2
41,16.08333333,17.332277690417364,16.12895203196801,7.357307214920177,5.61969207305532,0.287525476556068,0.21599909824346405,4.64,4.64,28.94129176825707,26.701754268314435,29.427391384140986,29.451129752779405,-2.2447095151288905,-1.714599640836215,True,True,-0.2,-0.2
41,16.21666667,17.165566577926196,16.424195022175265,6.300326341738998,5.263082917753424,0.30161024955381066,0.24891053677954453,4.64,4.64,28.935182457174676,27.52405612767588,29.599478911154858,29.613686906391646,-1.9764306554090596,-1.6667990704715652,True,True,-0.25,-0.25
41,16.28333333,17.029099155118864,16.028544134543196,6.835419452894581,5.457105190548024,0.28002843006127504,0.220488213326601,4.64,4.64,28.626301046447544,26.77749163126122,29.578124596635877,29.597001257183702,-2.1453206108295113,-1.7230957222783825,True,True,-0.25,-0.25
57,7.916666667,12.699336781202334,12.735793307429722,1.91484492693728,2.076570134925967,0.3973337620800928,0.43417360551036055,4.64,4.64,33.519384315980396,33.939247635579456,14.85881429871025,14.857465192059456,-0.7472870909602183,-0.7942009674658992,False,False,-0.25,-0.25
57,7.983333332999999,12.730761541021277,12.77777185669181,1.8621377568686994,2.076570134925967,0.4057945370388439,0.457331846508966,4.64,4.64,33.69214811553036,34.239996789253446,14.841959931899176,14.840172945486728,-0.7379043156590821,-0.7942009674658992,False,False,-0.25,-0.25
57,8.633333333,12.568055382445692,12.678799780772671,1.6083056131483833,1.945557585024076,0.30490204221231776,0.37422349857296094,4.64,4.64,31.927969711547604,33.10225596830021,15.170311110789156,15.167447831034247,-0.9763331476765741,-1.065152553442527,False,False,-0.55,-0.55
57,11.08333333,17.999858680268186,17.62960062176747,4.10145337859107,3.5625479078289155,0.30435564529207815,0.2619494931851607,4.64,4.64,28.693507424541266,27.39571940200641,21.005214958125645,21.011151713102347,-1.6602425720744116,-1.5092495822722916,False,False,-0.55,-0.55
57,11.18333333,18.007988840556067,17.704107884322347,4.012622318644799,3.5625479078289155,0.3108025810848748,0.27374225350399223,4.64,4.64,28.70602124315898,27.63594696309385,21.11175148828504,21.116728092667067,-1.6335967503446256,-1.5092495822722916,False,False,-0.55,-0.55
57,11.43333333,18.277516762202133,18.09260047628546,3.6853509495867174,3.382974418266013,0.35362904813363355,0.32246694865415504,4.64,4.64,29.699385090483343,28.996547553589952,21.18003184590992,21.18338266069061,-1.4861954333753986,-1.4055067160992296,False,False,-0.5,-0.5
57,11.55,18.558156142283487,18.218116465901375,4.6496562935875945,3.893291201858284,0.4124778494349367,0.3401066787294293,4.64,4.64,30.86339937484522,29.498317187605068,21.188334713833882,21.196722319233846,-1.4885263397499775,-1.2821052831249813,False,False,-0.25,-0.25
57,11.63333333,18.577347993768356,18.253967878363493,4.439227581308812,3.7217839223357276,0.4291691345230595,0.3541394345411532,4.64,4.64,30.95785675108834,29.644081749309105,21.0814248545083,21.08935015230001,-1.4322296879431604,-1.2351914066193004,False,False,-0.25,-0.25
57,13.45,20.379853836112026,19.63393461417003,5.814032261275316,4.603752031439707,0.42053468209780076,0.3262867516479679,4.64,4.64,30.087860323016923,28.237269943571736,23.939775577555846,23.95438071229031,-1.8263062505908805,-1.4791435644488413,False,False,-0.25,-0.25
57,13.51666667,20.416084076242857,19.671981145620535,5.712150210101489,4.5033147227672785,0.4268916519771938,0.3295696301722196,4.64,4.64,30.16761540911137,28.292547868152507,23.73041691271561,23.74491710651943,-1.798157924687472,-1.4509952385454328,False,False,-0.25,-0.25
57,13.63333333,19.85833257453487,19.34512527851645,4.834431277532735,4.207984027751078,0.3421938981928058,0.2948003656590145,4.64,4.64,28.751454288823492,27.557564848221936,23.825850036675178,23.83338279410296,-1.81791571551076,-1.638607454897051,False,False,-0.5,-0.5
57,13.7,19.78941711756703,19.3200254335569,4.848156872591099,4.270269328871561,0.3426509155063347,0.29895968825734814,4.64,4.64,28.590075230966256,27.50663013770579,23.838087291931505,23.845038631649302,-1.8268811285414455,-1.6565382809584221,False,False,-0.5,-0.5
57,13.83333333,19.35946563341942,18.589125602427668,5.2139185846753575,4.367408965529799,0.30021203819893744,0.2486256157759738,4.64,4.64,27.633002878876727,26.012918907528892,23.97085473560541,23.981078021600045,-1.9977563139850327,-1.7401800372637692,False,True,-0.55,-0.55
57,13.9,19.666113573798803,19.12776122252681,4.730893430509658,4.12292879833955,0.3247388057249676,0.28027469396229193,4.64,4.64,28.302685625248763,27.091658445100972,23.85662862258259,23.863945423252314,-1.8467633241829127,-1.6691245126510068,False,False,-0.55,-0.55
57,15.28333333,18.621664394287723,17.848540498929648,5.384165970124113,4.51866531137006,0.27847254098842894,0.23125613032929468,4.64,4.64,27.157776360534843,25.535067627015103,24.90851079549746,24.91924265792375,-2.042166016868009,-1.7845897401467457,False,False,-0.55,-0.55
57,15.35,18.850483485323434,18.283037334313697,5.051681206579922,4.397757245395948,0.2932553420303045,0.25302704559890077,4.64,4.64,27.620493141691593,26.366293854372977,24.796849007629767,24.804931501041576,-1.944464670525461,-1.7490619778403644,False,False,-0.55,-0.55
57,15.46666667,19.726824607312437,18.97449070706404,5.872998791262577,4.637147037871565,0.39748463893505054,0.3077506085210262,4.64,4.64,29.787961623675148,27.892474980525904,24.75882696270646,24.774089937413795,-1.8450718011931528,-1.4885263397499775,False,False,-0.25,-0.25
57,15.51666667,19.16261547630303,18.569877004400613,5.057160602756211,4.332372581769208,0.31370439605563927,0.26592349935129084,4.64,4.64,28.32039402251092,26.94405045612229,24.71010459554463,24.71904216944844,-1.8896390197562436,-1.674469107019793,False,False,-0.5,-0.5
57,15.61666667,19.655395072940898,18.785012048888493,6.176059925980574,4.770295979164156,0.3795336216786839,0.2872633630053707,4.64,4.64,29.653979530973107,27.508251504964086,24.85110606937303,24.868512286104846,-1.9388995542045149,-1.5260574409545222,False,False,-0.25,-0.25
57,15.68333333,19.752389740046326,19.06432533688623,5.7461332159820815,4.603752031439707,0.4041690319658298,0.3177761222223875,4.64,4.64,29.892054913981184,28.13887100234377,24.803221255184713,24.817345745292442,-1.8075406999886081,-1.4791435644488413,False,False,-0.25,-0.25
77,9.583333333,17.788487572720687,17.93203426183133,2.1245635698569827,2.378863958916736,0.3953573676223505,0.4475171055578773,4.64,4.64,31.440211388918772,32.22562606692919,16.900828739691516,16.89847049179467,-1.2164747184469744,-1.2861946837942944,False,False,-0.65,-0.65
77,9.683333333,17.855287574113866,17.986739023890213,2.0548542462714563,2.283426232674739,0.40842077498925516,0.4586204583889986,4.64,4.64,31.547627271461124,32.26522938324174,17.064520524011716,17.06238408147395,-1.1990447271101445,-1.2600496967890495,False,False,-0.65,-0.65
77,9.783333333,17.91259465729341,17.998184486341763,2.1899203517324395,2.344373130046559,0.4165095993939028,0.44892053227353085,4.64,4.64,31.707171002282028,32.1738307905938,17.168240038924058,17.166789083464604,-1.1806988960853393,-1.2246912366978653,False,False,-0.6,-0.6
77,9.866666667,17.924611521489027,18.045509624937598,2.1839340087507737,2.408868436924772,0.42068567698950504,0.4686707484185676,4.64,4.64,31.605026432270535,32.26042176585229,17.2810551837538,17.27893076214469,-1.1806988960853393,-1.2422881729428754,False,False,-0.6,-0.6
77,11.21666667,19.846100464656494,19.56419916395701,3.977505271736882,3.6405559247410446,0.33981347841644655,0.3089975164972372,4.64,4.64,29.108593299319768,28.333553705018655,21.307714191279217,21.311455031235457,-1.6822115790681327,-1.585428429720576,False,False,-0.6,-0.6
77,11.3,19.82860604638305,19.594121503956515,3.8916895118779724,3.609673555824062,0.34787403638635306,0.32082695200108385,4.64,4.64,29.04754127922193,28.403742960524504,21.353929602107588,21.35706547836114,-1.6558161747006173,-1.576629961598071,False,False,-0.6,-0.6
77,11.45,19.877869638814076,19.826198829195437,3.5619969443770882,3.500956853293978,0.349494033132908,0.3430776288305494,4.64,4.64,29.072262653701436,28.92972714718499,21.607600069301974,21.608284627113505,-1.617364519194064,-1.5999345278572341,False,False,-0.65,-0.65
77,11.63333333,19.7397164787956,19.50027057887279,3.8899644930007065,3.6226314298812508,0.3235961528185707,0.299840798271007,4.64,4.64,28.737420653527767,28.099759113071766,21.52861774246873,21.53160837445629,-1.713229471546629,-1.634794510530894,False,False,-0.65,-0.65
77,11.7,19.784735771977736,19.78374108811405,3.3655309077875133,3.3633159080990693,0.3411853261406368,0.34099381199692075,4.64,4.64,28.84934554761774,28.847003668340804,21.555406924098747,21.55543171925573,-1.6149414607184331,-1.6149414607184331,False,False,-0.7,-0.7
77,11.83333333,19.77777836221027,19.854028675133282,3.309861037249456,3.39343445065189,0.34779811043085607,0.3573676339482217,4.64,4.64,28.79696161440247,29.006454787269284,21.667458296357598,21.666519209398402,-1.5976784142897835,-1.623572983932758,False,False,-0.7,-0.7
77,14.11666667,15.368998345285222,15.49729342719097,4.423439914952638,4.533033990606978,0.19874236402206727,0.20392261077329532,4.64,4.64,25.886373659967138,26.102625021755156,29.754309502205388,29.75280319136275,-1.9256762964341274,-1.9602023892914269,True,True,-0.7,-0.7
77,14.25,15.008235153729805,14.993083613435463,4.8285720066977635,4.813001455130622,0.17988198917082096,0.179278720674905,4.64,4.64,25.443049910418566,25.41793345660447,29.850893612928896,29.851108011232498,-2.055149144649,-2.046517621434675,True,True,-0.7,-0.7
77,14.31666667,15.202109818724269,15.264200530670212,4.509954133132563,4.561273321574291,0.1927820133659287,0.19508745892801585,4.64,4.64,25.75340693930979,25.856901534134277,29.84227683356188,29.841570393521582,-1.9515708660771018,-1.9688339125057517,True,True,-0.7,-0.7
