doy,hod,A(std),A(pmax),E(std),E(pmax),gs(std),gs(pmax),gb(std),gb(pmax),Ci(std),Ci(pmax),Tleaf(std),Tleaf(pmax),Pleaf(std),Pleaf(pmax),Rublim(std),Rublim(pmax),Ps(std),Ps(pmax)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[degC],[degC],[MPa],[MPa],[-],[-],[MPa],[MPa]
20,15.93333333,11.218891799724567,11.33943450211713,5.613466762345203,5.786935206079924,0.15364108106051141,0.15857439318379507,4.64,4.64,27.617000747706108,27.857730990613124,33.9205486026912,33.918031258320426,-3.1154598539125598,-3.182204701482875,True,True,-1.3,-1.3
20,16.11666667,10.574770929005421,10.519121187865334,5.896276861965672,5.813516203267505,0.13598931878219642,0.13400604636616575,4.64,4.64,26.9418669971465,26.835480012257957,34.127407120812,34.12861081512557,-3.337757617064748,-3.3113935678529827,True,True,-1.4,-1.4
20,16.21666667,9.993262980375977,9.903711113528132,6.017603370606824,5.884910282122828,0.12248425329975991,0.11969185537011372,4.64,4.64,26.576127726105867,26.40135616090439,34.39808925904848,34.400024498561365,-3.3904857154882784,-3.337757617064748,True,True,-1.4,-1.4
20,16.85,9.725417908225797,10.004999755402899,5.765876304355538,6.203309464261839,0.1216190336450222,0.13115149243510035,4.64,4.64,26.675805664606933,27.251118444207915,34.611630891628295,34.605238559369745,-3.0516802758473243,-3.213871248914243,True,True,-1.2,-1.2
20,18.66666667,8.80213021893091,9.242568542699932,5.123250153198074,5.823871037804417,0.11069681735422315,0.12632956477337587,4.64,4.64,26.764958185831432,27.75478330853579,35.22923566108308,35.2189360860072,-2.941923250229742,-3.1955536709969374,True,True,-1.3,-1.3
20,18.73333333,8.953452382978556,9.293596372679314,5.359864785490489,5.897514859077135,0.10971121118198744,0.1210594620002689,4.64,4.64,26.730314579642126,27.48380192500366,35.11280522233256,35.104908837636756,-3.035366036828182,-3.2222516100250633,True,True,-1.3,-1.3
20,18.85,8.87301405902084,9.148079517611386,5.417794668497928,5.849251802470634,0.10791224154333696,0.11676343021483612,4.64,4.64,26.501275073242102,27.10544363395288,35.09783837880731,35.09150164581065,-3.166391297188274,-3.3245755924588654,True,True,-1.4,-1.4
20,18.93333333,8.8770012276183,9.223221392686465,5.304317120283263,5.849251802470634,0.10909477746675741,0.12065081850393312,4.64,4.64,26.65788387477947,27.425795938630817,35.14405352639716,35.13604639332253,-3.1268452233706254,-3.3245755924588654,True,True,-1.4,-1.4
20,19.11666667,9.375661574671723,9.813492754710424,5.2107677838215025,5.9028069583147795,0.12061659623448595,0.13720293029286815,4.64,4.64,27.14660045752683,28.115361716231952,34.94810911911335,34.93795841739956,-2.862457473935919,-3.105743933536297,True,True,-1.2,-1.2
20,19.2,9.600006905322644,10.029445069956592,5.227876623729962,5.9028069583147795,0.12468912866460116,0.14137368396925135,4.64,4.64,27.284492989415746,28.22937038423876,34.83633791069605,34.82644811855512,-2.862457473935919,-3.105743933536297,True,True,-1.2,-1.2
41,8.833333332999999,14.146174003813842,14.28571670434642,2.9047819485139335,3.3956871168339235,0.3440405351489319,0.4077117288892474,4.64,4.64,32.33485031786958,33.301033502189995,21.30442868382958,21.298959912498134,-1.5753889767518294,-1.7332460053464216,False,False,-0.7,-0.7
41,8.916666667000001,14.065485354857138,14.123444743955417,3.1635582400428883,3.34951772684941,0.32161991878202145,0.3420409400405954,4.64,4.64,31.92470059499562,32.31197011125901,21.32530603541659,21.323232623605453,-1.6614928105306979,-1.718895366383277,False,False,-0.7,-0.7
41,9.033333333,14.184752998234625,14.256212109389315,3.001703835238473,3.232950402376287,0.3337728938498598,0.36166213584175255,4.64,4.64,32.382576127669616,32.87178673192263,21.293044131209793,21.29046869408714,-1.663098656579494,-1.734434489124767,False,False,-0.75,-0.75
41,9.116666667,14.246206624250252,14.289580405091828,2.912763168383533,3.0491344603379154,0.342525750946017,0.3599176277346363,4.64,4.64,32.56643671552792,32.86605417578873,21.161977540743987,21.160465732323235,-1.634564323561385,-1.6773658230885484,False,False,-0.75,-0.75
41,9.266666667,14.199713854845294,14.271043837053336,2.9085474916591494,3.1411173684432474,0.3409287309365245,0.3705500286228325,4.64,4.64,32.5640603028371,33.06262085446473,21.10168699982009,21.099114152253463,-1.634564323561385,-1.7059001561066578,False,False,-0.75,-0.75
41,9.333333333,14.191204724148545,14.259109949983475,3.0114670619474797,3.232950402376287,0.3316135062859456,0.3580425062924336,4.64,4.64,32.45565150432552,32.92902834080727,21.025054161657888,21.022610426025917,-1.663098656579494,-1.734434489124767,False,False,-0.75,-0.75
41,10.7,21.07008897571124,20.781028910995257,5.47778412817771,4.939193378264901,0.4367435745778939,0.38991321748253993,4.64,4.64,31.03851844212059,30.243165508516284,23.823556835219517,23.83003270015128,-2.39337539765108,-2.221167730093343,False,False,-0.7,-0.7
41,10.78333333,21.082528702786483,20.7758757710877,5.457892470315057,4.894615598282578,0.43698319590998375,0.38781507705389157,4.64,4.64,31.094056012198198,30.2565653769121,24.017073488143062,24.023882689826884,-2.39337539765108,-2.2068170911301985,False,False,-0.7,-0.7
41,10.9,20.938745074140083,20.480964697834573,5.686589676617457,4.90015702301494,0.4208759837419991,0.3577803234055751,4.64,4.64,30.836802992013496,29.656895102854072,24.595392225169007,24.605053298295843,-2.51912864712277,-2.262319649959787,False,False,-0.75,-0.75
41,10.98333333,21.000167590105455,20.58396514451755,5.529879733257303,4.81178334492028,0.42944643534738164,0.3688543219735505,4.64,4.64,31.02277586028465,29.937156047247534,24.670836912828747,24.679674793977423,-2.462059981086551,-2.2337853169416775,False,False,-0.75,-0.75
41,11.15,21.05165034646469,20.710214897507303,5.515619389199698,4.90015702301494,0.43178442410055806,0.37933887266201405,4.64,4.64,31.040707487365815,30.122732154594733,24.204267695026907,24.211746914851997,-2.462059981086551,-2.262319649959787,False,False,-0.75,-0.75
41,11.23333333,21.08373841399456,20.711263977874058,5.483395507608516,4.81178334492028,0.43420217160455066,0.3763539065619059,4.64,4.64,31.081873889839553,30.063598106973686,23.858496662173426,23.866579256946725,-2.4477928145774968,-2.2337853169416775,False,False,-0.75,-0.75
41,13.73333333,18.899455250636976,18.790007530379917,5.6936923015394445,5.513480074071314,0.35710628879881356,0.34489844942436554,4.64,4.64,30.425916884304673,30.187028940872388,28.82317089850824,28.825606061356414,-2.4651285924668036,-2.407726036614225,False,False,-0.7,-0.7
41,13.85,18.87221872205224,18.823161415609864,5.686260429497515,5.60093100927201,0.3554691613314855,0.34973042271194693,4.64,4.64,30.477599448680905,30.36895090578408,28.886027982069628,28.887182362581882,-2.4651285924668036,-2.436427314540514,False,False,-0.7,-0.7
41,13.96666667,18.55414212159502,18.48149630408692,5.720123309574941,5.598727454242985,0.3433617483805377,0.33551905364084683,4.64,4.64,30.386917566869737,30.229583804416645,29.211109907635702,29.212762019998696,-2.533395813631824,-2.4905943141046603,False,False,-0.75,-0.75
41,14.06666667,18.577072747181358,18.369327532998533,5.794511887830313,5.4689330555066435,0.34218008179829623,0.3214732670044877,4.64,4.64,30.276526737383087,29.835718419739866,29.12696661432302,29.131390899782637,-2.5619301466499333,-2.4477928145774968,False,False,-0.75,-0.75
41,14.2,18.291995278410386,18.222769199109763,5.66948793734835,5.555525984407527,0.33797349003081467,0.3306699486394902,4.64,4.64,30.350419660642533,30.201615193684685,29.477305376106546,29.47886365365773,-2.51912864712277,-2.4763271475956055,False,False,-0.75,-0.75
41,14.28333333,17.957720199302717,17.93917191165817,5.546678118506724,5.512261023305108,0.33330961294855826,0.3311174745956649,4.64,4.64,30.360859752263224,30.319737260602793,29.82804607602605,29.828519518279982,-2.4763271475956055,-2.462059981086551,False,False,-0.75,-0.75
41,16.38333333,17.622494325977698,17.41733458755045,6.091499765845528,5.775074561038028,0.3054471849573648,0.28846959065840205,4.64,4.64,29.738447813415036,29.324548618806627,29.869892032521932,29.874247349403678,-2.594284343135106,-2.493829870393093,False,False,-0.7,-0.7
41,16.45,17.898253421421284,17.749750405812932,5.965959621996041,5.7316346968906675,0.31588738950158557,0.3025807952469589,4.64,4.64,29.992132725703527,29.685451377139835,29.71457505768431,29.71779170715838,-2.5512324262456723,-2.4794792314299485,False,False,-0.7,-0.7
41,16.61666667,17.309766126486057,17.2165312559786,6.134495219671869,5.984603884946692,0.29670184803266614,0.2889537047873406,4.64,4.64,29.513646875837328,29.3269108861953,30.06677779849547,30.068847741528156,-2.67606747872237,-2.6189988126861516,True,True,-0.75,-0.75
41,16.76666667,16.84070166206755,16.635037351824263,6.297549952272321,5.984603884946692,0.27698964279055643,0.262338459070108,4.64,4.64,29.357701144705484,28.95547379804227,30.42600538226357,30.430351887675076,-2.718868978249534,-2.6189988126861516,True,True,-0.75,-0.75
41,16.91666667,16.45897923013188,16.40093607268648,6.120805067841227,6.0271439123292625,0.27034317009007847,0.2659447649884539,4.64,4.64,29.503358637071234,29.387745519295613,30.817333925659792,30.818642886436937,-2.6618003122133156,-2.6332659791952064,True,True,-0.75,-0.75
57,8.966666667,12.589811573925578,12.60999697409561,2.1852174668416344,2.267348358388736,0.34423736290666695,0.35822647527391327,4.64,4.64,33.000629214010765,33.22041510234397,15.49246284873997,15.491752708508592,-1.6647906034529845,-1.6924902119301921,False,False,-1.0,-1.0
57,9.05,12.594416177489691,12.616485382620295,2.177231836056798,2.267348358388736,0.3448694245974716,0.3603094533710309,4.64,4.64,33.04103867573575,33.281535766717354,15.527562455856653,15.526781780956483,-1.6647906034529845,-1.6924902119301921,False,False,-1.0,-1.0
57,9.35,12.554978196122077,12.553679142875948,2.351567454236627,2.34689046029782,0.325562272784715,0.32487448218923026,4.64,4.64,32.551067975458416,32.538173414426154,16.710637689368937,16.710680773623498,-1.8616523124590252,-1.8616523124590252,False,False,-1.14,-1.14
57,9.433333333,12.578808522068574,12.594003848057449,2.2249511179600727,2.284106858908145,0.3388545606202674,0.34858082929765166,4.64,4.64,32.777976887559554,32.93578790857255,16.134614616313264,16.134085361860127,-1.880163054566125,-1.893695663479186,False,False,-1.19,-1.19
57,9.566666667,12.592541763460751,12.667925346353343,2.1735178981517125,2.512366296393065,0.3501815985980258,0.4098361341794952,4.64,4.64,33.070194740750296,33.87827822624751,16.175266604229375,16.17222872275019,-1.3601293923046582,-1.4605838650466714,False,False,-0.7,-0.7
57,9.683333333,12.58406231466838,12.659676564534351,2.17651992876197,2.512366296393065,0.3501505804821912,0.40918682897473385,4.64,4.64,33.02670263537923,33.82759274066819,16.365265411660783,16.362225010398955,-1.3601293923046582,-1.4605838650466714,False,False,-0.7,-0.7
57,11.65,18.879207631382585,18.659875736346216,4.303134855409345,3.8054281289242002,0.43196081392173713,0.37764983531583995,4.64,4.64,31.278390564430037,30.368275070999566,21.314485216327018,21.320028915369985,-2.3434310111445726,-2.1772333602813267,False,False,-1.0,-1.0
57,11.73333333,18.814151342460036,18.559616623025732,4.417868753691687,3.848559825764702,0.4258533169719559,0.3663361777630426,4.64,4.64,30.995602520041764,29.96165965836343,21.307894008369175,21.314234147822514,-2.3711306196217805,-2.1910831645199305,False,False,-1.0,-1.0
57,11.86666667,18.82995472727697,18.525658746473926,4.39075806039022,3.734421138718725,0.4249625906919045,0.35620709100139886,4.64,4.64,31.05910907431157,29.832884839124336,21.453263371443168,21.4606093598202,-2.490282648800157,-2.2716240113664687,False,False,-1.11,-1.11
57,11.95,18.859802368740695,18.54434053253976,4.361553748084621,3.688548521362702,0.42462967802647533,0.353747509477069,4.64,4.64,31.15884684157422,29.88325243692204,21.466263192655553,21.47379867621167,-2.5484796437918096,-2.3316907893297403,False,False,-1.18,-1.18
57,12.03333333,18.83576663623808,18.48640303269124,4.441215841378773,3.7082727622830842,0.419923544154293,0.34508421904041336,4.64,4.64,31.040346750831368,29.65206515524658,21.615241363759747,21.623489687884405,-2.550736848262339,-2.3059478844883383,False,False,-1.15,-1.15
57,12.25,18.82615113221012,18.83174572988345,4.208225206808542,4.2196348926817135,0.44407554045228426,0.44546703628471024,4.64,4.64,31.350182567118893,31.370608213726772,24.363839663832803,24.363700061055408,-1.9915575066830271,-1.9915575066830271,False,False,-0.7,-0.7
57,12.35,18.754599239185026,18.733748353747696,4.085155742724967,4.0377657431342895,0.4466505868179652,0.44099107355872746,4.64,4.64,31.61799207819651,31.54177167007174,25.20242214640655,25.203014941784204,-1.9485055897935928,-1.934154950830448,False,False,-0.7,-0.7
57,14.06666667,20.809905023991607,20.24473473383441,5.811844145394949,4.86749800549585,0.41499764947939477,0.3421511077980558,4.64,4.64,30.377803511584144,28.951071992793068,24.1920933912048,24.203572507285532,-2.842023963734311,-2.5234784662464227,False,False,-1.0,-1.0
57,14.15,20.69562489768568,20.13713779256478,5.7481203351353605,4.825705090625137,0.4216890365998401,0.3484800881799896,4.64,4.64,30.125403433992556,28.749601959015546,24.37378546360834,24.38505394998247,-2.8143243552571033,-2.5096286620078185,False,False,-1.0,-1.0
57,14.3,20.597156682550484,19.820753901330402,5.950061744381497,4.752262139452549,0.4044227690009572,0.316918247955831,4.64,4.64,29.9782309384579,28.143422521534166,24.686360445996854,24.701118619310318,-3.1040010833508607,-2.6839726778306026,False,False,-1.18,-1.18
57,14.36666667,20.596066306989407,20.1350559018043,5.944922514319352,5.156818448091366,0.4122242865413122,0.35304041268963915,4.64,4.64,29.993052565672837,28.87774072152488,24.74454330543923,24.75426851696888,-2.66587694290318,-2.410870950748545,False,False,-0.81,-0.81
57,14.51666667,20.64867333325296,20.14754630581804,6.11009680141072,5.24965811618012,0.40294176818991184,0.34163627387025697,4.64,4.64,30.10609869353415,28.885710385307547,24.69163682344893,24.702240477488974,-2.608634982098251,-2.321622202835356,False,False,-0.7,-0.7
57,14.58333333,20.685660862862765,20.327548021341336,5.842467097925825,5.205478742492192,0.4201510788166401,0.3703705518931163,4.64,4.64,30.173794884194187,29.28318097737645,24.603120112223802,24.61095058896393,-2.5225311483193824,-2.307271563872211,False,False,-0.7,-0.7
57,16.11666667,19.929571574906337,19.17326781216743,6.123522744113992,4.909229583691368,0.3741158763052059,0.2947293701052981,4.64,4.64,29.874869851434955,28.016615787528224,25.40339397862294,25.41864643923011,-2.952822397643142,-2.5373282704850264,False,False,-1.0,-1.0
57,16.25,19.894852501382523,19.17427021003854,5.932700228025917,4.783389498171386,0.3849875457329824,0.30499809790754767,4.64,4.64,29.80640649696607,28.041903041273663,25.44437785512398,25.458827701305076,-2.9359874544783757,-2.550530164511992,False,False,-1.05,-1.05
57,16.31666667,19.935641855025693,19.279035745227738,5.905569275280836,4.841402660452097,0.3843124282551708,0.30996309142830475,4.64,4.64,29.864685036265833,28.236525751920396,25.364496745646928,25.37784918093908,-3.069239705257626,-2.702957762100798,False,False,-1.17,-1.17
57,16.51666667,19.900629767892063,19.482657187862152,6.175165550545539,5.425781638521288,0.37697142438451703,0.3276720936146964,4.64,4.64,29.8324543815784,28.78231173178047,25.462982980713235,25.472410016667187,-2.622985621061396,-2.379024758687935,False,False,-0.7,-0.7
77,9.916666667,18.349966309702452,18.316604859048542,3.3527230386210674,3.2575329456596545,0.4978748689063759,0.48223316703568764,4.64,4.64,32.243974013668264,32.06372898747883,17.647362390354125,17.648277571570613,-1.6162308709927529,-1.587195703250103,False,False,-0.6,-0.6
77,9.983333333,18.242131990581363,18.27696528756776,3.4783836570186915,3.586084961184576,0.4853860854052019,0.502173040951268,4.64,4.64,31.900023619971037,32.089496777360644,17.49803970554157,17.4970112824409,-1.6597836226067284,-1.6888187903493783,False,False,-0.6,-0.6
77,10.13333333,18.323221207785213,18.235282941648986,3.6946206749692916,3.453845734898282,0.45675869974929684,0.4241508840523713,4.64,4.64,31.918830743658706,31.458940857690195,17.765815991506933,17.768144010552085,-1.9780177280699434,-1.907516620065572,False,False,-0.85,-0.85
77,10.2,18.362174850505024,18.240201692539326,3.5481443904016343,3.2290816859591214,0.477528699561892,0.4304138544594716,4.64,4.64,31.87041165115808,31.243174283920986,17.93804863634946,17.941157443815385,-1.9357170632673206,-1.8370155120612006,False,False,-0.85,-0.85
77,10.36666667,18.34561155439429,18.4036013589852,3.595421187077189,3.7797291591716293,0.4719437149226277,0.4989230862010271,4.64,4.64,32.14088580534092,32.45874074558275,17.684537081699904,17.682761743327024,-1.5866551296833955,-1.6453932448014168,False,False,-0.5,-0.5
77,10.43333333,18.625976234869754,18.6485375511473,3.713938168185295,3.7797291591716293,0.4733699563635809,0.4827264327264042,4.64,4.64,32.05919301819928,32.17505544015574,18.787904683227417,18.78723948828436,-1.6307087160219116,-1.6453932448014168,False,False,-0.5,-0.5
77,11.78333333,20.79952586543761,20.473976547637275,5.607450540138077,4.970839174695775,0.43483252223114344,0.3811240583159926,4.64,4.64,30.49379444166153,29.561103291401,22.22070852713797,22.228002893859394,-2.32759248068768,-2.1243463064891297,False,False,-0.6,-0.6
77,11.86666667,20.723262195055696,20.40676884409365,5.896480387210665,5.287551047593796,0.4223389619340291,0.37493408221764113,4.64,4.64,30.09210018774197,29.243463163667386,23.016697111421976,23.02385186728949,-2.4292155677869554,-2.225969393588405,False,False,-0.6,-0.6
77,12.01666667,20.64087103488095,20.05719615999107,5.9940452999996285,4.993752789965985,0.41385928222944984,0.339313032865134,4.64,4.64,29.847418750101898,28.383901870899763,23.554647796567473,23.566591498727824,-2.7394296945171552,-2.401024376096172,False,False,-0.85,-0.85
77,12.1,20.71881611467898,20.181677485293903,5.690180582823741,4.777759087414155,0.4321401866780406,0.3570597087400003,4.64,4.64,30.064963011398014,28.706516017654714,23.760334876306658,23.771292896060807,-2.6266279217101607,-2.3305232680918007,False,False,-0.85,-0.85
77,12.21666667,20.75002468251104,20.541152564757084,5.728005113938146,5.322296672574264,0.43615102705108216,0.4023900534247269,4.64,4.64,30.150758776383,29.6022790338683,23.71453431094455,23.719400466957143,-2.2621434535406415,-2.1299826945250935,False,False,-0.5,-0.5
77,12.28333333,20.81131381933343,20.514333894537344,5.933648898067538,5.368206017789205,0.4193634155605535,0.3759081018711712,4.64,4.64,30.317718820317612,29.53624124485765,23.738749429872247,23.74553623236118,-2.320881568658663,-2.1446672233045985,False,False,-0.5,-0.5
77,14.58333333,16.985642532953122,16.913908246627482,6.338035138334752,6.220255466702831,0.2904257178536686,0.28466464066452857,4.64,4.64,29.035655864407435,28.895834457130064,30.14787934265685,30.14951009748735,-2.574391406500206,-2.5308386548862307,True,True,-0.6,-0.6
77,14.78333333,17.06581171987609,16.769266360834976,6.026747410448667,5.5904334108834695,0.3044408217329466,0.2808845660421307,4.64,4.64,29.001538297413493,28.43320680272442,30.056471888519543,30.062503261206402,-2.7394296945171552,-2.598427478508412,True,True,-0.85,-0.85
77,14.93333333,17.198341599538132,17.21158704115907,6.169730751668811,6.184608638620485,0.3039659873533218,0.30477873425957114,4.64,4.64,29.18317102421545,29.20794071712667,30.016215992488643,30.01601045706028,-2.408988741335695,-2.408988741335695,True,True,-0.5,-0.5
