site_spp,A(std),A(pmax),E(std),E(pmax),gs(std),gs(pmax),gb(std),gb(pmax),Ci(std),Ci(pmax),Tleaf(std),Tleaf(pmax),Pleaf(std),Pleaf(pmax),Rublim(std),Rublim(pmax),Ps,PPFD,Tair,VPD,Patm,CO2,doy,hod,A,E,Ci,gs,gb,Tleaf,Pleaf
Corrigin_Eucalyptus_capillosa,2.8948869156881627,3.5819294896492395,0.8927453602797406,1.7188005898123069,0.0306468362693318,0.0596945111427615,2.84,2.84,20.45483368095985,25.75288334962748,30.42039706320997,30.40214061788019,-3.492040150548048,-3.6900815558007216,False,False,-3.3,170.0,30.45,2.91,98.58,35.2104375,89,13.0,6.59,2.38,20.366325,0.0807,2.84,29.29,
Corrigin_Eucalyptus_capillosa,5.305959948890346,6.143518234472175,1.7837433644482583,2.268267012762221,0.0469188989055573,0.0599766450331012,2.84,2.84,17.61704646640538,19.236768380110327,32.37141322152365,32.36045415555993,-4.332152606863674,-4.507814632430323,True,True,-3.8,1941.0,32.09,3.73,98.49,35.36546475,89,13.0,6.23,1.57,8.9064675,0.0408,2.84,32.49,
Corrigin_Eucalyptus_capillosa,5.365035609929474,6.214433816410068,1.7436014999978973,2.22720333017454,0.048241026444797,0.0619619562688593,2.84,2.84,17.708970555219324,19.362506550598624,32.33543877942869,32.3244921199895,-4.3166530163724985,-4.492315041939149,True,True,-3.8,1423.0,32.15,3.57,98.49,35.16686775,89,13.0,12.4,2.4,2.7864375,0.0655,2.84,31.92,
Corrigin_Eucalyptus_capillosa,6.242692733060652,7.217468085303116,2.296700832034149,3.0464269488484645,0.0638601613925284,0.0854410196711522,2.84,2.84,19.94680237257101,21.967425960161798,32.661333035931705,32.64430883807468,-3.711960567862964,-3.909342955472781,True,True,-3.2,1872.0,32.4,3.55,98.49,35.36951775,89,13.0,8.08,1.89,8.369444999999999,0.0518,2.84,31.85,
Corrigin_Eucalyptus_capillosa,5.987352432203501,6.523038230159129,1.901988261529936,2.4187669566237315,0.0637713562896135,0.0816758300544749,2.84,2.84,20.817852017961,22.96234404475525,30.48100722395884,30.46957772972891,-3.613269374058055,-3.7428015659269978,False,False,-3.2,353.0,30.5,3.01,98.55,35.62688325,89,13.0,3.25,1.9,25.432575,0.0618,2.84,29.72,
Corrigin_Eucalyptus_capillosa,12.794419025620252,12.481588049920498,2.686656813127442,2.491040192939419,0.168750987079807,0.1557475119941354,2.84,2.84,22.82932654094193,22.185414980616525,23.20945211426732,23.213110761028307,-3.810651761667873,-3.7613061647654185,True,True,-3.2,1827.0,23.0,1.62,98.18,35.123298,306,8.0,10.5,1.87,19.0491,0.115,2.84,23.39,
Corrigin_Eucalyptus_capillosa,12.67192774623447,12.439507123982796,2.687435852626816,2.538866208480793,0.1679640286069487,0.1581316364084764,2.84,2.84,22.649217081325908,22.17266319492253,23.356078889397253,23.35887093533636,-3.810651761667873,-3.773642563991032,True,True,-3.2,1736.0,23.16,1.63,98.19,34.88113125,306,8.0,12.1,2.53,20.974275,0.157,2.84,23.93,
Corrigin_Eucalyptus_capillosa,12.78431052377562,12.569408964417953,2.407293682420577,2.278688650745186,0.1718748223487395,0.1621410943111093,2.84,2.84,22.893099165211915,22.42762259875868,22.79194170957269,22.794319413069097,-3.870119196939517,-3.8341116687117576,True,True,-3.3,1556.0,22.62,1.43,98.22,34.969284,306,8.0,12.1,2.13,20.6703,0.151,2.84,22.85,
Corrigin_Eucalyptus_capillosa,12.778414572215963,12.55985111505415,2.56656342056909,2.4347536309238373,0.1640256640246613,0.1551192368816231,2.84,2.84,22.7414622729222,22.286865738182502,22.941444436097843,22.94388968621786,-3.9121279798719018,-3.876120451644143,True,True,-3.3,1836.0,22.73,1.59,98.23,35.362425,306,8.0,8.86,1.69,20.6703,0.106,2.84,23.28,
Corrigin_Eucalyptus_capillosa,2.436736452470341,2.687241001048968,0.4173735910375249,0.7734673203102195,0.0324597089906287,0.0607980121584508,2.84,2.84,23.438638477284453,28.18435395485061,22.332372743977167,22.32584460677706,-3.493348956743139,-3.575029293893386,False,False,-3.4,93.0,22.35,1.28,98.2,35.12633775,306,8.0,9.87,1.62,21.582225,0.128,2.84,21.27,
Corrigin_Eucalyptus_capillosa,12.870171360202036,12.65590165024167,2.199978448646111,2.0797888945144503,0.1739470336743843,0.1638705957694613,2.84,2.84,23.011549573767493,22.528821958238577,22.00380816038873,22.0059749065627,-3.942590811069496,-3.9075849522908186,True,True,-3.4,1566.0,21.83,1.29,98.2,35.0280525,306,8.0,10.6,1.72,21.27825,0.135,2.84,21.51,
Corrigin_Eucalyptus_capillosa,12.244981717492234,12.062750948132438,2.011851440256602,1.8861204580348925,0.1719511848608115,0.1605588012809006,2.84,2.84,23.826916201801676,23.234989147800107,21.61511499752143,21.617361418565917,-3.76209661225624,-3.7320903387331072,False,False,-3.3,761.0,21.56,1.21,98.22,35.38572975,306,8.0,7.88,1.76,25.73655,0.148,2.84,20.73,
Corrigin_Eucalyptus_capillosa,12.820129393494268,12.648386755524276,2.359699501129643,2.256130225368269,0.1792682598596295,0.1709121888546186,2.84,2.84,22.739890891477906,22.369788679123687,22.133281450973364,22.135154138146337,-3.858116687530264,-3.8281104140071314,True,True,-3.3,1844.0,21.92,1.34,98.23,34.37653275,306,8.0,15.4,2.77,21.379575,0.214,2.84,22.34,
Corrigin_Eucalyptus_capillosa,12.39763743499207,12.210793230026718,2.133584098026879,2.03088208759914,0.1605933758416796,0.152424983389056,2.84,2.84,22.44529642519371,22.01093117764461,22.241680037923267,22.243549663067483,-4.049734394161791,-4.021397569720462,True,True,-3.5,1146.0,22.13,1.36,98.19,34.932807000000004,306,8.0,11.5,2.01,21.379575,0.15,2.84,21.85,
Corrigin_Eucalyptus_capillosa,12.61792150100918,12.318674610588117,2.24422842216516,2.0887592130133186,0.1622006663838258,0.1503387353743434,2.84,2.84,22.294559389075943,21.675108679699456,22.242604251159936,22.245424460140143,-4.083738583491387,-4.03839966438526,True,True,-3.5,1891.0,22.02,1.4,98.2,34.886197499999994,306,8.0,11.7,1.98,20.46765,0.143,2.84,22.11,
Corrigin_Eucalyptus_capillosa,11.423072175331145,11.147370877908784,3.0237102890065217,2.842858895736386,0.1353879936516751,0.1268928469198538,2.84,2.84,21.44868770921913,20.93546857238249,25.73184697975379,25.735476229258037,-3.9031747558599754,-3.85382915895752,True,True,-3.2,1351.0,25.6,2.27,98.12,34.989549,306,10.0,12.9,3.46,19.758375,0.154,2.84,25.9,
Corrigin_Eucalyptus_capillosa,11.337480818446682,11.05202960746458,3.1212742069966097,2.934022616702277,0.132449270972817,0.1241227994875099,2.84,2.84,21.253656748681507,20.748021490885204,25.983714099639027,25.987488194035038,-3.9278475543112017,-3.8785019574087474,True,True,-3.2,1788.0,25.78,2.38,98.13,34.98245625,306,10.0,10.6,2.89,19.150425,0.121,2.84,26.46,
Corrigin_Eucalyptus_capillosa,11.725790141864906,11.381534618390694,2.9679110653385754,2.758452234903897,0.1343574751105656,0.1244230896004201,2.84,2.84,21.496613755590836,20.87485144501616,25.234553088554023,25.23869628404989,-4.026151819259805,-3.9661392722135407,True,True,-3.3,1852.0,25.02,2.23,98.16,35.50529325,306,10.0,11.0,2.64,18.84645,0.118,2.84,25.71,
Corrigin_Eucalyptus_capillosa,11.656860367965711,11.347154242396527,2.715681912926083,2.5224944635370514,0.1380562046990812,0.1277516863861799,2.84,2.84,21.908572085013656,21.25242329860014,24.859597754054125,24.863395563602666,-3.954136762804288,-3.900125470462649,True,True,-3.3,1002.0,24.78,2.01,98.17,35.47489575,306,10.0,8.57,2.45,22.6968,0.122,2.84,24.56,
Corrigin_Eucalyptus_capillosa,12.669490135735256,12.480291880076456,2.3725077005239577,2.2674067115918626,0.1566523461581526,0.1493274226537741,2.84,2.84,23.014556183119996,22.61332631713153,23.96093864359214,23.96295064058429,-3.9892652894410654,-3.9600937404588334,True,True,-3.4,1446.0,23.8,1.54,98.17,36.08081925,306,10.0,3.17,2.02,31.2081,0.132,2.84,22.73,
Corrigin_Eucalyptus_capillosa,2.627934691641369,2.9743614999822654,0.5246801764997818,1.017829215925695,0.0316385077192874,0.0620900973827574,2.84,2.84,22.83480718012195,28.236728963950405,23.88837772019852,23.878907956118518,-3.516686195928924,-3.633372391857848,False,False,-3.4,107.0,23.91,1.65,98.17,35.759619,306,10.0,7.65,1.71,22.595475,0.103,2.84,23.26,
Corrigin_Eucalyptus_capillosa,11.185212783072172,10.951545904585275,2.9009937494078426,2.758452234903897,0.1290859588330206,0.1224451394240559,2.84,2.84,21.198687905483304,20.78849565738573,26.33823056831123,26.3411260806053,-4.008148055145925,-3.9661392722135407,True,True,-3.3,1882.0,26.11,2.26,98.15,35.08580775,306,10.0,10.1,3.03,21.27825,0.135,2.84,25.83,
Corrigin_Eucalyptus_capillosa,11.040854961804978,10.7820063726087,2.9181020993813425,2.758452234903897,0.1265704856468079,0.119325493687958,2.84,2.84,21.017945153390063,20.55841492500608,26.297320886590125,26.300565439162515,-4.014149309850552,-3.9661392722135407,True,True,-3.3,1535.0,26.13,2.33,98.15,34.98650925,306,10.0,13.0,3.47,19.25175,0.15,2.84,26.16,
Corrigin_Eucalyptus_capillosa,10.664781667597437,10.42442478965819,2.6669088316787377,2.534009812338016,0.1177318346870836,0.1116115215858718,2.84,2.84,20.326585630211003,19.91159805474261,26.26308027388549,26.265778557810552,-4.219755340809768,-4.174416421703641,True,True,-3.5,1536.0,26.09,2.28,98.12,34.78993875,306,10.0,10.2,2.43,17.731875,0.106,2.84,25.89,
Corrigin_Eucalyptus_capillosa,10.260637433543708,10.054151606758396,2.6300098827400644,2.5160785459368125,0.112768377605896,0.1076794427309701,2.84,2.84,20.19475490976964,19.846893341843813,27.12370449394161,27.12605975691084,-4.202753246144971,-4.168749056815376,True,True,-3.5,1856.0,26.89,2.33,98.11,34.701786,306,10.0,9.06,2.08,16.718625,0.0886,2.84,26.1,
Corrigin_Eucalyptus_capillosa,10.063434314557352,10.035213437258175,3.0897913126439502,3.0687023127490143,0.1093009180826685,0.1085245170070242,2.84,2.84,20.978088388728032,20.9289636494877,28.368047946575068,28.368494970402004,-3.921679354698395,-3.915511155085588,True,True,-3.2,2040.0,28.11,2.82,98.02,35.63093625,306,12.0,10.5,2.85,16.921275,0.1,2.84,28.43,
Corrigin_Eucalyptus_capillosa,10.185007343786353,10.204301037422995,3.012588622419132,3.024083245528133,0.111743747998267,0.1121904249301279,2.84,2.84,21.141368429875904,21.17662145694178,28.077966691720587,28.07772376339626,-3.897006556247168,-3.9031747558599754,True,True,-3.2,1247.0,27.96,2.72,98.0,35.650188,306,12.0,9.57,2.62,17.63055,0.0951,2.84,27.99,
Corrigin_Eucalyptus_capillosa,9.671427631956243,9.631652452711334,2.9522574419018657,2.9252138457210526,0.1011770817683156,0.1002134058211825,2.84,2.84,20.552860669612823,20.483788557984347,28.550602908687583,28.551178945912795,-4.020150564555179,-4.014149309850552,True,True,-3.3,1649.0,28.36,2.92,98.05,35.731248,306,12.0,9.05,2.86,18.745125,0.0966,2.84,28.93,
Corrigin_Eucalyptus_capillosa,9.725358647314906,9.614098598580831,2.934504625659727,2.8631517383763367,0.1027709793661211,0.1001725955384966,2.84,2.84,20.595292548989224,20.40357532001058,28.536770900234917,28.538289288702494,-4.014149309850552,-3.996145545736673,True,True,-3.3,1843.0,28.31,2.85,98.05,35.629923,306,12.0,9.74,3.24,19.8597,0.113,2.84,28.69,
Corrigin_Eucalyptus_capillosa,6.146094612609222,6.992808997439264,2.1781271589048323,2.7632020953056133,0.0597787490566866,0.0763411273106387,2.84,2.84,19.085713737934423,20.77776428038813,32.220221167271646,32.206999980153626,-3.9367565012730497,-4.105951485369989,True,True,-3.4,1245.0,32.08,3.61,98.05,35.208411,306,12.0,6.96,2.42,16.00935,0.0652,2.84,31.67,
Corrigin_Eucalyptus_capillosa,5.313662847815382,6.392614086888935,1.9959990620845405,2.7822739994677725,0.0504710661438048,0.0709380069908195,2.84,2.84,18.827224912033927,21.117910339380064,33.12107593164716,33.103124694074985,-3.884247713105034,-4.111785795166435,True,True,-3.4,1540.0,32.92,3.89,98.05,35.29251075,306,12.0,8.81,3.38,16.414649999999998,0.0851,2.84,32.65,
Corrigin_Eucalyptus_capillosa,9.236309257822263,9.605114349959392,2.5271642324423573,2.758452234903897,0.1011096135664974,0.1107785613410937,2.84,2.84,21.18048092413502,21.887148050738027,29.56546376465136,29.560439271812243,-3.900125470462649,-3.9661392722135407,True,True,-3.3,1124.0,29.45,2.51,98.03,35.6805855,306,12.0,9.46,3.24,22.08885,0.129,2.84,27.24,
Corrigin_Eucalyptus_capillosa,9.62669211793344,9.581163452664857,2.914257447616011,2.883902012418416,0.1001659017272305,0.0990810609604776,2.84,2.84,20.6227099831189,20.54000430375061,28.489573726131425,28.490220648296585,-4.008148055145925,-4.0021468004413,True,True,-3.3,1141.0,28.39,2.93,98.02,35.8710765,306,12.0,9.94,2.46,14.5908,0.0824,2.84,28.92,
Corrigin_Eucalyptus_capillosa,9.704738868838122,9.472397550330582,2.7912848226075164,2.6580455876335214,0.0990609349152388,0.0941565560372557,2.84,2.84,19.81275035129847,19.42830273771545,27.80636858482881,27.80916073527368,-4.259426895027629,-4.214087975921502,True,True,-3.5,2073.0,27.54,2.8,98.0,35.3522925,306,12.0,9.47,2.12,13.070925,0.0742,2.84,28.38,
Corrigin_Eucalyptus_capillosa,9.690683249614768,9.670933440240272,2.546073571681762,2.534009812338016,0.100652367263964,0.1001570791154626,2.84,2.84,20.40548749405677,20.368267454485306,27.95793659330325,27.958191148827005,-4.180083786591907,-4.174416421703641,True,True,-3.5,956.0,27.88,2.55,98.01,35.6805855,306,12.0,6.3,2.23,22.2915,0.0862,2.84,27.24,
Corrigin_Eucalyptus_capillosa,9.206273651354245,9.451318133019598,2.897712136181197,3.0687023127490143,0.098205277492417,0.1042435555406524,2.84,2.84,20.787721221330692,21.254815267422327,29.21967391446747,29.215980046155703,-3.8661655581831336,-3.915511155085588,True,True,-3.2,1018.0,29.14,2.97,97.9,35.633976000000004,306,14.0,9.49,3.32,19.8597,0.111,2.84,29.26,
Corrigin_Eucalyptus_capillosa,7.69334682910905,7.962685817298113,2.4285867238987136,2.657191538377877,0.0810246095059413,0.0889264505344388,2.84,2.84,20.88002201175755,21.699143301177003,29.53204555854889,29.527072711485967,-3.7428015659269978,-3.804483562055066,False,False,-3.2,485.0,29.54,3.02,97.9,35.83561275,306,14.0,5.1,1.98,21.176925,0.0641,2.84,29.33,
Corrigin_Eucalyptus_capillosa,6.119660507669499,6.661458306897429,1.9021604062056676,2.3682626828888638,0.0624831580551856,0.0782859006941978,2.84,2.84,20.58174596179709,22.53110125783585,31.05894306291731,31.04855666178603,-3.738091593437734,-3.858116687530264,False,False,-3.3,392.0,31.07,3.05,97.94,35.92883175,306,14.0,5.86,3.22,25.027275,0.104,2.84,29.58,
Corrigin_Eucalyptus_capillosa,5.589546584514292,6.140957494884196,1.7990932874121268,2.3011809995927166,0.0564292588549164,0.0726458981601564,2.84,2.84,20.353761000992904,22.55960478126473,30.79866453554316,30.787517172016205,-3.708085319914601,-3.840112923416384,False,False,-3.3,340.0,30.82,3.19,97.94,35.8467585,306,14.0,7.04,3.66,23.811375,0.113,2.84,30.29,
Corrigin_Eucalyptus_capillosa,7.398108202725949,7.786025377675452,2.584679274644211,2.8391451532249112,0.071915858128002,0.0792225120159407,2.84,2.84,19.200639454011,19.898617604524706,30.730269994563667,30.724644521023727,-4.053442697201973,-4.129288724555773,True,True,-3.4,1592.0,30.54,3.56,97.9,35.3685045,306,14.0,8.96,2.65,13.476225,0.0727,2.84,31.54,
Corrigin_Eucalyptus_capillosa,4.478682309045212,5.169102874757414,1.4758556921354555,2.1428750080856727,0.0435032518379195,0.0636765491930869,2.84,2.84,19.72036136235132,23.033350135964486,30.61876236959195,30.603991873960787,-3.7500585877867714,-3.925087881680157,False,False,-3.4,267.0,30.65,3.38,97.9,35.7535395,306,14.0,6.63,3.53,23.30475,0.103,2.84,30.81,
Corrigin_Eucalyptus_capillosa,8.789487800993511,8.87225204840748,2.658486904114478,2.7161278505160995,0.0925270167823271,0.0946096494193272,2.84,2.84,20.465894303723463,20.65226070630666,28.830926516605427,28.829688648446268,-3.936132998690408,-3.954136762804288,False,False,-3.3,668.0,28.81,2.9,97.91,35.48300175,306,14.0,6.05,1.44,13.57755,0.048,2.84,28.81,
Corrigin_Eucalyptus_capillosa,6.021974168893959,6.443257202706896,1.7452718880420994,2.1423431322497533,0.0634164647526684,0.0782983077664314,2.84,2.84,20.970898530396077,22.897546969600437,28.556707189579253,28.548215989296278,-3.696082810505348,-3.798104140483999,False,False,-3.3,308.0,28.58,2.76,97.91,35.84979825,306,14.0,4.84,2.11,23.811375,0.0748,2.84,28.2,
Corrigin_Eucalyptus_capillosa,8.951401343657734,8.886088330699225,2.732366426259456,2.693010649095404,0.0875740804129575,0.0862682592076943,2.84,2.84,19.624075675621054,19.51396811834973,28.86181873554926,28.86266141357905,-4.236757435474566,-4.225422705698034,True,True,-3.5,1746.0,28.65,3.1,97.89,35.76265875,306,14.0,7.54,2.08,15.300075,0.0652,2.84,29.66,
Corrigin_Eucalyptus_capillosa,8.736292242577628,8.777599969529536,2.687361992583704,2.7104147214396708,0.0855558785319104,0.0863143473104292,2.84,2.84,19.539356041258152,19.60977763587358,29.11346180221414,29.11296585553058,-4.225422705698034,-4.2310900705863,True,True,-3.5,1688.0,28.91,3.12,97.88,35.650188,306,14.0,9.61,3.17,18.2385,0.1,2.84,29.96,
Corrigin_Eucalyptus_capillosa,7.958920409451277,8.431958048473213,2.815974279033092,3.1571228051603537,0.0808638507315051,0.0910219048905284,2.84,2.84,20.216642397012773,21.092009001993063,30.72201830667633,30.71447678875294,-3.847660959344713,-3.940183953536815,True,True,-3.2,1567.0,30.54,3.46,97.88,35.72415525,306,16.0,4.17,2.44,23.9127,0.0687,2.84,31.29,
Corrigin_Eucalyptus_capillosa,8.098078253849398,8.43893755803327,2.8718547797715903,3.1130485081131383,0.0810226046652498,0.0880692458653016,2.84,2.84,20.345775961513453,20.973778031924013,30.63799321159581,30.63266904469065,-3.859997358570327,-3.9278475543112017,True,True,-3.2,1613.0,30.45,3.52,97.84,36.087912,306,16.0,4.07,1.84,21.176925,0.0506,2.84,31.36,
Corrigin_Eucalyptus_capillosa,7.848697633803383,8.299403241098931,2.6616910802007374,2.96627482158992,0.0775195872702399,0.0867023105427391,2.84,2.84,20.11198639580245,20.94872447900782,30.7805942364683,30.77385372586324,-3.936132998690408,-4.026151819259805,True,True,-3.3,1482.0,30.61,3.41,97.89,36.049408500000006,306,16.0,3.48,1.26,18.44115,0.0354,2.84,31.32,
Corrigin_Eucalyptus_capillosa,6.360549090788743,7.24890511444268,1.99401772627064,2.6521621051355218,0.0637924970800407,0.0855966004064474,2.84,2.84,20.70588107838071,22.97499575992929,32.551204613344275,32.536254441852485,-3.76209661225624,-3.936132998690408,True,True,-3.3,609.0,32.52,3.12,97.89,36.33007875,306,16.0,2.02,1.62,28.067025,0.0502,2.84,30.16,
Corrigin_Eucalyptus_capillosa,1.913885219672528,2.561885208890727,0.5912125814349801,1.4640696101253847,0.018897341427401,0.0473310891572473,2.84,2.84,20.27749883130191,27.488770686456384,29.37332203718955,29.354378628986016,-3.5341891253182625,-3.744224277990325,False,False,-3.4,120.0,29.41,3.09,97.84,35.9237655,306,16.0,7.29,2.64,19.961025,0.0835,2.84,30.48,
Corrigin_Eucalyptus_capillosa,8.681946132541208,8.79714585481006,2.750551765307571,2.820245421331236,0.0858003115125527,0.0880503510167596,2.84,2.84,19.972731945061764,20.173523738027548,29.57796919726775,29.576457932743583,-4.100117175573542,-4.123454414759328,True,True,-3.4,1765.0,29.36,3.18,97.85,35.93491125,306,16.0,6.78,2.07,16.81995,0.0631,2.84,30.75,
Corrigin_Eucalyptus_capillosa,0.6947045561146681,1.2536038889775285,0.2316030921920229,1.2220911179609022,0.0068038872797382,0.0363330443894508,2.84,2.84,20.46287791875833,30.82429978305101,30.350221569729367,30.328375854165117,-3.348010037637012,-3.570056461708192,False,False,-3.3,75.0,30.39,3.35,97.89,36.1872105,306,16.0,1.96,1.75,27.9657,0.0506,2.84,30.67,
Corrigin_Eucalyptus_capillosa,2.3062000366538884,3.006855036318867,0.7577649503263206,1.6946240272558917,0.0227900466805861,0.0515587138001652,2.84,2.84,20.46234805342961,27.01790989148588,30.312052742373623,30.29140305604993,-3.4620338770249157,-3.684080301096096,False,False,-3.3,142.0,30.35,3.29,97.88,36.120336,306,16.0,2.17,1.29,24.92595,0.0378,2.84,30.44,
Corrigin_Eucalyptus_capillosa,7.689881436271309,7.959992853497043,2.561855981250741,2.7277666209125866,0.0728025710598848,0.0776642764213326,2.84,2.84,19.10652551915363,19.582138055636605,30.251087021246448,30.247445845499865,-4.185751151480173,-4.236757435474566,True,True,-3.5,1494.0,30.08,3.49,97.86,35.70389025,306,16.0,6.98,2.03,13.7802,0.0562,2.84,31.22,
Corrigin_Eucalyptus_capillosa,7.690204069759108,7.955276774101613,2.565097718974479,2.7277666209125866,0.0729017514888877,0.0776688744390508,2.84,2.84,19.08133224794107,19.547385547327988,30.230354253258408,30.226785370858583,-4.185751151480173,-4.236757435474566,True,True,-3.5,1491.0,30.06,3.49,97.86,35.65728075,306,16.0,6.75,1.87,12.76695,0.0518,2.84,31.25,
Corrigin_Eucalyptus_capillosa,10.676390593835189,9.640263662969202,1.8936762618282377,1.5484073851740436,0.1022709216318952,0.0830345731433458,2.84,2.84,18.70143282100898,16.959894562951703,22.582277859832445,22.58861201862184,-5.092720428976698,-4.919448204063759,True,True,-4.3,1671.0,22.39,1.84,97.58,35.1982785,45,7.5,14.0,1.68,8.5416975,0.0901,2.84,24.14,
Corrigin_Eucalyptus_capillosa,10.785910053562173,9.7114709377155,1.885382628961204,1.5303497718974053,0.1038852520218319,0.083700970632657,2.84,2.84,18.803281267242674,16.988177944162906,22.317512768261324,22.323966175074457,-5.088388623353874,-4.910784592818112,True,True,-4.3,1845.0,22.1,1.8,97.57,35.216517,45,7.5,10.3,1.3,10.33515,0.0704,2.84,23.87,
Corrigin_Eucalyptus_capillosa,10.75048889489524,9.795586671026754,1.9974377692089715,1.660615758569814,0.1037727110176145,0.0857008770074266,2.84,2.84,18.97905473008084,17.38817664226718,23.26690243717637,23.273208048648847,-4.991780093456667,-4.829825074340531,True,True,-4.2,1815.0,23.05,1.91,97.6,35.36141175,45,7.5,10.1,1.51,12.868275,0.0775,2.84,24.5,
Corrigin_Eucalyptus_capillosa,10.753311505540944,9.863479685456689,1.9835297168791748,1.6704670973313671,0.1022361151928432,0.0855705512060339,2.84,2.84,19.17122837312744,17.674716056461445,23.68176827444249,23.68770704214676,-4.982782592394659,-4.834323824871534,True,True,-4.2,1574.0,23.5,1.93,97.61,35.7981225,45,7.5,2.88,2.25,31.106775,0.1159999999999999,2.84,24.57,
Corrigin_Eucalyptus_capillosa,10.879422136845374,9.915766728645062,1.6683882660267788,1.3737585246802733,0.1086536044470497,0.0888227581089212,2.84,2.84,18.897015054838192,17.182263324395972,21.32266026486681,21.327848811996063,-5.128850625062558,-4.97475077862076,True,True,-4.4,1547.0,21.15,1.53,97.65,34.7605545,45,7.5,9.48,1.13,12.462975,0.0724,2.84,22.37,
Corrigin_Eucalyptus_capillosa,10.764315084969466,9.774131967493902,1.6815287042498128,1.3737585246802733,0.1082436223384331,0.0877773167301035,2.84,2.84,18.6483298048519,16.87262915217122,20.76557506342254,20.77089055231931,-5.137180346491844,-4.97475077862076,True,True,-4.4,1528.0,20.6,1.55,97.66,34.40287725,45,7.5,9.59,0.928,6.849569999999999,0.0586,2.84,22.34,
Corrigin_Eucalyptus_capillosa,9.380174380925837,9.248754455425304,1.5697011270376855,1.488872090233784,0.1137666933456323,0.1076711412915564,2.84,2.84,20.790842823638755,20.269361025454216,21.16013388533044,21.161557339922904,-4.259821184571524,-4.233988533752899,False,False,-3.8,429.0,21.15,1.4,97.67,33.872947499999995,45,7.5,8.97,1.04,12.868275,0.0728,2.84,21.55,
Corrigin_Eucalyptus_capillosa,3.4422230695834517,3.727076069836146,0.5689848727474972,0.8558296037075533,0.0409288938781265,0.0620486787258673,2.84,2.84,21.36042080996254,25.0326535073534,21.052737366422544,21.04769986274063,-3.954995904911749,-4.037660387531349,False,False,-3.8,124.0,21.07,1.38,97.67,34.41706275,45,7.5,3.66,0.563,18.745125,0.0397,2.84,21.33,
Corrigin_Eucalyptus_capillosa,10.421574778255044,9.460899049569097,1.7103292127279937,1.407089823279703,0.1058164297728039,0.0864414761328005,2.84,2.84,18.11757482603972,16.48663343937964,21.680559780666915,21.685966002687262,-5.149674928635774,-4.991410221479333,True,True,-4.4,1528.0,21.51,1.61,97.64,33.7067745,45,7.5,12.2,1.35,8.5619625,0.0825,2.84,22.81,
Corrigin_Eucalyptus_capillosa,10.602250626380709,9.657371904566116,1.6661581569040678,1.3737585246802733,0.1085512181751275,0.0888612997644455,2.84,2.84,18.43106385184159,16.791890326575327,21.53540925496754,21.54059755551045,-5.128850625062558,-4.97475077862076,True,True,-4.4,1488.0,21.37,1.53,97.64,33.903345,45,7.5,9.14,1.11,12.159,0.0715,2.84,22.29,
Corrigin_Eucalyptus_capillosa,8.143163076388225,7.341668467367628,1.9951252475628087,1.6895322409911084,0.0687107114773297,0.0579437363533116,2.84,2.84,17.045180587235865,15.835579865852743,27.46279828347411,27.46915686574163,-5.149033902073404,-4.988757094028935,True,True,-4.3,1807.0,27.23,2.85,97.5,35.5752075,45,9.0,8.21,2.25,16.718625,0.0773,2.84,28.12,
Corrigin_Eucalyptus_capillosa,8.769274384603492,7.90113260939362,1.984856249624316,1.672212710843317,0.0716245712360849,0.0600735322562193,2.84,2.84,18.026734631128747,16.680956539344773,27.466336055609435,27.47284142659705,-5.14470209645058,-4.980093482783287,True,True,-4.3,1815.0,27.23,2.72,97.51,37.1883015,45,9.0,7.01,2.56,21.8862,0.0924,2.84,27.59,
Corrigin_Eucalyptus_capillosa,7.715873076941886,7.176655779549146,2.029593452560485,1.805663515388945,0.067158597831655,0.0595718506511201,2.84,2.84,16.90247613477446,16.08144321531343,28.125462679117668,28.13018305607728,-5.005276345049678,-4.897306332305587,True,True,-4.2,1979.0,27.86,2.96,97.57,34.872012,45,9.0,10.3,3.28,17.833199999999998,0.11,2.84,28.75,
Corrigin_Eucalyptus_capillosa,7.644212101827756,7.107036354396087,2.03967792121789,1.8151279279519856,0.0658371520448669,0.0584190472375081,2.84,2.84,16.85361709417839,16.034208268334062,28.188027129259627,28.192768966827565,-5.014273846111686,-4.901805082836591,True,True,-4.2,1830.0,27.95,3.04,97.56,35.0037345,45,9.0,9.02,3.13,18.84645,0.102,2.84,28.95,
Corrigin_Eucalyptus_capillosa,8.24408201334633,7.174581065575321,1.952365058653135,1.568771343049996,0.0681164861666479,0.0544447911818223,2.84,2.84,16.842352899713983,15.2570611484955,26.989638875127618,26.997535707538034,-5.291280192933642,-5.074707435772196,True,True,-4.4,1972.0,26.73,2.81,97.58,35.7778575,45,9.0,7.83,1.57,10.9431,0.0543,2.84,27.93,
Corrigin_Eucalyptus_capillosa,8.297558623875616,7.229406155916298,1.9317093371442973,1.5529712461827956,0.0693973690863785,0.0554924653101318,2.84,2.84,16.880754417002436,15.295647472268987,26.92380514609005,26.931591689469293,-5.278785610789713,-5.06637771434291,True,True,-4.4,1932.0,26.67,2.73,97.58,35.59445925,45,9.0,10.3,1.74,7.194075,0.062,2.84,27.57,
