doy,hod,A(obs),E(obs),gs(obs),gb(obs),Ci(obs),Tleaf(obs),Pleaf(obs),Rublim(obs),Ps(obs)
45,12.0,2.1648909054105654,2.416760285739653,0.0362,2.84,26.951623054728746,40.227447538297696,-5.215609887464046,True,-4.2
45,12.0,1.6946701229647263,1.8444623940026004,0.0246,2.84,25.506961931425813,40.69948931315976,-4.917697653807926,True,-4.2
45,12.0,0.6312509795843215,0.9741991856055887,0.0102,2.84,26.7453474166676,44.36720164978695,-4.788629641257334,True,-4.4
45,12.0,0.7314309114908588,1.0327995666629963,0.0114,2.84,26.242492206155454,43.75257486394264,-4.813702521338452,True,-4.4
45,12.0,0.8632670718061735,1.246467568689041,0.0134,2.84,26.29354180113484,43.243580707980634,-4.157684854601202,True,-3.8
45,12.0,1.2788851275236692,2.8898808219798435,0.0325,2.84,30.034408669286915,43.0699119458345,-4.764193955881501,True,-3.8
45,12.0,1.8877970221381233,3.8260100796905006,0.05,2.84,30.450301316832395,41.73676656598352,-6.8947515680712685,True,-4.4
45,12.0,1.191411714711135,1.205863329459816,0.0154,2.84,24.034533219771888,41.386991056361225,-4.8889211615818065,True,-4.4
45,14.66666667,0.6793984873987859,1.659834689015786,0.0163,2.84,29.800880591956684,45.078734601667634,-4.978025535375407,True,-4.3
45,14.66666667,1.0246519724847745,0.988629355836536,0.0122,2.84,23.24407245399994,41.41143042738465,-4.66509067289445,True,-4.3
45,14.66666667,1.001228883248565,1.846231495863469,0.0202,2.84,28.68166964065644,43.519519702189996,-4.917697653807926,True,-4.2
45,14.66666667,0.5122940814885584,0.6420831574570303,0.00645,2.84,24.092083359332207,43.873462919739936,-4.650728800811184,True,-4.4
45,14.66666667,0.4391447231798189,0.5578466225069287,0.00545,2.84,24.051358986124583,44.2264609668212,-4.613119480689505,True,-4.4
45,16.5,0.20458973525127633,0.1983454918807929,0.00213,2.84,21.546293230890846,43.104747029376185,-4.3651947630168655,True,-4.3
45,16.5,1.5393983850942423,1.5837964760734486,0.0196,2.84,24.10520081203837,40.52596744228696,-4.938908677565287,True,-4.3
45,16.5,1.011859898486748,1.8159133747955254,0.0201,2.84,28.371803996905037,43.37432416733812,-4.904156188641739,True,-4.2
45,16.5,0.8039894383377362,1.1006572125897849,0.0119,2.84,25.939823660226857,43.34664601507768,-4.592702489819431,True,-4.2
45,16.5,1.2672568571548268,0.8219239886001669,0.012,2.84,19.90855759837781,38.59751304769793,-4.725947441054538,True,-4.4
45,16.5,1.2160456981844916,0.8234947070766094,0.0116,2.84,20.049683878408274,39.07074502502572,-4.725947441054538,True,-4.4
45,16.5,1.3092920501294028,0.9068803633853477,0.0128,2.84,20.5200037592786,39.14816521759489,-4.0488242466790965,True,-3.8
45,16.5,0.3664535196555002,0.24721452209727865,0.0032700000000000003,2.84,19.17837830511656,39.48924991673104,-3.862206061669774,True,-3.8
45,16.5,0.8552912972351878,1.0230507422311967,0.0113,2.84,24.62117219666696,42.658852649370715,-4.813702521338452,True,-4.4
45,16.5,1.1336301473326615,1.622511562635515,0.0179,2.84,26.49511671723168,42.42173435475869,-5.102040642271312,True,-4.4
45,17.66666667,1.20187952145328,0.8429250499340545,0.0115,2.84,20.223666829494736,39.42437869999277,-4.612934862480957,True,-4.3
45,17.66666667,1.591133768057488,1.25865834644498,0.0169,2.84,21.771412776352246,39.40589654802218,-4.782441246324809,True,-4.3
45,17.66666667,0.6738389308907236,0.4981815745576602,0.007540000000000001,2.84,22.62403260213882,38.07199124473001,-4.362497581994248,False,-4.2
45,17.66666667,0.639000365638947,0.37933890953186217,0.00542,2.84,18.072339168699347,38.724793988742974,-4.5379008404461505,True,-4.4
45,17.66666667,0.9050536620177225,0.6014375457384585,0.0099,2.84,22.19478371459003,36.71380343653986,-4.625655920730065,False,-4.4
45,17.66666667,0.7596768980828081,0.4012666961741684,0.00644,2.84,18.145738835331546,37.12182816958282,-3.908860607922105,False,-3.8
45,17.66666667,0.9989331373140296,0.5696652719808127,0.0092,2.84,19.591703717981776,37.1356384138014,-3.9555151541744356,False,-3.8
45,17.66666667,0.790469214537531,0.5044183406860624,0.00687,2.84,18.58861926381125,39.10167897031829,-4.588046600608387,True,-4.4
45,17.66666667,1.5522666470098136,1.1970022981033415,0.0161,2.84,21.54880998818415,39.376068946679695,-4.8889211615818065,True,-4.4
