Corrigin_Eucalyptus_capillosa,Richmond_Eucalyptus_cladocalyx,Richmond_Eucalyptus_dunnii,Richmond_Eucalyptus_saligna,mean,model,variable
0.9492637469184806,0.9300357428154702,0.9423693235216937,0.8539552081219075,0.9202030487042259,obs,Tleaf
-0.03318724566230258,0.341892222932334,-0.2551097145224801,-0.36679423652475673,-0.03989466651026907,obs,Ci
,0.36468614157573787,0.270502554420303,-0.34150642468392434,0.14446174839417614,obs,Pleaf
0.8721241915358859,0.9257883317901593,0.970794553086975,0.9713737290695332,0.9365467659991089,obs,E
0.7584372882227945,0.46073264771409017,0.7188529701070159,0.8707455359954799,0.7184362130044373,obs,A
