doy,hod,A(Const0.01),A(Const0.1),A(Const0.2),A(Const0.3),A(Const0.4),A(Const0.5),E(Const0.01),E(Const0.1),E(Const0.2),E(Const0.3),E(Const0.4),E(Const0.5),gs(Const0.01),gs(Const0.1),gs(Const0.2),gs(Const0.3),gs(Const0.4),gs(Const0.5),gb(Const0.01),gb(Const0.1),gb(Const0.2),gb(Const0.3),gb(Const0.4),gb(Const0.5),gmin(Const0.01),gmin(Const0.1),gmin(Const0.2),gmin(Const0.3),gmin(Const0.4),gmin(Const0.5),Ci(Const0.01),Ci(Const0.1),Ci(Const0.2),Ci(Const0.3),Ci(Const0.4),Ci(Const0.5),Tleaf(Const0.01),Tleaf(Const0.1),Tleaf(Const0.2),Tleaf(Const0.3),Tleaf(Const0.4),Tleaf(Const0.5),Pleaf(Const0.01),Pleaf(Const0.1),Pleaf(Const0.2),Pleaf(Const0.3),Pleaf(Const0.4),Pleaf(Const0.5),k(Const0.01),k(Const0.1),k(Const0.2),k(Const0.3),k(Const0.4),k(Const0.5),Rublim(Const0.01),Rublim(Const0.1),Rublim(Const0.2),Rublim(Const0.3),Rublim(Const0.4),Rublim(Const0.5),Ps(Const0.01),Ps(Const0.1),Ps(Const0.2),Ps(Const0.3),Ps(Const0.4),Ps(Const0.5)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[Pa],[Pa],[Pa],[degC],[degC],[degC],[degC],[degC],[degC],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[-],[-],[-],[-],[-],[-],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa]
306,12.07694444,2.1619251545543747,15.800964364369813,20.494685712918834,21.892638423865446,22.474024782616198,22.762386015356952,0.3427918017577142,3.1877143425112813,5.922887422633327,8.305292045586826,10.471598623404848,12.424357203728064,0.01,0.1,0.2,0.3,0.4,0.5,2.92139875,2.92139875,2.92139875,2.92139875,2.92139875,2.92139875,,,,,,,11.388832971084263,19.90215794894518,28.43485884867878,33.017433046412435,35.644196446167165,37.31023410442126,26.041742281510786,25.269631897539064,24.580653922775724,24.023285963092103,23.55017346028575,23.15027495884549,-1.2272517676406405,-1.7223917925860848,-2.217531817531529,-2.6544200748363322,-3.062182448320816,-3.469944821805299,,,,,,,True,False,False,False,False,False,-1.169,-1.169,-1.169,-1.169,-1.169,-1.169
311,12.264375,1.8838121188838206,7.2791100406340625,8.110553353363901,8.407203210263972,8.605643146470587,8.795199290061243,0.270712521767368,2.4231861113153714,4.348233855536547,6.106491987422569,7.628224064460282,8.837242311579198,0.01,0.1,0.2,0.3,0.4,0.5,2.9213815,2.9213815,2.9213815,2.9213815,2.9213815,2.9213815,,,,,,,15.315377457992021,33.54587473249601,38.67445058268104,40.64842615768614,41.67748427424891,42.30577662861587,40.43720073347696,39.90326290759819,39.49524983610113,39.1733730541692,38.9313059615797,38.76732012763145,-0.435975130051476,-0.8316766906691881,-1.1614279911839482,-1.4911792916987086,-1.7549803321105166,-1.9528311124193727,,,,,,,False,False,False,False,False,False,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997,-0.40299999999999997
312,12.22104167,2.3206860956918964,14.054342852251276,17.978765046845737,19.84904240194151,21.02455873152409,21.85212761865778,0.42585267604974447,3.840609280625425,6.94165352952947,9.607102949409187,11.972558754733914,14.112007383105858,0.01,0.1,0.2,0.3,0.4,0.5,2.92187175,2.92187175,2.92187175,2.92187175,2.92187175,2.92187175,,,,,,,14.405624827396963,28.425651930764104,36.373421013369175,40.0811175353154,42.186985239181766,43.55081477078205,38.25695757901252,37.34484235548419,36.61550205292351,36.062896565420616,35.62585606829595,35.269842345235354,-0.7896939786959168,-1.4166337656550854,-1.9495325845703784,-2.4510844141377133,-2.889942265009131,-3.2974531265325906,,,,,,,True,False,False,False,False,False,-0.727,-0.727,-0.727,-0.727,-0.727,-0.727
306,11.645,2.353081634112932,14.460693998560469,16.728082046042378,17.381041476623828,17.676028467668406,17.84843423391622,0.21190284018483455,1.9716572359841922,3.6636805518510593,5.1355960101959,6.499618393003316,7.714342930288676,0.01,0.1,0.2,0.3,0.4,0.5,2.9206585,2.9206585,2.9206585,2.9206585,2.9206585,2.9206585,,,,,,,12.178725737847785,25.887257432095243,35.38387093709444,39.40242187394523,41.5539950364959,42.882834856675274,25.62439040033495,25.15823659290655,24.743960228651932,24.4106098807344,24.12279957135279,23.883433453624576,-0.556367089850471,-0.880037988355181,-1.1713417970094198,-1.4302785158131879,-1.656848144766485,-1.8834177737197817,,,,,,,True,False,False,False,False,False,-0.524,-0.524,-0.524,-0.524,-0.524,-0.524
311,11.66458333,2.489305583724807,11.337527203808811,13.330346865263948,14.456768132313611,14.946702538256336,15.400564200493156,0.3289684728149848,2.944833739661072,5.284906209735516,7.200431973106913,9.068614420333247,10.677447392328336,0.01,0.1,0.2,0.3,0.4,0.5,2.92162,2.92162,2.92162,2.92162,2.92162,2.92162,,,,,,,16.410813675269736,37.65065637026346,45.06840185854908,48.005584629514765,49.66734400211687,50.68744595228103,40.474140602148694,39.7777151514504,39.237008255967076,38.85223212705925,38.51973404240911,38.26608543145462,-0.29966885306777613,-0.739516398008321,-1.179363942948866,-1.5177082082877467,-1.8222180470927394,-2.126727885897732,,,,,,,True,False,False,False,False,False,-0.23199999999999998,-0.23199999999999998,-0.23199999999999998,-0.23199999999999998,-0.23199999999999998,-0.23199999999999998
312,11.61069444,2.1496266462125346,12.44984799208269,15.118880418960053,16.178552563873396,16.829601882297958,17.27068592622745,0.3330220246875754,3.013260924484704,5.460298129034326,7.614558912744476,9.510817055216343,11.230149375026869,0.01,0.1,0.2,0.3,0.4,0.5,2.92148125,2.92148125,2.92148125,2.92148125,2.92148125,2.92148125,,,,,,,14.09877184524003,28.05381733084696,35.7710609859401,39.168866872883896,41.02671141494891,42.203754922855886,37.120619527457606,36.425139112530545,35.867039987930845,35.433953913209585,35.09458021094658,34.817349999405316,-0.6105130741733038,-1.0621045933864304,-1.513696112599557,-1.9007745576393797,-2.2233399285058986,-2.545905299372418,,,,,,,True,False,False,False,False,False,-0.546,-0.546,-0.546,-0.546,-0.546,-0.546
306,11.79131944,2.3758645856683174,15.58027405834081,18.481337261051124,19.294700411968833,19.652412966715367,19.85232017024341,0.2499943721819821,2.324744824752807,4.318078388235882,6.051661347379409,7.65534726111536,9.085276372720282,0.01,0.1,0.2,0.3,0.4,0.5,2.92134725,2.92134725,2.92134725,2.92134725,2.92134725,2.92134725,,,,,,,11.920347961244694,24.173510075104065,34.02492969296734,38.41234957787847,40.78930160611947,42.26412522406391,25.949995617022605,25.399007527312875,24.90984300221461,24.516431400215005,24.177514560895048,23.89532149120879,-0.6180555320615262,-1.0027219167998416,-1.3553327694766304,-1.643832558030367,-1.9323323465841034,-2.188776603076313,,,,,,,True,False,False,False,False,False,-0.586,-0.586,-0.586,-0.586,-0.586,-0.586
311,11.80805556,2.321808536466218,10.501535530671644,12.902668376322888,14.464458900641123,15.232933057868586,16.135722654712705,0.4175541792861977,3.721186190559164,6.654699919007836,9.044163776532288,11.331183548351698,13.161223429875953,0.01,0.1,0.2,0.3,0.4,0.5,2.92219425,2.92219425,2.92219425,2.92219425,2.92219425,2.92219425,,,,,,,16.649281272318646,36.54996768379646,42.962651370440035,45.550543065656036,47.081590298552705,48.000619955864074,41.84607915211227,40.952766829599625,40.26577420786876,39.78025363240996,39.37072976270787,39.08353441363034,-0.8995784008064696,-1.484573208467931,-2.0079896153229226,-2.43903842096821,-2.8700872266134976,-3.2395576314523153,,,,,,,True,False,False,False,False,False,-0.838,-0.838,-0.838,-0.838,-0.838,-0.838
312,11.74777778,1.9553624055145036,11.74112224788721,15.46337696567817,17.745035215633443,19.156933292265382,20.182864133019443,0.454452850855233,4.0498186703191505,7.376976248008191,10.095879551287434,12.542259950360483,14.744799472252106,0.01,0.1,0.2,0.3,0.4,0.5,2.92178675,2.92178675,2.92178675,2.92178675,2.92178675,2.92178675,,,,,,,14.157923104458696,26.194349149733355,32.357241862045655,35.20872533914629,36.93694882168393,38.077517175361876,38.991437196843506,37.98998475552339,37.17119497045449,36.57739674686758,36.09979328722983,35.71168759155307,-0.7501263951795537,-1.3843023630432447,-1.9550607341205668,-2.46240150841152,-2.906324685916104,-3.3502478634206874,,,,,,,True,False,False,False,False,False,-0.655,-0.655,-0.655,-0.655,-0.655,-0.655
306,11.32652778,2.2440067012541247,15.631890090949428,19.776170616023,21.08019266256429,21.674573623834917,22.000378177415218,0.26948301692412546,2.5024337718247134,4.641715179311212,6.497332869623898,8.12656881266278,9.571799635250617,0.01,0.1,0.2,0.3,0.4,0.5,2.92066525,2.92066525,2.92066525,2.92066525,2.92066525,2.92066525,,,,,,,13.399695082373277,23.478408823834858,32.33533585996618,36.78499239126703,39.291692138322176,40.8811469959904,26.652966305885293,26.029684033835792,25.475283197997353,25.028478866322438,24.66229673020502,24.357811662168086,-0.9362065415099872,-1.3034457905699104,-1.7012883103848273,-2.037924288689757,-2.313353725484699,-2.5887831622796416,,,,,,,True,False,False,False,False,False,-0.875,-0.875,-0.875,-0.875,-0.875,-0.875
311,11.38888889,2.323265001526375,13.927645403361426,18.023727523588366,20.055250572953717,21.346439447010827,22.435576427269705,0.4829248527412297,4.366728273815654,7.913280946727726,10.965484517406336,13.677940693781936,16.004064191903744,0.01,0.1,0.2,0.3,0.4,0.5,2.9219075,2.9219075,2.9219075,2.9219075,2.9219075,2.9219075,,,,,,,14.897750972886122,29.185654419080723,36.90372380800352,40.53879111677963,42.62343019109085,43.96163717002168,37.507628632622094,36.46881932885874,35.62895356076645,34.98837441809488,34.4786614293312,34.08581905363867,-0.5954932293504079,-1.2779458348032635,-1.895402954022514,-2.4478645870081586,-2.967828476877001,-3.422796880512238,,,,,,,True,False,False,False,False,False,-0.498,-0.498,-0.498,-0.498,-0.498,-0.498
312,11.34291667,2.2857520242984597,13.527568958204814,17.756447354813215,20.021051885466328,21.452656356290618,22.783294941491853,0.4767082724852455,4.255509391781566,7.691644623225015,10.604688440100063,13.199656892745757,15.342000938626228,0.01,0.1,0.2,0.3,0.4,0.5,2.9216029999999997,2.9216029999999997,2.9216029999999997,2.9216029999999997,2.9216029999999997,2.9216029999999997,,,,,,,15.478783707498906,29.87912108153153,37.118042438017724,40.53099072270799,42.51955080603936,43.79347766078933,37.53081108678553,36.432116746770724,35.53119939297383,34.84324595536568,34.28816459482167,33.86915485141574,-1.2573625760840763,-1.9271423260619946,-2.5386803586505287,-3.091976673849678,-3.6161521303541364,-4.111206728163902,,,,,,,True,False,False,False,False,False,-1.17,-1.17,-1.17,-1.17,-1.17,-1.17
