site_spp,A(Const0.01),A(Const0.1),A(Const0.2),A(Const0.3),A(Const0.4),A(Const0.5),E(Const0.01),E(Const0.1),E(Const0.2),E(Const0.3),E(Const0.4),E(Const0.5),gs(Const0.01),gs(Const0.1),gs(Const0.2),gs(Const0.3),gs(Const0.4),gs(Const0.5),gb(Const0.01),gb(Const0.1),gb(Const0.2),gb(Const0.3),gb(Const0.4),gb(Const0.5),Ci(Const0.01),Ci(Const0.1),Ci(Const0.2),Ci(Const0.3),Ci(Const0.4),Ci(Const0.5),Tleaf(Const0.01),Tleaf(Const0.1),Tleaf(Const0.2),Tleaf(Const0.3),Tleaf(Const0.4),Tleaf(Const0.5),Pleaf(Const0.01),Pleaf(Const0.1),Pleaf(Const0.2),Pleaf(Const0.3),Pleaf(Const0.4),Pleaf(Const0.5),Rublim(Const0.01),Rublim(Const0.1),Rublim(Const0.2),Rublim(Const0.3),Rublim(Const0.4),Rublim(Const0.5),PPFD,VPD,Patm,Tref,Ps,Tair,CO2,doy,hod,E,gs,gb,Pleaf,Tleaf
E_crebra_HW2,2.323265001526375,13.927645403361426,18.023727523588366,20.055250572953717,21.346439447010827,22.4355764272697,0.4829248527412297,4.366728273815654,7.913280946727727,10.965484517406335,13.677940693781936,16.004064191903744,0.01,0.1,0.2,0.3,0.4,0.5,2.9219075,2.9219075,2.9219075,2.9219075,2.9219075,2.9219075,14.897750972886124,29.185654419080723,36.90372380800353,40.538791116779635,42.623430191090854,43.961637170021675,37.507628632622094,36.46881932885874,35.628953560766455,34.98837441809488,34.4786614293312,34.08581905363867,-0.5954932293504079,-1.2779458348032635,-1.8954029540225141,-2.4478645870081586,-2.9678284768770014,-3.422796880512238,True,False,False,False,False,False,1242.75,4.27305225,101.9375,33.6825,-0.498,35.53,52.192,311,11.38888889,0.607394,0.01450525,2.9219075,-2.375,37.7
E_crebra_HW2,2.28575202429846,13.527568958204816,17.756447354813215,20.021051885466328,21.45265635629061,22.783294941491853,0.4767082724852455,4.255509391781566,7.691644623225014,10.604688440100064,13.199656892745756,15.342000938626228,0.01,0.1,0.2,0.3,0.4,0.5,2.921603,2.921603,2.921603,2.921603,2.921603,2.921603,15.478783707498904,29.87912108153153,37.118042438017724,40.53099072270799,42.519550806039355,43.79347766078933,37.53081108678553,36.43211674677072,35.531199392973825,34.84324595536568,34.28816459482167,33.869154851415736,-1.2573625760840763,-1.9271423260619944,-2.5386803586505287,-3.091976673849678,-3.616152130354136,-4.111206728163902,True,False,False,False,False,False,1883.0,3.75990625,101.8125,32.4775,-1.17,34.13,52.128,312,11.34291667,0.79152,0.0220745,2.9216029999999997,-2.63,34.975
E_crebra_HW2,2.01839050524404,13.691280278029852,16.979390099538932,18.132579321774763,18.668024504356804,19.023238815595988,0.27733285055265283,2.5495196395725737,4.685680789035408,6.508999332308912,8.227557817190025,9.736180907493617,0.01,0.1,0.2,0.3,0.4,0.5,2.92083225,2.92083225,2.92083225,2.92083225,2.92083225,2.92083225,12.459168846936686,22.13185489258241,30.183982224819513,33.99410325279285,36.12924073697891,37.46960777289552,31.022700734194153,30.42373141058457,29.91410286533876,29.52004447268048,29.179747686540654,28.905810600858963,-0.4628394516595162,-0.8897523232332271,-1.2509862914879055,-1.5793808080830676,-1.8749358730187136,-2.1376514862948435,True,False,False,False,False,False,698.75,2.53781725,100.3425,31.615,-0.43,30.01,44.351385,306,12.69986111,2.897853,0.11819849999999998,2.92083225,-2.262,31.145
E_crebra_HW2,2.3037256211524717,12.322787377031482,15.540742883565233,17.130530700337733,18.216394681286605,19.286013660472552,0.4504690647157584,4.0188269706185284,7.196372921672153,9.960556779409627,12.396104926184409,14.394525564036556,0.01,0.1,0.2,0.3,0.4,0.5,2.9218572,2.9218572,2.9218572,2.9218572,2.9218572,2.9218572,14.993291697879512,31.608985589077264,38.79143708380528,41.98601126855712,43.766671376261044,44.87679535772342,41.54419298129103,40.607964432186506,39.88936084442896,39.349132346233866,38.93231740421554,38.63391053521049,-0.5164678480426506,-1.1711463284691561,-1.7276230368316854,-2.2186318971515644,-2.6769068334501185,-3.0369799976846963,True,False,False,False,False,False,918.8,3.9756896,101.84,37.766,-0.451,40.02,51.9384,311,12.68261111,2.3040276,0.0619706,2.9218572,-2.255,37.638000000000005
E_crebra_HW2,2.171916515276488,15.215608544062302,21.425474496661387,24.659867449092086,26.918790888251728,28.47288877698,0.4924523571721279,4.375120977922415,7.888454103989577,10.897046529465673,13.486206353431676,15.841317010001127,0.01,0.1,0.2,0.3,0.4,0.5,2.9221115,2.9221115,2.9221115,2.9221115,2.9221115,2.9221115,13.323366345688667,23.107485110683346,30.011002441661862,33.79147779631429,36.086795970531774,37.64753442672721,39.52388800158066,38.43053237896912,37.553803118690794,36.88900936216765,36.377373500736624,35.9571436862696,-0.7649002645262875,-1.4292021162102988,-2.0618705463855482,-2.5996387120345097,-3.1057734561747092,-3.580274778806145,True,False,False,False,False,False,1574.25,4.016118,101.7175,37.865,-0.67,36.75,48.1123775,312,12.61972222,4.00406225,0.10104475,2.9221115,-2.27,37.6925
E_fibrosa_HW2,2.0372606921612717,11.329752543709969,12.921075479589113,13.425481375142635,13.697976744100352,13.869730547897591,0.2591358083287401,2.391574468935247,4.411554326456732,6.234638234280336,7.844601727154255,9.30830515144936,0.01,0.1,0.2,0.3,0.4,0.5,2.92179575,2.92179575,2.92179575,2.92179575,2.92179575,2.92179575,12.661746532392357,26.473284638360962,34.07671905450681,37.17373918227024,38.8150211746654,39.830733806165846,29.42166097957268,28.885763832187905,28.426619736763865,28.050232756185412,27.746918135781087,27.492880688164217,-0.7804559727532254,-1.2299276457919308,-1.6419433460774109,-1.97904710085644,-2.316150855635469,-2.6157986376612725,False,False,False,False,False,False,426.75,2.5118985,100.33,30.715,-0.743,29.01,44.84751,306,12.56944444,0.33650775,0.01328325,2.92179575,-1.9509999999999998,30.205
E_fibrosa_HW2,2.097929587345975,5.032882483730622,5.221053343771506,5.284822161578694,5.318382023521587,5.336800257089374,0.3825582900767822,3.4320822495853216,6.32931354857455,8.839653355122927,10.930190973488088,12.871859079785994,0.01,0.1,0.2,0.3,0.4,0.5,2.9218416,2.9218416,2.9218416,2.9218416,2.9218416,2.9218416,18.295535364242184,43.65545430933381,47.517379428735076,48.87163028566469,49.56125293703861,49.97966871988296,39.95827113031824,39.26329347611337,38.70429639060543,38.29178596144003,38.00059801505818,37.760331671273406,-0.7812838048029332,-1.3835542432264,-1.9858246816498664,-2.475169412868933,-2.926872241686533,-3.3032912657012004,False,False,False,False,False,False,164.0,3.9337164,101.838,37.28,-0.706,40.02,51.93738,311,12.62561111,0.5341798000000001,0.013455000000000002,2.9218416,-2.4,37.214
E_fibrosa_HW2,2.1648026595479006,12.468605548627446,14.464196681818212,15.203385944882667,15.659906414680586,15.947014243422744,0.4132438785108644,3.7398716235195155,6.875260061781755,9.598287411989883,11.927164755760955,14.058327333402586,0.01,0.1,0.2,0.3,0.4,0.5,2.9220386,2.9220386,2.9220386,2.9220386,2.9220386,2.9220386,13.440384827469211,27.62162714578605,35.88271567525242,39.30095228037671,41.13051737811679,42.27700854998879,37.16853560250628,36.36369124777846,35.705161525677454,35.206315737543896,34.83240806542361,34.52551211888104,-0.8743390811848429,-1.5433908118484287,-2.1752730019195927,-2.732816110805915,-3.216020138507393,-3.6620546256164506,False,False,False,False,False,False,469.8,4.0742502,101.728,37.508,-0.8,36.75,48.117344,312,12.56183333,1.0746066,0.0252866,2.9220386,-2.448,37.836
E_fibrosa_HW2,2.3397609766046807,11.206194169782808,12.219970264878024,12.525578506583194,12.685490516113127,12.784913754947635,0.2143422026758943,1.9966867867762959,3.7146702840785317,5.267332281489043,6.648977616111655,7.9068383565359435,0.01,0.1,0.2,0.3,0.4,0.5,2.9214315,2.9214315,2.9214315,2.9214315,2.9214315,2.9214315,12.389990714669556,31.170144171747197,39.14943958090765,42.17751394438899,43.74988997441987,44.71204183622327,25.07877791622643,24.628921984026114,24.229741066885538,23.896633686913624,23.621867932051483,23.388346312917665,-0.4869383848135269,-0.8373838481352696,-1.1878293114570122,-1.4993363899652281,-1.7719050836599166,-2.0444737773546056,False,False,False,False,False,False,363.5,2.103822,100.2675,28.735,-0.44799999999999995,24.8,49.33161,306,11.68555556,1.39183275,0.065446,2.9214314999999997,-2.35,27.9725
E_fibrosa_HW2,2.493173561871026,11.775606351958695,14.164539598792073,15.337726014795338,16.138453781878074,16.920451176927905,0.3907452348268272,3.497412784286741,6.278470555144298,8.695000102701346,10.82540008670063,12.584289490384315,0.01,0.1,0.2,0.3,0.4,0.5,2.9216175,2.9216175,2.9216175,2.9216175,2.9216175,2.9216175,16.34894741487262,36.92899956069443,44.37329390403836,47.45246064711524,49.12776693576183,50.165252765987034,40.564807509766425,39.748495450513595,39.115583311146885,38.63814555680525,38.26810924358754,38.00016635433288,-0.6288315434964007,-1.243483891467606,-1.819720467690611,-2.2807097286690152,-2.741698989647418,-3.0874409353812218,True,False,False,False,False,False,802.0,3.46531275,101.9325,35.8375,-0.552,39.22,56.368672499999995,311,11.69152778,1.096892,0.03119525,2.9216175,-2.316,36.0375
E_fibrosa_HW2,2.0308253784672035,12.14029463276292,15.845596627979395,17.874940556765768,18.962425320812144,19.81413280263238,0.4203365859978875,3.789715284965399,6.846993573377953,9.38266526694942,11.745171656336689,13.829951935331195,0.01,0.1,0.2,0.3,0.4,0.5,2.9213465,2.9213465,2.9213465,2.9213465,2.9213465,2.9213465,14.168790774440524,26.688793545348066,33.284070433718504,36.3784769150583,38.2366614460135,39.42740545276564,38.35382405259647,37.43852099009166,36.70506253934407,36.167071398490684,35.718855491650245,35.362880422546574,-0.8980978751546922,-1.5649787515469211,-2.194810690361804,-2.7134958164446488,-3.195132004950148,-3.6397192558783,True,False,False,False,False,False,1136.25,3.62063575,101.79,34.4,-0.8240000000000001,36.44,46.72161,312,11.64326389,0.93517325,0.0233355,2.9213465,-2.09,34.6775
E_fibrosa_HW2,2.2158063302795377,10.2260600164779,11.20474732909385,11.516866370691496,11.686303669157205,11.79433431378421,0.2003933563893752,1.8665979747310284,3.4721603117952866,4.921692791895273,6.211553325539081,7.3854807126852675,0.01,0.1,0.2,0.3,0.4,0.5,2.920826833,2.920826833,2.920826833,2.920826833,2.920826833,2.920826833,13.844796637723384,32.2552864022431,39.49234444361615,42.24953876663618,43.68518951012843,44.56539174209247,25.094667348563515,24.673098974296398,24.29908186335544,23.987306592733532,23.73011219936347,23.511589812865658,-0.7317022039090044,-1.0710220390900436,-1.3726396703620782,-1.6742573016341131,-1.9381727289971435,-2.1643859524511697,False,False,False,False,False,False,352.6666667,1.9622161669999998,100.2616667,25.44,-0.6940000000000001,24.81,48.82743167,306,11.29796296,0.9018815,0.045546333,2.920826833,-2.164,26.3
E_fibrosa_HW2,2.343957508584089,12.505580732942644,14.495246955692654,15.193312829519368,15.63237019561667,16.00100111981287,0.3405205558132464,3.0901905424718614,5.615574109456525,7.896965253180344,9.890735607556037,11.564817571443465,0.01,0.1,0.2,0.3,0.4,0.5,2.921585,2.921585,2.921585,2.921585,2.921585,2.921585,14.567440195766954,31.58507345503952,39.92921230014379,43.363768646599695,45.189563386598884,46.319763594072754,36.193962056532136,35.50545146259354,34.950661348887685,34.50798156934105,34.16414352684995,33.90850106657676,-0.9505652118381092,-1.5023043006239285,-2.017260783490693,-2.458652054519348,-2.8632607196289483,-3.2310867788194946,True,False,False,False,False,False,529.5,3.2663005000000003,101.9375,34.1125,-0.877,35.53,52.192,311,11.41291667,1.0997385,0.033638,2.921585,-2.636,34.88
E_fibrosa_HW2,2.337584468935068,14.32372059296316,17.986569107030988,19.68835104815816,20.635691044707187,21.30231690907769,0.3518935212572929,3.1953246727780003,5.807825132429112,7.995114348323233,9.977251256560367,11.752053025781796,0.01,0.1,0.2,0.3,0.4,0.5,2.92114375,2.92114375,2.92114375,2.92114375,2.92114375,2.92114375,14.649930191237672,28.50071755822331,36.868675331659276,40.708809952269284,42.901447186485186,44.29915147977447,35.96240065108905,35.17930238480923,34.53568498248168,34.0530235906699,33.658234738547904,33.33664079469732,-1.072329030933587,-1.6509612784022791,-2.1572644949373854,-2.627403196005698,-3.0252128661404245,-3.3868580208083574,True,False,False,False,False,False,1076.25,3.0194259999999997,101.81,32.745,-1.0,34.13,52.12672,312,11.36673611,1.3649434999999999,0.04600175,2.92114375,-2.29,32.73
E_fibrosa_HW2,2.103010752271536,9.34676639357427,10.154381190437483,10.40947174944009,10.5516734129797,10.643284126672985,0.20928017420915102,1.9457290324010088,3.61318790438002,5.126798603375548,6.469041085996606,7.691285800992702,0.01,0.1,0.2,0.3,0.4,0.5,2.92093675,2.92093675,2.92093675,2.92093675,2.92093675,2.92093675,12.420302599951329,30.48041291907444,37.16931410120181,39.68269120422775,40.98533073596132,41.782314752931974,26.037415197969214,25.60467755759893,25.22415080736889,24.906531914668825,24.64670749243828,24.42665412347923,-0.4948981838085018,-0.8449818380850185,-1.195065492361535,-1.4673527790210477,-1.7396400656805606,-2.0119273523400736,False,False,False,False,False,False,300.5,2.07259625,100.285,29.2525,-0.456,25.87,45.629675,306,12.13854167,1.1721555000000001,0.055901,2.92093675,-1.722,27.4375
E_fibrosa_HW2,1.655851407874412,3.6022553200321603,3.7323766849039046,3.7766697276389856,3.79885272828672,3.8135216849296376,0.2414173409040097,2.163586038046061,3.964237063369055,5.5196982379167245,6.915925765394603,8.00231194247379,0.01,0.1,0.2,0.3,0.4,0.5,2.922297,2.922297,2.922297,2.922297,2.922297,2.922297,18.972814827345218,39.60129763207409,42.371142275518814,43.34019613146676,43.83357072321068,44.13221296152703,40.08865900620797,39.63447049695681,39.272920203012255,39.00587125874569,38.797007663177965,38.661751275709356,-0.3774911486326224,-0.7724026349588468,-1.127822972652449,-1.4437521617134284,-1.7201902021417852,-1.9571370939375201,False,False,False,False,False,False,130.0,2.40054025,101.86,35.655,-0.33799999999999997,39.92,45.531420000000004,311,12.23354167,0.695457,0.0287675,2.922297,-1.946,32.33
E_fibrosa_HW2,2.181877215829163,13.354152566534422,17.372730828726652,19.711986497529768,21.049314512617634,22.058282174735016,0.44765047592700813,3.9970426076878103,7.276016289914223,9.963145425166532,12.425906721727356,14.619919636509952,0.01,0.1,0.2,0.3,0.4,0.5,2.92130925,2.92130925,2.92130925,2.92130925,2.92130925,2.92130925,14.287629511259956,27.29432000492812,34.50572040742006,37.834869276449844,39.83678712463892,41.13401648465261,38.752593778095395,37.77573877642253,36.979324926672675,36.40122195820897,35.92774251221424,35.54759512610081,-0.8901782771647423,-1.631961048812166,-2.2624764047124764,-2.8188134834480443,-3.3380614236012405,-3.8202202251720667,True,False,False,False,False,False,1286.25,3.787156,101.7575,35.2825,-0.816,36.55,49.25063,312,12.19236111,2.03266,0.05594325,2.92130925,-2.211,35.71
E_fibrosa_HW2,2.055244361368461,14.976316893837893,19.78732111824702,21.469590192689928,22.2762489966076,22.708621186844887,0.3345930306568841,3.0924841746947944,5.712658902927218,7.970602081563536,9.943694631055207,11.835405764119127,0.01,0.1,0.2,0.3,0.4,0.5,2.92164075,2.92164075,2.92164075,2.92164075,2.92164075,2.92164075,12.370960515696638,20.528369883094626,28.31390147451472,32.55540752075752,35.02402774284017,36.624148702842994,28.84578452270637,28.08734459249072,27.42416651688724,26.897768340111885,26.471868429830323,26.09078435697319,-0.7387159656069533,-1.2687277248556272,-1.7987394841043014,-2.253035277746022,-2.6694730885842657,-3.0480529166190333,True,False,False,False,False,False,1196.25,2.9410905,100.29,29.2275,-0.6629999999999999,26.91,44.82963,306,12.21736111,0.83077475,0.0282735,2.92164075,-0.9890000000000001,31.22
E_fibrosa_HW2,1.7374895022730017,3.785363748084495,3.925505590360161,3.9751996117612127,4.0031082375641045,4.018976065552,0.28930211299092073,2.589266339844704,4.754026114578483,6.625091722143669,8.17298826752207,9.606748739605305,0.01,0.1,0.2,0.3,0.4,0.5,2.9213240000000003,2.9213240000000003,2.9213240000000003,2.9213240000000003,2.9213240000000003,2.9213240000000003,19.192227551660245,40.83038014401027,43.737473508400925,44.75485909732897,45.272671237201045,45.58698455398035,40.538958721540645,40.00460258547239,39.579338842914865,39.266522759291455,39.04725263454229,38.86722263761415,-2.6483290309335867,-3.1271257938690726,-3.577758041337765,-4.000225773339665,-4.366364474407978,-4.732503175476292,False,False,False,False,False,False,134.25,2.9168865000000004,101.865,35.8075,-2.592,40.44,47.06163,311,12.155625,0.49219075,0.01661775,2.9213240000000003,-3.033,33.845
E_fibrosa_HW2,1.9553823166835365,12.178657856316619,15.46008842494936,16.823878665001892,17.666264237090843,18.371922724749943,0.3678822470247559,3.3213289453325703,6.007738846545102,8.368513668192449,10.446850380914297,12.192915414464998,0.01,0.1,0.2,0.3,0.4,0.5,2.922464,2.922464,2.922464,2.922464,2.922464,2.922464,13.33957412155894,24.619519264485483,31.603537926609317,34.91287597816902,36.76863667347874,37.94444797408711,37.87052269777384,37.102897161758776,36.49102109289457,36.01847819066569,35.649064867993204,35.373681507679755,-1.5673039053054458,-2.1730390530544588,-2.711470295498026,-3.21624958528887,-3.653724969774269,-4.057548401606944,True,False,False,False,False,False,751.5,3.35071,101.76,35.46,-1.5,36.71,44.67264,312,12.09972222,1.0924365,0.032639499999999995,2.9224639999999997,-2.83,33.965
E_moluccana_HW2,2.1166111832335384,13.899093252969847,16.81172160986477,17.714088006078104,18.12089466531395,18.361583367602325,0.28328228082633256,2.633786092070745,4.892075940120202,6.857113538986334,8.697579455957326,10.32879891000841,0.01,0.1,0.2,0.3,0.4,0.5,2.92188275,2.92188275,2.92188275,2.92188275,2.92188275,2.92188275,12.702868715977207,23.58702697217773,32.10481106881637,36.00407579037757,38.147824921824544,39.48694854375304,26.082240010858534,25.467954120651626,24.923806833759944,24.486918386520195,24.105974704988267,23.791458587877038,-8.633293781699662,-8.633293781699662,-8.633293781699662,-8.633293781699662,-8.633293781699662,-8.633293781699662,True,False,False,False,False,False,704.0,2.67310075,100.26,26.4825,,25.18,46.1196,306,11.37555556,-0.84421775,-0.030026,2.92188275,,29.5525
