doy,hod,A(Const0.01),A(Const0.1),A(Const0.2),A(Const0.3),A(Const0.4),A(Const0.5),E(Const0.01),E(Const0.1),E(Const0.2),E(Const0.3),E(Const0.4),E(Const0.5),gs(Const0.01),gs(Const0.1),gs(Const0.2),gs(Const0.3),gs(Const0.4),gs(Const0.5),gb(Const0.01),gb(Const0.1),gb(Const0.2),gb(Const0.3),gb(Const0.4),gb(Const0.5),gmin(Const0.01),gmin(Const0.1),gmin(Const0.2),gmin(Const0.3),gmin(Const0.4),gmin(Const0.5),Ci(Const0.01),Ci(Const0.1),Ci(Const0.2),Ci(Const0.3),Ci(Const0.4),Ci(Const0.5),Tleaf(Const0.01),Tleaf(Const0.1),Tleaf(Const0.2),Tleaf(Const0.3),Tleaf(Const0.4),Tleaf(Const0.5),Pleaf(Const0.01),Pleaf(Const0.1),Pleaf(Const0.2),Pleaf(Const0.3),Pleaf(Const0.4),Pleaf(Const0.5),k(Const0.01),k(Const0.1),k(Const0.2),k(Const0.3),k(Const0.4),k(Const0.5),Rublim(Const0.01),Rublim(Const0.1),Rublim(Const0.2),Rublim(Const0.3),Rublim(Const0.4),Rublim(Const0.5),Ps(Const0.01),Ps(Const0.1),Ps(Const0.2),Ps(Const0.3),Ps(Const0.4),Ps(Const0.5)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[Pa],[Pa],[Pa],[degC],[degC],[degC],[degC],[degC],[degC],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[-],[-],[-],[-],[-],[-],[MPa],[MPa],[MPa],[MPa],[MPa],[MPa]
306,11.37555556,2.1166111832335384,13.899093252969847,16.81172160986477,17.7140880060781,18.120894665313948,18.361583367602325,0.28328228082633256,2.6337860920707454,4.892075940120202,6.857113538986334,8.697579455957325,10.32879891000841,0.01,0.1,0.2,0.3,0.4,0.5,2.92188275,2.92188275,2.92188275,2.92188275,2.92188275,2.92188275,,,,,,,12.702868715977203,23.58702697217773,32.104811068816375,36.00407579037757,38.14782492182455,39.486948543753044,26.082240010858538,25.467954120651623,24.92380683375994,24.486918386520195,24.105974704988263,23.791458587877038,-8.633293781699663,-8.633293781699663,-8.633293781699663,-8.633293781699663,-8.633293781699663,-8.633293781699663,,,,,,,True,False,False,False,False,False,,,,,,
311,11.30861111,2.2229069124323737,5.309380781525263,5.511486113040446,5.588385610314775,5.631749592779751,5.669204367880601,0.25837879574947026,2.3497507811537375,4.345723888927699,6.082963126185502,7.642746370102461,8.930878002648827,0.01,0.1,0.2,0.3,0.4,0.5,2.9212135,2.9212135,2.9212135,2.9212135,2.9212135,2.9212135,,,,,,,19.365867136286518,46.30124448359722,50.37689044525111,51.80197384979945,52.52744437933647,52.96610881251875,35.426739199444455,34.9332481415624,34.5220800475631,34.20842957570089,33.95804783536041,33.778007895225755,-8.633293781699663,-8.633293781699663,-8.633293781699663,-8.633293781699663,-8.633293781699663,-8.633293781699663,,,,,,,False,False,False,False,False,False,,,,,,
312,11.28409722,2.460708982177721,13.252897180832774,15.167156922806797,15.8256013274117,16.206798320240672,16.456592462177994,0.2843432178501416,2.597771144660136,4.747722368529591,6.662335712325628,8.348568878177062,9.878394203653865,0.01,0.1,0.2,0.3,0.4,0.5,2.92102125,2.92102125,2.92102125,2.92102125,2.92102125,2.92102125,,,,,,,14.813921856558878,32.4458365162978,41.43189831701655,45.07964047801688,47.014637051599564,48.21567838193785,33.725452718867146,33.132954274891766,32.64227064907564,32.25154926416417,31.941555940301658,31.68549148791253,-8.633293781699663,-8.633293781699663,-8.633293781699663,-8.633293781699663,-8.633293781699663,-8.633293781699663,,,,,,,True,False,False,False,False,False,,,,,,
306,12.66222222,2.021107413688228,14.014839559464521,17.609441034600504,18.860994208125845,19.49886132281578,19.92151774485498,0.44396254026535653,4.086041784166262,7.571437042158166,10.631030489267447,13.37525750559377,15.77542717905521,0.01,0.1,0.2,0.3,0.4,0.5,2.9211259999999997,2.9211259999999997,2.9211259999999997,2.9211259999999997,2.9211259999999997,2.9211259999999997,,,,,,,12.415594540798999,21.615970826781158,29.659062848815033,33.56467837402096,35.75780249220966,37.149006474765585,30.74869165271706,29.833652519244726,29.04509299601643,28.42017952445198,27.909679718355598,27.502645502788774,-0.9975205405195946,-1.7339656754557433,-2.470410810391892,-3.090575134548649,-3.7107394587054054,-4.292143512602365,,,,,,,True,False,False,False,False,False,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92
311,12.70625,2.3347385403533085,13.347503594904559,16.523308587889876,18.091709433798815,19.305601545943848,20.092077977564426,0.5857329905982175,5.242626735263952,9.573963544611118,13.321613032320426,16.48530200895392,19.39432635390864,0.01,0.1,0.2,0.3,0.4,0.5,2.92162075,2.92162075,2.92162075,2.92162075,2.92162075,2.92162075,,,,,,,14.494892213399893,29.980940717877626,37.92933167952534,41.405817346933176,43.315979944295236,44.57582875461417,40.77281918726581,39.64618720480207,38.754090330625665,38.09269248272667,37.6122800079739,37.22045131645036,-4.200797802463306,-5.601742127506922,-8.633293781699663,-8.633293781699663,-8.633293781699663,-8.633293781699663,,,,,,,True,False,False,False,False,False,-4.063,-4.063,-4.063,-4.063,-4.063,-4.063
312,12.64159722,2.041560262112177,14.626103837247173,18.506602490081683,19.985608769961573,20.87698727577106,21.431352574622537,0.570695579816231,5.177645107534767,9.547485378067213,13.355325867661762,16.640698113753885,19.652814559763627,0.01,0.1,0.2,0.3,0.4,0.5,2.92172775,2.92172775,2.92172775,2.92172775,2.92172775,2.92172775,,,,,,,12.665987603860245,21.329877065675788,29.70955619830957,33.77145283071756,36.05155032196896,37.51717287521554,36.51050420092131,35.402984952089916,34.4880524571167,33.79045040477575,33.26080742101968,32.8240471709399,-2.66149836747135,-3.672109899109988,-4.774595206352139,-6.122077248536988,-8.633293781699663,-8.633293781699663,,,,,,,True,False,False,False,False,False,-2.539,-2.539,-2.539,-2.539,-2.539,-2.539
306,12.05048611,2.178023147876686,14.045793957419296,16.507684088009,17.18109129221677,17.46762217254502,17.61349904244309,0.4257007485028256,3.9713688666425533,7.440650600977036,10.524696160450139,13.310663833410093,15.855090216010527,0.01,0.1,0.2,0.3,0.4,0.5,2.9211515,2.9211515,2.9211515,2.9211515,2.9211515,2.9211515,,,,,,,11.135599377739197,22.761343284978373,31.768759123473316,35.71616391479847,37.84493808256612,39.16823572573866,24.576523580923993,23.688274528033254,22.88666135935323,22.228340394661856,21.67542544137765,21.203156699943182,-0.7767617465497454,-1.4946174654974536,-2.2124731844451615,-2.8505671568431246,-3.4487802559662146,-4.046993355089305,,,,,,,True,False,False,False,False,False,-0.6970000000000001,-0.6970000000000001,-0.6970000000000001,-0.6970000000000001,-0.6970000000000001,-0.6970000000000001
311,12.29798611,2.234338084531177,10.114014911791575,12.602388783525232,14.266076274438035,15.076627807907947,16.056114605101797,0.45033446691627677,4.015106661939659,7.184524027250441,9.770406392075719,12.254009890523273,14.239397867018852,0.01,0.1,0.2,0.3,0.4,0.5,2.92175975,2.92175975,2.92175975,2.92175975,2.92175975,2.92175975,,,,,,,16.718304973654476,35.841892699224275,41.870139576053944,44.32167957009198,45.79804949063195,46.67941713584557,41.7312349511648,40.77003424591592,40.029416981606055,39.50483552825811,39.06032053406921,38.748874968258136,-2.002491866055774,-2.7129349284461908,-3.4233779908366073,-3.9984985651526586,-4.641280383505893,-5.250231579840536,,,,,,,True,False,False,False,False,False,-1.901,-1.901,-1.901,-1.901,-1.901,-1.901
312,12.25354167,2.2684556962153506,13.36343003555797,18.353188447249366,21.394538439815268,23.650424242298158,25.306602432722286,0.6530320470654961,5.7961164181233755,10.453048106718166,14.428439619987895,17.897518611265337,21.037854013689117,0.01,0.1,0.2,0.3,0.4,0.5,2.92185325,2.92185325,2.92185325,2.92185325,2.92185325,2.92185325,,,,,,,15.236936120758322,29.62337437011807,36.07977324758656,39.16655828697054,41.00895112359371,42.26661537436813,40.10048275220765,38.66125126425775,37.506184424415565,36.632568475601055,35.95072446796341,35.393265615152096,-3.255600346273861,-4.475283393483837,-6.027607271751078,-8.633293781699663,-8.633293781699663,-8.633293781699663,,,,,,,True,False,False,False,False,False,-3.117,-3.117,-3.117,-3.117,-3.117,-3.117
