E_crebra_HW2,E_fibrosa_HW2,E_moluccana_HW2,E_sideroxylon_HW2,E_tereticornis_HW2,mean,model,variable
1.472071133522375,1.1332917140322794,0.788234472770726,1.434827547280343,1.9231054921692692,1.3503060719549986,Const0.01,gs
1.0763622127919625,5.388847287856518,10.299826762653472,2.402568085640414,1.5573611092789148,4.144993091644256,Const0.1,gs
5.844891239900418,16.145173940225362,23.93800587091139,10.219132284641304,7.342357571789512,12.697912181493598,Const0.2,gs
11.405341977980745,26.901500592594207,37.57618497916931,18.035696483642194,15.118585504139109,21.807461907505115,Const0.3,gs
16.965792716061074,37.65782724496306,51.21436408742724,25.852260682643088,22.894813436488704,30.91701163351663,Const0.4,gs
22.526243454141404,48.41415389733191,64.85254319568514,33.66882488164397,30.671041368838292,40.026561359528145,Const0.5,gs
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
6.6768373076308425,3.4531400450375185,1.2179053191049989,6.14818443764546,9.210311829417936,5.3412757877673505,Const0.01,Pleaf
3.236947691505529,1.9809112293679454,1.733668865989298,3.3609096742238713,5.147585872996871,3.092004666816703,Const0.1,Pleaf
2.174195722361788,1.1206553918454574,2.570461649831014,1.4880091057227987,1.6574096042575654,1.8021462948037246,Const0.2,Pleaf
1.4091045824355302,1.0117514909610317,3.393259242588058,1.0477995009134564,1.3367458909051346,1.6397321415606423,Const0.3,Pleaf
1.8379829729441777,1.488837507332915,4.687900693375946,1.6435975206181632,2.055315383731418,2.342726815600524,Const0.4,Pleaf
2.3853669645493003,2.0818903097454085,5.760700775228743,2.256255863232086,3.260014340462748,3.148845650643657,Const0.5,Pleaf
1.976405299457151,1.3687575116290716,0.7415022760228254,1.9482974799299966,1.2643090363504195,1.4598543206778927,Const0.01,E
1.9956601679199077,5.781309764098585,9.200124040035773,3.6164814920516073,1.0286193830896477,4.324438969439104,Const0.1,E
6.9086899771009485,15.233379469426499,18.647252057228616,11.141582545849424,4.142418015600669,11.21466441304123,Const0.2,E
11.8456671030297,23.574817325309912,27.02675409061219,17.81570205496977,7.351507796980389,17.522889674180394,Const0.3,E
16.344895496333532,30.957940358948,34.39224985764754,23.715353059044627,10.210531846766917,23.124194123748122,Const0.4,E
20.290556192016446,37.51275399905698,41.03972691700063,28.92914545805888,12.737996246950342,28.10203576261666,Const0.5,E
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
