doy,hod,A(obs),A(std),A(pmax),E(obs),E(std),E(pmax),gs(obs),gs(std),gs(pmax),gb(obs),gb(std),gb(pmax),Ci(obs),Ci(std),Ci(pmax),Tleaf(obs),Tleaf(std),Tleaf(pmax),Pleaf(obs),Pleaf(std),Pleaf(pmax),Rublim(obs),Rublim(std),Rublim(pmax),Ps(obs),Ps(std),Ps(pmax)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[degC],[degC],[degC],[MPa],[MPa],[MPa],[-],[-],[-],[MPa],[MPa],[MPa]
41,8.233333333,15.286702334321987,15.066486351489674,14.952055366199984,4.636310376319401,3.5253849080648574,3.195505840539367,0.55775,0.3990773013996537,0.35570302387522834,4.64,4.64,4.64,34.16963017358512,32.52377551969887,31.828542843515876,20.687437674589614,20.85040829963473,20.900709088112496,-1.3287526336552815,-1.083371626338916,-0.9852192234123698,False,False,False,-0.2,-0.2,-0.2
41,8.366666667,14.526374369529238,15.185857585014599,15.17693949995345,2.561516735226812,3.8172411027195534,3.8088636737534616,0.2455,0.3872221841612562,0.3858557041163058,4.64,4.64,4.64,29.94010622853677,33.10772192108876,33.053888816197464,20.960643195493553,20.766088251623678,20.767339110005665,-0.7912569506808418,-1.0872216971489226,-1.0872216971489226,False,False,False,-0.15,-0.15,-0.15
41,8.433333333,14.9216910731184,15.149334481895378,15.288630460391209,3.1338455215456222,3.6055817682369398,4.20122745460013,0.348,0.4100256836995512,0.4919907139891385,4.64,4.64,4.64,32.091243094423454,33.03208691587042,33.93127537966427,20.831836671258305,20.759919002457604,20.671608249093122,-0.9392393239148822,-1.0378942394042423,-1.1858766126382827,False,False,False,-0.15,-0.15,-0.15
41,8.566666667,15.23624017197147,15.079005647803402,15.278285453361995,3.707999582550682,3.0302856447555677,3.7057740295349926,0.485,0.3804402669594539,0.4837343431403673,4.64,4.64,4.64,33.79767319594541,32.489450596498735,33.75332166178463,20.761860402461977,20.864270446028023,20.762174830727684,-1.2681262197619878,-1.0748364892857798,-1.2681262197619878,False,False,False,-0.35,-0.35,-0.35
41,8.65,15.293117344353492,15.098783852697771,15.27344767992249,3.754789894242988,2.9370901442623523,3.5148832171501136,0.526,0.39040446426303227,0.4842333218081684,4.64,4.64,4.64,34.18188686825307,32.654371979488296,33.76398592558335,20.775927481475435,20.899072850907405,20.81139810414256,-1.2681262197619878,-1.0748364892857798,-1.219803787142936,False,False,False,-0.35,-0.35,-0.35
41,9.983333333,24.345589848021856,24.175696211434246,23.45412642052615,7.928448209239561,6.855404149728366,5.703283697789191,0.67,0.5594652126225537,0.43948853567907054,4.64,4.64,4.64,32.095445934992796,30.99812692608324,29.361818168987863,24.038269131471672,24.213480893209105,24.411753156074035,-2.2121242599941975,-1.9176670512145586,-1.6232098424349202,False,False,False,-0.2,-0.2,-0.2
41,10.06666667,23.635899650420235,24.092078710833444,23.597627117335527,6.860994626471855,7.088900763181842,6.264368529743516,0.5185,0.545526213058641,0.46261247738891487,4.64,4.64,4.64,30.62690627529993,30.83594556443482,29.729701429268324,24.419117845670023,24.380132289788097,24.519972740492438,-1.9176670512145586,-1.966743252677832,-1.7704384468247394,False,False,False,-0.2,-0.2,-0.2
41,10.23333333,18.2672128492761,24.375672211255228,23.814358533142183,3.3299361934282494,8.126956721602909,7.053134472803746,0.17725,0.5085177159020734,0.42442534834843965,4.64,4.64,4.64,22.894369251876938,31.52930619934776,30.19822347378432,25.07482544544545,24.2485469826779,24.42419422824306,-0.9885667816595624,-2.2217532252765655,-1.9257884788084847,True,False,False,-0.15,-0.15,-0.15
41,10.31666667,23.06149946449575,24.446591488400337,24.02443563064315,5.64422243616473,7.265548011375351,6.497592118295883,0.4025,0.5565979421243938,0.4789090184303699,4.64,4.64,4.64,29.63018451637836,31.720244336865093,30.70608332714055,24.59093127052475,24.31484532019395,24.44421794819189,-1.5311688168510438,-1.975115936553165,-1.7778061055744443,False,False,False,-0.15,-0.15,-0.15
41,10.45,24.097290738790413,23.880396384088836,23.860438385121086,7.280128654015162,6.240929840024482,6.302570174008837,0.6095,0.5052161567117767,0.5061533180915792,4.64,4.64,4.64,31.608437992221084,30.374565121676326,30.357633740275617,24.429754353836955,24.603423882049697,24.594114193094644,-2.234574872143028,-1.9446402764287156,-1.9446402764287156,False,False,False,-0.35,-0.35,-0.35
41,10.56666667,24.30620427492218,23.924147571998624,23.355058106301108,7.770401191061229,6.344139401760099,5.576681834505162,0.6385,0.49640293152382375,0.4189598853451189,4.64,4.64,4.64,32.092409795139915,30.48238991079619,29.263312952648484,24.355055042768942,24.591180936372027,24.725041141870168,-2.3312197373811316,-1.9446402764287156,-1.751350545952508,False,False,False,-0.35,-0.35,-0.35
41,12.93333333,20.38614768712504,21.32044234101885,21.3643111137425,7.054219751703943,8.006305257422781,7.897674024350083,0.384,0.4434619607183819,0.44176136839051194,4.64,4.64,4.64,29.994138048999787,30.727797419271564,30.664426172170483,29.482706457197626,29.32920226951571,29.345250753118865,-1.966743252677832,-2.2612004614574706,-2.2121242599941975,False,False,False,-0.2,-0.2,-0.2
41,13.03333333,22.1426828953303,21.278852505827533,21.26220450405196,9.373187801055954,7.229598937640848,7.3621374105067225,0.6135,0.44121260377636623,0.4474587728626321,4.64,4.64,4.64,32.23206967261504,30.319679006462646,30.403727904476586,28.999935849774214,29.338226602942715,29.317491428092282,-2.6538100731636556,-2.015819454141105,-2.0648956556043783,False,False,False,-0.2,-0.2,-0.2
41,13.16666667,20.981740551875745,21.386950168830595,21.15211665452895,7.839171639213518,8.152066391755833,7.600032469488841,0.4445,0.46027468486869955,0.427250243081238,4.64,4.64,4.64,30.97903792387549,31.04725328946928,30.559739210901913,29.461147766704084,29.412574389200223,29.499872826271552,-2.1230983097872054,-2.2217532252765655,-2.073770852042525,False,False,False,-0.15,-0.15,-0.15
41,13.3,20.09652123883343,21.321687942631293,21.190136555701944,6.998529871290921,8.334795855078509,7.959547287371444,0.3655,0.44842057824142534,0.4283325705941836,4.64,4.64,4.64,29.77148127678482,30.88294165282369,30.563018603413383,29.620800471670066,29.40567468595756,29.464279440555075,-1.9257884788084847,-2.2710806830212458,-2.1724257675318857,False,False,False,-0.15,-0.15,-0.15
41,13.46666667,22.235266085218157,20.850099372878603,21.126407590909523,9.356380253750714,6.506435504562308,7.0135873716941886,0.62725,0.3956724570370547,0.4306000700140724,4.64,4.64,4.64,32.44054511281823,29.728471140055902,30.263482543565576,29.007632448770966,29.463811141125916,29.37993780814932,-2.814444063571652,-1.992962709047768,-2.1379300069049236,False,False,False,-0.35,-0.35,-0.35
41,13.56666667,21.936990848935388,20.805365544452567,21.027605182352044,8.939462434907172,6.581785406035528,7.0135873716941886,0.575,0.39183792048731836,0.42039709466261604,4.64,4.64,4.64,32.01342361438631,29.660121878114392,30.107393217481466,29.089976226588018,29.46965930866474,29.398494666063616,-2.6694767657144958,-2.04128514166682,-2.1379300069049236,False,False,False,-0.35,-0.35,-0.35
41,15.63333333,15.02275034593715,13.462230178753371,14.67601500225466,8.584706565175209,6.0690137209471535,7.720204741699476,0.3985,0.260016030986622,0.3485700565330968,4.64,4.64,4.64,32.420128009121775,30.1535947091783,31.664372357194658,34.0228264708091,34.434390209089074,34.16021616342375,-2.40842906584729,-1.7213622453614663,-2.1630480585309244,True,True,True,-0.2,-0.2,-0.2
41,15.73333333,18.229639539349467,17.400130878962667,17.582485900002876,8.920750987841393,7.395160567264529,7.5416859698444965,0.4285,0.33708804140797816,0.3474012207272359,4.64,4.64,4.64,31.714073735448963,30.240089748556823,30.403955634133595,31.909828814118573,32.15307962821504,32.12859511266418,-2.5065814687738364,-2.0648956556043783,-2.1139718570676513,False,True,True,-0.2,-0.2,-0.2
41,15.86666667,16.20617603945827,18.494730845485876,18.267166240343133,5.814687709003369,8.010605330387557,7.600032469488841,0.24325,0.35430407999833763,0.33427195779849006,4.64,4.64,4.64,28.727503184132104,30.90303098364247,30.53252655584824,32.02641161961912,31.663951064155125,31.729410762355126,-1.5804962745957238,-2.1724257675318857,-2.073770852042525,True,False,False,-0.15,-0.15,-0.15
41,15.95,11.689516630354685,18.717233561183516,18.35425566841223,3.26192911860197,8.521742733786525,7.959547287371444,0.114,0.3409933735997463,0.31528717388424604,4.64,4.64,4.64,23.255251410828787,30.614300079801595,30.083990567005298,32.318519080250645,31.42692760970282,31.515897782417124,-0.9392393239148822,-2.320408140765926,-2.1724257675318857,True,False,False,-0.15,-0.15,-0.15
41,16.1,20.67822414909198,18.488064119202132,18.964631165878572,11.12860882108965,6.8913441370350474,7.363126487486951,0.633,0.3434138842284026,0.37616397685678815,4.64,4.64,4.64,33.10918811026988,29.78298486385962,30.3135931209572,30.599360094316065,31.253083587925623,31.174265418315684,-3.394313255000276,-2.0896075742858717,-2.234574872143028,False,False,False,-0.35,-0.35,-0.35
41,16.21666667,19.957467207522765,19.06481333780395,19.48888430102807,8.890406593062666,7.275025446144214,7.708487200033028,0.44299999999999995,0.3425200835008197,0.37061084854836157,4.64,4.64,4.64,31.334374470655852,29.626228472698948,30.105852241695537,30.52155926833815,30.78014097059585,30.70883676917733,-2.6694767657144958,-2.186252439523976,-2.3312197373811316,False,False,False,-0.35,-0.35,-0.35
57,8.066666667,13.258831788948118,13.39454448599735,13.462900521878996,1.9191685572972674,2.2355878879655124,2.569194164530614,0.344,0.4097910094102674,0.4825907121526047,4.64,4.64,4.64,32.62072415387139,33.55755134889981,34.29702911267048,15.348526012842388,15.298144118313932,15.246085567561254,-0.7857368890045902,-0.8343105779050493,-0.9314579557059672,False,False,False,-0.3,-0.3,-0.3
57,8.183333333,13.091849931694739,13.37987607161027,13.566649581279798,1.5658361471706963,2.147543364273061,3.1530560019824283,0.29375,0.42204252706625456,0.6736178091404472,4.64,4.64,4.64,31.722471852256305,33.78064992513735,35.59642446000575,17.383618597497414,17.29039787672765,17.138413880242496,-0.6885895112036722,-0.8343105779050493,-1.0771790224073443,False,False,False,-0.3,-0.3,-0.3
57,8.333333332999999,13.389825493316192,13.48016409449954,13.647618074568044,1.9807012483644584,2.244094742135926,3.6580522375312126,0.46775,0.5435043239717952,1.0221441401785483,4.64,4.64,4.64,34.25205137161446,34.86426788585454,36.66771473147254,16.580308543183722,16.53918269212187,16.333756303379115,-0.548299703074942,-0.5981296733824363,-0.9469394655348957,False,False,False,-0.05,-0.05,-0.05
57,8.466666667,13.41411468807135,13.454104314775678,13.460674212749073,2.5452762709484777,2.599007452516308,2.6512311278649983,0.4695,0.4810474517919683,0.49247088703199876,4.64,4.64,4.64,34.20609701342299,34.30192307839351,34.36771828809752,16.47543298260165,16.46717631011909,16.45917982449076,-0.6479596436899305,-0.6977896139974247,-0.6977896139974247,False,False,False,-0.05,-0.05,-0.05
57,8.616666667,13.497743360799467,13.41312461544693,13.500386290673234,2.688712034493603,2.144340488922293,2.586173706839528,0.59075,0.4489574293407905,0.562494684920313,4.64,4.64,4.64,35.11523804496972,33.989016596861376,34.90011565404702,16.07017420371127,16.153964809944977,16.085692939672207,-0.9335492325461249,-0.7870743970005267,-0.8847242873642589,False,False,False,-0.25,-0.25,-0.25
57,8.733333333,11.866221233187678,12.639172293085982,12.95243053576574,1.3387786547865852,2.378406497129836,3.7580900140865126,0.1955,0.37467014311711255,0.6565148493362283,4.64,4.64,4.64,29.174198561371412,33.48304538036277,35.69522420240139,22.485700977025072,22.319912473896878,22.119650090343903,-0.5917746162730624,-0.8358993421823928,-1.1776739584554552,False,False,False,-0.25,-0.25,-0.25
57,10.96666667,21.17361191551221,21.05041205850512,20.978917645426375,6.261638430037079,5.436110380411264,5.247905538669517,0.59675,0.49880664647518763,0.48043067933027783,4.64,4.64,4.64,32.050248687081464,30.97407227013455,30.70425020935812,21.609279977425583,21.735273839410905,21.76445222423081,-1.902931733715148,-1.6600632892128526,-1.6114896003123937,False,False,False,-0.3,-0.3,-0.3
57,11.06666667,21.164309624472967,21.167511129833123,20.849475982470473,5.657725410455049,5.239287039210509,4.495617242725111,0.56275,0.5103958800079212,0.4265959815866069,4.64,4.64,4.64,32.06695050181336,31.446232456509943,30.233390976014828,21.518304757782673,21.58309162776296,21.70081967397362,-1.7086369781133117,-1.6114896003123937,-1.4171948447105576,False,False,False,-0.3,-0.3,-0.3
57,11.2,21.320271366770363,21.46334191869122,21.286461093749217,5.782281056708165,5.836983921622833,5.2420433466384,0.60475,0.6111604691070154,0.5370929791747163,4.64,4.64,4.64,32.682547233726076,32.70064973352452,31.956188257599575,21.504240975074577,21.49596614411737,21.587242014207206,-1.495069138917332,-1.495069138917332,-1.3455792279948493,False,False,False,-0.05,-0.05,-0.05
57,11.28333333,21.192058798273912,21.410817270435743,21.233567415841335,5.75824676671989,6.032045904659621,5.437159554964427,0.56075,0.5940103177222469,0.5242059704359029,4.64,4.64,4.64,32.20504650836168,32.480098311819354,31.742610560458683,21.537096395940818,21.49551909779669,21.586398509499563,-1.495069138917332,-1.544899109224826,-1.3954091983023436,False,False,False,-0.05,-0.05,-0.05
57,11.45,21.12008205510135,21.205531003298837,21.161550803497768,5.6001974359056375,5.412974840978441,5.286757414226191,0.54925,0.5255862334161765,0.5137246729480194,4.64,4.64,4.64,31.878019504709247,31.571888257571796,31.401032443122457,21.748024430018376,21.77694779230327,21.796380927715106,-1.6659234102741158,-1.6170984650922497,-1.5682735199103837,False,False,False,-0.25,-0.25,-0.25
57,11.51666667,21.164239673201134,21.26193204265836,20.968174852279027,5.4042057508947,5.264301461810828,4.527913185655397,0.5555,0.5367102433492844,0.4494218565897999,4.64,4.64,4.64,32.069451545036166,31.82369083142327,30.674166718212216,21.548592024544945,21.570344204857715,21.68659421884424,-1.6170984650922497,-1.5682735199103837,-1.3729737391829195,False,False,False,-0.25,-0.25,-0.25
57,13.41666667,24.012505121132325,23.624449207108274,23.223968011968065,8.169691699989787,6.716289002394407,6.17028110154806,0.64925,0.5082679791766582,0.4526522912888422,4.64,4.64,4.64,31.582510763281743,30.06523613796065,29.28674225254085,24.98571387060731,25.22287303495696,25.31671180331701,-2.388668622719738,-2.0000791115160657,-1.8543580448146888,False,False,False,-0.3,-0.3,-0.3
57,13.5,23.769109537987145,23.672467068354273,23.108857096450834,7.605352893748508,6.770674620940433,5.987522394405424,0.58125,0.5053871331511207,0.4296550022362783,4.64,4.64,4.64,31.06454058230506,30.10794429053713,28.99021486493977,24.958314566443516,25.095360524550674,25.22962864533756,-2.2429475560183607,-2.0000791115160657,-1.8057843559142297,False,False,False,-0.3,-0.3,-0.3
57,13.63333333,22.15129980017578,24.1970187688874,23.224807454959592,5.805186399493955,8.362067389383338,6.591729829376138,0.3595,0.5685894758167513,0.41921879618679303,4.64,4.64,4.64,28.291011966243254,31.28499708492448,29.223315584022682,25.341069395867834,24.91684130920031,25.20710621773123,-1.495069138917332,-2.1926887232222505,-1.6943890201473089,False,False,False,-0.05,-0.05,-0.05
57,13.7,23.513070974322307,24.35291281087182,23.51260343877603,6.937960269251074,7.925719576274227,6.401344736004193,0.49125,0.5872264347763086,0.44433906589440086,4.64,4.64,4.64,30.724370327814384,31.721378993795742,29.88647994215444,25.15942393673869,24.996706949640117,25.24967164256747,-1.7940489607622971,-2.043198812299768,-1.6445590498398146,False,False,False,-0.05,-0.05,-0.05
57,13.85,24.085944389927402,23.868078625377464,23.612287717315454,7.849923212526403,6.742962846599135,6.401173808159827,0.64425,0.533840455516939,0.49452115107008493,4.64,4.64,4.64,31.753314022355234,30.580619998233306,30.06831800056344,24.935108526026173,25.116353457077544,25.175419984666615,-2.251822752456509,-1.9588730813653124,-1.8612231910015802,False,False,False,-0.25,-0.25,-0.25
