doy,hod,A(obs),A(std),A(pmax),E(obs),E(std),E(pmax),gs(obs),gs(std),gs(pmax),gb(obs),gb(std),gb(pmax),Ci(obs),Ci(std),Ci(pmax),Tleaf(obs),Tleaf(std),Tleaf(pmax),Pleaf(obs),Pleaf(std),Pleaf(pmax),Rublim(obs),Rublim(std),Rublim(pmax),Ps(obs),Ps(std),Ps(pmax)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[degC],[degC],[degC],[MPa],[MPa],[MPa],[-],[-],[-],[MPa],[MPa],[MPa]
41,16.76666667,16.263501012815322,15.61110013580979,15.701722103977843,7.75375648276061,6.483792965674106,6.552205480672292,0.3185,0.2567656108964457,0.2609197983363354,4.64,4.64,4.64,30.932491310372455,29.357701149143086,29.44280939648563,31.205837771441296,31.414521412054125,31.40275595452724,-3.2408035118471092,-2.7684097423588643,-2.8113546304941592,True,True,True,-0.75,-0.75,-0.75
41,16.91666667,14.035620296641218,15.122395593121245,15.564057583110493,5.4489650667020175,6.281169706822827,6.801333713105101,0.2115,0.24838942359901575,0.27353467611943383,4.64,4.64,4.64,28.716546261089768,29.503358642163544,30.117981296717353,31.982064210127007,31.8409082894697,31.75384385114541,-2.4248506372765046,-2.7254648542235693,-2.897244406764749,True,True,True,-0.75,-0.75,-0.75
57,8.966666667,12.673768190805495,12.58985143526127,12.675441528089435,2.738107498764806,2.185784854299122,2.5874524594507506,0.447,0.34423845281663107,0.4179523981369798,4.64,4.64,4.64,34.31948905200786,33.000629214010736,33.972210847436884,15.405207719008546,15.491726268681633,15.428541036209184,-1.833772134565196,-1.6670177076521568,-1.7920835278369363,False,False,False,-1.0,-1.0,-1.0
57,9.05,12.658084478913675,12.594496700924019,12.724628582425206,2.6176884820925266,2.17841979388794,2.8539328060625957,0.4265,0.3448716295484651,0.4715738212667786,4.64,4.64,4.64,34.13870614906067,33.04103867573567,34.54431697382421,15.459435115517767,15.528457609575959,15.42300152597866,-1.7920835278369363,-1.6670177076521568,-1.8754607412934559,False,False,False,-1.0,-1.0,-1.0
57,9.35,12.643130906228189,12.555278786073048,12.630964946106785,2.8702063334181966,2.341581942525553,2.658671434855695,0.41175,0.32557006736198035,0.37634268540985527,4.64,4.64,4.64,33.81169574988693,32.55106797545695,33.31533590998408,16.599696025286963,16.68200697817327,16.63235430577668,-2.041671961087042,-1.8777316045257617,-1.959701782806402,False,False,False,-1.14,-1.14,-1.14
57,9.433333333,12.681879732858066,12.578782199218429,12.5016120445748,2.8506597129437368,2.2234211599309686,1.9881280636548389,0.45225,0.338853851521484,0.2988400756084051,4.64,4.64,4.64,34.23452146218565,32.77797688755948,31.995867047460784,16.030662027295282,16.128404951420208,16.16595367985378,-2.0861443228960876,-1.8824751586015223,-1.801007492883696,False,False,False,-1.19,-1.19,-1.19
57,9.566666667,12.7321141274266,12.592580402717898,12.680599927112604,3.0479187662981486,2.176004252394401,2.5676154422892874,0.5205,0.35018267310364115,0.4239694907234973,4.64,4.64,4.64,34.91453364044232,33.07019474075037,34.02426821772435,16.044557808625456,16.179317428789137,16.11792646001892,-1.6071190327507423,-1.3479421662505302,-1.4775305995006363,False,False,False,-0.7,-0.7,-0.7
57,9.683333333,12.732215981354416,12.584063044355156,12.788526782902371,3.094980196038109,2.178997718575741,3.4068176604312175,0.5295,0.3501506007856705,0.5936693982839732,4.64,4.64,4.64,34.93423783359792,33.02670263537939,35.301280897408155,16.228021405087812,16.36924859402209,16.181654845693124,-1.6503151771674442,-1.3479421662505302,-1.7367074660008484,False,False,False,-0.7,-0.7,-0.7
57,11.65,18.89038278412943,18.910338769888764,18.673110072430127,4.921692250846879,4.560092804350206,4.033507963368007,0.47525,0.43267310186252367,0.3767228804344942,4.64,4.64,4.64,31.914603016931743,31.278390564398126,30.308873749650907,21.622077468725916,21.679790085765354,21.765074778253425,-2.5424784489456127,-2.4174126287608333,-2.250658201847794,False,False,False,-1.0,-1.0,-1.0
57,11.73333333,18.726025256057707,18.843023146033097,18.554287772056004,4.790447433741854,4.659316318321905,4.033507963368007,0.4415,0.42650682257498584,0.36200803569646334,4.64,4.64,4.64,31.28223773654173,30.995602520011623,29.84034849285164,21.63498974664074,21.655974566322815,21.75725325819209,-2.500789842217353,-2.459101235489093,-2.250658201847794,False,False,False,-1.0,-1.0,-1.0
57,11.86666667,18.794997174598542,18.85522012074249,18.605460924280862,4.900161589805811,4.63411006302874,4.083642553877796,0.45575,0.425532791057092,0.36880695433639804,4.64,4.64,4.64,31.553838048594663,31.05910907428569,30.058885787176106,21.760936606935992,21.803368091926206,21.892315102160826,-2.6731620305482444,-2.5497545018207517,-2.3852111301840946,False,False,False,-1.11,-1.11,-1.11
57,11.95,18.78007645338656,18.885593100514637,18.474232603009863,4.763793525531419,4.6088138028036445,3.783838014713856,0.44299999999999995,0.42521035803123447,0.33935143022853725,4.64,4.64,4.64,31.486226917905803,31.15884684154768,29.53627879643258,21.79706107229612,21.82187524618872,21.956182729396705,-2.689011112262196,-2.648227028147001,-2.3627384393406397,False,False,False,-1.18,-1.18,-1.18
57,12.03333333,18.754044246731645,18.856281890905688,18.561687557143323,4.847195778966211,4.67784043015103,4.054671811900926,0.43925,0.42038091011213385,0.35734564334693386,4.64,4.64,4.64,31.38963218268055,31.040346750810702,29.878108860838893,21.930509023008828,21.95753652537224,22.05823353263404,-2.664589001709432,-2.623654163825393,-2.4189799744051994,False,False,False,-1.15,-1.15,-1.15
57,12.25,18.707930590282114,18.754764628975217,18.890528231620127,4.778289996928662,4.5153423386039275,4.7758491127061395,0.47475,0.4423916593561211,0.47903649886056643,4.64,4.64,4.64,31.83147054986216,31.35018256720499,31.791945866659383,24.709414458316292,24.75123806890372,24.709417674046563,-2.1686689101678684,-2.0822766213344646,-2.1686689101678684,False,False,False,-0.7,-0.7,-0.7
