doy,hod,A(obs),A(std),A(pmax),E(obs),E(std),E(pmax),gs(obs),gs(std),gs(pmax),gb(obs),gb(std),gb(pmax),Ci(obs),Ci(std),Ci(pmax),Tleaf(obs),Tleaf(std),Tleaf(pmax),Pleaf(obs),Pleaf(std),Pleaf(pmax),Rublim(obs),Rublim(std),Rublim(pmax),Ps(obs),Ps(std),Ps(pmax)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[degC],[degC],[degC],[MPa],[MPa],[MPa],[-],[-],[-],[MPa],[MPa],[MPa]
20,8.2,15.550421423370713,16.32186665505725,16.914474969011273,2.468729882674437,2.6300721011088704,3.0098980592234246,0.156,0.1667226214444609,0.19381413035874723,4.64,4.64,4.64,22.97333532535947,23.238675294842444,24.841391102636905,17.089898828883044,17.060837199724837,16.992466143758865,-2.0372801737025026,-2.105726642125325,-2.2198040894966966,True,True,True,-1.33,-1.33,-1.33
20,8.283333333,13.793252442582059,13.117968767959836,13.357528606614064,3.4559792170621044,1.8740129128372058,2.16597856307586,0.3285,0.16781337283953873,0.19615603732892245,4.64,4.64,4.64,31.91996184902638,26.231476007068103,27.82117715123891,15.597834697847748,15.852933282676975,15.804828072450377,-2.0669426061336873,-1.609578959388808,-1.6817942720327363,False,False,False,-1.08,-1.08,-1.08
20,8.383333333,13.049446550533437,14.007887510023927,14.267716451173873,1.9525865346845739,2.423948094111987,2.7394165599965836,0.1282,0.16114888812837258,0.18377802473832003,4.64,4.64,4.64,22.795988028115126,25.11417503546828,26.530384457688967,15.9024755761105,15.824118892450755,15.772176076042387,-1.609578959388808,-1.7540095846766646,-1.8502966682019024,False,False,False,-1.08,-1.08,-1.08
20,8.5,13.969646599676,13.990131675660509,14.113061050978992,2.2381835847353777,2.0479922703265805,2.1608943038811796,0.17475,0.1588866155664399,0.1683984112044362,4.64,4.64,4.64,26.100406492581936,24.82078989226677,25.444808299544427,16.18468212923007,16.21632607266014,16.197516259969913,-1.8336564067601793,-1.7867188951483142,-1.8101876509542465,False,False,False,-1.2,-1.2,-1.2
20,8.583333332999999,12.284736904971256,14.022582157234577,14.2253339112937,1.3915125799959989,2.048933358058095,2.2399460815663024,0.105,0.15781063690177624,0.17372292203579964,4.64,4.64,4.64,20.56730421250707,24.957826455112418,26.00747969784195,16.40909844353068,16.298417185717202,16.266640627144582,-1.575500092894921,-1.7867188951483142,-1.8336564067601793,False,False,False,-1.2,-1.2,-1.2
20,9.916666667000001,9.893235525386418,15.102631428333927,15.74744268109891,2.0437840289694864,3.815798329955222,4.152569957245319,0.07314,0.14186569831162266,0.15606656863457183,4.64,4.64,4.64,17.443535628482124,21.82253192608492,22.67987666109042,26.938295119614377,26.61981834032587,26.560344824456593,-1.7867188951483142,-2.326500278684763,-2.4438440577144256,True,True,True,-1.2,-1.2,-1.2
20,10.0,7.841578307307747,15.059440720298724,15.5612408255217,1.5116665761489403,3.823610185739355,4.084678795636467,0.05325,0.14141144206693268,0.15244669679534473,4.64,4.64,4.64,15.557834173667764,21.76217740998743,22.417240967356992,27.037519218804476,26.620137865365084,26.57398689493975,-1.622437604506786,-2.326500278684763,-2.4203753019084933,True,True,True,-1.2,-1.2,-1.2
20,10.18333333,9.199166433947338,15.620988706155737,15.709439170703936,1.8961124603705517,4.226714216325355,4.267470066616531,0.06652000000000001,0.15575353587343715,0.15798783403374958,4.64,4.64,4.64,16.88216882102934,22.670059886705545,22.760169125452222,27.154984880653316,26.737596677398997,26.7302306920001,-1.609578959388808,-2.307660314946782,-2.3317320858280914,True,True,True,-1.08,-1.08,-1.08
20,10.35,10.58525784165888,13.946620317817532,15.008554473592472,2.3559499922550713,3.4243416297197253,3.948405589936677,0.08195,0.12194518259528761,0.14254076952358685,4.64,4.64,4.64,18.255133078902936,20.47427485209023,21.829182156717874,27.11779393978231,26.926025486270323,26.833294322243734,-2.014464684228228,-2.356697026342342,-2.539220942136536,True,True,True,-1.33,-1.33,-1.33
20,10.4,11.545113594724386,14.051772755419295,14.917234215401571,2.63569045806303,3.405480521698951,3.8199205583914746,0.093975,0.12361176119789384,0.1402910130080921,4.64,4.64,4.64,19.212242147107776,20.571400890029306,21.67091364296353,27.009270229765075,26.87119345333131,26.79759813317308,-2.105726642125325,-2.356697026342342,-2.493589963187988,True,True,True,-1.33,-1.33,-1.33
20,12.6,2.307180821929924,9.880812743439733,11.130284385219081,0.6500754334410477,3.3503484703053292,4.074943931518687,0.01415,0.0743881803384038,0.09090008685400212,9.29,9.29,9.29,13.649901316973004,18.287482881369048,19.850541710993017,30.274404324425667,30.036397744135147,29.973433325573033,-1.5125239157941943,-2.333881536868068,-2.584851921085085,True,True,True,-1.33,-1.33,-1.33
20,12.83333333,1.8807454356640547,10.772469325809464,11.485134703786409,0.5476569230549717,4.108179650295198,4.619945256086746,0.0117,0.09010089768215046,0.10163664625929286,9.29,9.29,9.29,14.063669625898974,20.407597157902778,21.36412062485812,31.062639128683625,30.749659179168635,30.7054498808517,-1.2244306252878567,-2.2835885440654726,-2.4520909402346387,True,True,True,-1.08,-1.08,-1.08
20,12.96666667,2.454935558508436,10.238245225779734,10.925991842038094,0.7413547282131598,3.9888264824278226,4.480498153133986,0.015425,0.08499402442109219,0.09573504857490797,9.29,9.29,9.29,14.303079631553217,20.27048765760411,21.209998408407063,31.44840969106385,31.16331724456622,31.12083581161098,-1.2725741670504758,-2.2354450023028534,-2.4039473984720194,True,True,True,-1.08,-1.08,-1.08
20,13.11666667,4.255894974257121,10.268971776889497,11.1042415641876,1.2368140767209563,3.6230191524636415,4.152569957245319,0.0276,0.08236731834380426,0.09472497050930409,9.29,9.29,9.29,14.963867779403351,19.514383048857887,20.60928242508306,30.814822894121026,30.6048648365036,30.5588651705374,-1.5520313370889884,-2.256094011266965,-2.4438440577144256,True,True,True,-1.2,-1.2,-1.2
20,13.21666667,1.3120423501101037,9.602493189255764,10.744086962993755,0.3996583195722642,3.543861594098882,4.286853828455117,0.008295,0.07525871967127531,0.09145017826773182,9.29,9.29,9.29,14.602758058195754,19.284418902660356,20.807579385194433,31.37267928500242,31.095795964578162,31.031425527917353,-1.3173437790296627,-2.232625255461033,-2.490781569326291,True,True,True,-1.2,-1.2,-1.2
20,15.03333333,1.254274785545303,8.932051090623776,10.03769328260466,0.44016993288649614,3.60847113526972,4.353237999608391,0.0080625,0.06904273280607294,0.08386464389949178,4.64,4.64,4.64,14.913118777826135,18.760722280505824,20.203347325430112,31.980421068746384,31.42024298648308,31.292190065704002,-1.3173437790296627,-2.256094011266965,-2.514250325132224,True,True,True,-1.2,-1.2,-1.2
20,15.16666667,1.3604933872914877,5.224772566171888,8.08454681470958,0.5590598831451424,2.310965096691178,4.549310370838294,0.0092675,0.0393954001957156,0.07942114644576767,4.64,4.64,4.64,16.27283646033735,18.336726938361576,23.070504695709168,35.068827012487894,34.756727385385005,34.369475821216305,-1.3642812906415278,-1.8571251625661118,-2.5846565925500213,True,True,True,-1.2,-1.2,-1.2
