site_spp,A(std),A(therm),A(pmax),E(std),E(therm),E(pmax),gs(std),gs(therm),gs(pmax),gb(std),gb(therm),gb(pmax),Ci(std),Ci(therm),Ci(pmax),Tleaf(std),Tleaf(therm),Tleaf(pmax),Pleaf(std),Pleaf(therm),Pleaf(pmax),k(therm),k(pmax),Rublim(std),Rublim(therm),Rublim(pmax),PPFD,VPD,Patm,Tref,Ps,Tair,CO2,doy,hod,E,gs,gb,Pleaf,Tleaf
E_crebra_HW2,2.4185383640974294,7.525344222475032,7.525344222475032,1.0057456418446402,3.9787165862785336,3.9787165862785336,0.013379384428775641,0.07850733831924875,0.07850733831924875,0.7664025603290154,0.4435138142643072,0.4435138142643072,22.75842477133727,32.46400834960348,32.46400834960348,44.52478952486762,41.12347839299488,41.12347839299488,-1.2779458348032635,-3.7802720547970674,-3.7802720547970674,1.0075564265685188,1.0075564265685188,True,False,False,1242.75,4.27305225,101.9375,33.6825,-0.498,35.53,52.192,311,11.38888889,0.607394,0.01450525,2.9219075,-2.375,37.7
E_crebra_HW2,-0.00820892277151383,1.42413104632553,1.2301995467318505,1e-17,3.577295592768852,3.332897969885384,1e-17,0.046551275622042525,0.041466526919355484,0.8978065486508083,0.4462511640427213,0.4462511640427213,14.478678116241605,41.838311560758974,42.03404231313256,50.51376188494058,49.101615068495065,49.73050661450287,-1.17,-4.402415315110822,-4.111206728163902,0.7923594299145595,0.884514242423899,True,True,True,1883.0,3.75990625,101.8125,32.4775,-1.17,34.13,52.128,312,11.34291667,0.79152,0.0220745,2.9216029999999997,-2.63,34.975
E_crebra_HW2,14.411670980473144,14.615112833739454,14.615112833739454,3.114418156248254,3.1519687741140263,3.1519687741140263,0.13773840657961106,0.14659566341484878,0.14659566341484878,0.4920126000799739,0.4483321000892993,0.4483321000892993,23.765235254934737,24.144790230687843,24.144790230687843,31.36873091446268,31.356558238320765,31.356558238320765,-3.287032294377912,-3.3198717460374274,-3.3198717460374274,0.9797329645439548,0.9797329645439548,False,False,False,698.75,2.53781725,100.3425,31.615,-0.43,30.01,44.351385,306,12.69986111,2.897853,0.11819849999999998,2.92083225,-2.262,31.145
E_crebra_HW2,3.186543209986369,9.840933020068784,9.840933020068784,1.2597373204639255,4.293155195678893,4.293155195678893,0.018934786448973,0.11198343643320408,0.11198343643320408,0.6908561974879058,0.432300131236087,0.432300131236087,24.339877996023997,34.13850767548142,34.13850767548142,46.53177465135434,42.486180972246935,42.486180972246935,-1.3348159485757822,-3.6261906300685514,-3.6261906300685514,1.157261127869892,1.157261127869892,True,False,False,918.8,3.9756896,101.84,37.766,-0.451,40.02,51.9384,311,12.68261111,2.3040276,0.0619706,2.9218572,-2.255,37.638000000000005
E_crebra_HW2,0.5640986484427979,4.037565174269466,4.037565174269466,0.2844615216314133,3.9833275714879774,3.9833275714879774,0.0028218404182804102,0.062125336910278335,0.062125336910278335,0.8414916832401688,0.4393775424980562,0.4393775424980562,16.06446135967741,31.11664047325975,31.11664047325975,50.228954529929275,46.77053521962449,46.77053521962449,-0.8914339505613372,-3.89660899389377,-3.89660899389377,1.0034894678310171,1.0034894678310171,True,False,False,1574.25,4.016118,101.7175,37.865,-0.67,36.75,48.1123775,312,12.61972222,4.00406225,0.10104475,2.9221115,-2.27,37.6925
E_fibrosa_HW2,9.671099090750637,12.498558897535052,12.498558897535052,1.5718229456732054,2.9479914082607515,2.9479914082607515,0.06630452445451628,0.15349869955825968,0.15349869955825968,0.6708957155041229,0.8266126426546482,0.8266126426546482,19.738521968020763,29.933597581658386,29.933597581658386,29.377325338196236,28.028814458412853,28.028814458412853,-2.166326964622568,-3.4772860109854578,-3.4772860109854578,1.0169752798103089,1.0169752798103089,False,False,False,426.75,2.5118985,100.33,30.715,-0.743,29.01,44.84751,306,12.56944444,0.33650775,0.01328325,2.92179575,-1.9509999999999998,30.205
E_fibrosa_HW2,3.484704743238085,5.116453672217374,5.116453672217374,0.6818750031525794,3.0018528511303817,3.0018528511303817,0.01928032668056754,0.11799370939446605,0.11799370939446605,0.6974403900702809,0.7927146972312301,0.7927146972312301,22.41315190613595,44.06307871827864,44.06307871827864,39.354326716344104,37.645307063834885,37.645307063834885,-1.1953447312190666,-2.8515884368836004,-2.8515884368836004,1.3650639532076123,1.3650639532076123,False,False,False,164.0,3.9337164,101.838,37.28,-0.706,40.02,51.93738,311,12.62561111,0.5341798000000001,0.013455000000000002,2.9218416,-2.4,37.214
E_fibrosa_HW2,9.394685926513565,13.362975282583225,13.362975282583225,1.9192489279909224,3.6665355029528928,3.6665355029528928,0.0525624609645458,0.11854823810620588,0.11854823810620588,0.4835927375267037,0.8058163879598276,0.8058163879598276,17.408350436322706,27.769150500721842,27.769150500721842,36.967815129967754,35.374626567452566,35.374626567452566,-2.2867816236968577,-3.6620546256164506,-3.6620546256164506,1.1911141029001877,1.1911141029001877,False,False,False,469.8,4.0742502,101.728,37.508,-0.8,36.75,48.117344,312,12.56183333,1.0746066,0.0252866,2.9220386,-2.448,37.836
E_fibrosa_HW2,11.19702621960278,11.955665727897847,11.955665727897847,1.7494117380980414,2.422456146917852,2.422456146917852,0.09954215384810364,0.1504818425381059,0.1504818425381059,0.7265356226959488,0.8458153998179994,0.8458153998179994,29.354287405348053,34.86655802457555,34.86655802457555,24.289949458810984,23.70838426261333,23.70838426261333,-2.2002273166087134,-2.9011182432521987,-2.9011182432521987,0.9607405551166914,0.9607405551166914,False,False,False,363.5,2.103822,100.2675,28.735,-0.44799999999999995,24.8,49.33161,306,11.68555556,1.39183275,0.065446,2.9214314999999997,-2.35,27.9725
E_fibrosa_HW2,5.2702486047183355,11.895580597560597,11.895580597560597,1.3898923959020082,4.554794928724399,4.554794928724399,0.028414194993531632,0.14291843537340151,0.14291843537340151,1.124440246928495,0.7970727931727052,0.7970727931727052,25.99720102290907,40.86517112461426,40.86517112461426,43.154346043417924,40.19942159762196,40.19942159762196,-1.5508100654532089,-3.932587913841629,-3.932587913841629,1.2169931593206036,1.2169931593206036,False,False,False,802.0,3.46531275,101.9325,35.8375,-0.552,39.22,56.368672499999995,311,11.69152778,1.096892,0.03119525,2.9216175,-2.316,36.0375
E_fibrosa_HW2,1.9750567169055613,9.495586069665833,9.495586069665833,0.6056715621896357,4.259603650064731,4.259603650064731,0.010099489242959236,0.10270430732583156,0.10270430732583156,1.2903714214713282,0.8077960369216749,0.8077960369216749,15.226203742768025,29.51655154899325,29.51655154899325,42.972510447033635,39.87958428643399,39.87958428643399,-1.3056361885054988,-4.232502257115836,-4.232502257115836,1.0897120542462475,1.0897120542462475,True,False,False,1136.25,3.62063575,101.79,34.4,-0.8240000000000001,36.44,46.72161,312,11.64326389,0.93517325,0.0233355,2.9213465,-2.09,34.6775
E_fibrosa_HW2,8.947948802737693,10.968541993911153,10.968541993911153,1.105732463719389,2.3030114671059287,2.3030114671059287,0.06159407907509619,0.15292941943277505,0.15292941943277505,0.5592559650002121,0.8457058478723732,0.8457058478723732,24.185650770338146,35.737497338212144,35.737497338212144,25.096661258301268,23.846503505178394,23.846503505178394,-1.8250661172701304,-3.0315366423582697,-3.0315366423582697,0.9539666976584048,0.9539666976584048,False,False,False,352.6666667,1.9622161669999998,100.2616667,25.44,-0.6940000000000001,24.81,48.82743167,306,11.29796296,0.9018815,0.045546333,2.920826833,-2.164,26.3
E_fibrosa_HW2,7.702481369157367,13.470055464413129,13.470055464413129,1.362946594560448,3.480592649341105,3.480592649341105,0.03765739500739068,0.13170728966600506,0.13170728966600506,0.9317864595066164,0.8132973470792103,0.8132973470792103,18.27329830303853,33.4908129838015,33.4908129838015,37.163247881297224,35.10385587294622,35.10385587294622,-1.943695571652584,-3.6724780498481504,-3.6724780498481504,1.1573210568063783,1.1573210568063783,False,False,False,529.5,3.2663005000000003,101.9375,34.1125,-0.877,35.53,52.192,311,11.41291667,1.0997385,0.033638,2.921585,-2.636,34.88
E_fibrosa_HW2,2.643759536382825,11.949931091031893,11.949931091031893,0.5694488520888935,3.8103725533610207,3.8103725533610207,0.011301696195879651,0.10812468974650652,0.10812468974650652,1.292134666255753,0.8182918691651165,0.8182918691651165,14.414149559893591,31.597449110323858,31.597449110323858,40.36231618649693,37.652957747359096,37.652957747359096,-1.470138701068313,-4.218641876544603,-4.218641876544603,1.0366150739130748,1.0366150739130748,True,False,False,1076.25,3.0194259999999997,101.81,32.745,-1.0,34.13,52.12672,312,11.36673611,1.3649434999999999,0.04600175,2.92114375,-2.29,32.73
E_fibrosa_HW2,9.189336950841867,10.119453458427444,10.119453458427444,1.5160702131988535,2.481233606144774,2.481233606144774,0.08776490646174956,0.16838452045510102,0.16838452045510102,0.7841077329610371,0.8408825942789537,0.8408825942789537,27.477692457921425,34.48535717264285,34.48535717264285,25.15237015732427,24.351861662102422,24.351861662102422,-1.9341309847230697,-2.906585579935616,-2.906585579935616,0.9848724577248104,0.9848724577248104,False,False,False,300.5,2.07259625,100.285,29.2525,-0.456,25.87,45.629675,306,12.13854167,1.1721555000000001,0.055901,2.92093675,-1.722,27.4375
E_fibrosa_HW2,3.0035165189471216,3.7553084229903084,3.7553084229903084,0.6986595047350441,3.2619544190119982,3.2619544190119982,0.030081474883829555,0.2506278480470084,0.2506278480470084,0.5540475287430693,0.7933568899953216,0.7933568899953216,28.89415261880957,42.43882441574302,42.43882441574302,40.20734261974742,38.402882793676206,38.402882793676206,-0.8513849322240916,-2.667977769324724,-2.667977769324724,1.3731371541062811,1.3731371541062811,False,False,False,130.0,2.40054025,101.86,35.655,-0.33799999999999997,39.92,45.531420000000004,311,12.23354167,0.695457,0.0287675,2.922297,-1.946,32.33
E_fibrosa_HW2,1.9126809752280007,9.01667321552168,9.01667321552168,0.6037032580203548,4.39635326130638,4.39635326130638,0.009179718659262913,0.09465533267497324,0.09465533267497324,1.3306910491995256,0.8069888174108379,0.8069888174108379,15.7317199375648,31.1412544362048,31.1412544362048,43.971161312733095,41.01467660074181,41.01467660074181,-1.261069662988454,-4.339468165325263,-4.339468165325263,1.0707937403136971,1.0707937403136971,True,False,False,1286.25,3.787156,101.7575,35.2825,-0.816,36.55,49.25063,312,12.19236111,2.03266,0.05594325,2.92130925,-2.211,35.71
E_fibrosa_HW2,13.77222920863736,13.949533675480945,13.949533675480945,3.2559302672417085,3.5478065420711387,3.5478065420711387,0.09107379085446103,0.1019932176769414,0.1019932176769414,1.1816080038465973,0.8360083654203221,0.8360083654203221,19.42389239044921,20.510769534404236,20.510769534404236,30.860093010783334,31.37396120857557,31.37396120857557,-3.843070555492044,-4.183792400723334,-4.183792400723334,0.8830482372761106,0.8830482372761106,False,False,False,1196.25,2.9410905,100.29,29.2275,-0.6629999999999999,26.91,44.82963,306,12.21736111,0.83077475,0.0282735,2.92164075,-0.9890000000000001,31.22
E_fibrosa_HW2,-0.08951096976035677,3.6678484446729516,3.6678484446729516,1e-17,1.5557963482279578,1.5557963482279578,1e-17,0.06649503502350614,0.06649503502350614,0.7634676849147088,0.7911832354212517,0.7911832354212517,7.205352582422779,37.55078571124759,37.55078571124759,41.30707034463731,39.61520659321492,39.61520659321492,-2.592,-3.746745134138525,-3.746745134138525,1.2813619572895778,1.2813619572895778,True,False,False,134.25,2.9168865000000004,101.865,35.8075,-2.592,40.44,47.06163,311,12.155625,0.49219075,0.01661775,2.9213240000000003,-3.033,33.845
E_fibrosa_HW2,-0.022192405521279324,11.66368553009104,11.66368553009104,1e-17,3.5036429273615592,3.5036429273615592,1e-17,0.10616051208106672,0.10616051208106672,1.1920257676251018,0.8063091978819469,0.8063091978819469,7.418569655269767,24.981372213549342,24.981372213549342,41.486789659576715,38.052655501154035,38.052655501154035,-1.5,-4.326764022828727,-4.326764022828727,1.0773207330695271,1.0773207330695271,True,False,False,751.5,3.35071,101.76,35.46,-1.5,36.71,44.67264,312,12.09972222,1.0924365,0.032639499999999995,2.9224639999999997,-2.83,33.965
E_moluccana_HW2,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,9999.0,9999.0,704.0,2.67310075,100.26,26.4825,,25.18,46.1196,306,11.37555556,-0.84421775,-0.030026,2.92188275,,29.5525
E_moluccana_HW2,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,9999.0,9999.0,172.25,2.634388,101.94,32.645,,35.4,55.0476,311,11.30861111,0.36635650000000003,0.01544,2.9212135,,32.58
E_moluccana_HW2,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,9999.0,9999.0,546.75,2.691837,101.8,31.915,,32.99,54.2594,312,11.28409722,0.8797905,0.03244325,2.92102125,,31.3875
E_moluccana_HW2,9.425926872539854,13.00477074629893,13.00477074629893,2.191240484925783,3.2680298416476483,3.2680298416476483,0.05080651589314585,0.08479573747439009,0.08479573747439009,0.7898798805560056,0.7434187696645198,0.7434187696645198,13.567599017092366,17.766385043245343,17.766385043245343,31.320016700715517,30.10276853887753,30.10276853887753,-2.8967737832496625,-3.9820613505239866,-3.9820613505239866,0.9322634593731376,0.9322634593731376,False,False,False,737.0,4.2853645,100.335,31.37,-0.92,30.01,44.34807,306,12.66222222,0.200272,0.0046134999999999995,2.9211259999999997,-1.021,36.3475
E_moluccana_HW2,-0.07622122209608495,5.221404966575445,5.221404966575445,1e-17,1.5505425467632692,1.5505425467632692,1e-17,0.024494211709425503,0.024494211709425503,1.0030760019023317,0.7167477502092788,0.7167477502092788,7.286136293532512,16.39013563254749,16.39013563254749,43.85592411751738,42.436175437801204,42.436175437801204,-4.063,-5.693607329149126,-5.693607329149126,0.7194846198514665,0.7194846198514665,True,True,True,715.0,5.680103,101.8225,38.065,-4.063,40.02,51.929475,311,12.70625,0.12397675,0.00218725,2.92162075,-2.249,42.0375
E_moluccana_HW2,-0.14827018835244865,9.88338679586644,9.88338679586644,1e-17,2.584442727233144,2.584442727233144,1e-17,0.05040355674251545,0.05040355674251545,0.9285208553426036,0.7312647449145022,0.7312647449145022,5.55788844390621,12.310317503236575,12.310317503236575,38.67937002647346,35.75364673200325,35.75364673200325,-2.539,-4.897093573823488,-4.897093573823488,0.8721809902563681,0.8721809902563681,True,False,False,639.5,5.6810694999999996,101.7125,37.9775,-2.539,36.08,45.363775,312,12.64159722,0.67490175,0.01234075,2.92172775,-2.085,42.0
E_moluccana_HW2,13.468854401168814,13.056448987986837,13.056448987986837,3.0795110449728944,2.897325018882075,2.897325018882075,0.0857845921341188,0.08040463098024804,0.08040463098024804,0.8427102075499923,0.7675798638329343,0.7675798638329343,18.565096875279178,17.608385768432633,17.608385768432633,22.821072602337328,22.940337030629305,22.940337030629305,-4.007112481814431,-3.767827242165197,-3.767827242165197,0.8425781369055639,0.8425781369055639,False,False,False,600.25,4.22017775,100.2875,29.0325,-0.6970000000000001,24.23,45.530525,306,12.05048611,0.8843700000000001,0.02086825,2.9211515,-1.3,35.245
E_moluccana_HW2,-0.036612933484897636,5.383020941129142,5.383020941129142,1e-17,3.3693516597550395,3.3693516597550395,1e-17,0.06687916101002782,0.06687916101002782,1.1877501267409825,0.7176586096004912,0.7176586096004912,10.058832914220345,37.28650706672438,37.28650706672438,47.37289285049297,44.446933590149136,44.446933590149136,-1.901,-4.57361913946871,-4.57361913946871,1.0343267687583362,1.0343267687583362,True,False,False,1068.25,3.83565725,101.86,35.6875,-1.901,39.87,52.55976,311,12.29798611,0.50206475,0.01313725,2.92175975,-1.962,36.53
E_moluccana_HW2,-0.0269151360270114,1.0738689344036525,1.0109425362247435,1e-17,2.3013497405346404,2.172744827975571,1e-17,0.020303725498629663,0.018863384613246745,1.3786556201158964,0.7297031569979802,0.7297031569979802,11.256167978755949,39.66345040410515,39.57604191171215,49.29201997340864,51.780989206000136,52.02203279023818,-3.117,-5.390045678891318,-5.2237252633626845,0.7504245063975671,0.7958787494251842,True,True,True,2071.0,5.36200375,101.7475,35.535,-3.117,36.55,51.5859825,312,12.25354167,0.70796875,0.013396000000000002,2.92185325,-1.546,40.1625
E_moluccana_HW2,5.1352908963634025,6.485714839868069,6.485714839868069,0.7602541251013989,2.0025456989813493,2.0025456989813493,0.03928053179456103,0.13267552457198953,0.13267552457198953,0.6863855808860646,0.7475161439126151,0.7475161439126151,23.316894385732923,35.91572308618035,35.91572308618035,28.22465282418549,27.152088000019823,27.152088000019823,-1.3420502225572577,-2.5038417786843445,-2.5038417786843445,1.0598630487909249,1.0598630487909249,False,False,False,197.25,2.21463175,100.3275,30.6075,-0.6609999999999999,29.01,44.8463925,306,12.54416667,0.5118835,0.02307775,2.9212905,-0.937,28.96
E_moluccana_HW2,-0.12600482856406292,4.61932098567954,4.61932098567954,1e-17,1.4978265078523705,1.4978265078523705,1e-17,0.04654015006028011,0.04654015006028011,0.4071577617591385,0.7189129514472508,0.7189129514472508,6.053214925187598,31.97930177645041,31.97930177645041,39.38711652073818,37.810852103156755,37.810852103156755,-3.033,-4.2712559115315845,-4.2712559115315845,1.0963764312050457,1.0963764312050457,True,False,False,169.25,4.12658725,101.835,37.0975,-3.033,39.49,48.778965,311,12.60013889,0.22558275,0.00539575,2.9214285,-2.9130000000000003,37.725
E_moluccana_HW2,3.2072613855195384,13.602176590714974,13.602176590714974,0.805940922108999,3.6870274672422463,3.6870274672422463,0.013362471042049243,0.08160313844154098,0.08160313844154098,0.9620779617276838,0.7286037797644233,0.7286037797644233,9.808372627542981,19.348315698293906,19.348315698293906,39.79427135053699,36.755015901556604,36.755015901556604,-1.770983419634144,-4.170917098170719,-4.170917098170719,1.0517648478327766,1.0517648478327766,True,False,False,741.75,5.11589075,101.7225,37.265,-1.171,36.77,48.623355,312,12.53013889,1.4189530000000001,0.02940875,2.92226775,-2.39,40.7675
E_moluccana_HW2,-0.15323136907389956,11.528605247110967,11.528605247110967,1e-17,1.7600390018083574,1.7600390018083574,1e-17,0.059598245814005635,0.059598245814005635,0.9884841153717908,0.7642734936428509,0.7642734936428509,5.0189391347630545,16.93693475852474,16.93693475852474,27.738231156954683,25.764018984134797,25.764018984134797,-2.677,-4.742247592649632,-4.742247592649632,0.7040498748815642,0.7040498748815642,True,False,False,576.25,3.034573,100.265,28.875,-2.677,24.94,49.430645,306,11.71777778,0.43392700000000006,0.01508825,2.9208255000000003,-2.8989999999999996,31.3825
E_moluccana_HW2,4.5250967293496345,11.03526206862288,11.03526206862288,0.7696773385197436,3.4054415419374573,3.4054415419374573,0.02011081545894629,0.1453873383665289,0.1453873383665289,0.9178372395317529,0.7199861225831464,0.7199861225831464,19.0366493871685,41.45320587362704,41.45320587362704,41.99145931721594,39.27629310845683,39.27629310845683,-1.4412618740894234,-3.423930129700895,-3.423930129700895,1.2476556169522008,1.2476556169522008,False,False,False,458.0,2.9127355,101.9125,35.94,-0.897,39.39,55.7461375,311,11.72180556,0.9727024999999999,0.034015,2.9218314999999997,-3.18,34.31
E_moluccana_HW2,-0.04970537971890488,2.2873973159731347,2.2873973159731347,1e-17,1.3768610027774306,1.3768610027774306,1e-17,0.02156558223981881,0.02156558223981881,1.2445730353931284,0.730500378535657,0.730500378535657,9.461496634103321,25.57904106573305,25.57904106573305,44.8655792617006,45.7815873868717,45.7815873868717,-4.1,-5.6718455825993805,-5.6718455825993805,0.6699722643432628,0.6699722643432628,True,True,True,1221.75,3.1929865,101.7875,34.405,-4.1,36.44,46.7204625,312,11.6725,1.05261825,0.032729,2.92095075,-3.286,33.63
E_sideroxylon_HW2,11.448624829127006,11.648466075419543,11.648466075419543,1.8097743922167384,1.9358940454366484,1.9358940454366484,0.07264582558071794,0.07303773493603237,0.07303773493603237,0.3665668992638461,0.6510800566056503,0.6510800566056503,17.455855697942766,17.818325899411313,17.818325899411313,24.677732062383274,24.499450976429554,24.499450976429554,-2.6981468597135523,-2.8464216117962016,-2.8464216117962016,0.8599792787894964,0.8599792787894964,False,False,False,503.25,2.97467975,100.28,29.6125,-0.82,24.6,45.426840000000006,306,11.85548611,2.5066580000000003,0.08828775,2.92089725,-1.989,31.4075
E_sideroxylon_HW2,4.844106246087259,8.423652243387814,8.423652243387814,0.9111029900517782,2.6003260625131683,2.6003260625131683,0.026420327480561542,0.11234183154143512,0.11234183154143512,0.7172380235398929,0.6081819893303565,0.6081819893303565,22.381690394031367,38.72644442961398,38.72644442961398,42.40872609979122,40.47689098727833,40.47689098727833,-1.3521230247999818,-2.5871641534079464,-2.5871641534079464,1.3005495200829578,1.3005495200829578,False,False,False,336.5,2.82818475,101.91,36.5475,-0.722,40.56,52.68747,311,11.91048611,1.1251125,0.040454500000000004,2.92187775,-2.138,34.515
E_sideroxylon_HW2,1.6249837939880662,5.5995740572548245,5.5995740572548245,0.5188702973441874,2.8529480684842303,2.8529480684842303,0.007222136049469313,0.04868610258759848,0.04868610258759848,1.0405705356062371,0.620566079285716,0.620566079285716,16.314422724479986,30.374752587575824,30.374752587575824,44.49047052759844,43.00962057140213,43.00962057140213,-1.2098817509473654,-3.11506267738156,-3.11506267738156,1.0584215535502084,1.0584215535502084,True,False,False,1202.75,4.16729375,101.785,34.84,-0.8140000000000001,36.56,52.52106,312,11.84361111,1.49961575,0.03716925,2.92152125,-2.655,36.6325
