doy,hod,A(std),A(therm),A(pmax),E(std),E(therm),E(pmax),gs(std),gs(therm),gs(pmax),gb(std),gb(therm),gb(pmax),gmin(std),gmin(therm),gmin(pmax),Ci(std),Ci(therm),Ci(pmax),Tleaf(std),Tleaf(therm),Tleaf(pmax),Pleaf(std),Pleaf(therm),Pleaf(pmax),k(std),k(therm),k(pmax),Rublim(std),Rublim(therm),Rublim(pmax),Ps(std),Ps(therm),Ps(pmax)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[degC],[degC],[degC],[MPa],[MPa],[MPa],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[-],[-],[-],[MPa],[MPa],[MPa]
306,12.56944444,9.671099090750635,12.498558897535053,12.498558897535053,1.5718229456732054,2.9479914082607515,2.9479914082607515,0.06630452445451628,0.15349869955825968,0.15349869955825968,0.6708957155041229,0.8266126426546482,0.8266126426546482,,,,19.73852196802076,29.933597581658383,29.933597581658383,29.377325338196233,28.028814458412846,28.028814458412846,-2.1663269646225674,-3.4772860109854578,-3.4772860109854578,,1.0169752798103087,1.0169752798103087,False,False,False,-0.743,-0.743,-0.743
311,12.62561111,3.484704743238085,5.116453672217374,5.116453672217374,0.6818750031525794,3.001852851130382,3.001852851130382,0.01928032668056754,0.11799370939446605,0.11799370939446605,0.6974403900702809,0.7927146972312301,0.7927146972312301,,,,22.413151906135948,44.06307871827863,44.06307871827863,39.3543267163441,37.64530706383488,37.64530706383488,-1.1953447312190666,-2.8515884368836,-2.8515884368836,,1.3650639532076123,1.3650639532076123,False,False,False,-0.706,-0.706,-0.706
312,12.56183333,9.394685926513564,13.362975282583225,13.362975282583225,1.9192489279909224,3.6665355029528928,3.6665355029528928,0.052562460964545796,0.11854823810620588,0.11854823810620588,0.48359273752670373,0.8058163879598276,0.8058163879598276,,,,17.408350436322703,27.769150500721842,27.769150500721842,36.96781512996776,35.37462656745257,35.37462656745257,-2.2867816236968577,-3.6620546256164506,-3.6620546256164506,,1.1911141029001877,1.1911141029001877,False,False,False,-0.8,-0.8,-0.8
306,11.68555556,11.19702621960278,11.955665727897847,11.955665727897847,1.7494117380980414,2.4224561469178516,2.4224561469178516,0.09954215384810365,0.1504818425381059,0.1504818425381059,0.7265356226959488,0.8458153998179994,0.8458153998179994,,,,29.354287405348057,34.86655802457555,34.86655802457555,24.289949458810984,23.70838426261333,23.70838426261333,-2.2002273166087134,-2.9011182432521987,-2.9011182432521987,,0.9607405551166914,0.9607405551166914,False,False,False,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995
311,11.69152778,5.270248604718336,11.895580597560595,11.895580597560595,1.3898923959020082,4.554794928724399,4.554794928724399,0.028414194993531632,0.14291843537340151,0.14291843537340151,1.124440246928495,0.7970727931727052,0.7970727931727052,,,,25.99720102290907,40.86517112461426,40.86517112461426,43.15434604341792,40.19942159762196,40.19942159762196,-1.5508100654532087,-3.932587913841629,-3.932587913841629,,1.2169931593206036,1.2169931593206036,False,False,False,-0.552,-0.552,-0.552
312,11.64326389,1.9750567169055615,9.495586069665832,9.495586069665832,0.6056715621896357,4.259603650064731,4.259603650064731,0.010099489242959236,0.10270430732583155,0.10270430732583155,1.2903714214713282,0.8077960369216749,0.8077960369216749,,,,15.226203742768025,29.516551548993252,29.516551548993252,42.97251044703363,39.87958428643399,39.87958428643399,-1.3056361885054988,-4.232502257115837,-4.232502257115837,,1.0897120542462475,1.0897120542462475,True,False,False,-0.8240000000000001,-0.8240000000000001,-0.8240000000000001
306,11.29796296,8.947948802737692,10.968541993911153,10.968541993911153,1.105732463719389,2.3030114671059287,2.3030114671059287,0.06159407907509619,0.15292941943277505,0.15292941943277505,0.5592559650002121,0.8457058478723732,0.8457058478723732,,,,24.185650770338142,35.73749733821214,35.73749733821214,25.096661258301264,23.846503505178394,23.846503505178394,-1.8250661172701306,-3.0315366423582697,-3.0315366423582697,,0.9539666976584047,0.9539666976584047,False,False,False,-0.6940000000000001,-0.6940000000000001,-0.6940000000000001
311,11.41291667,7.702481369157366,13.470055464413129,13.470055464413129,1.362946594560448,3.480592649341105,3.480592649341105,0.03765739500739068,0.13170728966600503,0.13170728966600503,0.9317864595066165,0.8132973470792103,0.8132973470792103,,,,18.27329830303853,33.4908129838015,33.4908129838015,37.16324788129723,35.10385587294622,35.10385587294622,-1.9436955716525837,-3.6724780498481504,-3.6724780498481504,,1.1573210568063785,1.1573210568063785,False,False,False,-0.877,-0.877,-0.877
312,11.36673611,2.643759536382825,11.949931091031893,11.949931091031893,0.5694488520888935,3.8103725533610207,3.8103725533610207,0.011301696195879653,0.10812468974650652,0.10812468974650652,1.292134666255753,0.8182918691651165,0.8182918691651165,,,,14.414149559893593,31.59744911032386,31.59744911032386,40.36231618649693,37.652957747359096,37.652957747359096,-1.4701387010683127,-4.218641876544603,-4.218641876544603,,1.0366150739130748,1.0366150739130748,True,False,False,-1.0,-1.0,-1.0
306,12.13854167,9.189336950841867,10.119453458427445,10.119453458427445,1.5160702131988537,2.481233606144774,2.481233606144774,0.08776490646174956,0.16838452045510102,0.16838452045510102,0.7841077329610371,0.8408825942789537,0.8408825942789537,,,,27.47769245792142,34.48535717264285,34.48535717264285,25.15237015732427,24.35186166210242,24.35186166210242,-1.9341309847230699,-2.9065855799356157,-2.9065855799356157,,0.9848724577248105,0.9848724577248105,False,False,False,-0.456,-0.456,-0.456
311,12.23354167,3.0035165189471216,3.755308422990309,3.755308422990309,0.6986595047350441,3.261954419011998,3.261954419011998,0.030081474883829555,0.2506278480470084,0.2506278480470084,0.5540475287430693,0.7933568899953216,0.7933568899953216,,,,28.89415261880957,42.43882441574302,42.43882441574302,40.20734261974742,38.4028827936762,38.4028827936762,-0.8513849322240916,-2.667977769324724,-2.667977769324724,,1.373137154106281,1.373137154106281,False,False,False,-0.33799999999999997,-0.33799999999999997,-0.33799999999999997
312,12.19236111,1.9126809752280012,9.016673215521681,9.016673215521681,0.6037032580203548,4.39635326130638,4.39635326130638,0.009179718659262913,0.09465533267497325,0.09465533267497325,1.3306910491995256,0.8069888174108379,0.8069888174108379,,,,15.7317199375648,31.141254436204797,31.141254436204797,43.971161312733095,41.01467660074181,41.01467660074181,-1.2610696629884541,-4.339468165325263,-4.339468165325263,,1.0707937403136971,1.0707937403136971,True,False,False,-0.816,-0.816,-0.816
306,12.21736111,13.77222920863736,13.949533675480946,13.949533675480946,3.2559302672417085,3.547806542071139,3.547806542071139,0.09107379085446105,0.1019932176769414,0.1019932176769414,1.1816080038465973,0.8360083654203221,0.8360083654203221,,,,19.423892390449215,20.510769534404236,20.510769534404236,30.860093010783338,31.373961208575565,31.373961208575565,-3.843070555492044,-4.183792400723334,-4.183792400723334,,0.8830482372761106,0.8830482372761106,False,False,False,-0.6629999999999999,-0.6629999999999999,-0.6629999999999999
311,12.155625,-0.08951096976035677,3.667848444672952,3.667848444672952,1e-17,1.5557963482279578,1.5557963482279578,1e-17,0.06649503502350614,0.06649503502350614,0.7634676849147088,0.7911832354212517,0.7911832354212517,,,,7.205352582422779,37.550785711247585,37.550785711247585,41.30707034463731,39.61520659321492,39.61520659321492,-2.592,-3.746745134138525,-3.746745134138525,,1.281361957289578,1.281361957289578,True,False,False,-2.592,-2.592,-2.592
312,12.09972222,-0.022192405521279324,11.66368553009104,11.66368553009104,1e-17,3.5036429273615592,3.5036429273615592,1e-17,0.10616051208106672,0.10616051208106672,1.1920257676251018,0.8063091978819469,0.8063091978819469,,,,7.418569655269767,24.981372213549346,24.981372213549346,41.48678965957671,38.05265550115403,38.05265550115403,-1.5,-4.326764022828727,-4.326764022828727,,1.0773207330695271,1.0773207330695271,True,False,False,-1.5,-1.5,-1.5
