doy,hod,A(std),A(therm),A(pmax),E(std),E(therm),E(pmax),gs(std),gs(therm),gs(pmax),gb(std),gb(therm),gb(pmax),gmin(std),gmin(therm),gmin(pmax),Ci(std),Ci(therm),Ci(pmax),Tleaf(std),Tleaf(therm),Tleaf(pmax),Pleaf(std),Pleaf(therm),Pleaf(pmax),k(std),k(therm),k(pmax),Rublim(std),Rublim(therm),Rublim(pmax),Ps(std),Ps(therm),Ps(pmax)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[degC],[degC],[degC],[MPa],[MPa],[MPa],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[-],[-],[-],[MPa],[MPa],[MPa]
306,11.85548611,11.849175656270178,12.513246910544527,12.513246910544527,2.03687423717726,2.3128394777442383,2.3128394777442383,0.07051156930564695,0.08068906167162802,0.08068906167162802,2.92089725,2.92089725,2.92089725,,,,18.417135844889184,20.372368161597706,20.372368161597706,24.55502003068954,24.48665647700332,24.48665647700332,-2.4263098142286963,-2.6487219423526693,-2.6487219423526693,,1.1723166364317819,1.1723166364317819,False,False,False,-0.82,-0.82,-0.82
311,11.91048611,6.237180035798515,8.013611594126115,8.013611594126115,1.0190313817375756,2.1253675687207125,2.1253675687207125,0.03530825013706231,0.07762200864621764,0.07762200864621764,2.92187775,2.92187775,2.92187775,,,,24.117699027757347,35.737635147758475,35.737635147758475,40.92166890092582,40.64999869437984,40.64999869437984,-1.5033525507519774,-2.3855247854719517,-2.3855247854719517,,1.217532227407385,1.217532227407385,False,False,False,-0.722,-0.722,-0.722
312,11.84361111,9.71706480068654,11.199438132971753,11.199438132971753,2.145393834070645,2.682019619577676,2.682019619577676,0.04767148036682248,0.06019389398350532,0.06019389398350532,2.92152125,2.92152125,2.92152125,,,,19.367604104793838,22.123817414440094,22.123817414440094,38.04555113343062,37.90213759075171,37.90213759075171,-2.4964974415263024,-2.9666070207762982,-2.9666070207762982,,1.0974611510059853,1.0974611510059853,True,False,False,-0.8140000000000001,-0.8140000000000001,-0.8140000000000001
306,12.17208333,7.151516832639725,7.93391318983382,7.93391318983382,1.0565000136066238,1.9108168560052043,1.9108168560052043,0.06021742978189446,0.11336368174372836,0.11336368174372836,2.92068775,2.92068775,2.92068775,,,,26.600904015956775,34.1970199522615,34.1970199522615,25.739138899297377,25.534082474385407,25.534082474385407,-1.3682771738675554,-2.044509642272602,-2.044509642272602,,1.257202639035439,1.257202639035439,False,False,False,-0.562,-0.562,-0.562
311,12.21118056,2.1897040566461063,2.6268314443551377,2.6268314443551377,0.553461632499336,1.7621195311296791,1.7621195311296791,0.02182105110269065,0.07383582750156707,0.07383582750156707,2.92136825,2.92136825,2.92136825,,,,29.379679854185728,39.679182075143885,39.679182075143885,39.91112580760217,39.627804144367715,39.627804144367715,-0.760198333861938,-1.6849947933185565,-1.6849947933185565,,1.2813899784773581,1.2813899784773581,False,False,False,-0.325,-0.325,-0.325
312,12.16805556,10.024240027960518,11.08021644772841,11.08021644772841,2.1132376315685932,2.5461758517799598,2.5461758517799598,0.05483618569659865,0.06693840684772581,0.06693840684772581,2.921519,2.921519,2.921519,,,,19.559478839701473,22.21837791901767,22.21837791901767,36.79819846964725,36.69223086478293,36.69223086478293,-2.414931820647831,-2.789689052613247,-2.789689052613247,,1.1420089536264375,1.1420089536264375,False,False,False,-0.7659999999999999,-0.7659999999999999,-0.7659999999999999
306,11.75805556,19.194632094779813,17.240095902260048,17.240095902260048,3.4653518159168364,2.6453697280211013,2.6453697280211013,0.13074688613036156,0.09762278662992034,0.09762278662992034,2.921008,2.921008,2.921008,,,,25.41494411677882,20.781735066212338,20.781735066212338,25.769713293681303,25.983477322704147,25.983477322704147,-3.468007536644582,-2.6942217159298303,-2.6942217159298303,,1.1630217620737302,1.1630217620737302,False,False,False,-0.605,-0.605,-0.605
311,11.775,7.2301085357172745,10.276265081297035,10.276265081297035,1.1915884878159373,2.2624512241601638,2.2624512241601638,0.03234615050449691,0.06380235379001234,0.06380235379001234,2.92236275,2.92236275,2.92236275,,,,19.589024947579055,29.4281018045114,29.4281018045114,40.23055183220438,39.95365140511922,39.95365140511922,-1.8310784549824044,-2.704626464965735,-2.704626464965735,,1.160831708935627,1.160831708935627,False,False,False,-0.909,-0.909,-0.909
312,11.71127778,11.187667356973696,10.376334104961492,10.376334104961492,3.1440842002357976,2.792583110574782,2.792583110574782,0.07895050776879313,0.06913337135846084,0.06913337135846084,2.9214976000000004,2.9214976000000004,2.9214976000000004,,,,22.24374725824168,20.941298414338963,20.941298414338963,37.58147805060427,37.672894998846324,37.672894998846324,-3.0843547231586026,-2.7721871285410433,-2.7721871285410433,,1.146016821919284,1.146016821919284,False,False,False,-0.561,-0.561,-0.561
306,11.41574074,10.158337632339125,10.705187409389216,10.705187409389216,1.6435347094130792,2.0920690243244437,2.0920690243244437,0.08683249456202866,0.11267870151897338,0.11267870151897338,2.921071,2.921071,2.921071,,,,27.23091636365557,30.61223977948826,30.61223977948826,25.12496196222957,25.01592812396557,25.01592812396557,-1.7785598257064172,-2.145639774870789,-2.145639774870789,,1.2473929637300647,1.2473929637300647,False,False,False,-0.52,-0.52,-0.52
311,11.24208333,5.3759263745053945,6.886534888230117,6.886534888230117,0.7648936666613992,1.837560482466188,1.837560482466188,0.02779802954299144,0.06959872238428676,0.06959872238428676,2.920923,2.920923,2.920923,,,,25.370190324300456,40.35527351422118,40.35527351422118,34.10998627927586,33.85275552066323,33.85275552066323,-1.3194016250270386,-2.172951853327878,-2.172951853327878,,1.2444781993112806,1.2444781993112806,False,False,False,-0.742,-0.742,-0.742
312,11.23,13.188541129436297,13.184180640806185,13.184180640806185,2.5833743329548975,2.577990328949829,2.577990328949829,0.0759863383715242,0.07585535099138009,0.07585535099138009,2.92163675,2.92163675,2.92163675,,,,25.88204730512758,25.85309019750819,25.85309019750819,33.280392661477904,33.281717050128165,33.281717050128165,-2.6498721754533694,-2.6498721754533694,-2.6498721754533694,,1.172087276175991,1.172087276175991,False,False,False,-0.617,-0.617,-0.617
306,12.62118056,3.2862339358523176,6.1503169750818545,6.1503169750818545,0.4417806405792395,1.6696488720390505,1.6696488720390505,0.016248663087790164,0.0639995327214036,0.0639995327214036,2.9213145000000003,2.9213145000000003,2.9213145000000003,,,,12.83846914921867,29.383035664181133,29.383035664181133,28.853889642787877,28.55514797468383,28.55514797468383,-1.485641654075969,-2.456238285488682,-2.456238285488682,,1.2067544976414313,1.2067544976414313,False,False,False,-1.139,-1.139,-1.139
311,12.65851852,4.132673373754303,5.289545829584364,5.289545829584364,0.9113868826299627,1.974750184738743,1.974750184738743,0.0232725047334591,0.05217020970379096,0.05217020970379096,2.921427,2.921427,2.921427,,,,23.349309217954854,35.42775452705815,35.42775452705815,39.846980209854514,39.59720189764425,39.59720189764425,-1.332522816532724,-2.17771737007272,-2.17771737007272,,1.2439575794062925,1.2439575794062925,False,False,False,-0.6409999999999999,-0.6409999999999999,-0.6409999999999999
312,12.59388889,16.019603230446886,11.996219163591817,11.996219163591817,4.282249784006695,2.866830456986431,2.866830456986431,0.09530590495346693,0.06114197183542372,0.06114197183542372,2.9215623330000002,2.9215623330000002,2.9215623330000002,,,,20.39757591129793,16.092605240969906,16.092605240969906,37.81105454372407,38.178784544879825,38.178784544879825,-4.998675764619774,-2.959769522445763,-2.959769522445763,,1.0993212709974458,1.0993212709974458,False,True,True,-0.6659999999999999,-0.6659999999999999,-0.6659999999999999
