doy,hod,A(std),A(therm),A(pmax),E(std),E(therm),E(pmax),gs(std),gs(therm),gs(pmax),gb(std),gb(therm),gb(pmax),gmin(std),gmin(therm),gmin(pmax),Ci(std),Ci(therm),Ci(pmax),Tleaf(std),Tleaf(therm),Tleaf(pmax),Pleaf(std),Pleaf(therm),Pleaf(pmax),k(std),k(therm),k(pmax),Rublim(std),Rublim(therm),Rublim(pmax),Ps(std),Ps(therm),Ps(pmax)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[degC],[degC],[degC],[MPa],[MPa],[MPa],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[-],[-],[-],[MPa],[MPa],[MPa]
306.0,11.37555556,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,,,
311.0,11.30861111,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,,,
312.0,11.28409722,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,,,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,,,
306,12.66222222,10.743534526243119,13.705242144511788,13.705242144511788,2.4302418771869574,3.611339984328187,3.611339984328187,0.05727154076442096,0.08739289789827424,0.08739289789827424,2.9211259999999997,2.9211259999999997,2.9211259999999997,,,,14.28648971529619,18.939386368404314,18.939386368404314,30.238001145141606,29.947589959250916,29.947589959250916,-2.819253242730068,-3.8270202694847977,-3.8270202694847977,,1.105579934897395,1.105579934897395,False,False,False,-0.92,-0.92,-0.92
311,12.70625,-0.11432858364843423,5.811990276472966,5.811990276472966,1e-17,1.398173626536276,1.398173626536276,1e-17,0.024345673835520755,0.024345673835520755,2.92162075,2.92162075,2.92162075,,,,6.23578217647589,13.313989060912894,13.313989060912894,40.92715592194675,40.5634022809942,40.5634022809942,-4.063,-5.647674728328024,-5.647674728328024,,0.6759563367479262,0.6759563367479262,True,True,True,-4.063,-4.063,-4.063
312,12.64159722,-0.1800630699408663,9.385457647228433,9.385457647228433,1e-17,2.4929927931898694,2.4929927931898694,1e-17,0.045459215819607206,0.045459215819607206,2.92172775,2.92172775,2.92172775,,,,4.988644009872043,12.001999825196522,12.001999825196522,36.65823879803291,36.02998230803149,36.02998230803149,-2.539,-4.774595206352139,-4.774595206352139,,0.9086841767770496,0.9086841767770496,True,False,False,-2.539,-2.539,-2.539
306,12.05048611,13.363126383928213,13.85565936623957,13.85565936623957,3.267802372077836,3.5639788490521407,3.5639788490521407,0.0810991684285686,0.08894779646918302,0.08894779646918302,2.9211515,2.9211515,2.9211515,,,,18.96681345973209,20.292622992131843,20.292622992131843,23.85891320688644,23.78673335486164,23.78673335486164,-3.289256762866724,-3.52854200251596,-3.52854200251596,,1.1517636048084514,1.1517636048084514,False,False,False,-0.6970000000000001,-0.6970000000000001,-0.6970000000000001
311,12.29798611,-0.08239972053243982,8.908067039059835,8.908067039059835,1e-17,2.6737321439680257,2.6737321439680257,1e-17,0.06424142247642278,0.06424142247642278,2.92175975,2.92175975,2.92175975,,,,7.474277602788674,29.85089104474071,29.85089104474071,41.862218412601436,41.11528995606592,41.11528995606592,-1.901,-4.133821053227024,-4.133821053227024,,1.0499738537394265,1.0499738537394265,True,False,False,-1.901,-1.901,-1.901
312,12.25354167,-0.10004683637196399,6.664395304575538,6.664395304575538,1e-17,1.9823684647433042,1.9823684647433042,1e-17,0.03138267464244311,0.03138267464244311,2.92185325,2.92185325,2.92185325,,,,6.9268423043030785,17.088938838832313,17.088938838832313,40.294842612977895,39.712509769861654,39.712509769861654,-3.117,-5.001964709324508,-5.001964709324508,,0.8514835144094272,0.8514835144094272,True,True,True,-3.117,-3.117,-3.117
