site_spp,A(std),A(therm),A(pmax),E(std),E(therm),E(pmax),gs(std),gs(therm),gs(pmax),gb(std),gb(therm),gb(pmax),Ci(std),Ci(therm),Ci(pmax),Tleaf(std),Tleaf(therm),Tleaf(pmax),Pleaf(std),Pleaf(therm),Pleaf(pmax),k(therm),k(pmax),Rublim(std),Rublim(therm),Rublim(pmax),PPFD,VPD,Patm,Tref,Ps,Tair,CO2,doy,hod,E,gs,gb,Pleaf,Tleaf
E_crebra_HW2,13.77844248736372,12.886282537761245,12.886282537761245,3.8437843321849967,3.4153739803016334,3.4153739803016334,0.08759171630311037,0.07669865903627544,0.07669865903627544,2.9219075,2.9219075,2.9219075,26.27338006534421,24.633887171137072,24.633887171137072,36.600872203020096,36.711442700570224,36.711442700570224,-3.5852855960962517,-3.19531267869462,-3.19531267869462,1.1565228886530932,1.1565228886530932,False,False,False,1242.75,4.27305225,101.9375,33.6825,-0.498,35.53,52.192,311,11.38888889,0.607394,0.01450525,2.9219075,-2.375,37.7
E_crebra_HW2,3.350368395160458,11.288321784114695,11.288321784114695,0.6278579642380279,2.8854222129664717,2.8854222129664717,0.013307373522763984,0.06521000989119312,0.06521000989119312,2.921603,2.921603,2.921603,11.686084467135386,23.6980037149276,23.6980037149276,37.48463246375599,36.81763001342475,36.81763001342475,-1.6650545978097655,-3.499668695575368,-3.499668695575368,1.0959044978526535,1.0959044978526535,True,True,True,1883.0,3.75990625,101.8125,32.4775,-1.17,34.13,52.128,312,11.34291667,0.79152,0.0220745,2.9216029999999997,-2.63,34.975
E_crebra_HW2,16.088958804775757,15.560243904570134,15.560243904570134,3.604119966786108,3.2254363098593584,3.2254363098593584,0.14724979444184536,0.13011625032449178,0.13011625032449178,2.92083225,2.92083225,2.92083225,26.38093361667435,24.7727318043544,24.7727318043544,30.16565383145369,30.256833720579444,30.256833720579444,-3.287032294377912,-2.9586377777827484,-2.9586377777827484,1.1941916466273128,1.1941916466273128,False,False,False,698.75,2.53781725,100.3425,31.615,-0.43,30.01,44.351385,306,12.69986111,2.897853,0.11819849999999998,2.92083225,-2.262,31.145
E_crebra_HW2,11.709825886766676,11.789624258258106,11.789624258258106,3.2475842917405786,3.3298722426880207,3.3298722426880207,0.07948671071249569,0.08149135562217512,0.08149135562217512,2.9218572,2.9218572,2.9218572,27.760774175403718,28.168715437122092,28.168715437122092,40.79828323158932,40.77777155779678,40.77777155779678,-3.0042460736633707,-3.0697139217060214,-3.0697139217060214,1.1775016292511915,1.1775016292511915,False,False,False,918.8,3.9756896,101.84,37.766,-0.451,40.02,51.9384,311,12.68261111,2.3040276,0.0619706,2.9218572,-2.255,37.638000000000005
E_crebra_HW2,14.852912200340327,13.52094734619585,13.52094734619585,3.8439733124623547,3.4139658234972203,3.4139658234972203,0.08693999389522357,0.07588711938585674,0.07588711938585674,2.9221115,2.9221115,2.9221115,20.096538453616727,18.822331778820555,18.822331778820555,38.571891887000334,38.68916052203002,38.68916052203002,-3.8017087293674825,-3.3904742497535705,-3.3904742497535705,1.119283954868758,1.119283954868758,False,True,True,1574.25,4.016118,101.7175,37.865,-0.67,36.75,48.1123775,312,12.61972222,4.00406225,0.10104475,2.9221115,-2.27,37.6925
E_fibrosa_HW2,10.101767382864029,13.928736956434893,13.928736956434893,1.6513491453386162,9.491044232134945,9.491044232134945,0.0671084890146069,0.5197610966409267,0.5197610966409267,2.92179575,2.92179575,2.92179575,20.66387458485013,39.940258527382774,39.940258527382774,29.065821027856398,27.466019513401562,27.466019513401562,-1.080103754779029,-2.653254610414498,-2.653254610414498,4.88076983682893,4.88076983682893,False,False,False,426.75,2.5118985,100.33,30.715,-0.743,29.01,44.84751,306,12.56944444,0.33650775,0.01328325,2.92179575,-1.9509999999999998,30.205
E_fibrosa_HW2,3.4134098512200435,5.2973315905921545,5.2973315905921545,0.6961221517523472,9.173314389477532,9.173314389477532,0.01839233405444371,0.32006115541081964,0.32006115541081964,2.9218416,2.9218416,2.9218416,22.10382936245386,48.99551416328025,48.99551416328025,39.881423484917995,38.247884148370375,38.247884148370375,-0.8565676096058666,-2.5504532176718664,-2.5504532176718664,4.899111290449053,4.899111290449053,False,False,False,164.0,3.9337164,101.838,37.28,-0.706,40.02,51.93738,311,12.62561111,0.5341798000000001,0.013455000000000002,2.9218416,-2.4,37.214
E_fibrosa_HW2,9.78669485920271,15.454574855149202,15.454574855149202,2.086333582734422,10.494053700449324,10.494053700449324,0.05303348857146165,0.33944631722541785,0.33944631722541785,2.9220386,2.9220386,2.9220386,18.180716888772558,40.060428999954794,40.060428999954794,36.74972050756932,35.05931916602654,35.05931916602654,-1.2088649465166361,-2.9186638137680223,-2.9186638137680223,4.821867092556417,4.821867092556417,False,False,False,469.8,4.0742502,101.728,37.508,-0.8,36.75,48.117344,312,12.56183333,1.0746066,0.0252866,2.9220386,-2.448,37.836
E_fibrosa_HW2,11.231657425537168,12.807978172961919,12.807978172961919,1.9091385542047088,7.967055061751431,7.967055061751431,0.09523293407074944,0.5090422810151481,0.5090422810151481,2.9214315,2.9214315,2.9214315,30.244545958984574,44.729654604083954,44.729654604083954,24.65016552271856,23.379204744648717,23.379204744648717,-0.8373838481352696,-2.0444737773546056,-2.0444737773546056,4.960549823660745,4.960549823660745,False,False,False,363.5,2.103822,100.2675,28.735,-0.44799999999999995,24.8,49.33161,306,11.68555556,1.39183275,0.065446,2.9214314999999997,-2.35,27.9725
E_fibrosa_HW2,10.126467273789931,17.108448421805846,17.108448421805846,2.1694422551097534,13.2737970866056,13.2737970866056,0.059523716405422575,0.5419961392490601,0.5419961392490601,2.9216175,2.9216175,2.9216175,28.59834626883105,50.42188592728339,50.42188592728339,40.08303903506231,37.90303475329803,37.90303475329803,-0.9745734892302036,-3.241104022374023,-3.241104022374023,4.7240375472951985,4.7240375472951985,False,False,False,802.0,3.46531275,101.9325,35.8375,-0.552,39.22,56.368672499999995,311,11.69152778,1.096892,0.03119525,2.9216175,-2.316,36.0375
E_fibrosa_HW2,8.398616219870192,19.609478614741324,19.609478614741324,1.879173500081616,12.741051438720742,12.741051438720742,0.047237332750179516,0.4503864222047823,0.4503864222047823,2.9213465,2.9213465,2.9213465,17.798096727349535,38.78660844358203,38.78660844358203,37.94323388001147,35.546042196686074,35.546042196686074,-1.1944893757734607,-3.417425630414224,-3.417425630414224,4.65637289489351,4.65637289489351,True,False,False,1136.25,3.62063575,101.79,34.4,-0.8240000000000001,36.44,46.72161,312,11.64326389,0.93517325,0.0233355,2.9213465,-2.09,34.6775
E_fibrosa_HW2,9.179623155613957,11.973589967538027,11.973589967538027,1.1924656957405193,9.926041174622352,9.926041174622352,0.06203910294230783,0.7636491513126877,0.7636491513126877,2.920826833,2.920826833,2.920826833,25.108066958231724,45.75304513248564,45.75304513248564,24.83955633876897,23.091079632933248,23.091079632933248,-0.920213223454026,-2.6922168071772306,-2.6922168071772306,4.873202082509691,4.873202082509691,False,False,False,352.6666667,1.9622161669999998,100.2616667,25.44,-0.6940000000000001,24.81,48.82743167,306,11.29796296,0.9018815,0.045546333,2.920826833,-2.164,26.3
E_fibrosa_HW2,9.28696572503664,15.710636590606954,15.710636590606954,1.500993264862638,9.841589767071518,9.841589767071518,0.04593139685421648,0.4024377731390305,0.4024377731390305,2.921585,2.921585,2.921585,19.378341559379407,45.14631326768219,45.14631326768219,35.89261828208897,34.17544756203587,34.17544756203587,-1.1712608473524369,-2.8632607196289483,-2.8632607196289483,4.835644700464746,4.835644700464746,False,False,False,529.5,3.2663005000000003,101.9375,34.1125,-0.877,35.53,52.192,311,11.41291667,1.0997385,0.033638,2.921585,-2.636,34.88
E_fibrosa_HW2,9.481681185429721,20.997075950578157,20.997075950578157,1.48078743150272,10.524812031963727,10.524812031963727,0.04401676236454915,0.4317335653372997,0.4317335653372997,2.92114375,2.92114375,2.92114375,17.144345815562147,43.31752046327197,43.31752046327197,35.6409085341742,33.55640170551402,33.55640170551402,-1.2893161237343462,-3.1337064125408043,-3.1337064125408043,4.760152572855257,4.760152572855257,True,False,False,1076.25,3.0194259999999997,101.81,32.745,-1.0,34.13,52.12672,312,11.36673611,1.3649434999999999,0.04600175,2.92114375,-2.29,32.73
E_fibrosa_HW2,9.118638239601301,10.812741980348155,10.812741980348155,1.6395821671184938,10.643291267990973,10.643291267990973,0.08312844242932657,0.8005688453658186,0.8005688453658186,2.92093675,2.92093675,2.92093675,27.936392712676113,42.955135896412756,42.955135896412756,25.678262368238762,23.96286073281741,23.96286073281741,-0.7671854704680148,-2.5954001094676014,-2.5954001094676014,4.8913749145026575,4.8913749145026575,False,False,False,300.5,2.07259625,100.285,29.2525,-0.456,25.87,45.629675,306,12.13854167,1.1721555000000001,0.055901,2.92093675,-1.722,27.4375
E_fibrosa_HW2,3.0570100397535604,3.835432240806069,3.835432240806069,0.7249429454094097,11.587811329508819,11.587811329508819,0.030838842741758587,0.8976124270058514,0.8976124270058514,2.922297,2.922297,2.922297,29.53441683600225,44.62389863640047,44.62389863640047,39.96750320541962,38.310902878255504,38.310902878255504,-0.4959645945304897,-2.667977769324724,-2.667977769324724,4.877951138306122,4.877951138306122,False,False,False,130.0,2.40054025,101.86,35.655,-0.33799999999999997,39.92,45.531420000000004,311,12.23354167,0.695457,0.0287675,2.922297,-1.946,32.33
E_fibrosa_HW2,9.604270879960124,21.4337286992148,21.4337286992148,2.1503268123818566,12.756891867389625,12.756891867389625,0.05113755104810765,0.416678744752337,0.416678744752337,2.92130925,2.92130925,2.92130925,18.64644943872437,39.98406756508947,39.98406756508947,38.268909110670855,35.868713566532115,35.868713566532115,-1.261069662988454,-3.412239700765983,-3.412239700765983,4.658518531201613,4.658518531201613,True,False,False,1286.25,3.787156,101.7575,35.2825,-0.816,36.55,49.25063,312,12.19236111,2.03266,0.05594325,2.92130925,-2.211,35.71
E_fibrosa_HW2,17.142744783628256,22.71764766846077,22.71764766846077,3.6036513327904154,11.255211612640341,11.255211612640341,0.11849961603830547,0.4685095775241202,0.4685095775241202,2.92164075,2.92164075,2.92164075,21.220821574992254,36.10536091993683,36.10536091993683,27.95346494219907,26.204947028799683,26.204947028799683,-1.3823016732660576,-2.9344789682086025,-2.9344789682086025,4.817781333147002,4.817781333147002,False,False,False,1196.25,2.9410905,100.29,29.2275,-0.6629999999999999,26.91,44.82963,306,12.21736111,0.83077475,0.0282735,2.92164075,-0.9890000000000001,31.22
E_fibrosa_HW2,-0.09794084770763856,3.895267725847244,3.895267725847244,1e-17,3.9139558654343514,3.9139558654343514,1e-17,0.15953658290087347,0.15953658290087347,2.9213240000000003,2.9213240000000003,2.9213240000000003,6.9405629124008215,42.93447826649871,42.93447826649871,40.612515594636406,39.73602499721281,39.73602499721281,-2.592,-3.408770948537005,-3.408770948537005,4.659948300880641,4.659948300880641,True,False,False,134.25,2.9168865000000004,101.865,35.8075,-2.592,40.44,47.06163,311,12.155625,0.49219075,0.01661775,2.9213240000000003,-3.033,33.845
E_fibrosa_HW2,0.9709240068489868,17.608930923330114,17.608930923330114,0.1530121565231144,9.83522610289798,9.83522610289798,0.0041401447220116025,0.37247817931586896,0.37247817931586896,2.922464,2.922464,2.922464,7.128484073707918,36.254430673321814,36.254430673321814,37.93022354056507,35.755013115615135,35.755013115615135,-1.5336519526527232,-3.5191171591633768,-3.5191171591633768,4.612312525851069,4.612312525851069,True,False,False,751.5,3.35071,101.76,35.46,-1.5,36.71,44.67264,312,12.09972222,1.0924365,0.032639499999999995,2.9224639999999997,-2.83,33.965
E_moluccana_HW2,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,9999.0,9999.0,704.0,2.67310075,100.26,26.4825,,25.18,46.1196,306,11.37555556,-0.84421775,-0.030026,2.92188275,,29.5525
E_moluccana_HW2,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,9999.0,9999.0,172.25,2.634388,101.94,32.645,,35.4,55.0476,311,11.30861111,0.36635650000000003,0.01544,2.9212135,,32.58
E_moluccana_HW2,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0.0,9999.0,9999.0,546.75,2.691837,101.8,31.915,,32.99,54.2594,312,11.28409722,0.8797905,0.03244325,2.92102125,,31.3875
E_moluccana_HW2,10.743534526243119,13.705242144511788,13.705242144511788,2.4302418771869574,3.611339984328187,3.611339984328187,0.05727154076442096,0.08739289789827424,0.08739289789827424,2.921126,2.921126,2.921126,14.28648971529619,18.939386368404318,18.939386368404318,30.23800114514161,29.947589959250923,29.947589959250923,-2.8192532427300687,-3.8270202694847977,-3.8270202694847977,1.1055799348973951,1.1055799348973951,False,False,False,737.0,4.2853645,100.335,31.37,-0.92,30.01,44.34807,306,12.66222222,0.200272,0.0046134999999999995,2.9211259999999997,-1.021,36.3475
E_moluccana_HW2,-0.11432858364843425,5.811990276472965,5.811990276472965,1e-17,1.3981736265362756,1.3981736265362756,1e-17,0.024345673835520755,0.024345673835520755,2.92162075,2.92162075,2.92162075,6.235782176475889,13.313989060912895,13.313989060912895,40.92715592194675,40.563402280994204,40.563402280994204,-4.063,-5.647674728328023,-5.647674728328023,0.6759563367479262,0.6759563367479262,True,True,True,715.0,5.680103,101.8225,38.065,-4.063,40.02,51.929475,311,12.70625,0.12397675,0.00218725,2.92162075,-2.249,42.0375
E_moluccana_HW2,-0.1800630699408663,9.385457647228431,9.385457647228431,1e-17,2.492992793189869,2.492992793189869,1e-17,0.045459215819607206,0.045459215819607206,2.92172775,2.92172775,2.92172775,4.9886440098720435,12.001999825196524,12.001999825196524,36.65823879803291,36.02998230803149,36.02998230803149,-2.539,-4.774595206352139,-4.774595206352139,0.9086841767770496,0.9086841767770496,True,False,False,639.5,5.6810694999999996,101.7125,37.9775,-2.539,36.08,45.363775,312,12.64159722,0.67490175,0.01234075,2.92172775,-2.085,42.0
E_moluccana_HW2,13.363126383928213,13.85565936623957,13.85565936623957,3.267802372077836,3.5639788490521407,3.5639788490521407,0.0810991684285686,0.08894779646918302,0.08894779646918302,2.9211515,2.9211515,2.9211515,18.96681345973209,20.292622992131843,20.292622992131843,23.858913206886438,23.786733354861642,23.786733354861642,-3.2892567628667235,-3.5285420025159597,-3.5285420025159597,1.1517636048084514,1.1517636048084514,False,False,False,600.25,4.22017775,100.2875,29.0325,-0.6970000000000001,24.23,45.530525,306,12.05048611,0.8843700000000001,0.02086825,2.9211515,-1.3,35.245
E_moluccana_HW2,-0.08239972053243982,8.908067039059835,8.908067039059835,1e-17,2.6737321439680257,2.6737321439680257,1e-17,0.06424142247642277,0.06424142247642277,2.92175975,2.92175975,2.92175975,7.474277602788674,29.85089104474071,29.85089104474071,41.862218412601436,41.11528995606592,41.11528995606592,-1.901,-4.133821053227024,-4.133821053227024,1.0499738537394263,1.0499738537394263,True,False,False,1068.25,3.83565725,101.86,35.6875,-1.901,39.87,52.55976,311,12.29798611,0.50206475,0.01313725,2.92175975,-1.962,36.53
E_moluccana_HW2,-0.100046836371964,6.664395304575537,6.664395304575537,1e-17,1.982368464743304,1.982368464743304,1e-17,0.03138267464244311,0.03138267464244311,2.92185325,2.92185325,2.92185325,6.926842304303079,17.088938838832313,17.088938838832313,40.2948426129779,39.71250976986165,39.71250976986165,-3.117,-5.001964709324508,-5.001964709324508,0.8514835144094272,0.8514835144094272,True,True,True,2071.0,5.36200375,101.7475,35.535,-3.117,36.55,51.5859825,312,12.25354167,0.70796875,0.013396000000000002,2.92185325,-1.546,40.1625
E_moluccana_HW2,4.997318147522321,6.2778846260365455,6.2778846260365455,0.7854748907835761,2.4211042739204283,2.4211042739204283,0.036653647993387065,0.1210694357591064,0.1210694357591064,2.9212905,2.9212905,2.9212905,23.140097372328164,36.341839788908295,36.341839788908295,28.84836003844693,28.464041590294908,28.464041590294908,-1.2619266669622862,-2.54390355648183,-2.54390355648183,1.2522123533762743,1.2522123533762743,False,False,False,197.25,2.21463175,100.3275,30.6075,-0.6609999999999999,29.01,44.8463925,306,12.54416667,0.5118835,0.02307775,2.9212905,-0.937,28.96
E_moluccana_HW2,-0.12471767333287985,4.335108367442041,4.335108367442041,1e-17,1.3968081683735831,1.3968081683735831,1e-17,0.0360743063567467,0.0360743063567467,2.9214285,2.9214285,2.9214285,6.081908916795503,29.30913315082172,29.30913315082172,39.47537460503674,39.13634321441535,39.13634321441535,-3.033,-4.2712559115315845,-4.2712559115315845,1.0224332035058543,1.0224332035058543,True,False,False,169.25,4.12658725,101.835,37.0975,-3.033,39.49,48.778965,311,12.60013889,0.22558275,0.00539575,2.9214285,-2.9130000000000003,37.725
E_moluccana_HW2,6.597295188105606,13.102861826844421,13.102861826844421,1.4409778127160962,3.4966660940106684,3.4966660940106684,0.027937962936745008,0.07101969615557521,0.07101969615557521,2.92226775,2.92226775,2.92226775,10.56798555803667,18.49787667684239,18.49787667684239,37.3203064274901,36.81181944389113,36.81181944389113,-2.29596891181402,-4.020921243262183,-4.020921243262183,1.0713899600494348,1.0713899600494348,True,False,False,741.75,5.11589075,101.7225,37.265,-1.171,36.77,48.623355,312,12.53013889,1.4189530000000001,0.02940875,2.92226775,-2.39,40.7675
E_moluccana_HW2,-0.13759656637660345,12.77610489382329,12.77610489382329,1e-17,2.0358165993424824,2.0358165993424824,1e-17,0.068396888557373,0.068396888557373,2.9208255000000003,2.9208255000000003,2.9208255000000003,4.43693785779337,19.3433792713966,19.3433792713966,25.572142114909038,25.044337988020832,25.044337988020832,-2.677,-4.472867471869245,-4.472867471869245,0.979206302826208,0.979206302826208,True,False,False,576.25,3.034573,100.265,28.875,-2.677,24.94,49.430645,306,11.71777778,0.43392700000000006,0.01508825,2.9208255000000003,-2.8989999999999996,31.3825
E_moluccana_HW2,6.9951668689261925,10.414045923413052,10.414045923413052,0.9883679051268616,2.720336446949606,2.720336446949606,0.032561939782578715,0.09672706214698314,0.09672706214698314,2.9218315,2.9218315,2.9218315,21.01855986258932,37.96436494129148,37.96436494129148,39.945741842766616,39.51624241428363,39.51624241428363,-1.6745169629848908,-3.0351716482084496,-3.0351716482084496,1.2114515333444908,1.2114515333444908,False,False,False,458.0,2.9127355,101.9125,35.94,-0.897,39.39,55.7461375,311,11.72180556,0.9727024999999999,0.034015,2.9218314999999997,-3.18,34.31
E_moluccana_HW2,-0.11248846083121043,6.668281745983558,6.668281745983558,1e-17,1.3130683596931656,1.3130683596931656,1e-17,0.03509029886269195,0.03509029886269195,2.92095075,2.92095075,2.92095075,6.7806060648251965,16.013051366003868,16.013051366003868,38.73775945546815,38.351142155937474,38.351142155937474,-4.1,-5.5807240995501415,-5.5807240995501415,0.6947184913605363,0.6947184913605363,True,True,True,1221.75,3.1929865,101.7875,34.405,-4.1,36.44,46.7204625,312,11.6725,1.05261825,0.032729,2.92095075,-3.286,33.63
E_sideroxylon_HW2,11.849175656270177,12.513246910544527,12.513246910544527,2.03687423717726,2.3128394777442383,2.3128394777442383,0.07051156930564695,0.08068906167162802,0.08068906167162802,2.92089725,2.92089725,2.92089725,18.417135844889184,20.372368161597702,20.372368161597702,24.55502003068954,24.486656477003322,24.486656477003322,-2.4263098142286963,-2.6487219423526693,-2.6487219423526693,1.172316636431782,1.172316636431782,False,False,False,503.25,2.97467975,100.28,29.6125,-0.82,24.6,45.426840000000006,306,11.85548611,2.5066580000000003,0.08828775,2.92089725,-1.989,31.4075
E_sideroxylon_HW2,6.237180035798515,8.013611594126115,8.013611594126115,1.0190313817375756,2.1253675687207125,2.1253675687207125,0.03530825013706231,0.07762200864621764,0.07762200864621764,2.92187775,2.92187775,2.92187775,24.117699027757354,35.737635147758475,35.737635147758475,40.92166890092582,40.649998694379846,40.649998694379846,-1.5033525507519774,-2.385524785471952,-2.385524785471952,1.217532227407385,1.217532227407385,False,False,False,336.5,2.82818475,101.91,36.5475,-0.722,40.56,52.68747,311,11.91048611,1.1251125,0.040454500000000004,2.92187775,-2.138,34.515
E_sideroxylon_HW2,9.71706480068654,11.199438132971752,11.199438132971752,2.145393834070645,2.6820196195776758,2.6820196195776758,0.047671480366822484,0.060193893983505324,0.060193893983505324,2.92152125,2.92152125,2.92152125,19.36760410479384,22.123817414440094,22.123817414440094,38.04555113343062,37.90213759075171,37.90213759075171,-2.4964974415263024,-2.9666070207762982,-2.9666070207762982,1.0974611510059853,1.0974611510059853,True,False,False,1202.75,4.16729375,101.785,34.84,-0.8140000000000001,36.56,52.52106,312,11.84361111,1.49961575,0.03716925,2.92152125,-2.655,36.6325
E_sideroxylon_HW2,7.151516832639724,7.93391318983382,7.93391318983382,1.0565000136066238,1.9108168560052043,1.9108168560052043,0.06021742978189446,0.11336368174372835,0.11336368174372835,2.92068775,2.92068775,2.92068775,26.60090401595677,34.1970199522615,34.1970199522615,25.739138899297377,25.53408247438541,25.53408247438541,-1.3682771738675554,-2.044509642272602,-2.044509642272602,1.257202639035439,1.257202639035439,False,False,False,240.5,1.8219185000000002,100.29,29.18,-0.562,25.87,45.63195,306,12.17208333,1.37206625,0.07582375,2.92068775,-1.8,26.4575
