doy,hod,A(std),A(therm),A(pmax),E(std),E(therm),E(pmax),gs(std),gs(therm),gs(pmax),gb(std),gb(therm),gb(pmax),gmin(std),gmin(therm),gmin(pmax),Ci(std),Ci(therm),Ci(pmax),Tleaf(std),Tleaf(therm),Tleaf(pmax),Pleaf(std),Pleaf(therm),Pleaf(pmax),k(std),k(therm),k(pmax),Rublim(std),Rublim(therm),Rublim(pmax),Ps(std),Ps(therm),Ps(pmax)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[degC],[degC],[degC],[MPa],[MPa],[MPa],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[-],[-],[-],[MPa],[MPa],[MPa]
306,12.56944444,10.10176738286403,13.928736956434895,13.928736956434895,1.6513491453386162,9.491044232134946,9.491044232134946,0.0671084890146069,0.5197610966409267,0.5197610966409267,2.92179575,2.92179575,2.92179575,,,,20.66387458485013,39.94025852738277,39.94025852738277,29.065821027856398,27.46601951340156,27.46601951340156,-1.080103754779029,-2.653254610414498,-2.653254610414498,,4.88076983682893,4.88076983682893,False,False,False,-0.743,-0.743,-0.743
311,12.62561111,3.4134098512200435,5.2973315905921545,5.2973315905921545,0.6961221517523472,9.173314389477532,9.173314389477532,0.01839233405444371,0.32006115541081964,0.32006115541081964,2.9218416,2.9218416,2.9218416,,,,22.10382936245386,48.99551416328025,48.99551416328025,39.88142348491799,38.247884148370375,38.247884148370375,-0.8565676096058666,-2.5504532176718664,-2.5504532176718664,,4.899111290449053,4.899111290449053,False,False,False,-0.706,-0.706,-0.706
312,12.56183333,9.78669485920271,15.454574855149202,15.454574855149202,2.086333582734422,10.494053700449324,10.494053700449324,0.053033488571461646,0.33944631722541785,0.33944631722541785,2.9220386,2.9220386,2.9220386,,,,18.18071688877256,40.0604289999548,40.0604289999548,36.74972050756932,35.05931916602654,35.05931916602654,-1.208864946516636,-2.9186638137680223,-2.9186638137680223,,4.821867092556417,4.821867092556417,False,False,False,-0.8,-0.8,-0.8
306,11.68555556,11.23165742553717,12.807978172961919,12.807978172961919,1.9091385542047086,7.967055061751431,7.967055061751431,0.09523293407074944,0.5090422810151481,0.5090422810151481,2.9214314999999997,2.9214314999999997,2.9214314999999997,,,,30.244545958984578,44.729654604083954,44.729654604083954,24.65016552271856,23.37920474464872,23.37920474464872,-0.8373838481352696,-2.0444737773546056,-2.0444737773546056,,4.960549823660745,4.960549823660745,False,False,False,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995
311,11.69152778,10.126467273789933,17.108448421805846,17.108448421805846,2.169442255109753,13.273797086605601,13.273797086605601,0.05952371640542257,0.5419961392490601,0.5419961392490601,2.9216175,2.9216175,2.9216175,,,,28.598346268831058,50.42188592728339,50.42188592728339,40.083039035062306,37.90303475329803,37.90303475329803,-0.9745734892302036,-3.241104022374023,-3.241104022374023,,4.724037547295198,4.724037547295198,False,False,False,-0.552,-0.552,-0.552
312,11.64326389,8.398616219870192,19.609478614741324,19.609478614741324,1.8791735000816159,12.741051438720739,12.741051438720739,0.047237332750179516,0.45038642220478226,0.45038642220478226,2.9213465,2.9213465,2.9213465,,,,17.798096727349535,38.78660844358203,38.78660844358203,37.94323388001147,35.54604219668607,35.54604219668607,-1.1944893757734607,-3.4174256304142236,-3.4174256304142236,,4.65637289489351,4.65637289489351,True,False,False,-0.8240000000000001,-0.8240000000000001,-0.8240000000000001
306,11.29796296,9.179623155613955,11.973589967538029,11.973589967538029,1.1924656957405193,9.926041174622352,9.926041174622352,0.06203910294230782,0.7636491513126877,0.7636491513126877,2.920826833,2.920826833,2.920826833,,,,25.108066958231724,45.75304513248564,45.75304513248564,24.839556338768972,23.091079632933255,23.091079632933255,-0.9202132234540261,-2.6922168071772306,-2.6922168071772306,,4.87320208250969,4.87320208250969,False,False,False,-0.6940000000000001,-0.6940000000000001,-0.6940000000000001
311,11.41291667,9.286965725036639,15.710636590606956,15.710636590606956,1.500993264862638,9.841589767071518,9.841589767071518,0.045931396854216475,0.40243777313903045,0.40243777313903045,2.921585,2.921585,2.921585,,,,19.378341559379404,45.14631326768219,45.14631326768219,35.89261828208897,34.17544756203587,34.17544756203587,-1.1712608473524369,-2.863260719628949,-2.863260719628949,,4.835644700464746,4.835644700464746,False,False,False,-0.877,-0.877,-0.877
312,11.36673611,9.481681185429721,20.997075950578154,20.997075950578154,1.48078743150272,10.524812031963727,10.524812031963727,0.04401676236454915,0.43173356533729973,0.43173356533729973,2.92114375,2.92114375,2.92114375,,,,17.144345815562147,43.31752046327197,43.31752046327197,35.6409085341742,33.55640170551402,33.55640170551402,-1.2893161237343462,-3.1337064125408043,-3.1337064125408043,,4.760152572855257,4.760152572855257,True,False,False,-1.0,-1.0,-1.0
306,12.13854167,9.1186382396013,10.812741980348157,10.812741980348157,1.6395821671184938,10.643291267990971,10.643291267990971,0.08312844242932657,0.8005688453658186,0.8005688453658186,2.92093675,2.92093675,2.92093675,,,,27.936392712676113,42.95513589641275,42.95513589641275,25.67826236823876,23.96286073281741,23.96286073281741,-0.7671854704680148,-2.595400109467601,-2.595400109467601,,4.891374914502657,4.891374914502657,False,False,False,-0.456,-0.456,-0.456
311,12.23354167,3.0570100397535604,3.835432240806069,3.835432240806069,0.7249429454094097,11.587811329508819,11.587811329508819,0.030838842741758587,0.8976124270058514,0.8976124270058514,2.922297,2.922297,2.922297,,,,29.53441683600225,44.62389863640047,44.62389863640047,39.96750320541962,38.3109028782555,38.3109028782555,-0.4959645945304897,-2.667977769324724,-2.667977769324724,,4.877951138306122,4.877951138306122,False,False,False,-0.33799999999999997,-0.33799999999999997,-0.33799999999999997
312,12.19236111,9.604270879960122,21.4337286992148,21.4337286992148,2.1503268123818566,12.756891867389625,12.756891867389625,0.05113755104810765,0.416678744752337,0.416678744752337,2.92130925,2.92130925,2.92130925,,,,18.64644943872437,39.98406756508947,39.98406756508947,38.26890911067085,35.86871356653212,35.86871356653212,-1.2610696629884541,-3.412239700765983,-3.412239700765983,,4.658518531201613,4.658518531201613,True,False,False,-0.816,-0.816,-0.816
306,12.21736111,17.142744783628256,22.717647668460774,22.717647668460774,3.6036513327904145,11.25521161264034,11.25521161264034,0.11849961603830547,0.46850957752412026,0.46850957752412026,2.92164075,2.92164075,2.92164075,,,,21.220821574992257,36.10536091993683,36.10536091993683,27.953464942199066,26.204947028799683,26.204947028799683,-1.3823016732660576,-2.9344789682086025,-2.9344789682086025,,4.817781333147002,4.817781333147002,False,False,False,-0.6629999999999999,-0.6629999999999999,-0.6629999999999999
311,12.155625,-0.09794084770763856,3.8952677258472437,3.8952677258472437,1e-17,3.9139558654343505,3.9139558654343505,1e-17,0.15953658290087347,0.15953658290087347,2.9213240000000003,2.9213240000000003,2.9213240000000003,,,,6.9405629124008215,42.93447826649871,42.93447826649871,40.61251559463641,39.736024997212816,39.736024997212816,-2.592,-3.4087709485370055,-3.4087709485370055,,4.659948300880642,4.659948300880642,True,False,False,-2.592,-2.592,-2.592
