doy,hod,A(std),A(therm),A(pmax),E(std),E(therm),E(pmax),gs(std),gs(therm),gs(pmax),gb(std),gb(therm),gb(pmax),gmin(std),gmin(therm),gmin(pmax),Ci(std),Ci(therm),Ci(pmax),Tleaf(std),Tleaf(therm),Tleaf(pmax),Pleaf(std),Pleaf(therm),Pleaf(pmax),k(std),k(therm),k(pmax),Rublim(std),Rublim(therm),Rublim(pmax),Ps(std),Ps(therm),Ps(pmax)
12,12,-0.0013377505014498109,0.3088936870028259,0.28983735905305674,1e-17,4.448113806072885,4.296702468382347,1e-17,0.129305874140538,0.12017035623114251,0.762712622982419,0.43225670252950055,0.43225670252950055,,,,41.00659537414332,49.38201389114278,49.387130214687254,59.69341467390816,52.93571765434763,53.14515778725045,0.0,-3.6906318970261576,-3.5176335268530563,,0.8385896464090221,0.9109030883756886,True,True,True,0.0,0.0,0.0
13,12,-0.002816198035427833,0.129114176201703,0.129114176201703,1e-17,4.322799035710052,4.322799035710052,1e-17,0.11026331707322044,0.11026331707322044,0.7685228167916803,0.42777676966176825,0.42777676966176825,,,,48.35702039605984,49.64389084464164,49.64389084464164,62.41737449846674,55.689642609852406,55.689642609852406,0.0,-3.546466588548573,-3.546466588548573,,0.8992522980421347,0.8992522980421347,True,True,True,0.0,0.0,0.0
14,12,-0.017502172971581888,0.04211357027257272,0.04211357027257272,1e-17,4.133298668151479,4.133298668151479,1e-17,0.09068057042780638,0.09068057042780638,0.7746460820788473,0.4233710690758733,0.4233710690758733,,,,37.75416998291829,49.876531026277156,49.876531026277156,65.20801246973426,58.65863796670128,58.65863796670128,0.0,-3.3446351566799555,-3.3446351566799555,,0.9770840794077635,0.9770840794077635,True,True,True,0.0,0.0,0.0
15,12,-0.014387836184680952,0.0074097288582195345,0.0074097288582195345,1e-17,4.076357338147329,4.076357338147329,1e-17,0.0792853592628976,0.0792853592628976,0.7810379368067846,0.419037918343962,0.419037918343962,,,,37.75415185026405,49.89171516531552,49.89171516531552,68.06910933786963,61.52002436764616,61.52002436764616,0.0,-3.2869690332889214,-3.2869690332889214,,0.9976497406337015,0.9976497406337015,True,True,True,0.0,0.0,0.0
16,12,6.134923891188782,12.117446406484593,12.117446406484593,1.0521877891793934,2.450821041732858,2.450821041732858,0.028702650850287614,0.08565277229621215,0.08565277229621215,0.6695028454273563,0.48697034397221206,0.48697034397221206,,,,14.86458527447776,24.064122990175626,24.064122990175626,31.612527325647378,29.78148038685215,29.78148038685215,-1.8094698262907891,-2.976058693592221,-2.976058693592221,,1.0948713171609985,1.0948713171609985,False,False,False,-1.0,-1.0,-1.0
17,12,3.951065948349588,11.088054481762128,11.088054481762128,0.7333305134708856,2.450821041732858,2.450821041732858,0.018223053737172704,0.08314681301597586,0.08314681301597586,0.694168550958521,0.4815471276300176,0.4815471276300176,,,,14.793113062250036,25.519098536204385,25.519098536204385,34.259944101008685,31.994996684291838,31.994996684291838,-1.5713904656170277,-2.976058693592221,-2.976058693592221,,1.0948713171609985,1.0948713171609985,True,False,False,-1.0,-1.0,-1.0
18,12,1.8131709161794105,10.126694972851505,10.126694972851505,0.3638980016894937,2.5538051046278665,2.5538051046278665,0.008186616145973729,0.08545356886070536,0.08545356886070536,0.7142852519842099,0.47622038723579907,0.47622038723579907,,,,14.487603056577283,28.076331128646405,28.076331128646405,37.049358917443065,34.07729450674409,34.07729450674409,-1.2856952328085138,-3.0712904378617254,-3.0712904378617254,,1.0675723985337449,1.0675723985337449,True,False,False,-1.0,-1.0,-1.0
19,12,0.4450629914848372,8.365445657205683,8.365445657205683,0.09643726547655869,2.50263803544103,2.50263803544103,0.001971896771258671,0.07944710489401653,0.07944710489401653,0.7288661171032108,0.4709877770951087,0.4709877770951087,,,,14.099599725237947,30.463557765080846,30.463557765080846,39.73359280589885,36.43362139243229,36.43362139243229,-1.0714238082021286,-3.023674565726973,-3.023674565726973,,1.081496245166674,1.081496245166674,True,False,False,-1.0,-1.0,-1.0
20,12,0.3689627860440844,6.707293918812675,6.707293918812675,0.09280836952185634,2.579136744656992,2.579136744656992,0.0017546476566767644,0.07934858763650005,0.07934858763650005,0.7358059307183145,0.46584702358052194,0.46584702358052194,,,,16.656337159492075,34.17637982746371,34.17637982746371,42.02664815970904,38.62286849672821,38.62286849672821,-1.0714238082021286,-3.0950983739291016,-3.0950983739291016,,1.060404367197479,1.060404367197479,True,False,False,-1.0,-1.0,-1.0
21,12,-0.009492945603899905,4.922332071347885,4.922332071347885,1e-17,2.6540848451944843,2.6540848451944843,1e-17,0.07861363327011851,0.07861363327011851,0.7372256437909778,0.4607959224631902,0.4607959224631902,,,,16.676321996301724,37.988240200161194,37.988240200161194,44.551899451778375,40.85081597529484,40.85081597529484,-1.0,-3.16652218213123,-3.16652218213123,,1.038076778562129,1.038076778562129,True,False,False,-1.0,-1.0,-1.0
22,12,-0.02254841699729465,3.1483080060005406,3.1483080060005406,1e-17,2.604296093180084,2.604296093180084,1e-17,0.07159541581463137,0.07159541581463137,0.7400957026578464,0.4558323363597589,0.4558323363597589,,,,19.190364421012585,41.358106336997096,41.358106336997096,46.94913915340494,43.327363619349796,43.327363619349796,-1.0,-3.1189063099964778,-3.1189063099964778,,1.0530989640985815,1.0530989640985815,True,True,True,-1.0,-1.0,-1.0
23,12,-0.028645917565882306,2.0454959579278578,1.8886132952610195,1e-17,2.7753137516579,2.604296093180084,1e-17,0.07418249528956125,0.06673100190499849,0.7435870749938388,0.4509541922889619,0.4509541922889619,,,,22.164032890042982,44.387761896467794,44.231182254197726,49.39260691716735,45.4747738847362,45.7731254418074,-1.0,-3.2855618624681107,-3.1189063099964778,,0.9981419046647465,1.0530989640985815,True,True,True,-1.0,-1.0,-1.0
24,12,-0.019420837750717346,1.1705865353502438,1.0891992913839652,1e-17,2.8224406389080783,2.678707728597123,1e-17,0.0707083061346361,0.06471969365716809,0.747647594042603,0.4461594793325103,0.4461594793325103,,,,25.691580917224087,46.46688354698551,46.390481667803265,51.88546415034596,47.87893947181575,48.13803514100644,-1.0,-3.333177734602863,-3.1903301181986063,,0.9812314646977369,1.030360638049897,True,True,True,-1.0,-1.0,-1.0
25,12,-0.013072129050115344,0.80512961156127,0.600981759227203,1e-17,3.3862710100829427,2.7989778470978353,1e-17,0.090060784032891,0.0641266992481477,0.7522239596121988,0.44144624639519586,0.44144624639519586,,,,29.897058240510077,48.00040572174966,47.8596792801947,54.43096595894281,49.44403723650521,50.46772083670424,-1.0,-3.9997999444893955,-3.309369798535487,,0.697694145732663,0.9897526076285145,True,True,True,-1.0,-1.0,-1.0
26,12,-0.008752063176647257,0.4195920092852286,0.30400761976020757,1e-17,3.4810806178496447,2.8915901012332963,1e-17,0.08686830140616908,0.06203588847822374,0.7572629821723984,0.43681260005940536,0.43681260005940536,,,,34.936412806479815,48.83308717425537,48.767811384837835,57.03246485588982,51.836423675497095,52.90078102975652,-1.0,-4.142647560893653,-3.4046015428049916,,0.6295588074153403,0.9548897968033172,True,True,True,-1.0,-1.0,-1.0
27,12,-0.005834236692263878,0.16466889720650693,0.16071229941378223,1e-17,3.2260769957821793,3.1876357274431006,1e-17,0.06866830589611635,0.06717896975294842,0.762712622982419,0.43225670252950055,0.43225670252950055,,,,41.00652687060777,49.32327947786439,49.32454615491924,59.69341467390816,54.91531274754142,54.98892745466645,-1.0,-3.78552851988301,-3.737912647748258,,0.7966914620011887,0.817892216404093,True,True,True,-1.0,-1.0,-1.0
28,12,-0.0038740790021659366,0.05151416272603743,0.05151416272603743,1e-17,2.980785443639,2.980785443639,1e-17,0.05387866345469555,0.05387866345469555,0.7685228167916803,0.42777676966176825,0.42777676966176825,,,,48.357019388150434,49.668423360777666,49.668423360777666,62.41737449846674,58.14689997179906,58.14689997179906,-1.0,-3.4998332870744964,-3.4998332870744964,,0.9180105540169171,0.9180105540169171,True,True,True,-1.0,-1.0,-1.0
29,12,-0.03664478323130657,0.012546047905008864,0.012546047905008864,1e-17,3.024043041584718,3.024043041584718,1e-17,0.049843878851631856,0.049843878851631856,0.7746460820788473,0.4233710690758733,0.4233710690758733,,,,42.707610918578744,49.8871707289245,49.8871707289245,65.20801246973426,60.88558714841609,60.88558714841609,-1.0,-3.5474491592092487,-3.5474491592092487,,0.8988522969673383,0.8988522969673383,0.0,True,True,-1.0,-1.0,-1.0
30.0,12.0,-0.0245325061917428,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7810379368067846,9999.0,9999.0,,,,49.98199114143917,9999.0,9999.0,68.06910933786963,9999.0,9999.0,-1.0,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,-1.0,-1.0,-1.0
31,12,-0.19320437109099653,8.89759146576651,8.89759146576651,1e-17,1.6629070512399853,1.6629070512399853,1e-17,0.04985964440710126,0.04985964440710126,0.7337580712434398,0.48697034397221206,0.48697034397221206,,,,8.59102009302515,18.83695583597729,18.83695583597729,33.15467763311331,31.107572707780538,31.107572707780538,-2.0,-3.465059214260365,-3.465059214260365,,0.9317036924249096,0.9317036924249096,True,False,False,-2.0,-2.0,-2.0
32,12,-0.17440726488860436,8.045081600601712,8.045081600601712,1e-17,1.6629070512399853,1.6629070512399853,1e-17,0.04806453110112601,0.04806453110112601,0.7328809081773162,0.4815471276300176,0.4815471276300176,,,,9.7650049280132,20.662494937731562,20.662494937731562,35.36510772446053,33.336189399046916,33.336189399046916,-2.0,-3.465059214260365,-3.465059214260365,,0.9317036924249096,0.9317036924249096,True,False,False,-2.0,-2.0,-2.0
33,12,-0.14573097922124378,6.990195634225721,6.990195634225721,1e-17,1.6629070512399853,1.6629070512399853,1e-17,0.046058589002432856,0.046058589002432856,0.732817717026866,0.47622038723579907,0.47622038723579907,,,,11.121498251239847,23.161377828251446,23.161377828251446,37.607275657492764,35.60183109684856,35.60183109684856,-2.0,-3.465059214260365,-3.465059214260365,,0.9317036924249096,0.9317036924249096,True,False,False,-2.0,-2.0,-2.0
34,12,-0.11375361490184077,5.837619730462632,5.837619730462632,1e-17,1.6976299633377017,1.6976299633377017,1e-17,0.04511475911823344,0.04511475911823344,0.733543891035691,0.4709877770951087,0.4709877770951087,,,,12.694970093503104,26.72897765028331,26.72897765028331,39.883907979830205,37.842289237789764,37.842289237789764,-2.0,-3.5026248351388363,-3.5026248351388363,,0.9169002688019662,0.9169002688019662,True,False,False,-2.0,-2.0,-2.0
35,12,-0.08422536973278771,4.471552846132544,4.471552846132544,1e-17,1.7147814879726209,1.7147814879726209,1e-17,0.0432749287351909,0.0432749287351909,0.7350265201065926,0.46584702358052194,0.46584702358052194,,,,14.52762594216497,31.006090591895585,31.006090591895585,42.197816810777695,40.15919874687522,40.15919874687522,-2.0,-3.5214076455780714,-3.5214076455780714,,0.9093877015960723,0.9093877015960723,True,True,True,-2.0,-2.0,-2.0
36,12,-0.060085858868708986,3.108202419403546,3.108202419403546,1e-17,1.7147814879726209,1.7147814879726209,1e-17,0.04064486484864079,0.04064486484864079,0.7372256437909778,0.4607959224631902,0.4607959224631902,,,,16.671369983108743,35.548976557188695,35.548976557188695,44.551899451778375,42.558590955114624,42.558590955114624,-2.0,-3.5214076455780714,-3.5214076455780714,,0.9093877015960723,0.9093877015960723,True,True,True,-2.0,-2.0,-2.0
37,12,-0.04182159060523799,1.9746101253791863,1.9746101253791863,1e-17,1.7147814879726209,1.7147814879726209,1e-17,0.037895691081992124,0.037895691081992124,0.7400957026578464,0.4558323363597589,0.4558323363597589,,,,19.19031533571725,39.78109829122821,39.78109829122821,46.94913915340494,45.013405157789705,45.013405157789705,-2.0,-3.5214076455780714,-3.5214076455780714,,0.9093877015960723,0.9093877015960723,True,True,True,-2.0,-2.0,-2.0
38,12,-0.0286489198000352,1.199677435564074,1.199677435564074,1e-17,1.781956314660796,1.781956314660796,1e-17,0.03709278628513563,0.03709278628513563,0.7435870749938388,0.4509541922889619,0.4509541922889619,,,,22.164005267141455,43.33546000198219,43.33546000198219,49.39260691716735,47.38529217726786,47.38529217726786,-2.0,-3.5965388873350133,-3.5965388873350133,,0.8786251630396471,0.8786251630396471,True,True,True,-2.0,-2.0,-2.0
39,12,-0.0194217087211514,0.7974766905731621,0.6354427380825166,1e-17,2.12041304377236,1.7653799519810967,1e-17,0.04439746098631646,0.03364332186917394,0.747647594042603,0.4461594793325103,0.4461594793325103,,,,25.69156140203588,46.080108367168,45.83474434845264,51.88546415034596,49.23274850626087,50.00002037682093,-2.0,-4.028543527437429,-3.5777560768957777,,0.6840747619931555,0.8864201856013602,True,True,True,-2.0,-2.0,-2.0
40,12,-0.01307247237641318,0.5175321763810068,0.3143822678086028,1e-17,2.536175125058027,1.781956314660796,1e-17,0.054294012496558075,0.031158863048552594,0.7522239596121988,0.44144624639519586,0.44144624639519586,,,,29.897044260237482,47.785655124172436,47.55637994506448,54.43096595894281,50.97746125989134,52.61464350188424,-2.0,-4.892552807642259,-3.5965388873350133,,0.2910724720747843,0.8786251630396471,True,True,True,-2.0,-2.0,-2.0
41,12,-0.008752202837574122,0.12764069054640365,0.12764069054640365,1e-17,1.6976299633377017,1.6976299633377017,1e-17,0.026296359033464774,0.026296359033464774,0.7572629821723984,0.43681260005940536,0.43681260005940536,,,,34.93640401406714,48.63255135161249,48.63255135161249,57.03246485588982,55.55487551997449,55.55487551997449,-2.0,-3.5026248351388363,-3.5026248351388363,,0.9169002688019662,0.9169002688019662,True,True,True,-2.0,-2.0,-2.0
42,12,-0.005834288749623398,0.060533172159424,0.060533172159424,1e-17,1.9690646905285965,1.9690646905285965,1e-17,0.029808936186163603,0.029808936186163603,0.762712622982419,0.43225670252950055,0.43225670252950055,,,,41.00652321119376,49.36229279460896,49.36229279460896,59.69341467390816,57.69376050480084,57.69376050480084,-2.0,-3.8219326126058384,-3.8219326126058384,,0.7802594991454491,0.7802594991454491,True,True,True,-2.0,-2.0,-2.0
43,12,-0.00387409476462941,0.014909584443343588,0.014909584443343588,1e-17,1.9690646905285965,1.9690646905285965,1e-17,0.026823699538595296,0.026823699538595296,0.7685228167916803,0.42777676966176825,0.42777676966176825,,,,48.35701924154618,49.68486865097103,49.68486865097103,62.41737449846674,60.58503067466136,60.58503067466136,-2.0,-3.8219326126058384,-3.8219326126058384,,0.7802594991454491,0.7802594991454491,True,True,True,-2.0,-2.0,-2.0
44,12,-0.0486506960403112,-0.0027607572344510445,-0.0027607572344510445,1e-17,1.9980542021969145,1.9980542021969145,1e-17,0.024609237732486182,0.024609237732486182,0.7746460820788473,0.4233710690758733,0.4233710690758733,,,,42.70760605244795,49.89562537918543,49.89562537918543,65.20801246973426,63.497329803742666,63.497329803742666,-2.0,-3.8594982334843095,-3.8594982334843095,,0.7631167101411173,0.7631167101411173,0.0,True,True,-2.0,-2.0,-2.0
45.0,12.0,-0.030856964127684842,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7810379368067846,9999.0,9999.0,,,,49.98199114140139,9999.0,9999.0,68.06910933786963,9999.0,9999.0,-2.0,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,-2.0,-2.0,-2.0
46,12,-0.19320574892449827,5.188581708767477,5.188581708767477,1e-17,0.9500181367518145,0.9500181367518145,1e-17,0.02477730891052406,0.02477730891052406,0.7337580712434398,0.48697034397221206,0.48697034397221206,,,,8.591018621709146,14.489704902644128,14.489704902644128,33.15467763311331,32.47701598328232,32.47701598328232,-3.0,-4.059341730454296,-4.059341730454296,,0.6694216963100222,0.6694216963100222,True,False,False,-3.0,-3.0,-3.0
47,12,-0.17440820572483662,4.506188889044235,4.506188889044235,1e-17,0.9219837428367673,0.9219837428367673,1e-17,0.022877642632519905,0.022877642632519905,0.7328809081773162,0.4815471276300176,0.4815471276300176,,,,9.765003627450795,16.326200340670148,16.326200340670148,35.36510772446053,34.78638998582986,34.78638998582986,-3.0,-4.018068676021011,-4.018068676021011,,0.6890447473798155,0.6890447473798155,True,True,True,-3.0,-3.0,-3.0
48,12,-0.14573162799710926,3.9164153667888195,3.9164153667888195,1e-17,0.9314185052670014,0.9314185052670014,1e-17,0.022020062041460137,0.022020062041460137,0.732817717026866,0.47622038723579907,0.47622038723579907,,,,11.121497004040213,19.103453450153875,19.103453450153875,37.607275657492764,37.061089917188056,37.061089917188056,-3.0,-4.031826360832106,-4.031826360832106,,0.6825156542207764,0.6825156542207764,True,True,True,-3.0,-3.0,-3.0
49,12,-0.11375406087031803,3.2040916036694904,3.2040916036694904,1e-17,0.9314185052670014,0.9314185052670014,1e-17,0.020798767722094113,0.020798767722094113,0.733543891035691,0.4709877770951087,0.4709877770951087,,,,12.694968816961111,22.763744598568117,22.763744598568117,39.883907979830205,39.40200005930887,39.40200005930887,-3.0,-4.031826360832106,-4.031826360832106,,0.6825156542207764,0.6825156542207764,True,True,True,-3.0,-3.0,-3.0
50,12,-0.08422567249813895,2.331936054105938,2.331936054105938,1e-17,0.8833492795218442,0.8833492795218442,1e-17,0.018281589576889697,0.018281589576889697,0.7350265201065926,0.46584702358052194,0.46584702358052194,,,,14.527624578616827,27.0140653763012,27.0140653763012,42.197816810777695,41.90137046033187,41.90137046033187,-3.0,-3.963037936776632,-3.963037936776632,,0.7150199711490874,0.7150199711490874,True,True,True,-3.0,-3.0,-3.0
51,12,-0.06008606058915922,1.6122685991291714,1.6122685991291714,1e-17,0.8634977400250847,0.8634977400250847,1e-17,0.01653966998579071,0.01653966998579071,0.7372256437909778,0.4607959224631902,0.4607959224631902,,,,16.671368498925506,31.960428335084497,31.960428335084497,44.551899451778375,44.398904657420374,44.398904657420374,-3.0,-3.9355225671544427,-3.9355225671544427,,0.727910067169169,0.727910067169169,True,True,True,-3.0,-3.0,-3.0
52,12,-0.04182172169022286,1.0171856590356008,1.0171856590356008,1e-17,0.8432925339928619,0.8432925339928619,1e-17,0.01482651278486279,0.01482651278486279,0.7400957026578464,0.4558323363597589,0.4558323363597589,,,,19.190313727034933,36.88178494732125,36.88178494732125,46.94913915340494,46.962440760285254,46.962440760285254,-3.0,-3.9080071975322532,-3.9080071975322532,,0.7407256396530856,0.7407256396530856,True,True,True,-3.0,-3.0,-3.0
53,12,-0.0286490021952171,0.7211018558711666,0.603417221554982,1e-17,1.0700688692766496,0.8634977400250847,1e-17,0.018384712786874896,0.013984991462740634,0.7435870749938388,0.4509541922889619,0.4509541922889619,,,,22.164003571446152,41.999782423422175,41.3440033181103,49.39260691716735,48.99979148034528,49.49849185765308,-3.0,-4.251949317809622,-3.9355225671544427,,0.5770529784025967,0.727910067169169,True,True,True,-3.0,-3.0,-3.0
54,12,-0.019421758195770217,0.48390828639908656,0.3126111872814708,1e-17,1.3828616004911451,0.8534392156556001,1e-17,0.02371713130724989,0.01252962082122276,0.747647594042603,0.4461594793325103,0.4461594793325103,,,,25.691559713588052,45.49052728116366,44.660719750085605,51.88546415034596,50.88289742728507,52.182115228838555,-3.0,-5.036137352042022,-3.921764882343348,,0.23809213278002142,0.7343276049020055,True,True,True,-3.0,-3.0,-3.0
55,12,-0.01307250020300349,0.16340215547073755,0.14842908965590362,1e-17,0.98613375773135,0.8833492795218442,1e-17,0.01363489865385037,0.011820753496078069,0.7522239596121988,0.44144624639519586,0.44144624639519586,,,,29.89704274253045,47.121086117515084,47.028396627713335,54.43096595894281,54.57857353655645,54.844223878046975,-3.0,-4.114372469698674,-3.963037936776632,,0.6431177014707623,0.7150199711490874,True,True,True,-3.0,-3.0,-3.0
56,12,-0.008752217023618974,0.054484307820468134,0.054484307820468134,1e-17,0.8432925339928619,0.8432925339928619,1e-17,0.009988260659450002,0.009988260659450002,0.7572629821723984,0.43681260005940536,0.43681260005940536,,,,34.936402889948035,48.469531696739324,48.469531696739324,57.03246485588982,57.7758060320721,57.7758060320721,-3.0,-3.9080071975322532,-3.9080071975322532,,0.7407256396530856,0.7407256396530856,True,True,True,-3.0,-3.0,-3.0
57,12,-0.005834294933965846,0.01936882928944403,0.01936882928944403,1e-17,1.062084517558118,1.062084517558118,1e-17,0.01210588956085247,0.01210588956085247,0.762712622982419,0.43225670252950055,0.43225670252950055,,,,41.00652268170929,49.38476029399724,49.38476029399724,59.69341467390816,60.09373882896425,60.09373882896425,-3.0,-4.238191632998527,-4.238191632998527,,0.5836591161776199,0.5836591161776199,True,True,True,-3.0,-3.0,-3.0
58,12,-0.0038740968679395887,-0.0012233454006975106,-0.0012233454006975106,1e-17,1.0779623613904443,1.0779623613904443,1e-17,0.010997420207256796,0.010997420207256796,0.7685228167916803,0.42777676966176825,0.42777676966176825,,,,48.357019218185265,49.79594499861598,49.79594499861598,62.41737449846674,63.05001872235022,63.05001872235022,-3.0,-4.265707002620717,-4.265707002620717,,0.5704507309119843,0.5704507309119843,True,True,True,-3.0,-3.0,-3.0
59.0,12.0,-0.05155630763631837,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7746460820788473,9999.0,9999.0,,,,42.70760532964041,9999.0,9999.0,65.20801246973426,9999.0,9999.0,-3.0,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,-3.0,-3.0,-3.0
60.0,12.0,-0.03238489729260764,9999.0,9999.0,1e-17,9999.0,9999.0,1e-17,9999.0,9999.0,0.7810379368067846,9999.0,9999.0,,,,49.981991141395255,9999.0,9999.0,68.06910933786963,9999.0,9999.0,-3.0,9999.0,9999.0,,9999.0,9999.0,0.0,9999.0,9999.0,-3.0,-3.0,-3.0
61,12,-0.19320588291324348,1.8691792520938808,1.8691792520938808,1e-17,0.35142902899506095,0.35142902899506095,1e-17,0.008127816377118024,0.008127816377118024,0.7337580712434398,0.48697034397221206,0.48697034397221206,,,,8.591018474814982,11.290996862441302,11.290996862441302,33.15467763311331,33.74162995783955,33.74162995783955,-4.0,-4.6462093795385995,-4.6462093795385995,,0.39350739389236694,0.39350739389236694,True,True,True,-4.0,-4.0,-4.0
