Richmond_Eucalyptus_cladocalyx,Richmond_Eucalyptus_dunnii,Richmond_Eucalyptus_saligna,mean,model,variable
0.9681422499753902,0.9598990291029141,0.8776722821211613,0.936764530432425,const,Tleaf
-27.70561092442893,-19.593641774963395,-6.742258380957127,-13.435233374579537,const,Ci
-7.1929529537809636,-5.490832616232671,-4.464226664798391,-5.557188470873707,const,Pleaf
-9.162096173651667,-3.593819354243146,-1.768493019141835,-3.6209701000617462,const,E
-3.5835823678552163,-2.9918771592741877,-1.984580748816513,-2.758963540100045,const,A
