site_spp,A(driv),A(std),A(std_gmin),A(pmax),A(pmax_gmin),E(driv),E(std),E(std_gmin),E(pmax),E(pmax_gmin),gs(driv),gs(std),gs(std_gmin),gs(pmax),gs(pmax_gmin),gb(driv),gb(std),gb(std_gmin),gb(pmax),gb(pmax_gmin),gmin(std_gmin),gmin(pmax_gmin),Ci(driv),Ci(std),Ci(std_gmin),Ci(pmax),Ci(pmax_gmin),Tleaf(driv),Tleaf(std),Tleaf(std_gmin),Tleaf(pmax),Tleaf(pmax_gmin),Pleaf(driv),Pleaf(std),Pleaf(std_gmin),Pleaf(pmax),Pleaf(pmax_gmin),k(pmax),k(pmax_gmin),Rublim(driv),Rublim(std),Rublim(std_gmin),Rublim(pmax),Rublim(pmax_gmin),PPFD,VPD,Patm,Tref,Ps,Tair,CO2,doy,hod,E,gs,gb,Pleaf,Tleaf
E_moluccana_HW2,3.2287948800454647,9999.0,9999.0,9999.0,9999.0,0.3969108753057139,9999.0,9999.0,9999.0,9999.0,0.01544,9999.0,9999.0,9999.0,9999.0,2.9212135,9999.0,9999.0,9999.0,9999.0,0.0017609135820209605,9999.0,21.426377246406513,9999.0,9999.0,9999.0,9999.0,32.58,9999.0,9999.0,9999.0,9999.0,-8.633293781699662,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,False,0.0,0.0,9999.0,9999.0,172.25,2.634388,101.94,32.645,,35.4,55.0476,311,11.30861111,0.36635650000000003,0.01544,2.9212135,,32.58
E_moluccana_HW2,7.531815483843647,9999.0,9999.0,9999.0,9999.0,0.8484539869053648,9999.0,9999.0,9999.0,9999.0,0.03244325,9999.0,9999.0,9999.0,9999.0,2.92102125,9999.0,9999.0,9999.0,9999.0,0.0017230412695740654,9999.0,16.798153333749067,9999.0,9999.0,9999.0,9999.0,31.3875,9999.0,9999.0,9999.0,9999.0,-8.633293781699662,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,False,0.0,0.0,9999.0,9999.0,546.75,2.691837,101.8,31.915,,32.99,54.2594,312,11.28409722,0.8797905,0.03244325,2.92102125,,31.3875
E_moluccana_HW2,0.8382515599990457,5.3110097080234855,10.030226479270368,12.261794165019575,12.261794165019575,0.1967344759035465,1.190545816141197,3.4518947902683235,8.223543327148365,8.223543327148365,0.0046135,0.028143294782830383,0.08312037490993215,0.20612777100032215,0.20612777100032215,2.921126,2.921126,2.921126,2.921126,2.921126,0.0018861211178654328,0.0018861211178654328,15.687395181225668,14.372072421265461,24.869107110148626,34.35914133614522,34.35914133614522,36.3475,36.3475,36.3475,36.3475,36.3475,-0.9587602702597974,-1.1525616215587842,-1.6176848646763515,-2.5866916211712843,-2.5866916211712843,4.805095653409731,4.805095653409731,True,True,False,False,False,737.0,4.2853645,100.335,31.37,-0.92,30.01,44.34807,306,12.66222222,0.200272,0.0046134999999999995,2.9211259999999997,-1.021,36.3475
E_moluccana_HW2,0.4589520209172944,-0.09860436179510457,11.996518935541468,9.341996171873935,9.341996171873935,0.1219230646833861,1e-17,19.64271783762963,3.4111538242800563,3.4111538242800563,0.00218725,1e-17,0.4003722782573079,0.06245612209155661,0.06245612209155661,2.92162075,2.92162075,2.92162075,2.92162075,2.92162075,0.0192721841945164,0.0192721841945164,18.36405518289064,6.615159695017827,46.572344064272,27.51910429515134,27.51910429515134,42.0375,42.0375,42.0375,42.0375,42.0375,-4.0859663004105515,-4.063,-8.633293781699662,-4.981652016422043,-4.981652016422043,3.29507282811047,3.29507282811047,True,True,False,False,False,715.0,5.680103,101.8225,38.065,-4.063,40.02,51.929475,311,12.70625,0.12397675,0.00218725,2.92162075,-2.249,42.0375
E_moluccana_HW2,2.373713543858836,-0.0982418142595446,10.947183299470858,9.69441596533628,9.69441596533628,0.6863834831659801,1e-17,18.304839158060727,6.018037978432746,6.018037978432746,0.01234075,1e-17,0.36913015864747495,0.11187100586732228,0.11187100586732228,2.92172775,2.92172775,2.92172775,2.92172775,2.92172775,0.019159152009721684,0.019159152009721684,14.536095618160775,6.6335695441037155,40.110478294735366,31.02144651723864,31.02144651723864,42.0,42.0,42.0,42.0,42.0,-2.6921229593391875,-2.539,-8.633293781699662,-3.8558574503170133,-3.8558574503170133,4.233476630252834,4.233476630252834,True,True,False,False,False,639.5,5.6810694999999996,101.7125,37.9775,-2.539,36.08,45.363775,312,12.64159722,0.67490175,0.01234075,2.92172775,-2.085,42.0
E_moluccana_HW2,3.78474190404701,7.1450205694733775,9.859537422309558,11.70123681711004,11.70123681711004,0.8719236682377351,1.7868330604153413,3.604373027069927,8.687161285038961,8.687161285038961,0.02086825,0.04308829335038448,0.08824102606843355,0.22213876471231286,0.22213876471231286,2.9211515,2.9211515,2.9211515,2.9211515,2.9211515,0.001848586790145805,0.001848586790145805,16.798220604407945,19.087405482124165,27.476683213481675,36.666468737305564,36.666468737305564,35.245,35.245,35.245,35.245,35.245,-0.8565234930994907,-1.055927859473854,-1.4148557189477082,-2.4517584240943977,-2.4517584240943977,4.838606779010775,4.838606779010775,True,False,False,False,False,600.25,4.22017775,100.2875,29.0325,-0.6970000000000001,24.23,45.530525,306,12.05048611,0.8843700000000001,0.02086825,2.9211515,-1.3,35.245
E_moluccana_HW2,3.177399119038633,-0.14977808280877314,16.516971514731928,18.947592828672775,18.947592828672775,0.4924841099811625,1e-17,3.7979736655638576,6.6342255115836535,6.6342255115836535,0.01313725,1e-17,0.1044654227980476,0.1874840767495276,0.1874840767495276,2.92175975,2.92175975,2.92175975,2.92175975,2.92175975,0.0018924073902655586,0.0018924073902655586,13.731037911434154,5.603529864510287,26.48768322529609,35.46194887898376,35.46194887898376,36.53,36.53,36.53,36.53,36.53,-2.0024918660557742,-1.901,-2.6791043064275994,-3.2880555027622425,-3.2880555027622425,4.551439098427687,4.551439098427687,True,True,False,False,False,1068.25,3.83565725,101.86,35.6875,-1.901,39.87,52.55976,311,12.29798611,0.50206475,0.01313725,2.92175975,-1.962,36.53
E_moluccana_HW2,2.983125108137181,-0.1016984572407844,13.50347514272619,11.689720732015788,11.689720732015788,0.7027355417099739,1e-17,16.351498339861358,5.345086226853876,5.345086226853876,0.013396000000000002,1e-17,0.3471446085956804,0.10507391662028603,0.10507391662028603,2.92185325,2.92185325,2.92185325,2.92185325,2.92185325,0.014361447197055163,0.014361447197055163,15.872269079356911,6.877498673383507,44.733458044564884,33.197080176134655,33.197080176134655,40.1625,40.1625,40.1625,40.1625,40.1625,-3.2833204155286335,-3.117,-8.633293781699662,-4.364403116464747,-4.364403116464747,3.857194863444609,3.857194863444609,True,True,False,False,False,2071.0,5.36200375,101.7475,35.535,-3.117,36.55,51.5859825,312,12.25354167,0.70796875,0.013396000000000002,2.92185325,-1.546,40.1625
E_moluccana_HW2,3.8260585596597965,4.973649195149561,5.595226408379898,6.461591879983614,6.461591879983614,0.505426043251966,0.7953380948784927,1.2032653048493809,5.786721390820063,5.786721390820063,0.02307775,0.036480438021666166,0.05554695257647472,0.2879947825091709,0.2879947825091709,2.9212905,2.9212905,2.9212905,2.9212905,2.9212905,0.0016484448882345488,0.0016484448882345488,18.55392653951091,23.139847561669693,28.71963019254305,40.97566799409631,40.97566799409631,28.96,28.96,28.96,28.96,28.96,-0.7811853333924572,-0.8212471111899429,-0.9013706667849144,-1.8227915561270869,-1.8227915561270869,4.943653987975114,4.943653987975114,False,False,False,False,False,197.25,2.21463175,100.3275,30.6075,-0.6609999999999999,29.01,44.8463925,306,12.54416667,0.5118835,0.02307775,2.9212905,-0.937,28.96
E_moluccana_HW2,1.0765299262186792,-0.15049558724074674,3.8347932147152233,5.051190873275457,5.051190873275457,0.2182450491949966,1e-17,0.9802880239704884,3.285694758129364,3.285694758129364,0.00539575,1e-17,0.024393321849041097,0.0833983464110976,0.0833983464110976,2.9214285,2.9214285,2.9214285,2.9214285,2.9214285,0.0019340905113982066,0.0019340905113982066,16.82965090629055,5.536920251041657,23.46331746064396,38.81684071551703,38.81684071551703,37.725,37.725,37.725,37.725,37.725,-3.089284359615072,-3.033,-3.258137438460288,-3.7646966749959363,-3.7646966749959363,4.291801194788615,4.291801194788615,False,True,False,False,False,169.25,4.12658725,101.835,37.0975,-3.033,39.49,48.778965,311,12.60013889,0.22558275,0.00539575,2.9214285,-2.9130000000000003,37.725
E_moluccana_HW2,5.558049367106432,2.9984796270847944,12.802768673483564,12.121814252864304,12.121814252864304,1.464306699900973,0.6332244471853804,16.59302997939331,8.442605637309805,8.442605637309805,0.02940875,0.012645286376139502,0.3719202615238973,0.17810067570018073,0.17810067570018073,2.92226775,2.92226775,2.92226775,2.92226775,2.92226775,0.015791133337092568,0.015791133337092568,18.17741899714619,10.611910387556817,42.520647189269155,37.14697405477975,37.14697405477975,40.7675,40.7675,40.7675,40.7675,40.7675,-1.470991709817072,-1.283496891181402,-4.845898445259131,-2.8959523314481634,-2.8959523314481634,4.7106457265654695,4.7106457265654695,True,True,False,False,False,741.75,5.11589075,101.7225,37.265,-1.171,36.77,48.623355,312,12.53013889,1.4189530000000001,0.02940875,2.92226775,-2.39,40.7675
E_moluccana_HW2,3.321053336521881,-0.16549023691903053,11.078045000463668,14.011617586145654,14.011617586145654,0.4543069923554311,1e-17,1.9665732067192767,4.535029082909516,4.535029082909516,0.01508825,1e-17,0.06645572252210519,0.15794410610475282,0.15794410610475282,2.9208255000000003,2.9208255000000003,2.9208255000000003,2.9208255000000003,2.9208255000000003,0.0017228842029499876,0.0017228842029499876,14.627448599603596,6.170061326788533,22.670357916266305,34.76621841790022,34.76621841790022,31.3825,31.3825,31.3825,31.3825,31.3825,-2.7667933735934622,-2.677,-3.0960357434361567,-3.664727109528085,-3.664727109528085,4.352533190466431,4.352533190466431,False,True,False,False,False,576.25,3.034573,100.265,28.875,-2.677,24.94,49.430645,306,11.71777778,0.43392700000000006,0.01508825,2.9208255000000003,-2.8989999999999996,31.3825
E_moluccana_HW2,8.009847635834644,11.00209353114565,13.800493098891971,15.167753186353993,15.167753186353993,0.9609866595283428,1.4427784832802029,2.8692919734435383,6.744470232352468,6.744470232352468,0.034015,0.05136827569357927,0.1039646383640409,0.2567126885761933,0.2567126885761933,2.9218315,2.9218315,2.9218315,2.9218315,2.9218315,0.0018173408920512575,0.0018173408920512575,17.688707074534047,20.95537697865517,33.85333700937135,45.5337732399969,45.5337732399969,34.31,34.31,34.31,34.31,34.31,-1.0913792407462228,-1.1691309370447118,-1.4801377222386682,-2.2576546852235593,-2.2576546852235593,4.8794274533920055,4.8794274533920055,False,False,False,False,False,458.0,2.9127355,101.9125,35.94,-0.897,39.39,55.7461375,311,11.72180556,0.9727024999999999,0.034015,2.9218314999999997,-3.18,34.31
E_moluccana_HW2,6.7378182973035345,-0.1648827831649098,17.26614778676456,18.37293671995579,18.37293671995579,1.0153042392244125,1e-17,3.292876411471429,3.794265375030232,3.794265375030232,0.032729,1e-17,0.10888489396889814,0.12618042447193284,0.12618042447193284,2.92095075,2.92095075,2.92095075,2.92095075,2.92095075,0.0017949488371102414,0.0017949488371102414,13.501985182251884,5.131133984916128,20.551252340154047,22.59722491049018,22.59722491049018,33.63,33.63,33.63,33.63,33.63,-4.350584078385408,-4.1,-4.988434459730085,-5.147897055066254,-5.147897055066254,3.1278086282098574,3.1278086282098574,True,True,False,False,False,1221.75,3.1929865,101.7875,34.405,-4.1,36.44,46.7204625,312,11.6725,1.05261825,0.032729,2.92095075,-3.286,33.63
E_sideroxylon_HW2,10.842710818417123,8.98930891128948,11.539330913609533,13.496771311269615,13.496771311269615,2.5421064484164178,1.553763329956014,2.864707093421184,7.725922864564207,7.725922864564207,0.08828775,0.05333565964411666,0.09987481986102406,0.2859473754470517,0.2859473754470517,2.92089725,2.92089725,2.92089725,2.92089725,2.92089725,0.0017236696792731153,0.0017236696792731153,25.5843594400456,18.471534421449302,26.697170420144605,37.32781930399509,37.32781930399509,31.4075,31.4075,31.4075,31.4075,31.4075,-1.2401117975675051,-1.0918370454848565,-1.289536714928388,-2.1297603100633986,-2.1297603100633986,5.735950153698789,5.735950153698789,False,False,False,False,False,503.25,2.97467975,100.28,29.6125,-0.82,24.6,45.426840000000006,306,11.85548611,2.5066580000000003,0.08828775,2.92089725,-1.989,31.4075
E_sideroxylon_HW2,7.838723073131473,9.08360177063212,10.53709906118799,11.658556624228936,11.658556624228936,1.1073530013518975,1.405625361184198,2.42425557588934,7.313572339542639,7.313572339542639,0.0404545,0.05154339177097303,0.0900470547321703,0.28966077010380314,0.28966077010380314,2.92187775,2.92187775,2.92187775,2.92187775,2.92187775,0.0018241460802609448,0.0018241460802609448,21.313489046272174,24.06073395692544,33.466225120432604,45.654313342465684,45.654313342465684,34.515,34.515,34.515,34.515,34.515,-0.8984344469439949,-0.9488442889279934,-1.1252787358719885,-1.9570411286079643,-1.9570411286079643,5.807069985892799,5.807069985892799,False,False,False,False,False,336.5,2.82818475,101.91,36.5475,-0.722,40.56,52.68747,311,11.91048611,1.1251125,0.040454500000000004,2.92187775,-2.138,34.515
E_sideroxylon_HW2,8.018875446135878,12.073676255627475,16.84302224332998,18.27663799496621,18.27663799496621,1.5026700967736608,2.376654061494873,5.212608268768693,8.161054233391056,8.161054233391056,0.03716925,0.05922590791195314,0.13311763117479813,0.21392748477069048,0.21392748477069048,2.92152125,2.92152125,2.92152125,2.92152125,2.92152125,0.0018959472201254023,0.0018959472201254023,17.664959313642136,19.3698935441875,31.501689199726588,37.94916101439273,37.94916101439273,36.6325,36.6325,36.6325,36.6325,36.6325,-1.0614260943421034,-1.2098817509473654,-1.6799913301973617,-2.1995861283157785,-2.1995861283157785,5.701450440122224,5.701450440122224,True,False,False,False,False,1202.75,4.16729375,101.785,34.84,-0.8140000000000001,36.56,52.52106,312,11.84361111,1.49961575,0.03716925,2.92152125,-2.655,36.6325
E_sideroxylon_HW2,7.288256818499633,6.9876300160907805,7.44767623565536,8.293199392191744,8.293199392191744,1.3425972529226058,1.0476228207657148,1.4343166386151225,6.803246766106071,6.803246766106071,0.07582375,0.058829396847345776,0.0811475578817585,0.4295746031132082,0.4295746031132082,2.92068775,2.92068775,2.92068775,2.92068775,2.92068775,0.0015749229995705221,0.0015749229995705221,30.157789291775842,26.60455211234355,30.834172674236413,42.163038901535344,42.163038901535344,26.4575,26.4575,26.4575,26.4575,26.4575,-0.7960804698325161,-0.7440625876475125,-0.7960804698325161,-1.7063934080700784,-1.7063934080700784,5.879745215638343,5.879745215638343,False,False,False,False,False,240.5,1.8219185000000002,100.29,29.18,-0.562,25.87,45.63195,306,12.17208333,1.37206625,0.07582375,2.92068775,-1.8,26.4575
E_sideroxylon_HW2,2.3644239440743235,2.050556193160229,2.202124711823648,2.5506398574815567,2.5506398574815567,1.2897766846919632,0.519161206656106,0.7112807437751419,7.61132634655866,7.61132634655866,0.05129125,0.02043143760475675,0.02806488071925904,0.3311830432303318,0.3311830432303318,2.92136825,2.92136825,2.92136825,2.92136825,2.92136825,0.00177008739210347,0.00177008739210347,38.04697116043592,29.383941662669198,32.87852552892473,44.13744223968833,44.13744223968833,32.865,32.865,32.865,32.865,32.865,-0.5425991669309691,-0.4065996875991134,-0.4337995834654845,-1.6033951057194433,-1.6033951057194433,5.901055933841502,5.901055933841502,False,False,False,False,False,100.25,2.60629225,101.8575,35.6775,-0.325,39.92,45.530302500000005,311,12.21118056,1.3221829999999999,0.05129125,2.92136825,-1.982,32.865
E_sideroxylon_HW2,7.643749692712463,10.573147695174617,13.524701366642953,14.929784444267288,14.929784444267288,1.4745330091812554,2.180815830287224,4.224023494914483,7.820519593041251,7.820519593041251,0.0388695,0.0578562040889821,0.11418020229188892,0.21867429594656124,0.21867429594656124,2.921519,2.921519,2.921519,2.921519,2.921519,0.0018819132819903387,0.0018819132819903387,17.471239646357947,19.553631284035188,29.68596688722304,37.6243654268635,37.6243654268635,36.225,36.225,36.225,36.225,36.225,-1.0158381546436106,-1.140757231965416,-1.4655468330021102,-2.090142219611137,-2.090142219611137,5.753991839609254,5.753991839609254,False,False,False,False,False,583.25,3.91157775,101.7575,35.31,-0.7659999999999999,36.55,49.25063,312,12.16805556,1.52232325,0.0388695,2.921519,-2.099,36.225
E_sideroxylon_HW2,14.19360331654817,16.343337513814777,18.432378557829754,20.16917760290596,20.16917760290596,2.2450209516466506,2.7802713504499765,4.287872374049886,8.397617985526947,8.397617985526947,0.08898049999999999,0.111001102494574,0.1747931950800315,0.36315349326870455,0.36315349326870455,2.921008,2.921008,2.921008,2.921008,2.921008,0.0017053830384073005,0.0017053830384073005,23.654951293651532,25.489081142155552,31.968872962946246,39.71021150601404,39.71021150601404,30.8225,30.8225,30.8225,30.8225,30.8225,-0.991892910357376,-1.0692714924288511,-1.3272000993337685,-2.0236073379770447,-2.0236073379770447,5.781926455464836,5.781926455464836,False,False,False,False,False,1064.25,2.60686075,100.2675,29.12,-0.605,24.94,49.4318775,306,11.75805556,2.304769,0.08898049999999999,2.921008,-1.706,30.8225
E_sideroxylon_HW2,11.383914626771178,11.996110764129323,16.058106586582607,17.40913267142217,17.40913267142217,1.8236422145213211,1.8027509659247272,3.9271138454961783,6.8729149992969285,6.8729149992969285,0.054475,0.053839449142819996,0.11988662653107406,0.2164774248304875,0.2164774248304875,2.92236275,2.92236275,2.92236275,2.92236275,2.92236275,0.0018866370092135687,0.0018866370092135687,21.768928996000056,19.526771782440115,33.5538870521764,42.02045327821335,42.02045327821335,36.3625,36.3625,36.3625,36.3625,36.3625,-1.2244478924939806,-1.2001826699944436,-1.5641610074874979,-2.073730679977774,-2.073730679977774,5.761152725366635,5.761152725366635,False,False,False,False,False,664.75,3.475374,101.915,36.0875,-0.909,39.39,55.747505000000004,311,11.775,1.8838700000000002,0.054475,2.92236275,-2.39,36.3625
E_sideroxylon_HW2,8.481671365990781,14.222619133707607,16.64714062361639,17.94415383651943,17.94415383651943,1.7742233945784036,3.661282709579341,5.942403857752369,9.076732964846018,9.076732964846018,0.0478608,0.10051684122765453,0.16671650549480854,0.26255403238307584,0.26255403238307584,2.9214976000000004,2.9214976000000004,2.9214976000000004,2.9214976000000004,2.9214976000000004,0.001865685766210847,0.001865685766210847,16.775839747636052,22.21079380724161,28.750305348364023,33.68649086903389,33.68649086903389,35.75,35.75,35.75,35.75,35.75,-0.8471536283994292,-1.1853351892351178,-1.5495307162889371,-2.0958240068696656,-2.0958240068696656,5.751470448162235,5.751470448162235,True,False,False,False,False,1070.2,3.835147,101.788,34.446,-0.561,36.58,45.499235999999996,312,11.71127778,1.741434,0.0478608,2.9214976000000004,-2.079,35.75
E_sideroxylon_HW2,9.15576558814816,9.674522237252633,10.331628513259194,11.351160029978617,11.351160029978617,1.3928525168223578,1.574981688479984,2.150649354461689,5.777791983876453,5.777791983876453,0.072860667,0.08265750857482015,0.11404903231212038,0.32799444364817204,0.32799444364817204,2.921071,2.921071,2.921071,2.921071,2.921071,0.0015855109148365009,0.0015855109148365009,25.910902451627184,27.243889329377318,31.37711671358908,40.10023787108665,40.10023787108665,26.825,26.825,26.825,26.825,26.825,-0.7559799673199532,-0.7821999636888369,-0.8870799491643717,-1.4901398656486968,-1.4901398656486968,5.9198082819833395,5.9198082819833395,False,False,False,False,False,363.0,1.9643451669999998,100.255,26.93833333,-0.52,25.18,46.1173,306,11.41574074,1.4371173330000002,0.072860667,2.921071,-1.9909999999999999,26.825
E_sideroxylon_HW2,5.829891442968516,5.529828444521558,6.6730837866480925,7.571105984204405,7.571105984204405,0.9628614709587544,0.7917007387332187,1.4617521621732532,6.109927893122287,6.109927893122287,0.03485425,0.02859780797069995,0.053242583386268284,0.23623993330284485,0.23623993330284485,2.920923,2.920923,2.920923,2.920923,2.920923,0.001784832458908139,0.001784832458908139,29.529375285540816,25.366662855063407,36.20030282414831,51.03399606061468,51.03399606061468,33.32,33.32,33.32,33.32,33.32,-0.8926265108766187,-0.8675220923971823,-0.9930441847943644,-1.7712811576568948,-1.7712811576568948,5.86395803801741,5.86395803801741,False,False,False,False,False,228.5,2.8495939999999997,101.935,31.7675,-0.742,34.17,56.573925,311,11.24208333,0.972506,0.03485425,2.920923,-2.158,33.32
E_sideroxylon_HW2,10.476699230611514,12.59312545317304,14.690480041601884,16.02452053825978,16.02452053825978,1.8374127291532665,2.4092417400964266,4.124937084285493,8.227356187750344,8.227356187750344,0.05496925,0.07250098232744716,0.12636423416939546,0.2633674157268747,0.2633674157268747,2.92163675,2.92163675,2.92163675,2.92163675,2.92163675,0.001805040278334783,0.001805040278334783,23.300415603660436,25.901625829441706,34.982825790099604,43.72289411927,43.72289411927,33.9375,33.9375,33.9375,33.9375,33.9375,-0.9257907101954486,-1.028720946927265,-1.311779097939759,-2.006558195879518,-2.006558195879518,5.788626044701371,5.788626044701371,False,False,False,False,False,680.25,3.46680825,101.8,31.3125,-0.617,32.99,54.2594,312,11.23,1.82024275,0.05496925,2.92163675,-2.1,33.9375
E_sideroxylon_HW2,2.367554495076746,2.6948824828491578,4.9984547194952045,6.386612015800532,6.386612015800532,0.3539187870729349,0.3672016634800025,1.0465125990766253,4.773614980617163,4.773614980617163,0.01283325,0.013317088522334885,0.03827605344803908,0.1831402400309276,0.1831402400309276,2.9213145000000003,2.9213145000000003,2.9213145000000003,2.9213145000000003,2.9213145000000003,0.0017223345825087472,0.0017223345825087472,15.677082295215616,12.84585356557647,24.04377090375991,39.01382388402038,39.01382388402038,31.365,31.365,31.365,31.365,31.365,-1.2083283308151938,-1.2083283308151938,-1.3238755488405167,-1.9478305261772608,-1.9478305261772608,5.810338589060741,5.810338589060741,False,False,False,False,False,207.25,2.77901325,100.3275,31.09,-1.139,29.01,44.8463925,306,12.62118056,0.35275525,0.01283325,2.9213145000000003,-1.724,31.365
E_sideroxylon_HW2,3.304695325033003,4.3222361856548215,5.282489877551533,6.013723246127603,6.013723246127603,0.663683948704759,0.9693322265634132,1.809665723086012,6.693040315993294,6.693040315993294,0.016624667,0.02434467297880193,0.04578028145980182,0.1767942263246814,0.1767942263246814,2.921427,2.921427,2.921427,2.921427,2.921427,0.0019293359088419625,0.0019293359088419625,19.99721409644207,23.34482540101212,33.23649166759404,46.165397757622756,46.165397757622756,37.59,37.59,37.59,37.59,37.59,-0.7434478246715146,-0.7946717370072719,-0.948343474014544,-1.7679260713866611,-1.7679260713866611,5.8648223117461935,5.8648223117461935,False,False,False,False,False,185.33333330000002,4.088354,101.83,37.55666667,-0.6409999999999999,40.02,51.9333,311,12.65851852,0.689457667,0.016624667,2.921427,-1.736,37.59
E_sideroxylon_HW2,5.855538526121818,14.630995188038645,18.440565648336595,19.397590946279628,19.397590946279628,1.1851764782059966,3.6206069055580175,6.7673086751680795,8.727734759621944,8.727734759621944,0.027831667,0.08672084359302967,0.16638301716302947,0.2181821671709143,0.2181821671709143,2.921562333,2.921562333,2.921562333,2.921562333,2.921562333,0.001957207053339105,0.001957207053339105,14.236788366117821,20.47373074583712,29.53695569844439,32.95058994059101,32.95058994059101,38.37666667,38.37666667,38.37666667,38.37666667,38.37666667,-0.8698906242174012,-1.2776718726522034,-1.8128847612228816,-2.1442070255761587,-2.1442070255761587,5.729099734926495,5.729099734926495,True,False,False,False,False,1281.0,4.372882333,101.72,37.72333333,-0.6659999999999999,36.75,48.11356,312,12.59388889,1.236306,0.027831667,2.9215623330000002,-1.9769999999999999,38.37666667
E_tereticornis_HW2,8.379527029544107,9.299372430169466,10.325456685681576,11.581384260093325,11.581384260093325,0.951029190553978,1.149824655767454,1.7198488110923291,5.428261570989226,5.428261570989226,0.05223725,0.06339347547291871,0.09585197122013707,0.3255678131750593,0.3255678131750593,2.921055,2.921055,2.921055,2.921055,2.921055,0.0015664750373718904,0.0015664750373718904,23.185232759691313,25.30271749419927,31.38906231329564,42.66890723927755,42.66890723927755,26.1625,26.1625,26.1625,26.1625,26.1625,-0.8877184015333486,-0.9145353160381128,-1.0218029740571692,-1.7190427511810356,-1.7190427511810356,5.2301620854207815,5.2301620854207815,False,False,False,False,False,363.5,1.85797175,100.26,26.205,-0.7,24.81,48.82662,306,11.35354167,0.97254725,0.05223725,2.921055,-1.726,26.1625
E_tereticornis_HW2,9.727001458960672,14.978144270164936,16.94814731437432,17.93295863302629,17.93295863302629,1.2446317969548395,2.460118185982806,4.048547300304175,6.359021295767271,6.359021295767271,0.04374025,0.08773940555441613,0.14724620760537446,0.2381295035587287,0.2381295035587287,2.92080275,2.92080275,2.92080275,2.92080275,2.92080275,0.0017962583460209985,0.0017962583460209985,18.993875935625574,27.01513590100973,35.82201780318511,42.1157414942464,42.1157414942464,33.67,33.67,33.67,33.67,33.67,-0.8745180596886055,-1.091867446078477,-1.3907228523645505,-1.8254216251442936,-1.8254216251442936,5.193394538123916,5.193394538123916,False,False,False,False,False,703.25,2.9441490000000003,101.94,33.2775,-0.63,35.4,55.0476,311,11.36222222,1.27275675,0.04374025,2.92080275,-1.791,33.67
E_tereticornis_HW2,9.85510317474674,14.833302640128133,16.364687163911107,17.34275868059304,17.34275868059304,1.2529155028944423,2.532792610640308,3.882389071730603,6.2785462661109195,6.2785462661109195,0.04752725,0.09770109605058004,0.15247855088861087,0.2547949062060037,0.2547949062060037,2.9210700000000003,2.9210700000000003,2.9210700000000003,2.9210700000000003,2.9210700000000003,0.0017335184012708686,0.0017335184012708686,18.514213015193146,27.15614022191857,34.19632735708612,40.38355122114997,40.38355122114997,31.72,31.72,31.72,31.72,31.72,-0.8296436878293091,-1.0488825214553614,-1.2955262092846704,-1.761408730740032,-1.761408730740032,5.2162032415171415,5.2162032415171415,False,False,False,False,False,632.25,2.7275885,101.81,32.1875,-0.583,34.13,52.12672,312,11.31631944,1.29880925,0.04752725,2.9210700000000003,-1.618,31.72
E_tereticornis_HW2,6.770996689124344,6.162416923833892,6.504917055181832,7.138852777832053,7.138852777832053,1.990012572618285,1.0203726007140832,1.362886178980926,4.626288748905269,4.626288748905269,0.1127785,0.056759125300269005,0.07630943831555342,0.27631386793947904,0.27631386793947904,2.92126625,2.92126625,2.92126625,2.92126625,2.92126625,0.0016033158555515035,0.0016033158555515035,34.97242567892857,27.356436297590818,31.0147090420816,40.31837803650677,40.31837803650677,27.4375,27.4375,27.4375,27.4375,27.4375,-0.8570118483609281,-0.6899294568097305,-0.7456235873267965,-1.358259023014521,-1.358259023014521,5.317003903137485,5.317003903137485,False,False,False,False,False,210.0,1.83856375,100.3225,30.485,-0.495,28.16,44.743835,306,12.50472222,1.96509975,0.1127785,2.92126625,-2.003,27.4375
E_tereticornis_HW2,9.70714614098604,8.879729586245405,9.618817248647485,10.301791803845768,10.301791803845768,2.8364054566885364,1.708995959931899,2.5205335303848733,5.0452366440694245,5.0452366440694245,0.11216325,0.06656508162387753,0.09924805861138274,0.2056578594435171,0.2056578594435171,2.921719,2.921719,2.921719,2.921719,2.921719,0.001793885564094309,0.001793885564094309,34.4865232217522,27.033912791715284,32.83236564696782,40.259656315078466,40.259656315078466,33.5975,33.5975,33.5975,33.5975,33.5975,-1.0467073052387592,-0.8249358082961237,-0.9912644310031002,-1.4625288620062005,-1.4625288620062005,5.297247545237987,5.297247545237987,False,False,False,False,False,300.5,2.67434675,101.845,37.015,-0.52,39.49,48.783755,311,12.578125,2.79321325,0.11216325,2.921719,-1.722,33.5975
