doy,hod,A(driv),A(std),A(std_gmin),A(pmax),A(pmax_gmin),E(driv),E(std),E(std_gmin),E(pmax),E(pmax_gmin),gs(driv),gs(std),gs(std_gmin),gs(pmax),gs(pmax_gmin),gb(driv),gb(std),gb(std_gmin),gb(pmax),gb(pmax_gmin),gmin(driv),gmin(std),gmin(std_gmin),gmin(pmax),gmin(pmax_gmin),Ci(driv),Ci(std),Ci(std_gmin),Ci(pmax),Ci(pmax_gmin),Tleaf(driv),Tleaf(std),Tleaf(std_gmin),Tleaf(pmax),Tleaf(pmax_gmin),Pleaf(driv),Pleaf(std),Pleaf(std_gmin),Pleaf(pmax),Pleaf(pmax_gmin),k(driv),k(std),k(std_gmin),k(pmax),k(pmax_gmin),Rublim(driv),Rublim(std),Rublim(std_gmin),Rublim(pmax),Rublim(pmax_gmin),Ps(driv),Ps(std),Ps(std_gmin),Ps(pmax),Ps(pmax_gmin)
[-],[h],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[umol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mmol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[mol m-2 s-1],[Pa],[Pa],[Pa],[Pa],[Pa],[degC],[degC],[degC],[degC],[degC],[MPa],[MPa],[MPa],[MPa],[MPa],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[-],[-],[-],[-],[-],[MPa],[MPa],[MPa],[MPa],[MPa]
306,12.56944444,2.6828049002019476,9.648184285714576,11.279884730670197,13.040076339634037,13.040076339634037,0.33105921329109544,1.5694970559006263,2.5350501241349552,9.12489945558097,9.12489945558097,0.01328325,0.06406320571777392,0.10488966727211582,0.4164088068680511,0.4164088068680511,2.92179575,2.92179575,2.92179575,2.92179575,2.92179575,,,0.0016862909035075802,,0.0016862909035075802,12.908878448793285,20.67420308492942,27.381244418417563,39.26591435322733,39.26591435322733,30.205,30.205,30.205,30.205,30.205,-0.8179119455064509,-1.0426477820258035,-1.2673836185451564,-2.578342664908047,-2.578342664908047,,,,4.894361619413468,4.894361619413468,False,False,False,False,False,-0.743,-0.743,-0.743,-0.743,-0.743
311,12.62561111,2.6929266204531714,3.546011245880077,4.515461142536702,5.2759332188887145,5.2759332188887145,0.5173465573657827,0.7333436571936242,1.446704672487682,8.433885163426558,8.433885163426558,0.013455000000000002,0.01910933022816281,0.037939324853163696,0.23597425954639512,0.23597425954639512,2.9218416,2.9218416,2.9218416,2.9218416,2.9218416,,,0.0019161549818083141,,0.0019161549818083141,19.81023090513036,22.100931030233756,32.695000301780865,48.064798167899575,48.064798167899575,37.214,37.214,37.214,37.214,37.214,-0.8189257072043999,-0.8565676096058666,-1.0071352192117333,-2.3998856080659996,-2.3998856080659996,,,,4.922035840465634,4.922035840465634,False,False,False,False,False,-0.706,-0.706,-0.706,-0.706,-0.706
312,12.56183333,5.198659533126049,9.072200324874705,11.963040792254349,13.589332340913169,13.589332340913169,1.0040504132243768,1.9350133288264082,3.9236759408609894,9.774462324169495,9.774462324169495,0.0252866,0.04912670519064102,0.10136695487464197,0.2662953230451558,0.2662953230451558,2.9220386,2.9220386,2.9220386,2.9220386,2.9220386,,,0.0019380086277051554,,0.0019380086277051554,15.036147835409686,18.19366307063857,28.701992994349798,39.27810115777737,39.27810115777737,37.836,37.836,37.836,37.836,37.836,-0.9858477029621072,-1.1716954059242144,-1.5805603524408502,-2.7699856513983363,-2.7699856513983363,,,,4.857026103495351,4.857026103495351,False,False,False,False,False,-0.8,-0.8,-0.8,-0.8,-0.8
306,11.68555556,9.405805022341447,10.377094439137949,10.946800875838854,11.946017996684857,11.946017996684857,1.3431057548277323,1.7908241635559528,2.430534752318412,8.738596298159928,8.738596298159928,0.065446,0.08791868005998073,0.12062131871823459,0.4857234198638128,0.4857234198638128,2.9214314999999997,2.9214314999999997,2.9214314999999997,2.9214314999999997,2.9214314999999997,,,0.0016190314462714171,,0.0016190314462714171,26.26864378785363,30.26808853695056,34.53550462813666,44.8620434761704,44.8620434761704,27.9725,27.9725,27.9725,27.9725,27.9725,-0.7205686936946887,-0.7984454633217426,-0.9152606177623235,-2.2002273166087134,-2.2002273166087134,,,,4.9460851116793165,4.9460851116793165,False,False,False,False,False,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995,-0.44799999999999995
311,11.69152778,7.697808868436804,16.506996764648438,18.48490592281447,19.745692897493736,19.745692897493736,1.0493145159660404,3.2058342868265557,5.270951811548765,10.127275153104929,10.127275153104929,0.03119525,0.09744511487239652,0.16373467868118624,0.33171740955373696,0.33171740955373696,2.9216175,2.9216175,2.9216175,2.9216175,2.9216175,,,0.00187549089032423,,0.00187549089032423,16.5129578196034,28.476131185650843,37.424720293868454,45.857583723191105,45.857583723191105,36.0375,36.0375,36.0375,36.0375,36.0375,-0.7440788587410017,-1.2050681197194058,-1.589225837201409,-2.5880359026546174,-2.5880359026546174,,,,4.89267205299,4.89267205299,True,False,False,False,False,-0.552,-0.552,-0.552,-0.552,-0.552
312,11.64326389,4.853805791068415,13.544221021801409,18.19064551032259,20.63162245431356,20.63162245431356,0.8234580919662318,2.6483597190735986,5.24700270515179,10.812838622243634,10.812838622243634,0.0233355,0.07640283910982767,0.15535824888770045,0.3392971981839343,0.3392971981839343,2.9213465,2.9213465,2.9213465,2.9213465,2.9213465,,,0.0018295585378534233,,0.0018295585378534233,13.251161028493833,17.74580559765314,27.143271444340623,35.9835456392271,35.9835456392271,34.6775,34.6775,34.6775,34.6775,34.6775,-0.9721957503093843,-1.342685126082845,-1.8613702521656896,-3.0098873170634173,-3.0098873170634173,,,,4.797336359677153,4.797336359677153,True,False,False,False,False,-0.8240000000000001,-0.8240000000000001,-0.8240000000000001,-0.8240000000000001,-0.8240000000000001
306,11.29796296,7.572983809402238,8.732396260219955,9.788115517006545,11.18199227889398,11.18199227889398,0.8776985335275335,1.1316499873932493,1.7146795994620694,7.144618108984823,7.144618108984823,0.045546333,0.05899076997099722,0.09032283999503503,0.4172074701215617,0.4172074701215617,2.920826833,2.920826833,2.920826833,2.920826833,2.920826833,,,0.0015704069936683667,,0.0015704069936683667,22.301338043533544,25.119055508489517,31.31300844078692,44.04261699275351,44.04261699275351,26.3,26.3,26.3,26.3,26.3,-0.8825110195450219,-0.9202132234540261,-1.033319835181039,-2.1266837485421655,-2.1266837485421655,,,,4.95334298900986,4.95334298900986,False,False,False,False,False,-0.6940000000000001,-0.6940000000000001,-0.6940000000000001,-0.6940000000000001,-0.6940000000000001
311,11.41291667,7.217470409946046,10.070863251131124,13.232957245416657,14.987711755071546,14.987711755071546,1.065566585351193,1.5699152807848664,3.212419134738761,8.589236895473531,8.589236895473531,0.033638,0.04983092840972847,0.10381851837354086,0.29513981839088876,0.29513981839088876,2.921585,2.921585,2.921585,2.921585,2.921585,,,0.001836325773730422,,0.001836325773730422,17.51036884375241,19.36957694238902,31.164845117024498,43.317139394860455,43.317139394860455,34.88,34.88,34.88,34.88,34.88,-1.0976956355143277,-1.2080434532714914,-1.5023043006239283,-2.6057824781955663,-2.6057824781955663,,,,4.889526162896383,4.889526162896383,False,False,False,False,False,-0.877,-0.877,-0.877,-0.877,-0.877
312,11.36673611,9.936852036731782,13.381306217133789,19.203157595882814,21.59146100599157,21.59146100599157,1.343143430568,1.8069216890278,4.043440698556933,8.43296145340683,8.43296145340683,0.04600175,0.062224192224109284,0.14301288160448855,0.31500842434677084,0.31500842434677084,2.92114375,2.92114375,2.92114375,2.92114375,2.92114375,,,0.0017657359607771317,,0.0017657359607771317,17.126859095525923,17.115630331100736,29.750545991458193,40.10830309091496,40.10830309091496,32.73,32.73,32.73,32.73,32.73,-1.2531516082675531,-1.361645154667933,-1.7956193402694525,-2.6997322269392847,-2.6997322269392847,,,,4.871701857886749,4.871701857886749,True,False,False,False,False,-1.0,-1.0,-1.0,-1.0,-1.0
306,12.13854167,7.6981295243653385,8.679506295606096,9.152613975649624,10.087405020163647,10.087405020163647,1.1336142448574666,1.5915315361169633,2.1233113818055473,8.729215785366465,8.729215785366465,0.055901,0.079093351523916,0.10648431313690228,0.4937740676992967,0.4937740676992967,2.92093675,2.92093675,2.92093675,2.92093675,2.92093675,,,0.0016033158555515037,,0.0016033158555515037,23.58846311185605,27.947632760425034,31.67043267002231,41.90005393626722,41.90005393626722,27.4375,27.4375,27.4375,27.4375,27.4375,-0.6893891028510111,-0.7671854704680148,-0.8838800218935202,-2.206418271382583,-2.206418271382583,,,,4.94543724243409,4.94543724243409,False,False,False,False,False,-0.456,-0.456,-0.456,-0.456,-0.456
311,12.23354167,3.07061538791403,3.2321840239932005,3.417133752027735,3.8449299471557223,3.8449299471557223,0.6713563369461975,0.7600822113594214,1.019023047494969,8.475605901823723,8.475605901823723,0.0287675,0.03261181573112169,0.04388869526499038,0.4101086658751557,0.4101086658751557,2.922297,2.922297,2.922297,2.922297,2.922297,,,0.0017529055337418909,,0.0017529055337418909,28.316781107457462,29.529133707443155,32.91898870316027,43.80644119092982,43.80644119092982,32.33,32.33,32.33,32.33,32.33,-0.4564734458978673,-0.4959645945304897,-0.5354557431631122,-2.0361193912027646,-2.0361193912027646,,,,4.961231624324867,4.961231624324867,False,False,False,False,False,-0.33799999999999997,-0.33799999999999997,-0.33799999999999997,-0.33799999999999997,-0.33799999999999997
312,12.19236111,10.78718248266171,14.149341591790167,19.079705120168256,21.316983536261446,21.316983536261446,2.0429433522216964,2.737478695156698,5.581432301596495,10.825827700881575,10.825827700881575,0.05594325,0.0754533965692296,0.15808346222581565,0.32304669819897214,0.32304669819897214,2.92130925,2.92130925,2.92130925,2.92130925,2.92130925,,,0.0018643256432970482,,0.0018643256432970482,17.932018106043135,18.617831844819957,29.060793089738667,37.65967307567785,37.65967307567785,35.71,35.71,35.71,35.71,35.71,-1.223980524406083,-1.3723370787355678,-1.9286741574711357,-3.0042591763599,-3.0042591763599,,,,4.798918298210911,4.798918298210911,True,False,False,False,False,-0.816,-0.816,-0.816,-0.816,-0.816
306,12.21736111,5.452215353435313,14.55580224351887,17.36380174098429,19.851102204903707,19.851102204903707,0.8211977523002129,2.8432544298156652,4.627734414156488,10.706423205845098,10.706423205845098,0.0282735,0.10028164783925783,0.16681383875710423,0.4172200263870293,0.4172200263870293,2.92164075,2.92164075,2.92164075,2.92164075,2.92164075,,,0.0017177873243903333,,0.0017177873243903333,14.211710719045236,21.29185323754118,27.625085279172428,36.38505899199631,36.38505899199631,31.22,31.22,31.22,31.22,31.22,-0.8144319312139068,-1.2308697420521506,-1.5715915872834412,-2.8209050197981727,-2.8209050197981727,,,,4.845629756431768,4.845629756431768,True,False,False,False,False,-0.6629999999999999,-0.6629999999999999,-0.6629999999999999,-0.6629999999999999,-0.6629999999999999
311,12.155625,2.5314519226468883,-0.17780197979207357,2.6768740982433474,3.920941468786072,3.920941468786072,0.473154862736251,1e-17,0.482543639123762,3.9139558654343505,3.9139558654343505,0.01661775,1e-17,0.01694940793082594,0.1433944142842483,0.1433944142842483,2.9213240000000003,2.9213240000000003,2.9213240000000003,2.9213240000000003,2.9213240000000003,,,0.0018019986896154435,,0.0018019986896154435,22.57958183526831,4.812536380987144,21.677170584068282,42.46480098307691,42.46480098307691,33.845,33.845,33.845,33.845,33.845,-2.67649354640038,-2.592,-2.7046580618671734,-3.4087709485370055,-3.4087709485370055,,,,4.659948300880642,4.659948300880642,False,True,False,False,False,-2.592,-2.592,-2.592,-2.592,-2.592
312,12.09972222,6.383175200369239,3.5810956423928975,15.719886498758793,18.912527489810998,18.912527489810998,1.0628689364822066,0.5012391967915182,3.5709596479650934,7.779194120396877,7.779194120396877,0.032639499999999995,0.015302181148137856,0.11262840855910891,0.2570299284713856,0.2570299284713856,2.9224639999999997,2.9224639999999997,2.9224639999999997,2.9224639999999997,2.9224639999999997,,,0.001805945524076272,,0.001805945524076272,13.12585075017309,7.113600060147557,21.6245393445046,31.977335302275375,31.977335302275375,33.965,33.965,33.965,33.965,33.965,-1.7019117159163377,-1.6009558579581689,-2.2066910057071816,-3.081641774677978,-3.081641774677978,,,,4.776351548206855,4.776351548206855,False,True,False,False,False,-1.5,-1.5,-1.5,-1.5,-1.5
