E_crebra_HW2,E_fibrosa_HW2,E_moluccana_HW2,E_sideroxylon_HW2,E_tereticornis_HW2,mean,model,variable
1.0,1.0,1.0,1.0,1.0,1.0,driv,Tleaf
1.0,1.0,1.0,1.0,1.0,1.0,std,Tleaf
1.0,1.0,1.0,1.0,1.0,1.0,std_gmin,Tleaf
1.0,1.0,1.0,1.0,1.0,1.0,pmax,Tleaf
1.0,1.0,1.0,1.0,1.0,1.0,pmax_gmin,Tleaf
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
-22.45882763417878,-6.093975873348299,-0.7991926645674718,-20.25026419645016,-23.64456582313595,-6.256036525971034,driv,Pleaf
,,,,,,std,Pleaf
,,,,,,std_gmin,Pleaf
-0.6213085667558091,-0.8580517626898516,-3.136345013816377,-0.21552492665859702,-1.055657495829462,-0.9330835229217955,pmax,Pleaf
-0.6213085667558091,-0.8580517626898516,-3.136345013816377,-0.21552492665859702,-1.055657495829462,-0.9330835229217955,pmax_gmin,Pleaf
0.9947837804160076,0.9885912105895143,0.9964145571584903,0.9955759855214666,0.9906911152980288,0.9932204593878968,driv,E
-1.3177209647035757,-5.337389348526417,-2.179040896283281,-1.9264167063932716,-0.4157482037580955,-1.7157457305847177,std,E
-10.915124995694066,-38.46741917360464,-725.3920593229476,-18.649118345937516,-4.110314660516985,-13.842812996281321,std_gmin,E
-65.07769163240123,-381.0898943603595,-220.2870057597595,-118.67256706836397,-18.145592884452025,-60.54482598321167,pmax,E
-65.07769163240123,-381.0898943603595,-220.2870057597595,-118.67256706836397,-18.145592884452025,-60.54482598321167,pmax_gmin,E
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
